Time;[11:7];[31:48];[31:110];[31:112];[31:115];[32:1];[32:80];[32:85];[32:124];[33:108];[ChannelInfoFieldText([10:1], "$PDA_expression")]_text;[Bandl‰nge auf Abhaspel]
time;Banddicke;Ofenleistung;Wannentemperatur auﬂen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;ChannelInfoFieldText([10:1], "$PDA_expression");Bandl‰nge auf Abhaspel
sec;mm;kW;∞C;∞C;∞C;mm;mbar;mbar;m/min;∞C;;m
2483;0,3;95,5;300,116;277,485;266;360;293,584;292,535;70;266,405;;2152,56
2484;0,3;92;300,014;277,467;266;360;293,547;292,491;70;266,409;;2151,99
2485;0,3;89;299,906;277,46;266;360;293,547;292,491;70;266,412;;2150,05
2486;0,3;84,5;299,841;277,463;266;360;293,547;292,462;70;266,415;;2149,06
2487;0,3;80;299,906;277,474;266;360;293,547;292,52;70;266,415;;2147,55
2488;0,3;80,5;300,022;277,474;266;360;293,591;292,535;70;266,415;;2146,84
2489;0,3;79;300,116;277,463;266;360;293,547;292,542;70;266,417;;2146,64
2490;0,3;78,5;299,848;277,463;266;360;293,642;292,564;70;266,417;;2145,45
2491;0,3;80,5;299,769;277,459;266;360;293,598;292,535;70;266,419;;2144,35
2492;0,3;85,5;299,696;277,467;266;360;293,627;292,535;70;266,425;;2143,45
2493;0,3;84;299,631;277,608;266;360;293,511;292,499;70;266,432;;2142,34
2494;0,3;79;299,58;277,727;266;360;293,54;292,52;70;266,435;;2141,73
2495;0,3;78;298,937;277,72;266;360;293,547;292,433;70;266,432;;2140,19
2496;0,3;88;299,06;277,713;266;360;293,547;292,39;70;266,431;;2137,85
2497;0,3;96,5;299,103;277,568;266;360;293,547;292,39;70;266,431;;2136,09
2498;0,3;96;298,85;277,586;266;360;293,547;292,39;70;266,428;;2136,03
2499;0,3;99,5;298,416;277,713;266;360;293,453;292,39;70;266,423;;2135,57
2500;0,3;108,5;298,069;277,799;266;360;293,533;292,39;70;266,416;;2133,59
2501;0,3;106,5;297,815;277,789;266;360;293,403;292,39;70;266,405;;2132,85
2502;0,3;105,5;297,844;277,745;266;360;293,403;292,39;70;266,394;;2131,8
2503;0,3;114,5;297,917;277,738;266;360;293,533;292,39;70;266,382;;2130,58
2504;0,3;128;297,244;277,767;266;360;293,547;292,39;70;266,37;;2129,39
2505;0,3;132,5;297,316;277,76;266;360;293,547;292,39;70;266,363;;2128,37
2506;0,3;134;297,338;277,724;266;360;293,547;292,39;70;266,359;;2126,8
2507;0,3;148;297,309;277,59;266;360;293,511;292,39;70;266,356;;2125,95
2508;0,3;158,5;297,266;277,46;266;360;293,49;292,39;70;266,354;;2124,77
2509;0,3;157,5;297,063;277,481;266;360;293,424;292,39;70;266,354;;2123,36
2510;0,3;149,5;296,81;277,496;266;360;293,547;292,39;70;266,357;;2121,52
2511;0,3;159;296,788;277,474;266;360;293,547;292,39;70;266,36;;2120,96
2512;0,3;167;296,868;277,467;266;360;293,547;292,499;70;266,364;;2120,96
2513;0,3;169;296,976;277,485;266;360;293,547;292,535;70;266,368;;2120,1
2514;0,3;170;297,526;277,474;266;360;293,547;292,535;70;266,375;;2118,52
2515;0,3;168;297,569;277,467;266;360;293,663;292,535;70;266,382;;2117,37
2516;0,3;160,5;297,541;277,467;266;360;293,649;292,535;70;266,385;;2115,85
2517;0,3;155,5;297,251;277,47;266;360;293,598;292,535;70;266,385;;2114,64
2518;0,3;148,5;297,012;277,474;266;360;293,547;292,535;70;266,381;;2113,41
2519;0,3;148,5;297,034;277,47;266;360;293,576;292,484;70;266,375;;2111,4
2520;0,3;158;297,135;277,47;266;360;293,533;292,405;70;266,367;;2110,71
2521;0,3;149,5;297,996;277,474;266;360;293,547;292,535;70;266,362;;2108,96
2522;0,3;153,5;298,069;277,481;266;360;293,547;292,535;70;266,352;;2107,14
2523;0,3;146,5;298,047;277,384;266;360;293,547;292,527;70;266,342;;2106,35
2524;0,3;143,5;297,924;277,253;266;360;293,468;292,39;70;266,333;;2105,25
2525;0,3;140,5;297,801;277,253;266;360;293,446;292,39;70;266,322;;2104,66
2526;0,3;142,5;298,025;277,253;266;360;293,547;292,39;70;266,317;;2103,23
2527;0,3;141,5;298,749;277,098;266;360;293,439;292,39;70;266,311;;2102,07
2528;0,3;140,5;298,843;277,098;266;360;293,403;292,39;70;266,31;;2101,94
2529;0,3;139,5;298,886;277,098;266;360;293,446;292,39;70;266,306;;2100,23
2530;0,3;139;298,857;277,094;266;360;293,403;292,296;70;266,303;;2099,81
2531;0,3;134;298,879;277,101;266;360;293,417;292,354;70;266,305;;2097,95
2532;0,3;133,5;298,886;277,105;266;360;293,439;292,245;70;266,304;;2095,74
2533;0,3;127;298,835;277,109;266;360;293,374;292,245;70;266,307;;2093,68
2534;0,3;124,5;298,9;277,12;266;360;293,294;292,289;70;266,307;;2092,24
2535;0,3;127,5;299,016;277,13;266;360;293,359;292,368;70;266,306;;2090,7
2536;0,3;125,5;299,11;277,167;266;360;293,359;292,39;70;266,306;;2090,7
2537;0,3;125,5;299,016;277,159;266;360;293,403;292,339;70;266,306;;2090,04
2538;0,3;127;298,915;277,148;266;360;293,273;292,332;70;266,308;;2088,76
2539;0,3;127,5;298,835;277,109;266;360;293,396;292,245;70;266,308;;2087,99
2540;0,3;127,5;298,864;277,094;266;360;293,388;292,202;70;266,314;;2086,76
2541;0,3;124,5;299,429;277,083;266;360;293,28;292,245;70;266,323;;2085,29
2542;0,3;127;299,544;277,069;266;360;293,33;292,296;70;266,33;;2083,11
2543;0,3;119;299,559;277,214;266;360;293,258;292,296;70;266,336;;2080,53
2544;0,3;111,5;299,53;277,21;266;360;293,309;292,325;70;266,344;;2079,8
2545;0,3;109,5;299,269;277,333;266;360;293,33;292,332;70;266,35;;2078,36
2546;0,3;105,5;299,175;277,318;266;360;293,309;292,253;70;266,357;;2077,6
2547;0,3;99,5;299,103;277,304;266;360;293,388;292,231;70;266,362;;2076,4
2548;0,3;104,5;299,031;277,297;266;360;293,316;292,173;70;266,362;;2075,06
2549;0,3;104,5;299,11;277,282;266;360;293,309;292,245;70;266,363;;2074,68
2550;0,3;105;299,175;277,279;266;360;293,258;292,195;70;266,362;;2074,34
2551;0,3;100;299,24;277,257;266;360;293,258;292,101;70;266,352;;2073,24
2552;0,3;100;299,197;277,235;266;360;293,258;292,101;70;266,341;;2072,46
2553;0,3;89;299,11;277,214;266;360;293,258;292,101;70;266,337;;2071,35
2554;0,3;98,5;299,038;277,185;266;360;293,258;292,238;70;266,322;;2069,36
2555;0,3;109;298,937;277,17;266;360;293,222;292,195;70;266,312;;2066,87
2556;0,3;111;298,843;277,163;266;360;293,2;292,202;70;266,295;;2066,13
2557;0,3;112;298,857;277,148;266;360;293,258;292,245;70;266,281;;2065,87
2558;0,3;116,5;299,016;277,329;266;360;293,258;292,245;70;266,268;;2065,64
2559;0,3;118,5;298,495;277,217;266;360;293,164;292,159;70;266,251;;2064,13
2560;0,3;118;298,488;277,333;266;360;293,258;292,101;70;266,24;;2063,06
2561;0,3;129,5;298,365;277,355;266;360;293,258;292,101;70;266,231;;2062,42
2562;0,3;135;298,293;277,347;266;360;293,258;292,101;70;266,216;;2060,94
2563;0,3;135,5;298,213;277,344;266;360;293,258;292,101;70;266,203;;2060,1
2564;0,3;137;298,163;277,333;266;360;293,258;292,101;70;266,187;;2058,64
2565;0,3;142;298,098;277,318;266;360;293,302;292,101;70;266,17;;2057,23
2566;0,3;148;298,315;277,185;266;360;293,359;292,224;70;266,153;;2056,5
2567;0,3;156;298,235;277,329;266;360;293,403;292,245;70;266,128;;2055,24
2568;0,3;166,5;298,307;277,318;266;360;293,222;292,151;70;266,104;;2054,39
2569;0,3;169;298,336;277,3;266;360;293,222;292,101;70;266,075;;2054,14
2570;0,3;174;298,271;277,293;266;360;293,113;292,05;70;266,047;;2052,99
2571;0,3;185;298,228;277,279;266;360;293,258;292,101;70;266,019;;2052,98
2572;0,3;184;298,141;277,264;266;360;293,258;292,144;70;265,991;;2051,94
2573;0,3;181,5;298,098;277,264;266;360;293,258;292,101;70;265,957;;2050,77
2574;0,3;197;298,307;277,46;266;360;293,258;292,021;70;265,93;;2050,17
2575;0,3;209;298,712;277,459;266;360;293,157;291,992;70;265,906;;2048,73
2576;0,3;213;299,009;277,452;266;360;293,157;292,007;70;265,882;;2047,59
2577;0,3;209;299,11;277,445;266;360;293,142;292,05;70;265,861;;2046,42
2578;0,3;212,5;299,32;277,46;266;360;293,121;292,043;70;265,84;;2045,16
2579;0,3;221,5;299,472;277,467;266;360;293,113;291,999;70;265,819;;2043
2580;0,3;223,5;299,414;277,459;266;360;293,113;291,999;70;265,802;;2042,25
2581;0,3;223;299,906;277,452;266;360;293,113;292,057;70;265,79;;2041,57
2582;0,3;227;299,964;277,452;266;360;293,113;292,065;70;265,779;;2040,85
2583;0,3;228;300,571;277,46;266;360;293,113;292,057;70;265,77;;2039,66
2584;0,3;223,5;300,825;277,467;266;360;293,113;291,978;70;265,762;;2039,02
2585;0,3;223;301,157;277,459;266;360;293,113;292,007;70;265,755;;2037,95
2586;0,3;220,5;301,237;277,445;266;360;293,063;292,05;70;265,749;;2034,77
2587;0,3;218;301,367;277,478;266;360;293,113;292,028;70;265,739;;2032,55
2588;0,3;212,5;301,707;277,459;266;360;293,157;291,992;70;265,726;;2031,81
2589;0,3;205;301,917;277,467;266;360;293,092;292,007;70;265,719;;2030,06
2590;0,3;203;302,727;277,47;266;360;293,085;291,956;70;265,716;;2029,37
2591;0,3;201,5;303,002;277,463;266;360;293,07;291,956;70;265,714;;2028,86
2592;0,3;194,5;303,205;277,459;266;360;293,07;291,956;70;265,712;;2028,18
2593;0,3;181;303,964;277,456;266;360;293,034;291,956;70;265,706;;2028,16
2594;0,3;177;303,942;277,474;266;360;293,135;291,956;70;265,701;;2027,55
2595;0,3;172,5;304,073;277,539;266;360;293,222;291,999;70;265,694;;2027,31
2596;0,3;161,5;303,979;277,738;266;360;293,113;292,007;70;265,689;;2027,13
2597;0,3;152;304,521;277,76;266;360;293,113;291,999;70;265,681;;2025,13
2598;0,3;145,5;304,644;277,763;266;360;293,113;291,956;70;265,679;;2024,22
2599;0,3;135,5;304,731;277,76;266;360;293,113;291,956;70;265,671;;2022,28
2600;0,3;140,5;305,216;277,76;266;360;293,113;291,978;70;265,663;;2020,81
2601;0,3;141;305,1;277,836;266;360;293,113;292,021;70;265,652;;2020,26
2602;0,3;137,5;304,991;277,828;266;360;293,15;292,007;70;265,649;;2019,21
2603;0,3;130;304,984;277,76;266;360;292,998;291,949;70;265,648;;2017,55
2604;0,3;130;305,071;277,749;266;360;292,969;291,855;70;265,641;;2016,98
2605;0,3;135,5;305,476;277,785;266;360;292,969;291,811;70;265,636;;2015,05
2606;0,3;132;305,476;277,76;266;360;292,969;291,811;70;265,627;;2013,49
2607;0,3;124;305,44;277,745;266;360;292,969;291,898;70;265,62;;2012,99
2608;0,3;120,5;305,729;277,575;266;360;293,092;291,956;70;265,609;;2011,83
2609;0,3;123,5;305,686;277,771;266;360;293,07;291,956;70;265,592;;2011,23
2610;0,3;126;305,642;277,966;266;360;293,041;291,956;70;265,574;;2010,11
2611;0,3;128,5;305,657;277,977;266;360;293,099;291,905;70;265,561;;2009,99
2612;0,3;137;305,664;277,98;266;360;293,012;291,956;70;265,543;;2009,88
2613;0,3;140,5;305,216;277,977;266;360;293,012;291,891;70;265,516;;2007,63
2614;0,3;143,5;305,259;277,973;266;360;292,969;291,862;70;265,493;;2006,89
2615;0,3;150;305,114;277,966;266;360;292,969;291,811;70;265,468;;2005,41
2616;0,3;159,5;305,049;277,973;266;360;292,969;291,775;70;265,443;;2003,91
2617;0,3;166;305,006;277,984;266;360;292,925;291,811;70;265,416;;2003,14
2618;0,3;170;305,165;277,98;266;360;292,969;291,811;70;265,394;;2001,07
2619;0,3;178;305,252;278,36;266;360;292,976;291,84;70;265,373;;1999,85
2620;0,3;185;305,165;278,346;266;360;293,056;291,956;70;265,352;;1999,71
2621;0,3;194;305,049;278,342;266;360;293,048;291,905;70;265,335;;1997,99
2622;0,3;199,5;304,984;278,342;266;360;293,027;291,92;70;265,317;;1997,76
2623;0,3;205;305,085;278,281;266;360;292,969;291,905;70;265,303;;1997,59
2624;0,3;208;305,201;278,284;266;360;292,969;291,956;70;265,294;;1995,13
2625;0,3;215,5;305,252;278,208;266;360;293,012;291,956;70;265,283;;1993,27
2626;0,3;224;305,15;278,273;266;360;293,048;291,956;70;265,271;;1991,45
2627;0,3;230,5;305,049;278,309;266;360;293,012;291,956;70;265,262;;1989,22
2628;0,3;231;305,273;278,418;266;360;293,019;291,913;70;265,255;;1988,36
2629;0,3;239;305,642;278,498;266;360;292,969;291,956;70;265,251;;1987,02
2630;0,3;239,5;305,707;278,487;266;360;292,969;291,811;70;265,246;;1986,36
2631;0,3;235;305,751;278,487;266;360;292,969;291,92;70;265,247;;1985,14
2632;0,3;237;306,272;278,49;266;360;293,027;291,956;70;265,247;;1982,09
2633;0,3;241;306,199;278,501;266;360;292,969;291,956;70;265,253;;1981,22
2634;0,3;237,5;306,489;278,49;266;360;292,969;291,913;70;265,258;;1980,37
2635;0,3;229;306,821;278,494;266;360;292,969;291,934;70;265,261;;1979,62
2636;0,3;217;306,749;278,487;266;360;292,969;291,826;70;265,267;;1979,42
2637;0,3;206;307,038;278,487;266;360;292,969;291,826;70;265,275;;1978,16
2638;0,3;203,5;307,133;278,494;266;360;292,969;291,811;70;265,28;;1977,41
2639;0,3;198;308,015;278,49;266;360;292,925;291,811;70;265,286;;1976,86
2640;0,3;192,5;308,087;278,487;266;360;292,969;291,811;70;265,294;;1975,85
2641;0,3;182,5;307,892;278,498;266;360;292,969;291,811;70;265,299;;1974,59
2642;0,3;176;308,16;278,508;266;360;292,969;291,811;70;265,305;;1974,13
2643;0,3;169;308,102;278,494;266;360;292,969;291,811;70;265,309;;1973,1
2644;0,3;160,5;308,536;278,512;266;360;292,969;291,811;70;265,315;;1971,98
2645;0,3;154;308,521;278,537;266;360;292,969;291,811;70;265,322;;1971,27
2646;0,3;148;308,63;278,624;266;360;292,969;291,811;70;265,328;;1971,01
2647;0,3;144,5;308,992;278,613;266;360;292,969;291,869;70;265,333;;1970,84
2648;0,3;140,5;309,353;278,602;266;360;292,925;291,811;70;265,341;;1970,27
2649;0,3;135,5;309,324;278,613;266;360;292,969;291,811;70;265,342;;1969,05
2650;0,3;126,5;309,216;278,729;266;360;292,969;291,811;70;265,348;;1968,18
2651;0,3;125;309,151;278,61;266;360;292,969;291,811;70;265,352;;1966,29
2652;0,3;120,5;309,1;278,718;266;360;292,969;291,811;70;265,354;;1965,82
2653;0,3;119,5;309,187;278,819;266;360;292,969;291,811;70;265,359;;1964,28
2654;0,3;119;308,854;278,722;266;360;292,839;291,811;70;265,364;;1963,16
2655;0,3;113;308,536;278,787;266;360;292,969;291,811;70;265,363;;1962,67
2656;0,3;112,5;308,558;278,783;266;360;292,969;291,811;70;265,363;;1961,16
2657;0,3;118,5;308,529;278,718;266;360;292,925;291,811;70;265,362;;1958,04
2658;0,3;131;308,427;278,997;266;360;292,969;291,811;70;265,365;;1956,33
2659;0,3;129,5;308,087;278,997;266;360;292,969;291,811;70;265,367;;1954,55
2660;0,3;116,5;308,066;279,008;266;360;292,969;291,949;70;265,366;;1954,35
2661;0,3;129;308,16;279;266;360;292,969;291,811;70;265,364;;1953,92
2662;0,3;138,5;307,595;279;266;360;292,969;291,811;70;265,363;;1952,78
2663;0,3;139;307,69;278,997;266;360;292,969;291,811;70;265,364;;1951,73
2664;0,3;142;307,69;278,993;266;360;292,918;291,811;70;265,367;;1949,87
2665;0,3;148,5;307,227;279,004;266;360;292,969;291,898;70;265,368;;1947,94
2666;0,3;151;307,125;279,004;266;360;292,969;291,811;70;265,37;;1947,19
2667;0,3;155,5;307,038;279;266;360;292,969;291,811;70;265,372;;1946,46
2668;0,3;162,5;306,706;278,993;266;360;292,925;291,811;70;265,373;;1945,32
2669;0,3;169;306,402;278,997;266;360;292,853;291,725;70;265,376;;1944,01
2670;0,3;170,5;306,532;279,008;266;360;292,824;291,811;70;265,38;;1943,27
2671;0,3;177;306,706;279;266;360;292,824;291,811;70;265,384;;1941,89
2672;0,3;181;306,655;278,997;266;360;292,824;291,775;70;265,394;;1941,23
2673;0,3;177;306,626;278,993;266;360;292,781;291,667;70;265,404;;1941,23
2674;0,3;177;306,134;278,993;266;360;292,773;291,717;70;265,415;;1940,34
2675;0,3;178,5;306,004;279,004;266;360;292,781;291,746;70;265,426;;1937,41
2676;0,3;183,5;306,062;279;266;360;292,737;291,667;70;265,441;;1936,2
2677;0,3;188;306,185;279;266;360;292,759;291,667;70;265,459;;1935,47
2678;0,3;187;306,293;278,993;266;360;292,766;291,667;70;265,477;;1934,75
2679;0,3;183;306,236;278,993;266;360;292,723;291,725;70;265,495;;1934,02
2680;0,3;183;306,098;279,004;266;360;292,817;291,703;70;265,516;;1933,43
2681;0,3;181;306,011;279;266;360;292,773;291,667;70;265,537;;1933,01
2682;0,3;172,5;306,337;279;266;360;292,781;291,667;70;265,562;;1931,07
2683;0,3;167;306,46;278,993;266;360;292,745;291,667;70;265,591;;1928,06
2684;0,3;151,5;306,597;278,993;266;360;292,73;291,573;70;265,615;;1927,37
2685;0,3;143,5;306,619;279,004;266;360;292,817;291,623;70;265,637;;1926,75
2686;0,3;141,5;306,568;279,004;266;360;292,766;291,667;70;265,656;;1925,87
2687;0,3;139;306,684;279;266;360;292,795;291,58;70;265,672;;1924,46
2688;0,3;128;306,481;279;266;360;292,824;291,667;70;265,688;;1921,73
2689;0,3;115;306,467;278,993;266;360;292,694;291,71;70;265,703;;1920,68
2690;0,3;103,5;306,438;279;266;360;292,824;291,71;70;265,712;;1920,14
2691;0,3;101;306,539;279,004;266;360;292,824;291,667;70;265,723;;1918,37
2692;0,3;99;306,67;279;266;360;292,824;291,667;70;265,732;;1917,77
2693;0,3;96,5;306,793;278,997;266;360;292,687;291,71;70;265,74;;1917,45
2694;0,3;92;306,713;278,993;266;360;292,824;291,667;70;265,747;;1916,96
2695;0,3;86;306,236;279;266;360;292,759;291,667;70;265,754;;1916,74
2696;0,3;84;306,12;279,004;266;360;292,679;291,667;70;265,759;;1915,12
2697;0,3;86,5;306,04;279;266;360;292,679;291,558;70;265,764;;1914,05
2698;0,3;86,5;306,076;279;266;360;292,585;291,522;70;265,768;;1913,89
2699;0,3;87;305,425;278,993;266;360;292,535;291,565;70;265,772;;1912,39
2700;0,3;84,5;305,512;278,993;266;360;292,564;291,558;70;265,778;;1911,27
2701;0,3;87;305,454;279,004;266;360;292,643;291,522;70;265,787;;1909,15
2702;0,3;86,5;305,122;279;266;360;292,535;291,522;70;265,791;;1908,2
2703;0,3;88,5;305,013;279;266;360;292,535;291,522;70;265,795;;1907,64
2704;0,3;96,5;304,42;278,993;266;360;292,535;291,522;70;265,797;;1905,72
2705;0,3;101,5;304,673;278,993;266;360;292,535;291,522;70;265,802;;1904,57
2706;0,3;114;304,239;279,004;266;360;292,535;291,522;70;265,807;;1903,68
2707;0,3;118;304,282;279;266;360;292,535;291,479;70;265,81;;1902,09
2708;0,3;118,5;303,928;279;266;360;292,535;291,435;70;265,813;;1901,02
2709;0,3;125,5;303,523;279;266;360;292,412;291,319;70;265,818;;1900,64
2710;0,3;129,5;303,371;278,993;266;360;292,484;291,377;70;265,82;;1898,98
2711;0,3;136,5;302,937;279,004;266;360;292,491;291,377;70;265,824;;1898,53
2712;0,3;140,5;303,045;279;266;360;292,549;291,457;70;265,831;;1896,91
2713;0,3;151;303,168;279;266;360;292,679;291,529;70;265,836;;1894,93
2714;0,3;153;302,488;279;266;360;292,679;291,565;70;265,841;;1893,3
2715;0,3;155;302,431;278,993;266;360;292,679;291,522;70;265,845;;1892,31
2716;0,3;156;302,293;278,993;266;360;292,679;291,522;70;265,851;;1891,48
2717;0,3;156;302,337;279,008;266;360;292,636;291,522;70;265,859;;1888,97
2718;0,3;156;301,953;279;266;360;292,556;291,522;70;265,874;;1887,38
2719;0,3;161,5;302,018;279;266;360;292,535;291,522;70;265,886;;1886,48
2720;0,3;172;302,177;278,997;266;360;292,535;291,522;70;265,901;;1885,34
2721;0,3;175,5;302,141;278,993;266;360;292,535;291,609;70;265,913;;1884,97
2722;0,3;174,5;302,083;279,004;266;360;292,535;291,529;70;265,929;;1883,89
2723;0,3;170;301,997;279,004;266;360;292,571;291,565;70;265,946;;1882,56
2724;0,3;170;301,946;279;266;360;292,535;291,522;70;265,964;;1882,18
2725;0,3;168;301,989;278,993;266;360;292,535;291,522;70;265,979;;1881,7
2726;0,3;161;302,148;278,993;266;360;292,535;291,522;70;265,994;;1880,66
2727;0,3;158,5;302,228;279,004;266;360;292,535;291,522;70;266,013;;1879,43
2728;0,3;156;302,17;279;266;360;292,535;291,522;70;266,029;;1878,02
2729;0,3;151,5;302,083;279;266;360;292,593;291,565;70;266,049;;1877,26
2730;0,3;145,5;301,931;279;266;360;292,535;291,522;70;266,069;;1876,07
2731;0,3;139,5;301,975;278,993;266;360;292,535;291,522;70;266,089;;1874,97
2732;0,3;139,5;302,076;278,997;266;360;292,535;291,5;70;266,112;;1874,25
2733;0,3;133;302,192;279,004;266;360;292,484;291,471;70;266,132;;1872,81
2734;0,3;126,5;302,098;279;266;360;292,441;291,377;70;266,154;;1870,54
2735;0,3;123;302,011;279;266;360;292,412;291,457;70;266,175;;1869,59
2736;0,3;116;301,931;278,997;266;360;292,455;291,413;70;266,2;;1867,41
2737;0,3;105,5;301,975;278,997;266;360;292,484;291,377;70;266,225;;1867,3
2738;0,3;99,5;302,12;279,004;266;360;292,535;291,406;70;266,245;;1863,98
2739;0,3;95;302,185;279;266;360;292,535;291,479;70;266,26;;1863,23
2740;0,3;89;302,083;279;266;360;292,535;291,471;70;266,274;;1863,23
2741;0,3;82,5;302,062;278,993;266;360;292,484;291,45;70;266,287;;1862,07
2742;0,3;78,5;301,91;278,997;266;360;292,527;291,348;70;266,3;;1861,34
2743;0,3;72,5;301,96;278,794;266;360;292,39;291,233;70;266,317;;1860,38
2744;0,3;65,5;302,069;278,805;266;360;292,39;291,233;70;266,329;;1860,08
2745;0,3;63;301,772;278,827;266;360;292,39;291,233;70;266,339;;1859,15
2746;0,3;63;301,353;278,819;266;360;292,39;291,233;70;266,347;;1857,53
2747;0,3;61;301,403;278,722;266;360;292,39;291,262;70;266,353;;1855,85
2748;0,3;54,5;301,454;278,631;266;360;292,39;291,377;70;266,36;;1854,48
2749;0,3;52,5;300,919;278,624;266;360;292,39;291,377;70;266,363;;1852,84
2750;0,3;57,5;300,897;278,617;266;360;292,39;291,377;70;266,364;;1852,26
2751;0,3;60,5;300,846;278,704;266;360;292,39;291,298;70;266,361;;1851,41
2752;0,3;60;300,593;278,61;266;360;292,39;291,233;70;266,359;;1850,23
2753;0,3;65;300,456;278,715;266;360;292,274;291,233;70;266,358;;1850,15
2754;0,3;74,5;300,007;278,841;266;360;292,245;291,233;70;266,357;;1848,9
2755;0,3;76;299,805;278,729;266;360;292,332;291,233;70;266,352;;1848,31
2756;0,3;82;299,421;278,859;266;360;292,39;291,233;70;266,346;;1848,13
2757;0,3;92,5;299,096;278,866;266;360;292,39;291,233;70;266,341;;1847,41
2758;0,3;98,5;298,864;278,87;266;360;292,39;291,233;70;266,336;;1845,6
2759;0,3;106,5;298,676;278,874;266;360;292,39;291,233;70;266,333;;1843,61
2760;0,3;115,5;298,438;278,501;266;360;292,39;291,233;70;266,328;;1841,91
2761;0,3;126,5;298,257;278,501;266;360;292,39;291,233;70;266,327;;1840,17
2762;0,3;134,5;298,025;278,479;266;360;292,39;291,233;70;266,325;;1838,21
2763;0,3;139,5;297,642;278,476;266;360;292,39;291,377;70;266,322;;1838,21
2764;0,3;149,5;297,215;278,483;266;360;292,441;291,377;70;266,32;;1837,74
2765;0,3;165,5;297,107;278,501;266;360;292,535;291,377;70;266,318;;1836,89
2766;0,3;176,5;297,056;278,487;266;360;292,441;291,377;70;266,311;;1836,03
2767;0,3;169,5;296,889;278,476;266;360;292,491;291,479;70;266,307;;1834,07
2768;0,3;166;297,005;278,472;266;360;292,491;291,522;70;266,303;;1832,47
2769;0,3;178,5;297,027;278,494;266;360;292,405;291,442;70;266,298;;1830,93
2770;0,3;182,5;296,947;278,49;266;360;292,47;291,421;70;266,292;;1829,27
2771;0,3;158;296,853;278,494;266;360;292,477;291,377;70;266,29;;1828,77
2772;0,3;144;296,781;278,487;266;360;292,433;291,334;70;266,284;;1828,32
2773;0,3;142;296,846;278,335;266;360;292,491;291,377;70;266,279;;1827,17
2774;0,3;141;297,258;278,32;266;360;292,535;291,334;70;266,271;;1826,45
2775;0,3;142;297,598;278,32;266;360;292,477;291,377;70;266,263;;1824,84
2776;0,3;141;297,591;278,338;266;360;292,47;291,363;70;266,256;;1824,49
2777;0,3;138,5;297,569;278,241;266;360;292,484;291,348;70;266,249;;1823,94
2778;0,3;140;297,475;278,252;266;360;292,455;291,377;70;266,242;;1823,04
2779;0,3;140,5;297,266;278,364;266;360;292,47;291,377;70;266,236;;1821,71
2780;0,3;140;297,526;278,089;266;360;292,513;291,377;70;266,232;;1818,86
2781;0,3;138,5;297,743;278,107;266;360;292,397;291,377;70;266,228;;1816,91
2782;0,3;139;297,982;278,15;266;360;292,39;291,377;70;266,225;;1815,64
2783;0,3;139,5;298,061;278,06;266;360;292,39;291,377;70;266,22;;1815,14
2784;0,3;139;298,04;277,98;266;360;292,39;291,377;70;266,213;;1814,84
2785;0,3;139,5;297,931;277,973;266;360;292,426;291,327;70;266,201;;1813,39
2786;0,3;140,5;297,815;277,966;266;360;292,441;291,377;70;266,19;;1811,56
2787;0,3;139,5;297,801;277,969;266;360;292,39;291,254;70;266,177;;1810,56
2788;0,3;139,5;297,88;277,984;266;360;292,339;291,233;70;266,166;;1808,88
2789;0,3;140;297,975;277,98;266;360;292,39;291,233;70;266,158;;1808,55
2790;0,3;139,5;298,235;277,973;266;360;292,39;291,233;70;266,149;;1807,01
2791;0,3;140;298,452;277,969;266;360;292,39;291,233;70;266,143;;1805,77
2792;0,3;139,5;298,452;277,969;266;360;292,39;291,37;70;266,139;;1805,43
2793;0,3;140;298,394;277,988;266;360;292,513;291,37;70;266,134;;1804,38
2794;0,3;139,5;298,459;277,98;266;360;292,491;291,341;70;266,126;;1803,28
2795;0,3;138,5;298,416;277,977;266;360;292,535;291,406;70;266,116;;1800,95
2796;0,3;139,5;298,307;277,969;266;360;292,556;291,522;70;266,104;;1799,64
2797;0,3;138,5;298,38;277,966;266;360;292,679;291,573;70;266,092;;1799,53
2798;0,3;139;298,958;277,98;266;360;292,679;291,667;70;266,077;;1797,55
2799;0,3;139;299,06;277,98;266;360;292,773;291,667;70;266,058;;1796,16
2800;0,3;139;299,117;277,977;266;360;292,737;291,667;70;266,039;;1795,06
2801;0,3;140,5;298,995;277,969;266;360;292,802;291,667;70;266,019;;1793,63
2802;0,3;140;298,879;277,966;266;360;292,752;291,717;70;266,003;;1793,41
2803;0,3;138,5;298,835;277,984;266;360;292,687;291,703;70;265,989;;1791,28
2804;0,3;139,5;299,052;277,98;266;360;292,73;291,667;70;265,975;;1789,06
2805;0,3;139;299,284;277,977;266;360;292,781;291,667;70;265,966;;1788
2806;0,3;140;299,342;277,969;266;360;292,824;291,667;70;265,958;;1786,96
2807;0,3;139,5;299,306;277,966;266;360;292,824;291,717;70;265,952;;1786
2808;0,3;140;299,233;277,98;266;360;292,824;291,667;70;265,946;;1785,43
2809;0,3;139;299,168;277,98;266;360;292,867;291,717;70;265,941;;1784,96
