Time;[11:7];[31:48];[31:110];[31:112];[31:115];[32:1];[32:80];[32:85];[32:124];[33:108];[ChannelInfoFieldText([10:1], "$PDA_expression")]_text;[Bandl‰nge auf Abhaspel]
4192;0,2;36;306,069;285,485;283;330;557,834;555,975;60;283,315;;2733,69
4193;0,2;31,5;306,076;285,482;283;330;557,914;555,99;60;283,315;;2732,99
4194;0,2;30;305,765;285,485;283;330;557,87;555,939;60;283,313;;2732,04
4195;0,2;30;305,802;285,478;283;330;557,834;555,874;60;283,312;;2730,35
4196;0,2;30;305,852;285,471;283;330;557,827;555,888;60;283,31;;2729,97
4197;0,2;31,5;305,469;285,464;283;330;557,87;555,939;60;283,31;;2729,97
4198;0,2;34;305,056;285,471;283;330;557,95;555,99;60;283,31;;2729,97
4199;0,2;37;304,984;285,46;283;330;558,015;555,99;60;283,311;;2727,06
4200;0,2;41,5;304,81;285,442;283;330;558,015;556,018;60;283,314;;2725,55
4201;0,2;48;304,615;285,406;283;330;558,015;556,134;60;283,318;;2723,86
4202;0,2;52,5;304,659;285,38;283;330;558,015;556,091;60;283,316;;2722,92
4203;0,2;58,5;304,478;285,359;283;330;558,095;556,149;60;283,317;;2721,77
4204;0,2;60;304,159;285,362;283;330;558,109;556,156;60;283,312;;2719,96
4205;0,2;71;304,094;285,352;283;330;558,08;556,134;60;283,31;;2718,89
4206;0,2;75,5;303,682;285,359;283;330;558,131;556,134;60;283,306;;2717,77
4207;0,2;80;303,313;285,352;283;330;558,058;556,134;60;283,299;;2715,19
4208;0,2;88,5;303,306;285,333;283;330;558,022;556,134;60;283,291;;2714,87
4209;0,2;96,5;303,422;285,33;283;330;558,16;556,214;60;283,282;;2714,87
4210;0,2;99,5;303,212;285,323;283;330;558,145;556,141;60;283,273;;2714,87
4211;0,2;99;303,176;285,323;283;330;558,138;556,185;60;283,265;;2713,98
4212;0,2;106;303,089;285,323;283;330;558,16;556,279;60;283,259;;2713,3
4213;0,2;112;302,973;285,315;283;330;558,167;556,279;60;283,252;;2711,57
4214;0,2;112,5;302,988;285,5;283;330;558,239;556,279;60;283,245;;2710,85
4215;0,2;114;303,089;285,384;283;330;558,16;556,33;60;283,237;;2710,85
4216;0,2;118,5;303,176;285,406;283;330;558,16;556,424;60;283,232;;2710,85
4217;0,2;120;303,139;285,507;283;330;558,21;556,424;60;283,226;;2710,61
4218;0,2;120;303,038;285,522;283;330;558,16;556,351;60;283,222;;2709,84
4219;0,2;123;302,951;285,529;283;330;558,16;556,315;60;283,217;;2707,35
4220;0,2;125,5;302,98;285,536;283;330;558,203;556,279;60;283,215;;2706,83
4221;0,2;127;303,125;285,543;283;330;558,16;556,279;60;283,21;;2706,83
4222;0,2;128,5;303,588;285,54;283;330;558,109;556,279;60;283,209;;2706,51
4223;0,2;131;303,942;285,518;283;330;558,16;556,279;60;283,204;;2705,58
4224;0,2;132,5;303,848;285,507;283;330;558,08;556,236;60;283,193;;2704,22
4225;0,2;118,5;303,465;285,391;283;330;558,152;556,214;60;283,186;;2702,53
4226;0,2;114;303,407;285,395;283;330;558,022;556,091;60;283,178;;2701,22
4227;0,2;113,5;304,116;285,265;283;330;557,957;556,004;60;283,177;;2700
4228;0,2;113;304,21;285,265;283;330;557,87;555,903;60;283,174;;2698,81
4229;0,2;112;304,174;285,265;283;330;557,87;555,939;60;283,176;;2697,82
4230;0,2;114,5;304,391;285,37;283;330;557,769;555,888;60;283,178;;2696,96
4231;0,2;112,5;304,601;285,384;283;330;557,812;555,881;60;283,178;;2694,85
4232;0,2;109;304,528;285,362;283;330;557,726;555,903;60;283,174;;2692,63
4233;0,2;102;304,557;285,362;283;330;557,726;555,852;60;283,172;;2692,63
4234;0,2;100;304,854;285,377;283;330;557,812;555,896;60;283,173;;2692,53
4235;0,2;101,5;305,179;285,402;283;330;557,863;556,026;60;283,177;;2690,71
4236;0,2;93,5;305,216;285,442;283;330;557,979;556,134;60;283,177;;2688,9
4237;0,2;88,5;305,136;285,446;283;330;558,015;556,091;60;283,177;;2687,52
4238;0,2;90,5;305,056;285,428;283;330;557,972;555,99;60;283,178;;2685,92
4239;0,2;91,5;305,679;285,424;283;330;557,907;555,99;60;283,179;;2685,62
4240;0,2;83,5;305,715;285,431;283;330;557,82;555,946;60;283,182;;2685,62
4241;0,2;76,5;305,744;285,493;283;330;557,704;555,765;60;283,183;;2685,62
4242;0,2;73;305,859;285,464;283;330;557,581;555,599;60;283,189;;2684,54
4243;0,2;71,5;305,838;285,442;283;330;557,444;555,599;60;283,197;;2682,11
4244;0,2;73;305,78;285,431;283;330;557,436;555,621;60;283,201;;2680,7
4245;0,2;74;305,541;285,438;283;330;557,415;555,469;60;283,203;;2680,32
4246;0,2;73,5;305,462;285,428;283;330;557,378;555,367;60;283,206;;2680,32
4247;0,2;71;305,469;285,428;283;330;557,292;555,367;60;283,207;;2680,32
4248;0,2;71,5;305,548;285,406;283;330;557,35;555,44;60;283,211;;2680,32
4249;0,2;66;305,621;285,402;283;330;557,451;555,556;60;283,215;;2678,74
4250;0,2;63;305,946;285,511;283;330;557,581;555,693;60;283,214;;2677,32
4251;0,2;65;305,91;285,493;283;330;557,639;555,7;60;283,212;;2677,32
4252;0,2;69,5;305,693;285,442;283;330;557,494;555,7;60;283,211;;2676,96
4253;0,2;71;305,794;285,518;283;330;557,48;555,577;60;283,207;;2675,64
4254;0,2;66,5;305,751;285,507;283;330;557,436;555,556;60;283,202;;2675,32
4255;0,2;61,5;305,787;285,471;283;330;557,436;555,556;60;283,193;;2673,74
4256;0,2;59,5;305,143;285,478;283;330;557,436;555,556;60;283,183;;2670,36
4257;0,2;66;305,237;285,507;283;330;557,523;555,556;60;283,173;;2668,02
4258;0,2;68,5;305,216;285,529;283;330;557,48;555,599;60;283,162;;2666,68
4259;0,2;73,5;305,158;285,428;283;330;557,559;555,693;60;283,15;;2665,74
4260;0,2;77,5;305,027;285,503;283;330;557,581;555,751;60;283,135;;2665,68
4261;0,2;78;304,702;285,511;283;330;557,581;555,7;60;283,12;;2665,68
4262;0,2;88,5;304,782;285,547;283;330;557,595;555,671;60;283,106;;2663,36
4263;0,2;100;304,941;285,54;283;330;557,61;555,599;60;283,094;;2662,68
4264;0,2;101;305,013;285,489;283;330;557,581;555,599;60;283,089;;2662,06
4265;0,2;104,5;304,948;285,485;283;330;557,53;555,642;60;283,082;;2661,69
4266;0,2;113;304,593;285,373;283;330;557,624;555,635;60;283,076;;2661,39
4267;0,2;117;304,55;285,395;283;330;557,581;555,736;60;283,067;;2659,9
4268;0,2;119,5;304,774;285,518;283;330;557,617;555,845;60;283,057;;2657,58
4269;0,2;115;304,738;285,511;283;330;557,718;555,867;60;283,051;;2656,85
4270;0,2;114;304,376;285,258;283;330;557,733;555,917;60;283,047;;2656,85
4271;0,2;125,5;304,463;285,297;283;330;557,784;555,888;60;283,047;;2655,93
4272;0,2;134,5;304,789;285,435;283;330;557,827;555,982;60;283,046;;2655,85
4273;0,2;135;304,565;285,279;283;330;557,87;555,99;60;283,043;;2654,01
4274;0,2;134;304,449;285,276;283;330;557,87;555,903;60;283,044;;2650,43
4275;0,2;136;304,369;285,279;283;330;557,834;555,99;60;283,041;;2649,87
4276;0,2;131;304,651;285,283;283;330;557,849;555,99;60;283,043;;2649,87
4277;0,2;128,5;305,02;285,286;283;330;557,805;555,99;60;283,048;;2649,87
4278;0,2;125,5;305,129;285,286;283;330;557,87;555,896;60;283,054;;2649,87
4279;0,2;125;305,23;285,308;283;330;557,776;555,99;60;283,059;;2648,67
4280;0,2;121;305,23;285,33;283;330;557,87;555,99;60;283,064;;2646,88
4281;0,2;121;305,592;285,33;283;330;557,87;555,99;60;283,068;;2646,88
4282;0,2;114,5;305,584;285,341;283;330;557,827;555,99;60;283,072;;2645,56
4283;0,2;111,5;305,527;285,388;283;330;557,82;555,99;60;283,079;;2644,89
4284;0,2;102,5;305,765;285,391;283;330;557,726;555,867;60;283,084;;2644,89
4285;0,2;98;306,091;285,247;283;330;557,726;555,758;60;283,087;;2642,92
4286;0,2;93,5;306,199;285,127;283;330;557,726;555,7;60;283,084;;2640,87
4287;0,2;87,5;306,257;285,131;283;330;557,726;555,7;60;283,085;;2639,79
4288;0,2;83;306,149;285,142;283;330;557,726;555,736;60;283,086;;2638,92
4289;0,2;82;306,098;285,153;283;330;557,74;555,845;60;283,087;;2638,92
4290;0,2;82,5;306,264;285,153;283;330;557,834;555,896;60;283,086;;2638,92
4291;0,2;79;306,279;285,135;283;330;557,726;555,924;60;283,084;;2636,69
4292;0,2;69,5;306,308;285,12;283;330;557,726;555,845;60;283,081;;2634,11
4293;0,2;62,5;306,402;285,124;283;330;557,726;555,802;60;283,079;;2633,99
4294;0,2;63,5;306,525;285,131;283;330;557,726;555,845;60;283,074;;2632,54
4295;0,2;68,5;306,51;285,138;283;330;557,841;555,99;60;283,072;;2632,12
4296;0,2;69,5;306,648;285,145;283;330;557,87;556,011;60;283,066;;2631,94
4297;0,2;67,5;306,583;285,153;283;330;558,022;556,134;60;283,064;;2629,16
4298;0,2;64,5;306,807;285,149;283;330;558,16;556,185;60;283,062;;2627,85
4299;0,2;62,5;306,8;285,124;283;330;558,16;556,17;60;283,059;;2626,84
4300;0,2;61;306,807;285,124;283;330;558,16;556,185;60;283,056;;2626,16
4301;0,2;64;306,12;285,131;283;330;558,116;556,178;60;283,057;;2626,16
4302;0,2;65;306,272;285,138;283;330;558,16;556,257;60;283,054;;2626,16
4303;0,2;74,5;306,322;285,142;283;330;558,073;556,178;60;283,052;;2625,39
4304;0,2;78;306,199;285,145;283;330;558,16;556,243;60;283,051;;2622,71
4305;0,2;78;306,062;285,153;283;330;558,16;556,236;60;283,047;;2621,2
4306;0,2;78,5;305,664;285,142;283;330;558,066;556,156;60;283,043;;2620,64
4307;0,2;79;305,462;285,12;283;330;558,015;556,084;60;283,042;;2619,27
4308;0,2;82,5;305,584;285,127;283;330;557,921;555,99;60;283,044;;2618,98
4309;0,2;94,5;305,613;285,138;283;330;557,878;555,99;60;283,042;;2618,22
4310;0,2;99,5;305,628;285,142;283;330;557,87;555,99;60;283,042;;2616,92
4311;0,2;100,5;305,556;285,149;283;330;557,87;555,99;60;283,046;;2615,38
4312;0,2;100;305,519;285,156;283;330;557,943;556,084;60;283,05;;2614,75
4313;0,2;101,5;304,991;285,142;283;330;558,015;556,091;60;283,051;;2614,39
4314;0,2;106;305,056;285,124;283;330;558,152;556,207;60;283,056;;2614,39
4315;0,2;109;305,179;285,124;283;330;558,16;556,279;60;283,061;;2612,94
4316;0,2;114,5;305,252;285,127;283;330;558,16;556,409;60;283,065;;2612,18
4317;0,2;118;305,187;285,138;283;330;558,16;556,424;60;283,069;;2611,31
4318;0,2;116,5;305,078;285,145;283;330;558,16;556,308;60;283,072;;2610,48
4319;0,2;111;305,013;285,149;283;330;558,16;556,279;60;283,076;;2609,22
4320;0,2;112;305,035;285,153;283;330;558,16;556,279;60;283,078;;2608,8
4321;0,2;113,5;305,158;285,127;283;330;558,196;556,366;60;283,081;;2608,23
4322;0,2;111;305,245;285,12;283;330;558,167;556,279;60;283,083;;2608,23
4323;0,2;110;305,15;285,131;283;330;558,16;556,279;60;283,085;;2608,23
4324;0,2;110,5;305,049;285,138;283;330;558,268;556,409;60;283,086;;2607,28
4325;0,2;107;304,999;285,145;283;330;558,304;556,51;60;283,088;;2607,24
4326;0,2;106;305,078;285,153;283;330;558,384;556,481;60;283,089;;2607,24
4327;0,2;106,5;305,237;285,145;283;330;558,406;556,503;60;283,091;;2606,51
4328;0,2;105;305,216;285,124;283;330;558,435;556,467;60;283,089;;2605,08
4329;0,2;100;305,23;285,12;283;330;558,348;556,518;60;283,09;;2603,25
4330;0,2;100;305,353;285,131;283;330;558,304;556,424;60;283,087;;2601,61
4331;0,2;99,5;305,281;285,138;283;330;558,304;556,424;60;283,087;;2600,97
4332;0,2;95;305,245;285,145;283;330;558,304;556,344;60;283,086;;2600,97
4333;0,2;94,5;305,346;285,149;283;330;558,203;556,236;60;283,084;;2599,39
4334;0,2;92,5;305,396;285,153;283;330;558,037;556,17;60;283,079;;2597,75
4335;0,2;87;305,469;285,124;283;330;557,849;555,946;60;283,075;;2597,33
4336;0,2;87;305,462;285,124;283;330;557,718;555,794;60;283,069;;2595
4337;0,2;89,5;305,425;285,127;283;330;557,538;555,577;60;283,061;;2594,88
4338;0,2;90,5;305,599;285,138;283;330;557,559;555,606;60;283,059;;2594,88
4339;0,2;84,5;305,534;285,145;283;330;557,436;555,599;60;283,05;;2594,78
4340;0,2;83,5;305,802;285,153;283;330;557,436;555,599;60;283,047;;2593,42
4341;0,2;91,5;305,577;285,156;283;330;557,444;555,556;60;283,04;;2592,91
4342;0,2;98,5;306,026;285,12;283;330;557,53;555,65;60;283,035;;2590,94
4343;0,2;94,5;306,033;285,062;283;330;557,552;555,556;60;283,033;;2589,4
4344;0,2;86,5;305,968;285,001;283;330;557,436;555,556;60;283,028;;2589,4
4345;0,2;86;305,874;284,993;283;330;557,444;555,679;60;283,02;;2589,4
4346;0,2;89;305,852;284,997;283;330;557,538;555,7;60;283,012;;2588,37
4347;0,2;97,5;305,794;285,019;283;330;557,632;555,7;60;283,005;;2587,05
4348;0,2;98,5;305,744;285,015;283;330;557,581;555,758;60;282,996;;2583,68
4349;0,2;94,5;305,773;285,004;283;330;557,581;555,802;60;282,985;;2582,61
4350;0,2;95;305,845;285,012;283;330;557,624;555,773;60;282,975;;2582,61
4351;0,2;95;305,982;285,015;283;330;557,581;555,7;60;282,967;;2582,61
4352;0,2;97,5;305,99;285,012;283;330;557,538;555,642;60;282,961;;2582,61
4353;0,2;106;305,924;284,997;283;330;557,538;555,664;60;282,959;;2580,6
4354;0,2;117;305,469;284,965;283;330;557,581;555,613;60;282,954;;2578,73
4355;0,2;117,5;305,02;284,939;283;330;557,516;555,563;60;282,952;;2577,06
4356;0,2;117,5;304,991;284,936;283;330;557,321;555,367;60;282,946;;2576,81
4357;0,2;131;305,425;284,939;283;330;557,125;555,143;60;282,945;;2576,24
4358;0,2;136;305,816;284,932;283;330;556,995;554,977;60;282,942;;2574,7
4359;0,2;127,5;305,816;284,928;283;330;556,916;554,977;60;282,941;;2573,18
4360;0,2;124;305,83;284,928;283;330;556,966;554,977;60;282,939;;2571,98
4361;0,2;122,5;305,729;284,925;283;330;556,923;554,977;60;282,935;;2569,88
4362;0,2;125,5;305,693;284,91;283;330;557,002;554,977;60;282,93;;2569,44
4363;0,2;125,5;305,671;284,932;283;330;557,002;555,056;60;282,927;;2568,89
4364;0,2;125;305,758;284,95;283;330;556,988;554,984;60;282,917;;2568,46
4365;0,2;127;306,019;284,965;283;330;556,858;554,977;60;282,909;;2567,96
4366;0,2;128;306,264;284,95;283;330;556,908;554,977;60;282,901;;2564,93
4367;0,2;119,5;306,243;284,903;283;330;556,995;554,999;60;282,9;;2563,39
4368;0,2;119;306,134;284,91;283;330;557,002;555,122;60;282,891;;2562,72
4369;0,2;119,5;306,062;284,932;283;330;557,067;555,122;60;282,881;;2561,68
4370;0,2;120;306,33;284,939;283;330;556,981;555,013;60;282,87;;2561,31
4371;0,2;118;306,641;284,943;283;330;556,865;554,955;60;282,86;;2560,5
4372;0,2;114;306,67;284,932;283;330;556,858;554,832;60;282,851;;2556,96
4373;0,2;112;306,749;284,925;283;330;556,858;554,832;60;282,844;;2556,39
4374;0,2;111;306,706;284,889;283;330;556,858;554,883;60;282,833;;2556,39
4375;0,2;111;307,161;285,004;283;330;556,858;554,977;60;282,819;;2555,47
4376;0,2;113,5;307,277;284,965;283;330;556,858;554,854;60;282,806;;2555,41
4377;0,2;112;307,154;284,899;283;330;556,858;554,876;60;282,794;;2555,41
4378;0,2;111;307,089;284,892;283;330;556,785;554,832;60;282,782;;2552,39
4379;0,2;111;307,053;284,903;283;330;556,713;554,818;60;282,772;;2551,82
4380;0,2;110;307,046;285,008;283;330;556,713;554,789;60;282,757;;2551,82
4381;0,2;116,5;307,176;284,885;283;330;556,67;554,731;60;282,741;;2551,82
4382;0,2;120;307,299;284,769;283;330;556,785;554,724;60;282,732;;2551,51
4383;0,2;121;307,248;284,823;283;330;556,735;554,738;60;282,721;;2550,27
4384;0,2;129,5;307,407;284,838;283;330;556,749;554,767;60;282,713;;2546,06
4385;0,2;136;307,646;284,82;283;330;556,713;554,767;60;282,704;;2545,28
4386;0,2;134,5;307,639;284,823;283;330;556,756;554,774;60;282,694;;2544,58
4387;0,2;127,5;307,624;284,849;283;330;556,713;554,781;60;282,683;;2542,69
4388;0,2;125;307,682;284,928;283;330;556,749;554,796;60;282,674;;2542,69
4389;0,2;130,5;307,747;284,957;283;330;556,713;554,832;60;282,667;;2541,2
4390;0,2;136;307,812;284,954;283;330;556,858;554,832;60;282,66;;2539,23
4391;0,2;137;307,885;284,965;283;330;556,858;554,876;60;282,659;;2536,02
4392;0,2;141;307,834;284,957;283;330;556,858;554,832;60;282,661;;2535,29
4393;0,2;147,5;308,196;284,925;283;330;556,858;554,854;60;282,661;;2535,04
4394;0,2;154;308,102;284,968;283;330;556,858;554,854;60;282,66;;2535,04
4395;0,2;141;308,015;284,961;283;330;556,858;554,832;60;282,659;;2535,04
4396;0,2;138,5;308,051;284,965;283;330;556,735;554,832;60;282,657;;2533,73
4397;0,2;138,5;308,485;284,914;283;330;556,749;554,81;60;282,658;;2533,62
4398;0,2;141,5;308,89;284,896;283;330;556,72;554,803;60;282,658;;2533,5
4399;0,2;137,5;308,854;285,109;283;330;556,67;554,745;60;282,659;;2532,64
4400;0,2;134;308,811;285,131;283;330;556,684;554,781;60;282,657;;2532,64
4401;0,2;134;308,811;285,142;283;330;556,612;554,666;60;282,655;;2530,31
4402;0,2;133;309,115;285,145;283;330;556,568;554,543;60;282,655;;2529,33
4403;0,2;120,5;309,115;285,156;283;330;556,525;554,463;60;282,653;;2528,72
4404;0,2;118;309,238;285,149;283;330;556,46;554,536;60;282,65;;2528,72
4405;0,2;118;309,332;285,124;283;330;556,272;554,442;60;282,645;;2528,21
4406;0,2;113,5;309,303;285,124;283;330;556,134;554,29;60;282,645;;2527,74
4407;0,2;112;309,983;285,127;283;330;556,185;554,253;60;282,644;;2527,11
4408;0,2;113;309,968;285,135;283;330;556,178;554,21;60;282,651;;2524,8
4409;0,2;106;309,628;285,145;283;330;556,207;554,261;60;282,653;;2524,06
4410;0,2;97;309,867;285,149;283;330;556,279;554,398;60;282,657;;2523,6
4411;0,2;99;309,592;285,156;283;330;556,38;554,449;60;282,652;;2522,85
4412;0,2;95,5;309,447;285,131;283;330;556,424;554,478;60;282,655;;2522,79
4413;0,2;101,5;309,541;285,12;283;330;556,547;554,586;60;282,66;;2520,8
4414;0,2;103;309,831;285,124;283;330;556,568;554,586;60;282,662;;2519,94
4415;0,2;106;309,505;285,135;283;330;556,662;554,608;60;282,666;;2518,73
4416;0,2;101,5;309,44;285,142;283;330;556,67;554,688;60;282,668;;2518,1
4417;0,2;94,5;309,375;285,145;283;330;556,713;554,688;60;282,671;;2517,29
4418;0,2;94;309,324;285,153;283;330;556,59;554,594;60;282,675;;2517,29
4419;0,2;98,5;309,332;285,153;283;330;556,568;554,651;60;282,678;;2515,88
4420;0,2;104,5;309,418;285,124;283;330;556,568;554,644;60;282,681;;2514,23
4421;0,2;105;309,491;285,124;283;330;556,568;554,637;60;282,685;;2512,22
4422;0,2;93,5;309,563;285,135;283;330;556,568;554,688;60;282,688;;2509,29
4423;0,2;91,5;309,57;285,142;283;330;556,67;554,688;60;282,69;;2508,37
4424;0,2;88;309,288;285,149;283;330;556,706;554,688;60;282,694;;2508,34
4425;0,2;87;309,187;285,153;283;330;556,699;554,688;60;282,696;;2507,96
4426;0,2;95,5;309,115;285,153;283;330;556,677;554,731;60;282,701;;2507,96
4427;0,2;100;309,093;285,127;283;330;556,713;554,745;60;282,708;;2504,89
4428;0,2;104,5;309,18;285,124;283;330;556,713;554,767;60;282,713;;2501,56
4429;0,2;105,5;309,274;284,74;283;330;556,568;554,651;60;282,722;;2501,13
4430;0,2;102,5;308,536;284,737;283;330;556,438;554,557;60;282,729;;2501,13
4431;0,2;100;308,565;284,748;283;330;556,489;554,543;60;282,734;;2500,7
4432;0,2;105;308,572;284,755;283;330;556,46;554,543;60;282,74;;2499,28
4433;0,2;116;308,485;284,762;283;330;556,438;554,499;60;282,745;;2497,85
4434;0,2;115;308,406;284,762;283;330;556,568;554,579;60;282,749;;2497,27
4435;0,2;112,5;308,341;284,762;283;330;556,568;554,688;60;282,755;;2496,41
4436;0,2;114;308,398;284,776;283;330;556,699;554,688;60;282,76;;2496,3
4437;0,2;113,5;308,384;284,769;283;330;556,662;554,688;60;282,764;;2496,06
4438;0,2;108,5;308,341;284,762;283;330;556,554;554,565;60;282,771;;2495,67
4439;0,2;101;308,413;284,769;283;330;556,445;554,579;60;282,775;;2493,83
4440;0,2;101;308,601;284,78;283;330;556,445;554,543;60;282,78;;2491,52
4441;0,2;95;308,507;284,798;283;330;556,424;554,543;60;282,786;;2490,68
4442;0,2;94,5;308,275;284,798;283;330;556,424;554,543;60;282,791;;2489,96
4443;0,2;96,5;308,189;284,816;283;330;556,409;554,463;60;282,795;;2489,96
4444;0,2;100,5;308,138;284,856;283;330;556,344;554,442;60;282,801;;2489,31
4445;0,2;105,5;308,116;284,885;283;330;556,38;554,507;60;282,812;;2486,43
4446;0,2;105;308,131;284,86;283;330;556,38;554,463;60;282,822;;2483,27
4447;0,2;104;308,254;284,809;283;330;556,438;554,47;60;282,83;;2482,96
4448;0,2;100;308,355;284,784;283;330;556,503;554,456;60;282,838;;2482,24
4449;0,2;101,5;308,283;284,769;283;330;556,467;554,55;60;282,845;;2482,24
4450;0,2;100;308,138;284,791;283;330;556,554;554,688;60;282,853;;2481,99
4451;0,2;98;308,022;284,784;283;330;556,568;554,688;60;282,861;;2480
4452;0,2;96,5;308,116;284,744;283;330;556,568;554,688;60;282,868;;2478,39
4453;0,2;91;308,297;284,827;283;330;556,641;554,724;60;282,877;;2477,9
4454;0,2;86,5;308,341;284,845;283;330;556,713;554,753;60;282,885;;2475,94
4455;0,2;85;308,21;284,932;283;330;556,756;554,905;60;282,892;;2474,7
4456;0,2;83;308,124;284,849;283;330;556,858;554,977;60;282,899;;2474,46
4457;0,2;81,5;308,08;284,997;283;330;556,858;554,977;60;282,91;;2473,1
4458;0,2;79;307,993;285,033;283;330;556,858;554,977;60;282,919;;2471,55
4459;0,2;78;307,907;285,022;283;330;556,858;554,926;60;282,926;;2471,05
4460;0,2;78;307,957;285,001;283;330;556,908;554,977;60;282,933;;2470,58
4461;0,2;80;307,986;284,965;283;330;557,002;555,064;60;282,938;;2470,58
4462;0,2;84;307,921;284,979;283;330;557,002;555,071;60;282,937;;2470,58
4463;0,2;85;307,603;284,856;283;330;557,002;555,122;60;282,94;;2469,88
4464;0,2;81,5;307,53;284,86;283;330;557,002;554,999;60;282,939;;2468,64
4465;0,2;82;307,726;284,972;283;330;556,937;555,1;60;282,94;;2468,64
4466;0,2;82;307,038;284,979;283;330;556,858;555,114;60;282,943;;2466,17
4467;0,2;84,5;307,212;284,744;283;330;557,067;555,085;60;282,944;;2465,73
4468;0,2;88,5;307,299;284,744;283;330;557,089;555,122;60;282,948;;2465,24
4469;0,2;85,5;307,248;284,737;283;330;557,111;555,122;60;282,947;;2462,99
4470;0,2;84;307,154;284,722;283;330;557,082;555,122;60;282,951;;2461,85
4471;0,2;85;307,067;284,722;283;330;557,125;555,122;60;282,952;;2461,23
4472;0,2;83;306,279;284,726;283;330;557,14;555,122;60;282,952;;2460,88
4473;0,2;82,5;306,33;284,733;283;330;557,002;555,093;60;282,951;;2460,88
4474;0,2;85,5;306,431;284,737;283;330;557,002;555,107;60;282,954;;2460,14
4475;0,2;91;306,518;284,751;283;330;557,002;555,071;60;282,959;;2457,1
4476;0,2;92;306,749;284,86;283;330;557,046;555,122;60;282,964;;2456,03
4477;0,2;92,5;306,698;284,925;283;330;557,002;555,056;60;282,968;;2456,03
4478;0,2;95,5;306,59;284,856;283;330;556,836;554,977;60;282,975;;2454,13
4479;0,2;98;306,156;284,842;283;330;556,756;554,796;60;282,978;;2453,61
4480;0,2;98;306,076;284,86;283;330;556,713;554,731;60;282,98;;2453,13
4481;0,2;100;306,091;284,871;283;330;556,67;554,688;60;282,984;;2452,27
4482;0,2;104;306,156;284,867;283;330;556,662;554,608;60;282,988;;2450,22
4483;0,2;106,5;306,214;284,805;283;330;556,67;554,68;60;282,989;;2449,35
4484;0,2;105,5;306,279;284,823;283;330;556,59;554,637;60;282,995;;2449,02
4485;0,2;106;306,207;284,856;283;330;556,568;554,651;60;283,006;;2448,29
4486;0,2;105,5;306,098;284,932;283;330;556,568;554,688;60;283,017;;2448,21
4487;0,2;104,5;306,055;284,925;283;330;556,568;554,688;60;283,026;;2446,1
4488;0,2;104,5;306,134;284,856;283;330;556,641;554,781;60;283,034;;2445,38
4489;0,2;104,5;306,199;284,936;283;330;556,713;554,89;60;283,042;;2444,49
4490;0,2;102;306,315;284,845;283;330;556,807;554,977;60;283,048;;2442,13
4491;0,2;99;306,207;284,852;283;330;556,807;554,977;60;283,054;;2442,13
4492;0,2;97;306,17;284,827;283;330;556,735;554,933;60;283,063;;2442,13
4493;0,2;95,5;306,091;284,813;283;330;556,735;554,89;60;283,074;;2441,87
4494;0,2;91,5;306,069;284,809;283;330;556,749;554,89;60;283,087;;2440,12
4495;0,2;92;306,17;284,813;283;330;556,858;554,948;60;283,096;;2436,78
4496;0,2;89;306,25;284,823;283;330;556,749;554,868;60;283,102;;2436,78
4497;0,2;84,5;306,293;284,823;283;330;556,713;554,876;60;283,113;;2436,78
4498;0,2;84,5;306,207;284,82;283;330;556,8;554,854;60;283,122;;2436,53
4499;0,2;83;306,062;284,827;283;330;556,858;554,977;60;283,131;;2434,85
4500;0,2;80;306,004;284,831;283;330;556,858;554,977;60;283,144;;2431,78
4501;0,2;73,5;306,134;284,903;283;330;556,785;554,926;60;283,154;;2430,29
4502;0,2;71;306,264;285,03;283;330;556,764;554,767;60;283,166;;2429,06
4503;0,2;70,5;306,301;284,91;283;330;556,626;554,688;60;283,178;;2429,06
4504;0,2;65,5;306,236;284,874;283;330;556,568;554,688;60;283,188;;2428,23
4505;0,2;60,5;306,113;284,867;283;330;556,568;554,688;60;283,199;;2427,47
4506;0,2;61;306,04;284,997;283;330;556,568;554,688;60;283,21;;2426,05
4507;0,2;59,5;306,047;285,012;283;330;556,489;554,666;60;283,219;;2421,34
4508;0,2;53,5;305,924;285,004;283;330;556,467;554,543;60;283,227;;2421,34
4509;0,2;51;306,011;285,001;283;330;556,409;554,413;60;283,234;;2420,44
4510;0,2;53;306,055;285,012;283;330;556,373;554,434;60;283,238;;2420,38
4511;0,2;54;306,026;285,022;283;330;556,279;554,442;60;283,241;;2420,38
4512;0,2;49;305,932;285,026;283;330;556,236;554,398;60;283,248;;2418,45
4513;0,2;47,5;305,462;285,012;283;330;556,221;554,362;60;283,253;;2416,87
4514;0,2;52,5;304,991;285,019;283;330;556,134;554,253;60;283,26;;2416,52
4515;0,2;51,5;304,999;285,019;283;330;556,178;554,152;60;283,264;;2416,52
4516;0,2;54;305,136;284,997;283;330;556,134;554,167;60;283,266;;2416,52
4517;0,2;56,5;305,006;284,993;283;330;556,084;554,174;60;283,267;;2416,52
4518;0,2;58;304,984;284,99;283;330;555,99;554,109;60;283,263;;2414,71
4519;0,2;66;304,941;285,004;283;330;555,99;554,058;60;283,26;;2411,15
4520;0,2;71,5;304,058;284,903;283;330;555,99;553,979;60;283,253;;2410,75
4521;0,2;74,5;303,993;285,026;283;330;555,99;554,065;60;283,247;;2410,75
4522;0,2;77;304,044;284,896;283;330;556,076;554,188;60;283,241;;2410,75
