time;Banddicke;Verzinnungsstation_ Kühlleistung;Bandbreite;Bandgeschwindigkeit;Düsendruck Bandoberseite;Düsendruck Bandunterseite;Wannentemperatur außen (WSP);Zinnbadtemperatur Wanne (WSP);Temperatur unter der Zinnbadrolle 1 (WSP);Reglerausgang Y-Out (WSP);Wirksame Soll-Temperatur (WSP)
sec;mm;kW;mm;m/min;mbar;mbar;°C;°C;°C;%;°C
12.06.2026 08:54:11.938787;0,43;5,83707;340;0;0,434028;0,578704;283,466;274,818;274,3;5,16363;275
12.06.2026 08:54:12.938787;0,43;5,77328;340;0;0,434028;0,72338;283,517;275,263;274,299;1,307;275
12.06.2026 08:54:13.938787;0,43;5,79672;340;0;0,434028;0,578704;283,517;275,263;274,299;1,307;275
12.06.2026 08:54:14.938787;0,43;5,74578;340;0;0,434028;0,72338;283,517;275,263;274,299;1,307;275
12.06.2026 08:54:15.938787;0,43;5,82663;340;0;0,578704;0,578704;283,517;275,263;274,299;1,307;275
12.06.2026 08:54:16.938787;0,43;5,7972;340;0;0,434028;0,72338;283,518;275,495;274,31;1,86929;275
12.06.2026 08:54:17.938787;0,43;5,83825;340;0;0,434028;0,578704;283,518;275,495;274,31;1,86929;275
12.06.2026 08:54:18.938787;0,43;5,81729;340;0;0,434028;0,578704;283,518;275,495;274,31;1,86929;275
12.06.2026 08:54:19.938787;0,43;5,86805;340;0;0,434028;0,72338;283,518;275,495;274,31;1,86929;275
12.06.2026 08:54:20.938787;0,43;5,78163;340;0;0,434028;0,578704;283,219;275,233;274,318;5,55236;275
12.06.2026 08:54:21.938787;0,43;5,7655;340;0;0,434028;0,72338;283,219;275,233;274,318;5,55236;275
12.06.2026 08:54:22.938787;0,43;5,84669;340;0;0,434028;0,72338;283,219;275,233;274,318;5,55236;275
12.06.2026 08:54:23.938787;0,43;5,77185;340;0;0,434028;0,72338;283,219;275,233;274,318;5,55236;275
12.06.2026 08:54:24.938787;0,43;5,80561;340;0;0,578704;0,72338;282,929;275,027;274,316;5,52745;275
12.06.2026 08:54:25.938787;0,43;5,7361;340;0;0,434028;0,578704;282,929;275,027;274,316;5,52745;275
12.06.2026 08:54:26.938787;0,43;5,75415;340;0;0,434028;0,72338;282,929;275,027;274,316;5,52745;275
12.06.2026 08:54:27.938787;0,43;5,75986;340;0;0,434028;0,578704;282,929;275,027;274,316;5,52745;275
12.06.2026 08:54:28.938787;0,43;5,75446;340;0;0,434028;0,578704;282,922;274,823;274,314;5,55992;275
12.06.2026 08:54:29.938787;0,43;5,77807;340;0;0,434028;0,72338;282,922;274,823;274,314;5,55992;275
12.06.2026 08:54:30.938787;0,43;5,32299;340;0;0,578704;0,72338;282,922;274,823;274,314;5,55992;275
12.06.2026 08:54:31.938787;0,43;5,44417;340;0;0,434028;0,578704;282,922;274,823;274,314;5,55992;275
12.06.2026 08:54:32.938787;0,43;5,3457;340;0;0,434028;0,578704;283,035;274,8;274,303;4,97704;275
12.06.2026 08:54:33.938787;0,43;5,3392;340;0;0,434028;0,578704;283,035;274,8;274,303;4,97704;275
12.06.2026 08:54:34.938787;0,43;5,34548;340;0;0,434028;0,72338;283,035;274,8;274,303;4,97704;275
12.06.2026 08:54:35.938787;0,43;5,32164;340;0;0,434028;0,72338;283,035;274,8;274,303;4,97704;275
12.06.2026 08:54:36.938787;0,43;5,28301;340;0;0,434028;0,578704;283,194;274,8;274,29;4,80452;275
12.06.2026 08:54:37.938787;0,43;5,28301;340;0;0,578704;0,72338;283,194;274,8;274,29;4,80452;275
12.06.2026 08:54:38.938787;0,43;5,28308;340;0;0,434028;0,72338;283,194;274,8;274,29;4,80452;275
12.06.2026 08:54:39.938787;0,43;5,21105;340;0;0,434028;0,72338;283,194;274,8;274,29;4,80452;275
12.06.2026 08:54:40.938787;0,43;5,25206;340;0;0,434028;0,578704;283,3;274,8;274,279;4,78672;275
12.06.2026 08:54:41.938787;0,43;5,29476;340;0;0,434028;0,578704;283,3;274,8;274,279;4,78672;275
12.06.2026 08:54:42.938787;0,43;5,25974;340;0;0,434028;0,578704;283,3;274,8;274,279;4,78672;275
12.06.2026 08:54:43.938787;0,43;5,35599;340;0;0,578704;0,578704;283,3;274,8;274,279;4,78672;275
12.06.2026 08:54:44.938787;0,43;5,25557;340;0;0,578704;0,578704;283,349;274,8;274,269;4,79039;275
12.06.2026 08:54:45.938787;0,43;5,29962;340;0;0,434028;0,578704;283,349;274,8;274,269;4,79039;275
12.06.2026 08:54:46.938787;0,43;5,23435;340;0;0,434028;0,578704;283,349;274,8;274,269;4,79039;275
12.06.2026 08:54:47.938787;0,43;5,26632;340;0;0,434028;0,578704;283,349;274,8;274,269;4,79039;275
12.06.2026 08:54:48.938787;0,43;5,23836;340;0;0,434028;0,72338;283,441;274,798;274,261;4,88584;275
12.06.2026 08:54:49.938787;0,43;5,21345;340;0;0,578704;0,578704;283,441;274,798;274,261;4,88584;275
12.06.2026 08:54:50.938787;0,43;5,17968;340;0;0,434028;0,578704;283,441;274,798;274,261;4,88584;275
12.06.2026 08:54:51.938787;0,43;5,23289;340;0;0,434028;0,578704;283,441;274,798;274,261;4,88584;275
12.06.2026 08:54:52.938787;0,43;5,25125;340;0;0,434028;0,578704;283,566;274,705;274,253;6,07443;275
12.06.2026 08:54:53.938787;0,43;5,30844;340;0;0,434028;0,578704;283,566;274,705;274,253;6,07443;275
12.06.2026 08:54:54.938787;0,43;5,22674;340;0;0,434028;0,578704;283,566;274,705;274,253;6,07443;275
12.06.2026 08:54:55.938787;0,43;5,29837;340;0;0,434028;0,72338;283,566;274,705;274,253;6,07443;275
12.06.2026 08:54:56.938787;0,43;5,30456;340;0;0,434028;0,72338;283,683;274,638;274,247;6,1951;275
12.06.2026 08:54:57.938787;0,43;5,26828;340;0;0,434028;0,578704;283,683;274,638;274,247;6,1951;275
12.06.2026 08:54:58.938787;0,43;5,29069;340;0;0,434028;0,578704;283,683;274,638;274,247;6,1951;275
12.06.2026 08:54:59.938787;0,43;5,29859;340;0;0,434028;0,72338;283,683;274,638;274,247;6,1951;275
12.06.2026 08:55:00.938787;0,43;5,24283;340;0;0,434028;0,578704;283,868;274,7;274,241;5,00004;275
12.06.2026 08:55:01.938787;0,43;5,24051;340;0;0,434028;0,578704;283,868;274,7;274,241;5,00004;275
12.06.2026 08:55:02.938787;0,43;5,2648;340;0;0,434028;0,72338;283,868;274,7;274,241;5,00004;275
12.06.2026 08:55:03.938787;0,43;5,1787;340;0;0,434028;0,72338;283,868;274,7;274,241;5,00004;275
12.06.2026 08:55:04.938787;0,43;5,28402;340;0;0,434028;0,72338;284,042;274,695;274,236;5,36743;275
12.06.2026 08:55:05.938787;0,43;5,38616;340;0;0,434028;0,72338;284,042;274,695;274,236;5,36743;275
12.06.2026 08:55:06.938787;0,43;5,3212;340;0;0,434028;0,72338;284,042;274,695;274,236;5,36743;275
12.06.2026 08:55:07.938787;0,43;5,28024;340;0;0,434028;0,72338;284,042;274,695;274,236;5,36743;275
12.06.2026 08:55:08.938787;0,43;5,26501;340;0;0,578704;0,72338;284,138;274,605;274,241;6,54134;275
12.06.2026 08:55:09.938787;0,43;5,30452;340;0;0,434028;0,72338;284,138;274,605;274,241;6,54134;275
12.06.2026 08:55:10.938787;0,43;5,22514;340;0;0,434028;0,578704;284,138;274,605;274,241;6,54134;275
12.06.2026 08:55:11.938787;0,43;5,24196;340;0;0,434028;0,72338;284,138;274,605;274,241;6,54134;275
12.06.2026 08:55:12.938787;0,43;5,25501;340;0;0,434028;0,578704;284,279;274,758;274,248;3,75201;275
12.06.2026 08:55:13.938787;0,43;5,24338;340;0;0,434028;0,578704;284,279;274,758;274,248;3,75201;275
12.06.2026 08:55:14.938787;0,43;5,18726;340;0;0,434028;0,72338;284,279;274,758;274,248;3,75201;275
12.06.2026 08:55:15.938787;0,43;5,28418;340;0;0,434028;0,578704;284,279;274,758;274,248;3,75201;275
12.06.2026 08:55:16.938787;0,43;5,23669;340;0;0,434028;0,578704;284,384;274,965;274,256;3,18853;275
12.06.2026 08:55:17.938787;0,43;5,20999;340;0;0,434028;0,72338;284,384;274,965;274,256;3,18853;275
12.06.2026 08:55:18.938787;0,43;5,22088;340;0;0,434028;0,72338;284,384;274,965;274,256;3,18853;275
12.06.2026 08:55:19.938787;0,43;5,27117;340;0;0,434028;0,72338;284,384;274,965;274,256;3,18853;275
12.06.2026 08:55:20.938787;0,43;5,20368;340;0;0,434028;0,72338;284,318;274,91;274,271;4,23054;275
12.06.2026 08:55:21.938787;0,43;5,2661;340;0;0,434028;0,72338;284,318;274,91;274,271;4,23054;275
12.06.2026 08:55:22.938787;0,43;5,22021;340;0;0,434028;0,578704;284,318;274,91;274,271;4,23054;275
12.06.2026 08:55:23.938787;0,43;5,24338;340;0;0,434028;0,578704;284,318;274,91;274,271;4,23054;275
12.06.2026 08:55:24.938787;0,43;5,22022;340;0;0,434028;0,578704;284,151;274,927;274,287;4,37041;275
12.06.2026 08:55:25.938787;0,43;5,19607;340;0;0,434028;0,578704;284,151;274,927;274,287;4,37041;275
12.06.2026 08:55:26.938787;0,43;5,22022;340;0;0,434028;0,578704;284,151;274,927;274,287;4,37041;275
12.06.2026 08:55:27.938787;0,43;5,20977;340;0;0,434028;0,578704;284,151;274,927;274,287;4,37041;275
12.06.2026 08:55:28.938787;0,43;5,22652;340;0;0,434028;0,72338;283,987;275,08;274,302;4,38869;275
12.06.2026 08:55:29.938787;0,43;5,17058;340;0;0,434028;0,72338;283,987;275,08;274,302;4,38869;275
12.06.2026 08:55:30.938787;0,43;5,23457;340;0;0,578704;0,578704;283,987;275,08;274,302;4,38869;275
12.06.2026 08:55:31.938787;0,43;5,24957;340;0;0,434028;0,578704;283,987;275,08;274,302;4,38869;275
12.06.2026 08:55:32.938787;0,43;5,29546;340;0;0,434028;0,578704;283,925;274,965;274,31;4,50926;275
12.06.2026 08:55:33.938787;0,43;5,24787;340;0;0,434028;0,72338;283,925;274,965;274,31;4,50926;275
12.06.2026 08:55:34.938787;0,43;5,22514;340;0;0,434028;0,72338;283,925;274,965;274,31;4,50926;275
12.06.2026 08:55:35.938787;0,43;5,20052;340;0;0,434028;0,72338;283,925;274,965;274,31;4,50926;275
12.06.2026 08:55:36.938787;0,43;5,20074;340;0;0,578704;0,578704;283,909;274,74;274,309;6,6498;275
12.06.2026 08:55:37.938787;0,43;5,12612;340;0;0,434028;0,72338;283,909;274,74;274,309;6,6498;275
12.06.2026 08:55:38.938787;0,43;5,16303;340;0;0,434028;0,578704;283,909;274,74;274,309;6,6498;275
12.06.2026 08:55:39.938787;0,43;5,21648;340;0;0,434028;0,72338;283,909;274,74;274,309;6,6498;275
12.06.2026 08:55:40.938787;0,43;5,17058;340;0;0,434028;0,72338;283,981;274,7;274,308;5,7878;275
12.06.2026 08:55:41.938787;0,43;5,11288;340;0;0,434028;0,72338;283,981;274,7;274,308;5,7878;275
12.06.2026 08:55:42.938787;0,43;5,22514;340;0;0,578704;0,72338;283,981;274,7;274,308;5,7878;275
12.06.2026 08:55:43.938787;0,43;5,17812;340;0;0,434028;0,578704;283,981;274,7;274,308;5,7878;275
12.06.2026 08:55:44.938787;0,43;5,17833;340;0;0,434028;0,578704;284,174;274,7;274,306;5,4739;275
12.06.2026 08:55:45.938787;0,43;5,15382;340;0;0,434028;0,72338;284,174;274,7;274,306;5,4739;275
12.06.2026 08:55:46.938787;0,43;5,20828;340;0;0,434028;0,72338;284,174;274,7;274,306;5,4739;275
12.06.2026 08:55:47.938787;0,43;5,16884;340;0;0,434028;0,578704;284,174;274,7;274,306;5,4739;275
12.06.2026 08:55:48.938787;0,43;5,14546;340;0;0,434028;0,72338;284,396;274,7;274,306;5,44493;275
12.06.2026 08:55:49.938787;0,43;5,11331;340;0;0,434028;0,578704;284,396;274,7;274,306;5,44493;275
12.06.2026 08:55:50.938787;0,43;5,16133;340;0;0,434028;0,578704;284,396;274,7;274,306;5,44493;275
12.06.2026 08:55:51.938787;0,43;5,12974;340;0;0,434028;0,72338;284,396;274,7;274,306;5,44493;275
12.06.2026 08:55:52.938787;0,43;5,13109;340;0;0,434028;0,578704;284,489;274,7;274,306;5,45296;275
12.06.2026 08:55:53.938787;0,43;5,20241;340;0;0,434028;0,72338;284,489;274,7;274,306;5,45296;275
12.06.2026 08:55:54.938787;0,43;5,13498;340;0;0,434028;0,578704;284,489;274,7;274,306;5,45296;275
12.06.2026 08:55:55.938787;0,43;5,20999;340;0;0,434028;0,72338;284,489;274,7;274,306;5,45296;275
12.06.2026 08:55:56.938787;0,43;5,12058;340;0;0,434028;0,578704;284,574;274,733;274,306;5,15534;275
12.06.2026 08:55:57.938787;0,43;5,15528;340;0;0,434028;0,72338;284,574;274,733;274,306;5,15534;275
12.06.2026 08:55:58.938787;0,43;5,156;340;0;0,434028;0,72338;284,574;274,733;274,306;5,15534;275
12.06.2026 08:55:59.938787;0,43;5,11267;340;0;0,578704;0,72338;284,574;274,733;274,306;5,15534;275
12.06.2026 08:56:00.938787;0,43;5,14447;340;0;0,434028;0,72338;284,641;274,818;274,306;3,87966;275
12.06.2026 08:56:01.938787;0,43;5,12868;340;0;0,434028;0,72338;284,641;274,818;274,306;3,87966;275
12.06.2026 08:56:02.938787;0,43;5,15382;340;0;0,434028;0,578704;284,641;274,818;274,306;3,87966;275
12.06.2026 08:56:03.938787;0,43;5,18566;340;0;0,434028;0,578704;284,641;274,818;274,306;3,87966;275
12.06.2026 08:56:04.938787;0,43;5,15877;340;0;0,434028;0,72338;284,676;274,863;274,303;4,62519;275
12.06.2026 08:56:05.938787;0,43;5,11815;340;0;0,434028;0,72338;284,676;274,863;274,303;4,62519;275
12.06.2026 08:56:06.938787;0,43;5,2085;340;0;0,434028;0,72338;284,676;274,863;274,303;4,62519;275
12.06.2026 08:56:07.938787;0,43;5,22536;340;0;0,434028;0,578704;284,676;274,863;274,303;4,62519;275
12.06.2026 08:56:08.938787;0,43;5,24663;340;0;0,434028;0,578704;284,401;274,72;274,302;6,4319;275
12.06.2026 08:56:09.938787;0,43;5,12329;340;0;0,434028;0,578704;284,401;274,72;274,302;6,4319;275
12.06.2026 08:56:10.938787;0,43;5,10314;340;0;0,434028;0,578704;284,401;274,72;274,302;6,4319;275
12.06.2026 08:56:11.938787;0,43;5,21604;340;0;0,434028;0,72338;284,401;274,72;274,302;6,4319;275
12.06.2026 08:56:12.938787;0,43;5,06149;340;0;0,578704;0,578704;284,237;274,7;274,302;5,71449;275
12.06.2026 08:56:13.938787;0,43;5,09922;340;0;0,434028;0,72338;284,237;274,7;274,302;5,71449;275
12.06.2026 08:56:14.938787;0,43;5,13109;340;0;0,434028;0,72338;284,237;274,7;274,302;5,71449;275
12.06.2026 08:56:15.938787;0,43;5,06402;340;0;0,434028;0,578704;284,237;274,7;274,302;5,71449;275
12.06.2026 08:56:16.938787;0,43;5,15361;340;0;0,434028;0,578704;284,313;274,625;274,302;6,87274;275
12.06.2026 08:56:17.938787;0,43;5,15361;340;0;0,289352;0,72338;284,313;274,625;274,302;6,87274;275
12.06.2026 08:56:18.938787;0,43;5,12499;340;0;0,434028;0,72338;284,313;274,625;274,302;6,87274;275
12.06.2026 08:56:19.938787;0,43;5,03759;340;0;0,289352;0,578704;284,313;274,625;274,302;6,87274;275
12.06.2026 08:56:20.938787;0,43;5,17741;340;0;0,434028;0,72338;284,47;274,505;274,302;7,44565;275
12.06.2026 08:56:21.938787;0,43;5,15941;340;0;0,289352;0,578704;284,47;274,505;274,302;7,44565;275
12.06.2026 08:56:22.938787;0,43;5,09574;340;0;0,434028;0,72338;284,47;274,505;274,302;7,44565;275
12.06.2026 08:56:23.938787;0,43;5,15618;340;0;0,434028;0,578704;284,47;274,505;274,302;7,44565;275
12.06.2026 08:56:24.938787;0,43;5,15382;340;0;0,289352;0,72338;284,757;274,587;274,302;5,50078;275
12.06.2026 08:56:25.938787;0,43;5,10524;340;0;0,434028;0,578704;284,757;274,587;274,302;5,50078;275
12.06.2026 08:56:26.938787;0,43;5,09197;340;0;0,289352;0,578704;284,757;274,587;274,302;5,50078;275
12.06.2026 08:56:27.938787;0,43;5,08599;340;0;0,434028;0,578704;284,757;274,587;274,302;5,50078;275
12.06.2026 08:56:28.938787;0,43;5,10524;340;0;0,434028;0,72338;284,975;274,6;274,302;5,95232;275
12.06.2026 08:56:29.938787;0,43;5,07896;340;0;0,434028;0,578704;284,975;274,6;274,302;5,95232;275
12.06.2026 08:56:30.938787;0,43;5,1388;340;0;0,434028;0,578704;284,975;274,6;274,302;5,95232;275
12.06.2026 08:56:31.938787;0,43;5,17634;340;0;0,434028;0,72338;284,975;274,6;274,302;5,95232;275
12.06.2026 08:56:32.938787;0,43;5,13039;340;0;0,434028;0,72338;285,086;274,645;274,302;5,31263;275
12.06.2026 08:56:33.938787;0,43;5,137;340;0;0,434028;0,72338;285,086;274,645;274,302;5,31263;275
12.06.2026 08:56:34.938787;0,43;5,15194;340;0;0,434028;0,578704;285,086;274,645;274,302;5,31263;275
12.06.2026 08:56:35.938787;0,43;5,07989;340;0;0,434028;0,578704;285,086;274,645;274,302;5,31263;275
12.06.2026 08:56:36.938787;0,43;5,08145;340;0;0,578704;0,578704;285,21;274,7;274,302;5,25764;275
12.06.2026 08:56:37.938787;0,43;4,98881;340;0;0,578704;0,72338;285,21;274,7;274,302;5,25764;275
12.06.2026 08:56:38.938787;0,43;5,12953;340;0;0,434028;0,578704;285,21;274,7;274,302;5,25764;275
12.06.2026 08:56:39.938787;0,43;5,04995;340;0;0,434028;0,72338;285,21;274,7;274,302;5,25764;275
12.06.2026 08:56:40.938787;0,43;5,16646;340;0;0,578704;0,578704;285,279;274,673;274,302;6,10795;275
12.06.2026 08:56:41.938787;0,43;5,15006;340;0;0,578704;0,578704;285,279;274,673;274,302;6,10795;275
12.06.2026 08:56:42.938787;0,43;5,12915;340;0;0,434028;0,578704;285,279;274,673;274,302;6,10795;275
12.06.2026 08:56:43.938787;0,43;5,09462;340;0;0,434028;0,578704;285,279;274,673;274,302;6,10795;275
12.06.2026 08:56:44.938787;0,43;5,07138;340;0;0,434028;0,578704;285,275;274,552;274,302;7,50046;275
12.06.2026 08:56:45.938787;0,43;5,12555;340;0;0,434028;0,578704;285,275;274,552;274,302;7,50046;275
12.06.2026 08:56:46.938787;0,43;5,15941;340;0;0,434028;0,72338;285,275;274,552;274,302;7,50046;275
12.06.2026 08:56:47.938787;0,43;5,12011;340;0;0,434028;0,578704;285,275;274,552;274,302;7,50046;275
12.06.2026 08:56:48.938787;0,43;5,07333;340;0;0,434028;0,578704;285,357;274,5;274,302;7,1293;275
12.06.2026 08:56:49.938787;0,43;5,1084;340;0;0,434028;0,72338;285,357;274,5;274,302;7,1293;275
12.06.2026 08:56:50.938787;0,43;5,12953;340;0;0,434028;0,578704;285,357;274,5;274,302;7,1293;275
12.06.2026 08:56:51.938787;0,43;5,137;340;0;0,434028;0,578704;285,357;274,5;274,302;7,1293;275
12.06.2026 08:56:52.938787;0,43;5,0978;340;0;0,434028;0,578704;285,601;274,522;274,305;6,33055;275
12.06.2026 08:56:53.938787;0,43;5,07896;340;0;0,434028;0,578704;285,601;274,522;274,305;6,33055;275
12.06.2026 08:56:54.938787;0,43;5,09574;340;0;0,434028;0,578704;285,601;274,522;274,305;6,33055;275
12.06.2026 08:56:55.938787;0,43;5,11075;340;0;0,434028;0,578704;285,601;274,522;274,305;6,33055;275
12.06.2026 08:56:56.938787;0,43;5,06921;340;0;0,434028;0,72338;285,848;274,43;274,316;8,10308;275
12.06.2026 08:56:57.938787;0,43;5,1116;340;0;0,434028;0,578704;285,848;274,43;274,316;8,10308;275
12.06.2026 08:56:58.938787;0,43;5,10335;340;0;0,434028;0,72338;285,848;274,43;274,316;8,10308;275
12.06.2026 08:56:59.938787;0,43;5,00975;340;0;0,434028;0,578704;285,848;274,43;274,316;8,10308;275
12.06.2026 08:57:00.938787;0,43;5,00077;340;0;0,578704;0,72338;286,024;274,557;274,335;5,23124;275
12.06.2026 08:57:01.938787;0,43;5,03961;340;0;0,578704;0,578704;286,024;274,557;274,335;5,23124;275
12.06.2026 08:57:02.938787;0,43;5,06594;340;0;0,434028;0,72338;286,024;274,557;274,335;5,23124;275
12.06.2026 08:57:03.938787;0,43;5,03194;340;0;0,434028;0,72338;286,024;274,557;274,335;5,23124;275
12.06.2026 08:57:04.938787;0,43;5,03215;340;0;0,434028;0,72338;286,19;274,645;274,357;5,15784;275
12.06.2026 08:57:05.938787;0,43;5,0214;340;0;0,578704;0,72338;286,19;274,645;274,357;5,15784;275
12.06.2026 08:57:06.938787;0,43;5,07968;340;0;0,434028;0,72338;286,19;274,645;274,357;5,15784;275
12.06.2026 08:57:07.938787;0,43;5,05812;340;0;0,434028;0,578704;286,19;274,645;274,357;5,15784;275
12.06.2026 08:57:08.938787;0,43;5,09596;340;0;0,434028;0,72338;286,192;274,853;274,386;3,15905;275
12.06.2026 08:57:09.938787;0,43;5,06167;340;0;0,434028;0,72338;286,192;274,853;274,386;3,15905;275
12.06.2026 08:57:10.938787;0,43;5,08293;340;0;0,578704;0,72338;286,192;274,853;274,386;3,15905;275
12.06.2026 08:57:11.938787;0,43;5,07601;340;0;0,434028;0,578704;286,192;274,853;274,386;3,15905;275
12.06.2026 08:57:12.938787;0,43;5,05832;340;0;0,434028;0,578704;286,021;274,803;274,413;6,01072;275
12.06.2026 08:57:13.938787;0,43;4,99786;340;0;0,434028;0,578704;286,021;274,803;274,413;6,01072;275
12.06.2026 08:57:14.938787;0,43;4,97868;340;0;0,434028;0,72338;286,021;274,803;274,413;6,01072;275
12.06.2026 08:57:15.938787;0,43;4,95471;340;0;0,434028;0,578704;286,021;274,803;274,413;6,01072;275
12.06.2026 08:57:16.938787;0,43;4,96688;340;0;0,434028;0,578704;285,827;274,658;274,438;7,30447;275
12.06.2026 08:57:17.938787;0,43;5,06921;340;0;0,434028;0,72338;285,827;274,658;274,438;7,30447;275
12.06.2026 08:57:18.938787;0,43;4,99991;340;0;0,578704;0,578704;285,827;274,658;274,438;7,30447;275
12.06.2026 08:57:19.938787;0,43;5,09326;340;0;0,434028;0,578704;285,827;274,658;274,438;7,30447;275
12.06.2026 08:57:20.938787;0,43;5,08454;340;0;0,578704;0,578704;285,713;274,768;274,469;4,31586;275
12.06.2026 08:57:21.938787;0,43;5,10188;340;0;0,434028;0,578704;285,713;274,768;274,469;4,31586;275
12.06.2026 08:57:22.938787;0,43;5,07874;340;0;0,434028;0,578704;285,713;274,768;274,469;4,31586;275
12.06.2026 08:57:23.938787;0,43;5,00807;340;-3,1872;0,578704;0,578704;285,713;274,768;274,469;4,31586;275
12.06.2026 08:57:24.938787;0,43;4,99348;340;0;0,434028;0,72338;285,764;274,81;274,498;4,9054;275
12.06.2026 08:57:25.938787;0,43;5,02503;340;0;0,434028;0,578704;285,764;274,81;274,498;4,9054;275
12.06.2026 08:57:26.938787;0,43;4,98619;340;0;0,434028;0,578704;285,764;274,81;274,498;4,9054;275
12.06.2026 08:57:27.938787;0,43;5,00451;340;0;0,434028;0,72338;285,764;274,81;274,498;4,9054;275
12.06.2026 08:57:28.938787;0,43;4,96051;340;0;0,434028;0,72338;285,639;274,715;274,524;6,77132;275
12.06.2026 08:57:29.938787;0,43;4,99971;340;0;0,434028;0,72338;285,639;274,715;274,524;6,77132;275
12.06.2026 08:57:30.938787;0,43;4,98875;340;0;0,434028;0,578704;285,639;274,715;274,524;6,77132;275
12.06.2026 08:57:31.938787;0,43;5,02245;340;-4,3072;0,434028;0,578704;285,639;274,715;274,524;6,77132;275
12.06.2026 08:57:32.938787;0,43;4,98483;340;-1,344;0,578704;0,578704;285,537;274,605;274,547;8,27041;275
12.06.2026 08:57:33.938787;0,43;4,96667;340;3,0272;0,434028;0,578704;285,537;274,605;274,547;8,27041;275
12.06.2026 08:57:34.938787;0,43;4,95692;340;0,0512;0,434028;0,578704;285,537;274,605;274,547;8,27041;275
12.06.2026 08:57:35.938787;0,43;4,98091;340;9,0624;0,434028;0,72338;285,537;274,605;274,547;8,27041;275
12.06.2026 08:57:36.938787;0,43;4,96089;340;0,048;0,578704;0,578704;285,65;274,6;274,566;6,73192;275
12.06.2026 08:57:37.938787;0,43;4,9678;340;0;0,434028;0,434028;285,65;274,6;274,566;6,73192;275
12.06.2026 08:57:38.938787;0,43;5,01298;340;0;0,434028;0,578704;285,65;274,6;274,566;6,73192;275
12.06.2026 08:57:39.938787;0,43;4,98567;340;0;0,434028;0,434028;285,65;274,6;274,566;6,73192;275
12.06.2026 08:57:40.938787;0,43;4,98353;340;0;0,434028;0,578704;285,812;274,628;274,584;5,94939;275
12.06.2026 08:57:41.938787;0,43;4,92817;340;0;0,434028;0,578704;285,812;274,628;274,584;5,94939;275
12.06.2026 08:57:42.938787;0,43;5,00869;340;0;0,434028;0,578704;285,812;274,628;274,584;5,94939;275
12.06.2026 08:57:43.938787;0,43;4,93515;340;0;0,434028;0,434028;285,812;274,628;274,584;5,94939;275
12.06.2026 08:57:44.938787;0,43;4,92516;340;2,2272;0,578704;0,578704;285,928;274,7;274,6;5,09497;275
12.06.2026 08:57:45.938787;0,43;4,98998;340;0;0,434028;0,578704;285,928;274,7;274,6;5,09497;275
12.06.2026 08:57:46.938787;0,43;4,98854;340;0;0,434028;0,578704;285,928;274,7;274,6;5,09497;275
12.06.2026 08:57:47.938787;0,43;4,93515;340;3,5072;0,434028;0,578704;285,928;274,7;274,6;5,09497;275
12.06.2026 08:57:48.938787;0,43;4,88941;340;0,544;0,434028;0,72338;286,025;274,7;274,614;5,81243;275
12.06.2026 08:57:49.938787;0,43;4,93515;340;0;0,578704;0,578704;286,025;274,7;274,614;5,81243;275
12.06.2026 08:57:50.938787;0,43;4,93232;340;0;0,434028;0,578704;286,025;274,7;274,614;5,81243;275
12.06.2026 08:57:51.938787;0,43;4,90304;340;5,6384;0,434028;0,578704;286,025;274,7;274,614;5,81243;275
12.06.2026 08:57:52.938787;0,43;5,00572;340;0;0,434028;0,578704;286,016;274,7;274,625;5,93111;275
12.06.2026 08:57:53.938787;0,43;4,8892;340;0;0,434028;0,578704;286,016;274,7;274,625;5,93111;275
12.06.2026 08:57:54.938787;0,43;4,89063;340;0;0,434028;0,578704;286,016;274,7;274,625;5,93111;275
12.06.2026 08:57:55.938787;0,43;4,92516;340;0;0,289352;0,578704;286,016;274,7;274,625;5,93111;275
12.06.2026 08:57:56.938787;0,43;4,92496;340;0;0,434028;0,434028;285,977;274,7;274,635;5,96168;275
12.06.2026 08:57:57.938787;0,43;4,95795;340;0;0,289352;0,578704;285,977;274,7;274,635;5,96168;275
12.06.2026 08:57:58.938787;0,43;4,9372;340;0;0,434028;0,578704;285,977;274,7;274,635;5,96168;275
12.06.2026 08:57:59.938787;0,43;4,92947;340;-0,7872;0,434028;0,578704;285,977;274,7;274,635;5,96168;275
12.06.2026 08:58:00.938787;0,43;4,8724;340;-9,97274;0,434028;0,578704;286,022;274,673;274,649;6,2138;275
12.06.2026 08:58:01.938787;0,43;4,91503;340;-0,0804659;0,434028;0,578704;286,022;274,673;274,649;6,2138;275
12.06.2026 08:58:02.938787;0,43;4,92378;340;-2,7072;0,289352;0,578704;286,022;274,673;274,649;6,2138;275
12.06.2026 08:58:03.938787;0,43;4,87945;340;-7,424;0,434028;0,578704;286,022;274,673;274,649;6,2138;275
12.06.2026 08:58:04.938787;0,43;4,96667;340;0;0,289352;0,578704;286,073;274,75;274,668;5,13528;275
12.06.2026 08:58:05.938787;0,43;4,87803;340;-4,7872;0,434028;0,578704;286,073;274,75;274,668;5,13528;275
12.06.2026 08:58:06.938787;0,43;4,86228;340;-8,8928;0,434028;0,578704;286,073;274,75;274,668;5,13528;275
