time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;MON Verzinnungseinheit Verzinnungsstation Ofen 1 aktiv;MON Verzinnungseinheit Verzinnungsstation Ofen 2 aktiv;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
1181;0.4;52.0978;27;13.973;39.9855;25.6;141;304.977;269.321;265;360;272;272;309.462;309.172;60;264.649;1;0;;;1348.56;1;1
1182;0.4;52.1354;27;13.9831;39.9855;25.6;143;304.499;269.314;265;360;272;272;309.462;309.317;60;264.666;1;0;;;1347.48;1;1
1183;0.4;52.037;27;13.9749;40.055;25.6;139;304.514;269.293;265;360;272;272;309.462;309.317;60;264.681;1;0;;;1345.98;1;1
1184;0.4;51.9329;27;13.8744;40.0868;25.6;141;304.167;269.264;265;360;272;272;309.462;309.317;60;264.695;1;0;;;1345.48;1;1
1185;0.4;51.9329;27;13.8925;40.0897;25.6;143;304.239;269.256;265;360;272;272;309.462;309.317;60;264.713;1;0;;;1344.98;1;1
1186;0.4;52.0139;27.1;14.2673;39.8843;25.6;147;303.617;269.256;265;360;272;272;309.462;309.317;60;264.731;1;0;;;1343.97;1;1
1187;0.4;51.9329;27.1;14.2451;40.2922;25.6;148;303.718;269.329;265;360;272;272;309.462;309.317;60;264.745;1;0;;;1342.97;1;1
1188;0.4;52.0341;27.1;14.2547;40.2459;25.6;152;302.966;269.314;265;360;272;272;309.462;309.317;60;264.762;1;0;;;1341.19;1;1
1189;0.4;52.1354;27.1;14.3371;40.0868;25.6;147;302.966;269.683;265;360;272;272;309.462;309.172;60;264.778;1;0;;;1340.19;1;1
1190;0.4;52.1354;27.1;14.3189;40.0897;25.6;149;303.111;269.683;265;360;272;272;309.462;309.317;60;264.792;1;0;;;1338.68;1;1
1191;0.4;52.1354;27.1;14.3189;40.1881;25.6;152;302.937;269.669;265;360;272;272;309.462;309.317;60;264.804;1;0;;;1338.68;1;1
1192;0.4;52.3264;27.1;14.3896;40.0868;25.6;151;302.908;269.647;265;360;272;272;309.462;309.317;60;264.823;1;0;;;1337.68;1;1
1193;0.4;51.93;27.1;14.335;39.8843;25.6;161;302.821;269.633;265;360;272;272;309.462;309.317;60;264.844;1;0;;;1336.68;1;1
1194;0.4;52.1354;27.1;14.3917;39.6817;25.6;161;301.982;269.633;265;360;272;272;309.462;309.317;60;264.862;1;0;;;1336.19;1;1
1195;0.4;52.4392;27.1;14.5122;39.783;25.6;157;301.881;269.633;265;360;272;272;309.462;309.317;60;264.887;1;0;;;1335.2;1;1
1196;0.4;52.3611;27.1;14.454;40.0897;25.6;156;301.924;269.604;265;360;272;272;309.462;309.317;60;264.91;1;0;;;1333.2;1;1
1197;0.4;52.1354;27.1;14.4099;40.1273;25.6;155;302.069;269.633;265;360;272;272;309.462;309.172;60;264.93;1;0;;;1332.71;1;1
1198;0.4;51.9329;27.1;14.354;39.9855;25.6;152;301.461;269.416;265;360;272;272;309.462;309.172;60;264.949;1;0;;;1330.71;1;1
1199;0.4;52.1354;27.1;14.4099;40.0868;25.6;146;301.881;269.669;265;360;272;272;309.317;309.172;60;264.967;1;0;;;1330.71;1;1
1200;0.4;52.2917;27.1;14.4349;40.0781;25.6;148;301.288;269.423;265;360;272;272;309.317;309.172;60;264.982;1;0;;;1330.21;1;1
1201;0.4;52.2367;27.1;14.4197;39.8814;25.6;153;301.765;269.683;265;360;272;272;309.317;309.172;60;264.996;1;0;;;1327.72;1;1
1202;0.4;52.3843;27.1;14.4787;39.9855;25.6;149;300.883;269.423;265;360;272;272;309.317;309.172;60;265.006;1;0;;;1327.72;1;1
1203;0.4;52.4421;27.1;14.4764;40.0868;25.6;136;300.984;269.408;265;360;272;272;309.317;309.172;60;265.015;1;0;;;1327.22;1;1
1204;0.4;52.2367;27.1;14.4379;40.0839;25.6;139;301.114;269.401;265;360;272;272;309.317;309.172;60;265.025;1;0;;;1326.22;1;1
1205;0.4;51.8287;27.1;14.3433;40.0868;25.6;142;301.157;269.387;265;360;272;272;309.317;309.172;60;265.034;1;0;;;1325.4;1;1
1206;0.4;52.0341;27.1;14.4365;40.0926;25.6;141;300.376;269.379;265;360;272;272;309.462;309.317;60;265.041;1;0;;;1324.4;1;1
1207;0.4;52.0341;27.1;14.4001;40.1447;25.6;147;300.304;269.379;265;360;272;272;309.462;309.317;60;265.048;1;0;;;1323.9;1;1
1208;0.4;52.1354;27.1;14.4282;40.191;25.6;146;300.781;269.611;265;360;272;272;309.462;309.317;60;265.054;1;0;;;1322.91;1;1
1209;0.4;51.8982;27.1;14.3806;40.0868;25.6;152;299.87;269.596;265;360;272;272;309.317;309.172;60;265.059;1;0;;;1321.91;1;1
1210;0.4;51.8287;27.1;14.3795;39.9855;25.6;152;299.841;269.596;265;360;272;272;309.462;309.172;60;265.064;1;0;;;1319.43;1;1
1211;0.4;51.93;27.1;14.3894;40.0318;25.6;153;299.986;269.582;265;360;272;272;309.462;309.172;60;265.071;1;0;;;1319.43;1;1
1212;0.4;52.0312;27.1;14.4175;40.2922;25.6;152;299.841;269.582;265;360;272;272;309.317;309.172;60;265.074;1;0;;;1318.96;1;1
1213;0.4;52.2367;27.1;14.4927;40.191;25.6;152;299.884;269.567;265;360;272;272;309.317;309.172;60;265.077;1;0;;;1316.97;1;1
1214;0.4;52.1094;27.1;14.4392;39.9855;25.6;158;299.928;269.546;265;360;272;272;309.317;309.172;60;265.077;1;0;;;1316.47;1;1
1215;0.4;51.6956;27.1;14.3787;39.9219;25.6;161;299.045;269.604;265;360;272;272;309.317;309.172;60;265.08;1;0;;;1314.48;1;1
1216;0.4;52.092;27.1;14.4161;39.974;25.6;162;298.9;269.444;265;360;272;272;309.317;309.172;60;265.082;1;0;;;1313.99;1;1
1217;0.4;52.2801;27.1;14.5413;39.9855;25.6;166;298.828;269.437;265;360;272;272;309.317;309.172;60;265.076;1;0;;;1313.99;1;1
1218;0.4;52.2309;27.1;14.5276;40.191;25.6;170;298.886;269.437;265;360;272;272;309.317;309.172;60;265.067;1;0;;;1312.04;1;1
1219;0.4;52.0312;27.1;14.4902;40.2546;25.6;170;298.958;269.43;265;360;272;272;309.462;309.172;60;265.06;1;0;;;1312.04;1;1
1220;0.4;52.1354;27.1;14.4828;40.0694;25.6;171;298.322;269.416;265;360;272;272;309.462;309.172;60;265.054;1;0;;;1311.88;1;1
1221;0.4;52.0891;27.1;14.4882;40.2951;25.6;177;298.38;269.416;265;360;272;272;309.317;309.172;60;265.048;1;0;;;1309.94;1;1
1222;0.4;52.0978;27.1;14.4906;40.0868;25.6;189;298.322;269.416;265;360;272;272;309.317;309.172;60;265.041;1;0;;;1307.32;1;1
1223;0.4;51.8287;27.1;14.4157;39.9306;25.6;187;298.264;269.416;265;360;272;272;309.317;309.172;60;265.032;1;0;;;1307.32;1;1
1224;0.4;52.0341;27.1;14.5274;39.9855;25.6;182;298.177;269.408;265;360;272;272;309.317;309.172;60;265.023;1;0;;;1306.61;1;1
1225;0.4;52.338;27.1;14.6488;39.9855;25.6;183;298.105;269.401;265;360;272;272;309.462;309.172;60;265.01;1;0;;;1304.62;1;1
1226;0.4;52.338;27.1;14.5757;39.8843;25.6;196;298.047;269.401;265;360;272;272;309.462;309.172;60;264.999;1;0;;;1304.62;1;1
1227;0.4;52.0544;27.1;14.5331;39.9855;25.6;199;298.119;269.387;265;360;272;272;309.462;309.317;60;264.994;1;0;;;1302.15;1;1
1228;0.4;52.1701;27.1;14.5471;39.8843;25.6;189;298.206;269.387;265;360;272;272;309.317;309.172;60;264.984;1;0;;;1301.65;1;1
1229;0.4;52.0284;27.1;14.5076;39.8843;25.6;199;298.293;269.394;265;360;272;272;309.317;309.172;60;264.977;1;0;;;1300.66;1;1
1230;0.4;51.8027;27.1;14.4266;39.9913;25.6;199;298.351;269.379;265;360;272;272;309.172;309.028;60;264.968;1;0;;;1299.18;1;1
1231;0.4;51.7274;27.1;14.4237;39.9826;25.6;200;298.278;269.394;265;360;272;272;309.317;309.028;60;264.961;1;0;;;1298.69;1;1
1232;0.4;52.0689;27.1;14.4643;39.8843;25.6;208;298.206;269.43;265;360;272;272;309.317;309.172;60;264.958;1;0;;;1297.54;1;1
1233;0.4;51.9329;27.1;14.4628;39.783;25.6;211;298.886;269.466;265;360;272;272;309.317;309.172;60;264.958;1;0;;;1297.54;1;1
1234;0.4;52.0341;27.1;14.4547;40.0868;25.6;205;298.828;269.531;265;360;272;272;309.317;309.172;60;264.955;1;0;;;1296.14;1;1
1235;0.4;52.1354;27.1;14.4646;40.2922;25.6;201;298.929;269.531;265;360;272;272;309.317;309.172;60;264.96;1;0;;;1295.45;1;1
1236;0.4;52.0168;27.1;14.5044;40.1997;25.6;201;299.045;269.553;265;360;272;272;309.317;309.172;60;264.965;1;0;;;1294.46;1;1
1237;0.4;51.7274;27.1;14.4237;40.1881;25.6;203;299.117;269.553;265;360;272;272;309.317;309.028;60;264.97;1;0;;;1293.6;1;1
1238;0.4;51.739;27.1;14.3908;39.8843;25.6;205;299.349;269.553;265;360;272;272;309.317;309.028;60;264.973;1;0;"KHP7025     ";;1293.6;1;1
1239;0.4;52.0341;27.1;14.491;40.1505;25.6;205;299.32;269.575;265;360;272;272;309.317;309.028;60;264.976;1;0;;;1290.64;1;1
1240;0.4;52.037;27.1;14.4919;40.2922;25.6;196;299.233;269.567;265;360;272;272;309.462;309.172;60;264.979;1;0;"KHP7025     ";;1290.18;1;1
1241;0.4;52.1354;27.1;14.5375;40.4977;25.6;196;299.175;269.567;265;360;272;272;309.317;309.172;60;264.982;1;0;;;1290.18;1;1
1242;0.4;52.147;27.1;14.4678;40.5961;25.6;196;299.219;269.553;265;360;272;272;309.317;309.172;60;264.984;1;0;;;1288.7;1;1
1243;0.4;52.0862;27.1;14.4692;40.5961;25.6;195;299.291;269.553;265;360;272;272;309.317;309.172;60;264.986;1;0;;;1286.74;1;1
1244;0.4;51.9329;27.1;14.4628;40.4948;25.6;189;300.101;269.553;265;360;272;272;309.462;309.172;60;264.991;1;0;;;1286.25;1;1
1245;0.4;51.8287;27.1;14.4157;40.2922;25.6;183;300.188;269.546;265;360;272;272;309.317;309.028;60;264.993;1;0;;;1284.92;1;1
1246;0.4;52.1354;27.1;14.501;40.2922;25.6;181;300.13;269.531;265;360;272;272;309.317;309.028;60;264.998;1;0;;;1283.94;1;1
1247;0.4;52.1354;27.1;14.5192;40.3385;25.6;175;300.014;269.531;265;360;272;272;309.317;309.172;60;265.005;1;0;;;1282.95;1;1
1248;0.4;52.2367;27.1;14.5292;40.2951;25.6;172;299.913;269.524;265;360;272;272;309.317;309.028;60;265.015;1;0;;;1281.48;1;1
1249;0.4;51.93;27.1;14.462;40.2922;25.7;176;299.899;269.524;265;360;272;272;309.317;309.028;60;265.027;1;0;;;1280;1;1
1250;0.4;51.9329;27.2;14.7973;40.2922;25.7;177;300;269.524;265;360;272;272;309.317;309.028;60;265.044;1;0;;;1279.51;1;1
1251;0.4;52.1354;27.2;14.855;39.9566;25.7;173;300.13;269.567;265;360;272;272;309.317;309.028;60;265.062;1;0;;;1278.53;1;1
1252;0.4;51.93;27.2;14.7783;39.783;25.7;172;300.463;269.582;265;360;272;272;309.317;309.028;60;265.077;1;0;;;1277.05;1;1
1253;0.4;52.0312;27.2;14.7708;39.783;25.7;161;300.463;269.285;265;360;272;272;309.317;309.028;60;265.088;1;0;;;1277.05;1;1
1254;0.4;52.1354;27.2;14.8004;39.783;25.7;156;300.304;269.271;265;360;272;272;309.462;309.028;60;265.1;1;0;;;1276.56;1;1
1255;0.4;52.0284;27.2;14.77;39.783;25.7;148;300.304;269.256;265;360;272;272;309.317;309.028;60;265.114;1;0;;;1275.09;1;1
1256;0.4;51.8518;27.2;14.7561;39.9566;25.7;150;300.318;269.249;265;360;272;272;309.317;309.172;60;265.124;1;0;;;1274.11;1;1
1257;0.4;51.8287;27.2;14.6952;39.9913;25.7;149;300.217;269.227;265;360;272;272;309.317;309.172;60;265.132;1;0;;;1273.61;1;1
1258;0.4;51.93;27.2;14.7239;39.9855;25.7;147;300.275;269.256;265;360;272;272;309.172;309.172;60;265.14;1;0;;;1272.14;1;1
1259;0.4;52.0862;27.2;14.7864;39.783;25.7;135;300.362;269.3;265;360;272;272;309.172;309.172;60;265.141;1;0;;;1271.16;1;1
1260;0.4;52.037;27.2;14.7361;39.783;25.7;133;300.145;269.285;265;360;272;272;309.317;309.172;60;265.142;1;0;;;1269.11;1;1
1261;0.4;52.1904;27.2;14.743;40.0897;25.7;135;300.043;269.278;265;360;272;272;309.462;309.172;60;265.142;1;0;;;1268.13;1;1
1262;0.4;52.1354;27.2;14.7093;40.1244;25.7;140;299.942;269.271;265;360;272;272;309.317;309.172;60;265.142;1;0;;;1267.64;1;1
1263;0.4;52.0341;27.2;14.7352;39.9855;25.7;140;299.87;269.242;265;360;272;272;309.317;309.028;60;265.141;1;0;;;1266.17;1;1
1264;0.4;52.338;27.2;14.7481;39.9855;25.7;141;299.87;269.256;265;360;272;272;309.317;309.028;60;265.136;1;0;;;1266.17;1;1
1265;0.4;52.4363;27.2;14.8858;40.1591;25.7;141;299.971;269.307;265;360;272;272;309.172;309.028;60;265.132;1;0;;;1266.01;1;1
1266;0.4;51.9329;27.2;14.6884;40.1765;25.7;141;299.523;269.321;265;360;272;272;309.317;309.028;60;265.128;1;0;;;1262.94;1;1
1267;0.4;52.2367;27.2;14.7196;40.191;25.7;141;299.58;269.293;265;360;272;272;309.317;309.028;60;265.125;1;0;;;1262.89;1;1
1268;0.4;52.0341;27.2;14.7171;40.2922;25.7;148;299.552;269.285;265;360;272;272;309.317;309.028;60;265.122;1;0;;;1262.4;1;1
1269;0.4;51.7274;27.2;14.558;40.191;25.7;153;299.508;269.278;265;360;272;272;309.462;309.172;60;265.12;1;0;;;1261.34;1;1
1270;0.4;51.7274;27.2;14.5942;39.9855;25.7;153;299.421;269.408;265;360;272;272;309.462;309.172;60;265.118;1;0;;;1260.26;1;1
1271;0.4;51.8287;27.2;14.6046;39.9855;25.7;153;299.349;269.394;265;360;272;272;309.317;309.172;60;265.116;1;0;;;1259.29;1;1
1272;0.4;52.1354;27.3;15.0814;40.0868;25.7;154;298.828;269.35;265;360;272;272;309.317;309.028;60;265.114;1;0;;;1258.31;1;1
1273;0.4;52.4392;27.3;15.0961;40.0868;25.7;165;298.9;269.35;265;360;272;272;309.317;309.172;60;265.11;1;0;;;1257.82;1;1
1274;0.4;52.2367;27.3;15.0195;40.2894;25.7;168;299.016;269.379;265;360;272;272;309.317;309.028;60;265.109;1;0;;;1256.82;1;1
1275;0.4;52.2367;27.3;15.0378;40.1881;25.7;168;299.103;269.394;265;360;272;272;309.317;309.028;60;265.108;1;0;;;1255.35;1;1
1276;0.4;51.9792;27.3;14.891;40.0897;25.7;168;299.074;269.437;265;360;272;272;309.317;309.028;60;265.107;1;0;;;1255.35;1;1
1277;0.4;51.9329;27.3;14.9321;39.8843;25.7;175;298.958;269.423;265;360;272;272;309.462;309.028;60;265.112;1;0;;;1254.38;1;1
1278;0.4;52.0341;27.3;14.9613;39.8843;25.7;173;298.828;269.705;265;360;272;272;309.462;309.028;60;265.111;1;0;;;1251.94;1;1
1279;0.4;51.8287;27.2;14.5503;39.9103;25.7;173;298.886;269.705;265;360;272;272;309.317;309.028;60;265.109;1;0;;;1251.94;1;1
1280;0.4;51.93;27.2;14.5606;39.8843;25.7;177;298.134;269.437;265;360;272;272;309.317;309.028;60;265.111;1;0;;;1250.96;1;1
1281;0.4;52.1354;27.2;14.5635;39.8843;25.6;177;298.206;269.416;265;360;272;272;309.317;309.028;60;265.11;1;0;;;1249.13;1;1
1282;0.4;52.0341;27.2;14.5534;40.191;25.6;191;298.293;269.416;265;360;272;272;309.172;309.172;60;265.109;1;0;;;1247.67;1;1
1283;0.4;52.1354;27.2;14.5818;40.2922;25.7;192;298.322;269.676;265;360;272;272;309.172;309.172;60;265.108;1;0;;;1246.69;1;1
1284;0.4;52.1354;27.2;14.5453;40.136;25.6;187;298.669;269.661;265;360;272;272;309.317;309.028;60;265.107;1;0;;;1246.21;1;1
1285;0.4;52.3322;27.2;14.6185;40.2865;25.6;187;298.192;269.661;265;360;272;272;309.172;309.028;60;265.106;1;0;;;1246.1;1;1
1286;0.4;51.8895;27.2;14.4586;40.0868;25.6;190;298.611;269.647;265;360;272;272;309.172;309.028;60;265.097;1;0;;;1244.09;1;1
1287;0.4;52.1354;27.2;14.5453;39.8843;25.7;195;298.524;269.64;265;360;272;272;309.317;309.172;60;265.089;1;0;;;1243.12;1;1
1288;0.4;51.93;27.2;14.4517;39.8843;25.7;189;298.582;269.64;265;360;272;272;309.317;309.028;60;265.08;1;0;;;1242.63;1;1
1289;0.4;51.5393;27.2;14.325;40.0868;25.7;190;298.756;269.647;265;360;272;272;309.317;309.028;60;265.07;1;0;;;1241.66;1;1
1290;0.4;51.7216;27.2;14.3938;40.2922;25.7;188;299.074;269.64;265;360;272;272;309.172;309.028;60;265.063;1;0;"KHP7025     ";;1240.68;1;1
1291;0.4;52.0341;27.2;14.4625;40.1881;25.7;189;299.117;269.777;265;360;272;272;309.317;309.028;60;265.058;1;0;;;1240.2;1;1
1292;0.4;51.93;27.2;14.361;40.4948;25.7;192;299.074;269.799;265;360;272;272;309.317;309.172;60;265.053;1;0;;;1238.85;1;1
1293;0.4;51.6233;27.2;14.2942;40.2922;25.7;187;298.973;269.828;265;360;272;272;309.317;309.172;60;265.047;1;0;;;1238.36;1;1
1294;0.4;51.7274;27.2;14.305;39.8843;25.7;184;298.843;269.813;265;360;272;272;309.462;309.028;60;265.042;1;0;;;1236.9;1;1
1295;0.4;51.9329;27.2;14.3981;39.783;25.7;187;298.857;269.792;265;360;272;272;309.317;309.172;60;265.038;1;0;;;1235.55;1;1
1296;0.4;51.9618;27.2;14.3153;39.9855;25.7;188;299.711;269.777;265;360;272;272;309.462;309.172;60;265.034;1;0;;;1234.38;1;1
1297;0.4;51.6262;27.2;14.2229;40.1881;25.7;187;299.769;269.763;265;360;272;272;309.462;309.172;60;265.03;1;0;;;1233.9;1;1
1298;0.4;51.6262;27.2;14.2589;40.2922;25.7;183;299.407;269.763;265;360;272;272;309.462;309.172;60;265.027;1;0;;;1233.41;1;1
1299;0.4;51.8287;27.2;14.3149;40.3646;25.7;175;299.913;269.813;265;360;272;272;309.317;309.172;60;265.022;1;0;"KHP7025     ";;1230.99;1;1
1300;0.4;51.93;27.3;14.6954;40.1881;25.7;174;299.812;269.835;265;360;272;272;309.317;309.172;60;265.019;1;0;;;1230.99;1;1
1301;0.4;51.8287;27.3;14.6306;39.9855;25.7;176;299.754;269.821;265;360;272;272;309.317;309.172;60;265.013;1;0;;;1229.53;1;1
1302;0.4;51.9936;27.3;14.6953;39.8843;25.7;185;299.899;269.806;265;360;272;272;309.172;309.028;60;265.003;1;0;;;1228.56;1;1
1303;0.4;51.9821;27.3;14.6012;39.8843;25.7;185;299.87;269.792;265;360;272;272;309.172;309.028;60;264.991;1;0;;;1228.08;1;1
1304;0.4;52.1354;27.3;14.6443;39.783;25.7;174;299.928;269.784;265;360;272;272;309.172;309.028;60;264.981;1;0;;;1227.6;1;1
1305;0.4;52.338;27.3;14.6463;39.6817;25.7;174;300.043;269.777;265;360;272;272;309.172;309.028;60;264.971;1;0;;;1227.11;1;1
1306;0.4;52.5434;27.3;14.7038;39.783;25.7;175;300.13;269.763;265;360;272;272;309.172;309.028;60;264.963;1;0;;;1225.81;1;1
1307;0.4;52.5405;27.3;14.7213;39.8843;25.7;177;300.087;269.763;265;360;272;272;309.317;309.028;60;264.956;1;0;;;1224.35;1;1
1308;0.4;52.338;27.3;14.6829;39.8843;25.7;179;299.986;269.806;265;360;272;272;309.317;309.028;60;264.949;1;0;;;1222.74;1;1
1309;0.4;52.0341;27.3;14.5431;39.9855;25.7;183;299.884;270.11;265;360;272;272;309.172;309.028;60;264.95;1;0;;;1222.26;1;1
1310;0.4;51.9444;27.3;14.518;40.1881;25.7;184;299.841;270.088;265;360;272;272;309.317;309.028;60;264.956;1;0;;;1221.29;1;1
1311;0.4;52.338;27.3;14.5915;40.1968;25.7;183;299.942;270.03;265;360;272;272;309.317;309.028;60;264.961;1;0;;;1219.84;1;1
1312;0.4;52.2396;27.3;14.564;40.3935;25.7;187;300.058;270.016;265;360;272;272;309.172;309.028;60;264.966;1;0;;;1219.36;1;1
1313;0.4;52.2396;27.3;14.5275;40.3964;25.7;188;300.145;270.059;265;360;272;272;309.317;309.028;60;264.97;1;0;;;1218.2;1;1
1314;0.4;52.2338;27.3;14.5259;40.2922;25.7;187;300.058;270.045;265;360;272;272;309.317;309.172;60;264.979;1;0;;;1217.23;1;1
1315;0.4;52.5405;27.3;14.5745;40.3935;25.7;189;299.971;269.987;265;360;272;272;309.172;309.028;60;264.989;1;0;;;1216.75;1;1
1316;0.4;52.5434;27.3;14.5386;40.4861;25.7;192;299.884;269.965;265;360;272;272;309.172;309.028;60;264.995;1;0;;;1215.78;1;1
1317;0.4;52.2367;27.3;14.4537;40.3935;25.7;189;300.492;270.168;265;360;272;272;309.317;309.028;60;265.006;1;0;;;1214.34;1;1
1318;0.4;52.4392;27.3;14.4731;40.191;25.7;182;300.448;270.182;265;360;272;272;309.172;309.028;60;265.011;1;0;;;1214.34;1;1
1319;0.4;52.0341;27.3;14.3977;40.1678;25.7;174;300.463;269.965;265;360;272;272;309.317;309.172;60;265.015;1;0;;;1212.77;1;1
1320;0.4;51.93;27.3;14.3507;40.1881;25.7;173;300.521;269.915;265;360;272;272;309.317;309.028;60;265.022;1;0;;;1211.78;1;1
1321;0.4;52.0312;27.3;14.3242;40.0868;25.7;172;300.608;269.907;265;360;272;272;309.317;309.028;60;265.031;1;0;;;1210.5;1;1
1322;0.4;52.0341;27.3;14.3068;39.9624;25.7;170;300.694;269.936;265;360;272;272;309.172;309.028;60;265.039;1;0;;;1209.65;1;1
1323;0.4;51.7159;27.3;14.2012;40.0868;25.7;165;300.492;269.936;265;360;272;272;309.172;309.028;60;265.046;1;0;;;1208.68;1;1
1324;0.4;51.93;27.3;14.26;40.1881;25.7;161;300.434;269.922;265;360;272;272;309.172;309.028;60;265.052;1;0;;;1208.08;1;1
1325;0.4;51.7245;27.3;14.1855;39.8843;25.7;161;300.42;269.944;265;360;272;272;309.172;308.883;60;265.058;1;0;;;1206.64;1;1
1326;0.4;52.2396;27.3;14.3267;39.9913;25.7;163;300.347;269.965;265;360;272;272;309.172;308.883;60;265.063;1;0;;;1205.21;1;1
1327;0.4;52.338;27.3;14.2989;40.0868;25.7;161;300.376;270.03;265;360;272;272;309.172;308.883;60;265.079;1;0;;;1204.73;1;1
1328;0.4;52.1354;27.3;14.1889;40.1881;25.7;162;300.463;270.023;265;360;272;272;309.172;308.883;60;265.093;1;0;;;1202.32;1;1
1329;0.4;52.1354;27.3;14.2071;39.9855;25.7;161;300.55;269.965;265;360;272;272;309.172;309.028;60;265.105;1;0;;;1201.84;1;1
1330;0.4;52.2338;27.3;14.1792;40.0868;25.7;157;300.767;270.182;265;360;272;272;309.172;308.883;60;265.115;1;0;;;1201.11;1;1
1331;0.4;52.338;27.3;14.244;40.2054;25.7;152;300.752;270.009;265;360;272;272;309.172;308.883;60;265.125;1;0;;;1199.67;1;1
1332;0.4;52.3698;27.4;14.5716;40.1881;25.7;147;300.579;270.001;265;360;272;272;309.172;308.883;60;265.133;1;0;;;1199.67;1;1
1333;0.4;51.8287;27.4;14.3305;40.1881;25.7;147;300.477;269.944;265;360;272;272;309.172;309.028;60;265.134;1;0;;;1197.75;1;1
1334;0.4;51.7101;27.4;14.3339;40.2894;25.7;147;300.405;269.936;265;360;272;272;309.317;309.028;60;265.13;1;0;;;1197.75;1;1
1335;0.4;51.794;27.4;14.3752;40.055;25.7;143;300.217;269.878;265;360;272;272;309.317;309.028;60;265.13;1;0;;;1197.75;1;1
1336;0.4;51.4294;27.4;14.1483;40.0839;25.7;141;299.87;269.907;265;360;272;272;309.317;309.028;60;265.126;1;0;;;1195.06;1;1
1337;0.4;51.4207;27.4;14.1459;40.1505;25.7;146;300.014;269.907;265;360;272;272;309.172;309.028;60;265.123;1;0;;;1195.06;1;1
1338;0.4;51.5249;27.4;14.1925;40.0868;25.7;151;300.116;269.871;265;360;272;272;309.317;309.028;60;265.121;1;0;;;1194.17;1;1
1339;0.4;51.9242;27.4;14.2481;40.191;25.7;150;300.116;269.857;265;360;272;272;309.317;309.028;60;265.119;1;0;;;1192.23;1;1
1340;0.4;51.93;27.4;14.2134;40.0868;25.7;148;300;269.878;265;360;272;272;309.317;309.028;60;265.117;1;0;;;1191.27;1;1
1341;0.4;51.9242;27.4;14.2481;40.0868;25.7;151;299.899;269.929;265;360;272;272;309.317;309.028;60;265.115;1;0;;;1191.27;1;1
1342;0.4;52.0139;27.4;14.2545;40.1794;25.7;148;299.841;269.936;265;360;272;272;309.317;309.028;60;265.116;1;0;;;1189.14;1;1
1343;0.4;51.93;27.4;14.1771;40.11;25.7;149;299.19;270.182;265;360;272;272;309.317;309.028;60;265.12;1;0;;;1188.57;1;1
1344;0.4;52.1412;27.4;14.2165;40.1881;25.7;150;299.277;269.929;265;360;272;272;309.317;309.028;60;265.125;1;0;;;1188.57;1;1
1345;0.4;51.9329;27.4;14.1416;40.191;25.7;153;299.349;269.821;265;360;272;272;309.172;309.028;60;265.123;1;0;;;1187.01;1;1
1346;0.4;51.93;27.4;14.1045;40.2894;25.7;154;299.826;269.799;265;360;272;272;309.172;309.028;60;265.123;1;0;;;1186.54;1;1
1347;0.4;51.8403;27.4;14.0439;40.5729;25.7;157;299.769;269.784;265;360;272;272;309.172;309.028;60;265.12;1;0;;;1185.58;1;1
1348;0.4;52.1354;27.4;14.1239;40.4832;25.7;161;298.929;269.784;265;360;272;272;309.317;309.172;60;265.115;1;0;;;1184.15;1;1
1349;0.4;52.1412;27.4;14.1437;40.2315;25.7;171;298.857;269.77;265;360;272;272;309.317;309.028;60;265.105;1;0;;;1183.19;1;1
1350;0.4;52.0515;27.4;13.992;39.9855;25.7;172;298.857;269.777;265;360;272;272;309.317;309.172;60;265.093;1;0;"KHP7025     ";;1182.71;1;1
1351;0.4;52.0515;27.4;14.0284;39.9855;25.7;174;298.987;269.806;265;360;272;272;309.317;309.028;60;265.083;1;0;;;1180.8;1;1
1352;0.4;52.2367;27.4;14.0601;39.9855;25.7;177;298.293;269.835;265;360;272;272;309.317;309.172;60;265.074;1;0;;;1180.09;1;1
1353;0.4;52.2367;27.4;14.0053;39.9855;25.7;180;298.814;269.806;265;360;272;272;309.317;309.028;60;265.066;1;0;;;1179.61;1;1
1354;0.4;52.2338;27.4;14.0045;39.9855;25.7;192;298.727;269.792;265;360;272;272;309.317;309.028;60;265.056;1;0;;;1178.18;1;1
1355;0.4;52.526;27.4;14.0645;39.8843;25.7;188;298.177;269.792;265;360;272;272;309.317;309.028;60;265.044;1;0;;;1176.29;1;1
1356;0.4;52.4421;27.4;14.0054;40.2257;25.7;200;298.597;269.763;265;360;272;272;309.317;309.028;60;265.039;1;0;;;1175.33;1;1
1357;0.4;52.5405;27.4;13.995;40.0955;25.6;202;298.597;269.763;265;360;272;272;309.172;309.028;60;265.035;1;0;;;1174.86;1;1
