Time;[11:7];[31:40];[31:42];[31:47];[31:48];[32:1];[32:90];[32:124];[33:142];[33:146];[33:337];[33:338];[33:339];[33:340];[33:341];[33:342];[33:343];[33:344];[33:345];[33:346]
554;1,2;49,3837;17,9886;3,02916;369;343;700;45;455,585;455,295;348,657;276,703;270,461;268,88;54,1282;10,0727;44,7097;-0,654214;272;27
555;1,2;49,5255;18,023;3,02424;376;343;700;45;455,585;455,295;348,657;276,703;270,461;268,88;54,1282;10,0727;44,7097;-0,654214;272;27
556;1,2;49,4878;17,7079;2,79558;380;343;700;45;455,585;455,295;347,882;274,455;270,405;269,025;57,3744;10,4621;44,8352;2,07709;272;27
557;1,2;49,6933;17,7119;2,75051;391;343;700;45;455,729;455,295;347,882;274,455;270,405;269,025;57,3744;10,4621;44,8352;2,07709;272;27
558;1,2;49,3866;17,6026;2,74311;389;343;700;45;455,585;455,295;347,882;274,455;270,405;269,025;57,3744;10,4621;44,8352;2,07709;272;27
559;1,2;49,5978;17,6952;2,76366;397;343;700;45;455,585;455,295;347,882;274,455;270,405;269,025;57,3744;10,4621;44,8352;2,07709;272;27
560;1,2;49,6933;17,3746;2,50145;400;343;700;45;455,585;455,15;347,489;276,212;270,316;268,943;60,8332;11,0789;44,9631;4,79126;272;27
561;1,2;49,3924;17,2348;2,46863;409;343;700;45;455,295;455,006;347,489;276,212;270,316;268,943;60,8332;11,0789;44,9631;4,79126;272;27
562;1,2;49,3142;17,2076;2,47982;417;343;700;45;455,295;455,006;347,489;276,212;270,316;268,943;60,8332;11,0789;44,9631;4,79126;272;27
563;1,2;49,592;17,3045;2,23817;423;343;700;45;455,295;455,006;347,489;276,212;270,316;268,943;60,8332;11,0789;44,9631;4,79126;272;27
564;1,2;49,5891;16,9668;2,21898;436;343;700;45;455,15;455,006;347,768;275,523;270,187;268,833;64,5284;11,9827;45,1024;7,44327;272;27
565;1,2;49,7801;17,0669;2,23918;442;343;700;45;455,295;455,006;347,768;275,523;270,187;268,833;64,5284;11,9827;45,1024;7,44327;272;27
566;1,2;49,7512;17,0396;2,22654;449;343;700;45;455,15;454,861;347,768;275,523;270,187;268,833;64,5284;11,9827;45,1024;7,44327;272;27
567;1,2;49,9971;17,0714;1,9443;450;343;700;45;455,15;454,861;347,768;275,523;270,187;268,833;64,5284;11,9827;45,1024;7,44327;272;27
568;1,2;50,1013;16,8019;1,96271;450;343;700;45;455,295;454,861;348,587;275,812;270,092;268,888;65,0771;12,6487;45,2527;7,17567;272;27
569;1,2;49,8958;16,7504;1,9812;454;343;700;45;455,295;454,861;348,587;275,812;270,092;268,888;65,0771;12,6487;45,2527;7,17567;272;27
570;1,2;49,6933;16,6303;1,94599;455;343;700;45;455,15;454,716;348,587;275,812;270,092;268,888;65,0771;12,6487;45,2527;7,17567;272;27
571;1,2;49,6701;16,3027;1,70247;455;343;700;45;455,15;454,716;348,587;275,812;270,092;268,888;65,0771;12,6487;45,2527;7,17567;272;27
572;1,2;49,6933;16,2756;1,66241;456;343;700;45;455,15;454,716;349,607;274,948;270,001;268,555;65,7114;13,2832;45,4107;7,0175;272;27
573;1,2;49,6904;16,3267;1,70187;459;343;700;45;455,295;454,861;349,607;274,948;270,001;268,555;65,7114;13,2832;45,4107;7,0175;272;27
574;1,2;49,9971;16,41;1,68871;459;343;700;45;455,295;454,861;349,607;274,948;270,001;268,555;65,7114;13,2832;45,4107;7,0175;272;27
575;1,2;49,8872;16,0004;1,64483;457;343;700;45;455,295;454,861;349,607;274,948;270,001;268,555;65,7114;13,2832;45,4107;7,0175;272;27
576;1,2;50,1997;16,0831;1,64051;467;343;700;45;455,15;454,861;350,308;276,358;269,872;268,23;68,2639;14,1958;45,5785;8,48963;272;27
577;1,2;49,8322;15,9653;1,40118;473;343;700;45;455,295;455,006;350,308;276,358;269,872;268,23;68,2639;14,1958;45,5785;8,48963;272;27
578;1,2;49,7946;15,9707;1,40683;479;343;700;45;455,15;455,006;350,308;276,358;269,872;268,23;68,2639;14,1958;45,5785;8,48963;272;27
579;1,2;49,9971;15,6787;1,38233;478;343;700;45;455,15;454,861;350,308;276,358;269,872;268,23;68,2639;14,1958;45,5785;8,48963;272;27
580;1,2;49,4878;15,5363;1,40118;478;343;700;45;455,15;455,006;351,363;275,992;269,774;268,048;68,4724;14,8801;45,7547;7,8376;272;27
581;1,2;49,647;15,5169;1,34446;477;343;700;45;455,295;455,006;351,363;275,992;269,774;268,048;68,4724;14,8801;45,7547;7,8376;272;27
582;1,2;49,3866;15,4182;1,32791;480;343;700;45;455,295;455,006;351,363;275,992;269,774;268,048;68,4724;14,8801;45,7547;7,8376;272;27
583;1,2;49,4878;15,1311;1,32791;483;343;700;45;455,44;455,15;351,363;275,992;269,774;268,048;68,4724;14,8801;45,7547;7,8376;272;27
584;1,2;49,6933;15,1766;1,31476;481;343;700;45;455,44;455,15;352,363;277,038;269,694;268,932;68,112;15,436;45,9362;6,73988;272;27
585;1,2;50,1013;15,2487;1,26844;480;343;700;45;455,295;455,15;352,363;277,038;269,694;268,932;68,112;15,436;45,9362;6,73988;272;27
586;1,2;49,9971;15,182;1,00686;480;343;700;45;455,295;455,006;352,363;277,038;269,694;268,932;68,112;15,436;45,9362;6,73988;272;27
587;1,2;49,5399;15,0432;1,01197;476;343;700;45;455,295;455,006;352,363;277,038;269,694;268,932;68,112;15,436;45,9362;6,73988;272;27
588;1,2;49,1811;14,6003;0,995004;473;343;700;45;455,295;455,006;353,62;276,747;269,639;269,098;67,2161;15,8196;46,1251;5,27133;272;27
589;1,2;49,1927;14,5694;0,969701;476;343;700;45;455,295;455,006;353,62;276,747;269,639;269,098;67,2161;15,8196;46,1251;5,27133;272;27
590;1,2;49,456;14,6301;0,957028;474;343;700;45;455,295;455,006;353,62;276,747;269,639;269,098;67,2161;15,8196;46,1251;5,27133;272;27
591;1,2;49,5081;14,5936;0,919206;472;343;700;45;455,295;455,006;353,62;276,747;269,639;269,098;67,2161;15,8196;46,1251;5,27133;272;27
592;1,2;49,6904;14,3447;0,927647;471;343;700;45;455,295;454,861;354,568;275,448;269,61;268,603;65,8359;16,0304;46,3203;3,48518;272;27
593;1,2;49,6904;14,3447;0,932639;471;343;700;45;455,295;454,861;354,568;275,448;269,61;268,603;65,8359;16,0304;46,3203;3,48518;272;27
594;1,2;49,5891;14,2289;0,866513;463;343;700;45;455,15;454,861;354,568;275,448;269,61;268,603;65,8359;16,0304;46,3203;3,48518;272;27
595;1,2;49,4589;14,1569;0,836088;460;343;700;45;455,15;454,716;354,568;275,448;269,61;268,603;65,8359;16,0304;46,3203;3,48518;272;27
596;1,2;49,2853;14,0728;0,807033;453;343;700;45;455,15;454,716;355,353;274,453;269,67;268,955;60,87;15,6099;46,5142;-1,2541;272;27
597;1,2;49,4936;14,0977;0,782971;443;343;700;45;455,15;454,861;355,353;274,453;269,67;268,955;60,87;15,6099;46,5142;-1,2541;272;27
598;1,2;49,5891;13,8402;0,81145;434;343;700;45;455,15;454,861;355,353;274,453;269,67;268,955;60,87;15,6099;46,5142;-1,2541;272;27
599;1,2;49,1175;13,6399;0,758687;424;343;700;45;455,15;455,006;355,353;274,453;269,67;268,955;60,87;15,6099;46,5142;-1,2541;272;27
600;1,2;48,9786;13,4987;0,677747;412;343;700;45;455,15;454,716;355,749;273,755;269,754;269,645;57,8781;15,0208;46,6999;-3,84263;272;27
601;1,2;49,2853;13,4971;0,611975;407;343;700;45;455,15;454,861;355,749;273,755;269,754;269,645;57,8781;15,0208;46,6999;-3,84263;272;27
602;1,2;49,7859;13,669;0,636903;405;343;700;45;455,006;454,716;355,749;273,755;269,754;269,645;57,8781;15,0208;46,6999;-3,84263;272;27
603;1,2;50,0984;13,6673;0,572567;406;343;700;45;454,861;454,572;355,749;273,755;269,754;269,645;57,8781;15,0208;46,6999;-3,84263;272;27
604;1,2;49,9971;13,6222;0,559931;404;343;700;45;455,006;454,572;355,576;273,765;269,786;269,72;58,6657;14,8008;46,8806;-3,0158;272;27
605;1,2;49,9971;13,2303;0,505504;404;343;700;45;455,006;454,716;355,576;273,765;269,786;269,72;58,6657;14,8008;46,8806;-3,0158;272;27
606;1,2;50,2054;13,2328;0,467299;411;343;700;45;455,006;454,716;355,576;273,765;269,786;269,72;58,6657;14,8008;46,8806;-3,0158;272;27
607;1,2;50,0984;13,1171;0,403347;406;343;700;45;455,15;454,716;355,576;273,765;269,786;269,72;58,6657;14,8008;46,8806;-3,0158;272;27
608;1,2;50;13,0913;0,403687;406;343;700;45;455,006;454,572;355,399;275,25;269,861;269,888;56,7626;14,2797;47,0541;-4,57114;272;27
609;1,2;49,9971;13,0382;0,363049;406;343;700;45;455,006;454,572;355,399;275,25;269,861;269,888;56,7626;14,2797;47,0541;-4,57114;272;27
610;1,2;49,7396;12,8493;0,270707;398;343;700;45;455,006;454,716;355,399;275,25;269,861;269,888;56,7626;14,2797;47,0541;-4,57114;272;27
611;1,2;49,5804;12,7736;0,244355;394;343;700;45;455,006;454,572;355,399;275,25;269,861;269,888;56,7626;14,2797;47,0541;-4,57114;272;27
612;1,2;49,4878;12,3619;0,191097;395;343;700;45;455,006;454,572;355,358;276,86;269,884;269,228;58,5592;14,111;47,2249;-2,77663;272;27
613;1,2;49,4878;12,3273;0,16522;394;343;700;45;455,006;454,572;355,358;276,86;269,884;269,228;58,5592;14,111;47,2249;-2,77663;272;27
614;1,2;49,4878;12,2408;0,0998225;402;343;700;45;455,006;454,716;355,358;276,86;269,884;269,228;58,5592;14,111;47,2249;-2,77663;272;27
615;1,2;49,184;12,1142;0,0598917;410;343;700;45;455,006;454,716;355,358;276,86;269,884;269,228;58,5592;14,111;47,2249;-2,77663;272;27
616;1,2;49,5949;12,094;0;418;343;700;45;455,15;454,716;355,259;277,915;269,869;269,55;60,8863;14,215;47,3984;-0,727116;272;27
617;1,2;49,6904;12,0652;0;424;343;700;45;455,006;454,716;355,259;277,915;269,869;269,55;60,8863;14,215;47,3984;-0,727116;272;27
618;1,2;49,6123;11,7268;0;423;343;700;45;455,15;454,716;355,259;277,915;269,869;269,55;60,8863;14,215;47,3984;-0,727116;272;27
619;1,2;49,8958;11,5846;0;425;343;700;45;455,15;454,861;355,259;277,915;269,869;269,55;60,8863;14,215;47,3984;-0,727116;272;27
620;1,2;50,2025;11,6207;0;425;343;700;45;455,295;454,861;355,341;278,53;269,912;270,43;59,1405;13,9178;47,571;-2,34829;272;27
621;1,2;49,8958;11,4974;0;427;343;700;45;455,15;454,861;355,341;278,53;269,912;270,43;59,1405;13,9178;47,571;-2,34829;272;27
622;1,2;49,4965;11,319;0;422;343;700;45;455,006;454,861;355,341;278,53;269,912;270,43;59,1405;13,9178;47,571;-2,34829;272;27
623;1,2;49,7135;10,9616;0;409;343;700;45;455,15;454,861;355,341;278,53;269,912;270,43;59,1405;13,9178;47,571;-2,34829;272;27
624;1,2;50,0781;10,9895;0;399;343;700;45;455,006;454,716;355,193;277,997;270,011;270,4;55,9054;13,224;47,7359;-5,05454;272;27
625;1,2;49,7946;10,8403;0;397;343;700;45;455,006;454,572;355,193;277,997;270,011;270,4;55,9054;13,224;47,7359;-5,05454;272;27
626;1,2;49,7946;10,7185;0;397;343;700;45;455,006;454,716;355,193;277,997;270,011;270,4;55,9054;13,224;47,7359;-5,05454;272;27
627;1,2;49,5168;10,6068;0;391;343;700;45;455,006;454,716;355,193;277,997;270,011;270,4;55,9054;13,224;47,7359;-5,05454;272;27
628;1,2;49,6238;10,5257;0;388;343;700;45;455,006;454,861;354,636;275,837;270,067;270,508;56,2579;12,831;47,8933;-4,46644;272;27
629;1,2;49,1551;9,9723;0;388;343;700;45;455,15;454,716;354,636;275,837;270,067;270,508;56,2579;12,831;47,8933;-4,46644;272;27
630;1,2;49,0654;9,81696;0;389;343;700;45;455,006;454,427;354,636;275,837;270,067;270,508;56,2579;12,831;47,8933;-4,46644;272;27
631;1,2;49,1811;9,80575;0;391;343;700;45;454,716;454,427;354,636;275,837;270,067;270,508;56,2579;12,831;47,8933;-4,46644;272;27
632;1,2;48,9728;9,69576;0;391;343;700;45;454,861;454,282;354,317;275,518;270,065;269,763;59,1188;12,8437;48,0465;-1,77139;272;27
633;1,2;49,3866;9,67416;0;396;343;700;45;454,716;454,282;354,317;275,518;270,065;269,763;59,1188;12,8437;48,0465;-1,77139;272;27
634;1,2;49,8987;9,70473;0;401;343;700;45;454,572;454,138;354,317;275,518;270,065;269,763;59,1188;12,8437;48,0465;-1,77139;272;27
635;1,2;50,0926;9,29732;0;409;343;700;45;454,572;454,282;354,317;275,518;270,065;269,763;59,1188;12,8437;48,0465;-1,77139;272;27
636;1,2;50,0984;9,26339;0;418;343;700;45;454,572;454,138;353,73;277,263;270,02;269,698;62,4273;13,1582;48,2026;1,0666;272;27
637;1,2;49,8958;9,12136;0;424;343;700;45;454,716;454,282;353,73;277,263;270,02;269,698;62,4273;13,1582;48,2026;1,0666;272;27
638;1,2;49,8958;8,99932;0;430;343;700;45;454,716;454,282;353,73;277,263;270,02;269,698;62,4273;13,1582;48,2026;1,0666;272;27
639;1,2;49,7917;8,87614;0;432;343;700;45;454,572;454,282;353,73;277,263;270,02;269,698;62,4273;13,1582;48,2026;1,0666;272;27
640;1,2;49,4907;8,77063;0;430;343;700;45;454,716;454,138;353,434;278,27;270,008;269,878;62,4737;13,2428;48,3636;0,867071;272;27
641;1,2;49,0828;8,29649;0;433;343;700;45;454,716;454,282;353,434;278,27;270,008;269,878;62,4737;13,2428;48,3636;0,867071;272;27
642;1,2;49,3866;8,26158;0;433;343;700;45;454,716;454,282;353,434;278,27;270,008;269,878;62,4737;13,2428;48,3636;0,867071;272;27
643;1,2;49,6933;8,26078;0;433;343;700;45;454,716;454,138;353,434;278,27;270,008;269,878;62,4737;13,2428;48,3636;0,867071;272;27
644;1,2;49,7367;8,09422;0;429;343;700;45;454,716;454,282;353,481;275,96;270,007;269,36;62,2146;13,2503;48,524;0,440205;272;27
645;1,2;49,8958;7,96323;0;428;343;700;45;454,716;454,138;353,481;275,96;270,007;269,36;62,2146;13,2503;48,524;0,440205;272;27
646;1,2;49,6933;7,87882;0;428;343;700;45;454,572;454,282;353,481;275,96;270,007;269,36;62,2146;13,2503;48,524;0,440205;272;27
647;1,2;49,6904;7,47154;0;427;343;700;45;454,572;454,138;353,481;275,96;270,007;269,36;62,2146;13,2503;48,524;0,440205;272;27
648;1,2;49,6904;7,36738;0;427;343;700;45;454,716;453,993;353,627;275,728;269,994;269,103;62,7935;13,3383;48,6856;0,769566;272;27
649;1,2;49,6933;7,29835;0;432;343;700;45;454,427;454,138;353,627;275,728;269,994;269,103;62,7935;13,3383;48,6856;0,769566;272;27
650;1,2;49,7078;7,23101;0;433;343;700;45;454,572;454,138;353,627;275,728;269,994;269,103;62,7935;13,3383;48,6856;0,769566;272;27
651;1,2;49,6586;7,06771;0;433;343;700;45;454,572;454,138;353,627;275,728;269,994;269,103;62,7935;13,3383;48,6856;0,769566;272;27
652;1,2;49,7888;6,99925;0;437;343;700;45;454,716;454,282;353,686;276,223;269,959;269,018;64,2581;13,5868;48,8501;1,82125;272;27
653;1,2;49,566;7,00256;0;440;343;700;45;454,716;454,282;353,686;276,223;269,959;269,018;64,2581;13,5868;48,8501;1,82125;272;27
654;1,2;49,3866;6,83919;0;441;343;700;45;454,716;454,282;353,686;276,223;269,959;269,018;64,2581;13,5868;48,8501;1,82125;272;27
655;1,2;49,2853;6,43888;0;441;343;700;45;454,716;454,282;353,686;276,223;269,959;269,018;64,2581;13,5868;48,8501;1,82125;272;27
656;1,2;49,485;6,39581;0;445;343;700;45;454,572;454,282;353,856;276,18;269,915;269,425;65,5991;13,8967;49,0164;2,68602;272;27
657;1,2;49,7888;6,3307;0;450;343;700;45;454,572;454,138;353,856;276,18;269,915;269,425;65,5991;13,8967;49,0164;2,68602;272;27
658;1,2;50;6,20033;0;452;343;700;45;454,716;454,282;353,856;276,18;269,915;269,425;65,5991;13,8967;49,0164;2,68602;272;27
659;1,2;49,9942;6,16468;0;455;343;700;45;454,716;454,138;353,856;276,18;269,915;269,425;65,5991;13,8967;49,0164;2,68602;272;27
660;1,2;50,1013;6,09035;0;454;343;700;45;454,716;454,282;354,012;276,217;269,913;269,862;64,2135;13,9065;49,183;1,12397;272;27
661;1,2;49,4878;5,92934;0;450;343;700;45;454,572;454,282;354,012;276,217;269,913;269,862;64,2135;13,9065;49,183;1,12397;272;27
662;1,2;49,5891;5,87215;0;447;343;700;45;454,716;454,138;354,012;276,217;269,913;269,862;64,2135;13,9065;49,183;1,12397;272;27
663;1,2;49,7917;5,84396;0;445;343;700;45;454,427;453,993;354,012;276,217;269,913;269,862;64,2135;13,9065;49,183;1,12397;272;27
664;1,2;49,6933;5,71087;0;443;343;700;45;454,427;454,138;354,327;275,733;269,906;269,943;64,2053;13,959;49,3513;0,894996;272;27
665;1,2;49,7975;5,61844;0;441;343;700;45;454,572;453,993;354,327;275,733;269,906;269,943;64,2053;13,959;49,3513;0,894996;272;27
666;1,2;50,0666;5,59633;0;442;343;700;45;454,572;453,993;354,327;275,733;269,906;269,943;64,2053;13,959;49,3513;0,894996;272;27
667;1,2;50,1389;5,56938;0;442;343;700;45;454,572;453,993;354,327;275,733;269,906;269,943;64,2053;13,959;49,3513;0,894996;272;27
668;1,2;49,9132;5,43967;0;442;343;700;45;454,572;453,993;354,607;274,985;269,912;269,75;63,5248;13,9196;49,5216;0,0835408;272;27
669;1,2;49,7946;5,35716;0;442;343;700;45;454,427;454,138;354,607;274,985;269,912;269,75;63,5248;13,9196;49,5216;0,0835408;272;27
670;1,2;49,5891;5,30041;0;438;343;700;45;454,427;454,138;354,607;274,985;269,912;269,75;63,5248;13,9196;49,5216;0,0835408;272;27
671;1,2;49,6123;5,19887;0;439;343;700;45;454,427;453,993;354,607;274,985;269,912;269,75;63,5248;13,9196;49,5216;0,0835408;272;27
672;1,2;49,2853;5,16461;0;437;343;700;45;454,427;453,993;355,393;277,81;270,013;270,798;58,3091;13,2183;49,6887;-4,59788;272;27
673;1,2;49,5862;5,09218;0;428;343;700;45;454,427;453,993;355,393;277,81;270,013;270,798;58,3091;13,2183;49,6887;-4,59788;272;27
674;1,2;49,4878;5,03022;0;412;343;700;45;454,427;453,993;355,393;277,81;270,013;270,798;58,3091;13,2183;49,6887;-4,59788;272;27
675;1,2;49,6933;4,98164;0;394;343;700;45;454,427;453,848;355,393;277,81;270,013;270,798;58,3091;13,2183;49,6887;-4,59788;272;27
676;1,2;49,9971;4,95969;0;377;343;700;45;454,427;453,993;355,829;277,7;270,217;271,27;51,2261;11,7846;49,8412;-10,3998;272;27
677;1,2;50,2025;4,98007;0;364;343;700;45;454,427;453,848;355,829;277,7;270,217;271,27;51,2261;11,7846;49,8412;-10,3998;272;27
678;1,2;50,0666;4,89662;0;355;343;700;45;454,427;453,993;355,829;277,7;270,217;271,27;51,2261;11,7846;49,8412;-10,3998;272;27
679;1,2;49,4878;4,82274;0;352;343;700;45;454,282;453,704;355,829;277,7;270,217;271,27;51,2261;11,7846;49,8412;-10,3998;272;27
680;1,2;49,2853;4,78576;0;351;343;700;45;453,993;453,704;355,866;278,085;270,349;271,225;50,9652;10,86;49,978;-9,87284;272;27
681;1,2;49,2853;4,7341;0;345;343;700;45;454,138;453,704;355,866;278,085;270,349;271,225;50,9652;10,86;49,978;-9,87284;272;27
682;1,2;49,5457;4,68989;0;348;343;700;45;454,138;453,704;355,866;278,085;270,349;271,225;50,9652;10,86;49,978;-9,87284;272;27
683;1,2;49,7946;4,69605;0;350;343;700;45;454,138;453,704;355,866;278,085;270,349;271,225;50,9652;10,86;49,978;-9,87284;272;27
684;1,2;49,592;4,60762;0;358;343;700;45;454,282;453,704;355,239;278,578;270,357;268,928;56,4964;10,7973;50,1079;-4,40879;272;27
685;1,2;49,3692;4,53518;0;364;343;700;45;454,282;453,848;355,239;278,578;270,357;268,928;56,4964;10,7973;50,1079;-4,40879;272;27
686;1,2;49,7772;4,53788;0;376;343;700;45;454,282;453,848;355,239;278,578;270,357;268,928;56,4964;10,7973;50,1079;-4,40879;272;27
687;1,2;49,4878;4,54608;0;390;343;700;45;454,282;453,848;355,239;278,578;270,357;268,928;56,4964;10,7973;50,1079;-4,40879;272;27
688;1,2;49,3866;4,46774;0;407;343;700;45;454,282;453,993;354,414;278,177;270,298;270,23;61,7916;11,2124;50,24;0,339219;272;27
689;1,2;49,2882;4,44162;0;419;343;700;45;454,282;453,848;354,414;278,177;270,298;270,23;61,7916;11,2124;50,24;0,339219;272;27
690;1,2;49,4878;4,45962;0;423;343;700;45;454,427;453,993;354,414;278,177;270,298;270,23;61,7916;11,2124;50,24;0,339219;272;27
691;1,2;49,4618;4,43999;0;424;343;700;45;454,427;453,993;354,414;278,177;270,298;270,23;61,7916;11,2124;50,24;0,339219;272;27
692;1,2;49,2853;4,40693;0;424;343;700;45;454,427;453,993;354,1;278,035;270,297;270,022;61,7319;11,2284;50,3752;0,128205;272;27
693;1,2;49,5602;4,37957;0;425;343;700;45;454,427;453,993;354,1;278,035;270,297;270,022;61,7319;11,2284;50,3752;0,128205;272;27
694;1,2;49,7946;4,38289;0;424;343;700;45;454,282;453,993;354,1;278,035;270,297;270,022;61,7319;11,2284;50,3752;0,128205;272;27
695;1,2;49,6933;4,37397;0;425;343;700;45;454,282;453,704;354,1;278,035;270,297;270,022;61,7319;11,2284;50,3752;0,128205;272;27
696;1,2;49,728;4,37703;0;423;343;700;45;454,282;453,848;354,214;277,45;270,383;270,783;57,4324;10,6358;50,5089;-3,71227;272;27
697;1,2;49,5891;4,39945;0;411;343;700;45;454,282;453,848;354,214;277,45;270,383;270,783;57,4324;10,6358;50,5089;-3,71227;272;27
698;1,2;49,6152;4,38443;0;403;343;700;45;454,427;453,993;354,214;277,45;270,383;270,783;57,4324;10,6358;50,5089;-3,71227;272;27
699;1,2;49,8958;4,35691;0;394;343;700;45;454,427;453,993;354,214;277,45;270,383;270,783;57,4324;10,6358;50,5089;-3,71227;272;27
700;1,2;49,9971;4,38322;0;382;343;700;45;454,427;453,993;354,503;275,25;270,564;271,695;50,5332;9,37371;50,6322;-9,47277;272;27
701;1,2;49,8495;4,37029;0;375;343;700;45;454,427;454,138;354,503;275,25;270,564;271,695;50,5332;9,37371;50,6322;-9,47277;272;27
702;1,2;49,4878;4,39046;0;357;343;700;45;454,427;453,993;354,503;275,25;270,564;271,695;50,5332;9,37371;50,6322;-9,47277;272;27
703;1,2;49,0799;4,30281;0;336;343;700;45;454,427;453,993;354,503;275,25;270,564;271,695;50,5332;9,37371;50,6322;-9,47277;272;27
704;1,2;49,2245;4,64972;0;315;343;700;45;454,427;453,993;354,318;277,345;270,848;272,478;42,119;7,37311;50,7341;-15,9883;272;27
705;1,2;49,3866;4,69953;0;300;343;700;45;454,427;453,993;354,318;277,345;270,848;272,478;42,119;7,37311;50,7341;-15,9883;272;27
706;1,2;49,4878;4,69188;0;288;343;700;45;454,282;453,848;354,318;277,345;270,848;272,478;42,119;7,37311;50,7341;-15,9883;272;27
707;1,2;49,6904;4,71108;0;284;343;700;45;454,282;453,993;354,318;277,345;270,848;272,478;42,119;7,37311;50,7341;-15,9883;272;27
708;1,2;49,9971;4,75763;0;281;343;700;45;454,138;453,848;352,932;276,988;271,031;271,33;42,5342;6,08845;50,8148;-14,369;272;27
709;1,2;49,6904;4,78052;0;281;343;700;45;454,138;453,704;352,932;276,988;271,031;271,33;42,5342;6,08845;50,8148;-14,369;272;27
710;1,2;49,592;4,78838;0;282;343;700;45;454,138;453,704;352,932;276,988;271,031;271,33;42,5342;6,08845;50,8148;-14,369;272;27
711;1,2;49,5891;4,82274;0;292;343;700;45;454,138;453,704;352,932;276,988;271,031;271,33;42,5342;6,08845;50,8148;-14,369;272;27
712;1,2;49,3866;4,83758;0;301;343;700;45;454,138;453,704;351,189;276,02;271,146;271,793;44,7588;5,27661;50,8845;-11,4023;272;27
713;1,2;49,4878;4,8475;0;310;343;700;45;453,993;453,704;351,189;276,02;271,146;271,793;44,7588;5,27661;50,8845;-11,4023;272;27
714;1,2;49,7569;4,87385;0;310;343;700;45;453,993;453,559;351,189;276,02;271,146;271,793;44,7588;5,27661;50,8845;-11,4023;272;27
715;1,2;49,9219;4,92489;0;305;343;700;45;453,993;453,559;351,189;276,02;271,146;271,793;44,7588;5,27661;50,8845;-11,4023;272;27
716;1,2;49,8958;5,24365;0;298;343;700;45;453,993;453,704;349,856;278,375;271,338;269,967;41,9451;3,93498;50,9401;-12,9299;272;27
717;1,2;49,7454;5,27997;0;291;343;700;45;453,993;453,559;349,856;278,375;271,338;269,967;41,9451;3,93498;50,9401;-12,9299;272;27
718;1,2;49,6904;5,3436;0;288;343;700;45;453,993;453,559;349,856;278,375;271,338;269,967;41,9451;3,93498;50,9401;-12,9299;272;27
719;1,2;49,592;5,26369;0;288;343;700;45;453,993;453,559;349,856;278,375;271,338;269,967;41,9451;3,93498;50,9401;-12,9299;272;27
720;1,2;49,5862;5,33239;0;290;343;700;45;453,993;453,704;348,474;280,513;271,493;271,203;41,4856;2,85454;50,9811;-12,3501;272;27
721;1,2;49,6036;5,36892;0;287;343;700;45;453,993;453,559;348,474;280,513;271,493;271,203;41,4856;2,85454;50,9811;-12,3501;272;27
722;1,2;49,9219;5,49057;0;288;343;700;45;453,993;453,704;348,474;280,513;271,493;271,203;41,4856;2,85454;50,9811;-12,3501;272;27
723;1,2;49,4907;5,46046;0;282;343;700;45;454,138;453,704;348,474;280,513;271,493;271,203;41,4856;2,85454;50,9811;-12,3501;272;27
724;1,2;49,3895;5,46654;0;281;343;700;45;454,282;453,704;347,26;279,45;271,649;270,855;40,8521;1,76721;51,0085;-11,9236;272;27
725;1,2;49,5689;5,57298;0;281;343;700;45;454,138;453,704;347,26;279,45;271,649;270,855;40,8521;1,76721;51,0085;-11,9236;272;27
726;1,2;49,4705;5,5792;0;281;343;700;45;454,138;453,704;347,26;279,45;271,649;270,855;40,8521;1,76721;51,0085;-11,9236;272;27
727;1,2;49,3837;5,62119;0;281;343;700;45;454,138;453,704;347,26;279,45;271,649;270,855;40,8521;1,76721;51,0085;-11,9236;272;27
728;1,2;49,2853;5,69608;0;282;343;700;45;454,138;453,559;346,22;279,375;271,694;270,812;45,5864;1,44038;51,0268;-6,88071;272;27
729;1,2;49,3808;5,72436;0,000106361;292;343;700;45;454,138;453,704;346,22;279,375;271,694;270,812;45,5864;1,44038;51,0268;-6,88071;272;27
730;1,2;49,8495;5,7787;0,000106066;306;343;700;45;453,993;453,559;346,22;279,375;271,694;270,812;45,5864;1,44038;51,0268;-6,88071;272;27
731;1,2;49,6904;5,81236;0,039577;317;343;700;45;454,138;453,848;346,22;279,375;271,694;270,812;45,5864;1,44038;51,0268;-6,88071;272;27
732;1,2;49,5891;5,88713;0,346828;328;343;700;45;454,282;453,848;345,435;278,605;271,7;271,712;48,9362;1,40741;51,0448;-3,51603;272;27
733;1,2;49,2882;5,86862;0,358972;336;343;700;45;454,282;453,848;345,435;278,605;271,7;271,712;48,9362;1,40741;51,0448;-3,51603;272;27
734;1,2;49,6615;5,99983;0,426686;337;343;700;45;454,282;453,848;345,435;278,605;271,7;271,712;48,9362;1,40741;51,0448;-3,51603;272;27
735;1,2;49,7946;6,03331;0,439837;336;343;700;45;454,282;453,848;345,435;278,605;271,7;271,712;48,9362;1,40741;51,0448;-3,51603;272;27
736;1,2;49,7946;6,08549;0,477999;330;343;700;45;454,282;453,704;344,952;277,435;271,791;272,4;46,4108;0,772616;51,0583;-5,42172;272;27
737;1,2;49,9971;6,18013;0,529866;329;343;700;45;454,282;453,848;344,952;277,435;271,791;272,4;46,4108;0,772616;51,0583;-5,42172;272;27
