time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
477;0.25;50.7089;28.9;11.8148;38.9641;28.6;177;300.608;279.297;274;330;275;275;573.206;573.061;50;273.677;;;4578.68;1;1
478;0.25;50.9057;28.8;11.5328;38.7616;28.6;190;300.101;279.355;274;330;275;275;573.351;573.061;50;273.665;;;4578.68;1;1
479;0.25;50.7089;28.8;11.5413;38.7587;28.6;211;300.029;279.333;274;330;275;275;573.351;573.206;50;273.655;;;4577.59;1;1
480;0.25;50.5035;28.8;11.4593;38.8628;28.6;219;299.913;279.326;274;330;275;275;573.495;573.206;50;273.644;;;4575.41;1;1
481;0.25;50.4977;28.8;11.4227;39.1059;28.6;227;299.378;279.333;274;330;275;275;573.495;573.351;50;273.643;;;4574.33;1;1
482;0.25;50.3009;28.8;11.3606;38.9641;28.5;238;299.349;279.311;274;330;275;275;573.495;573.206;50;273.653;;;4574.33;1;1
483;0.25;50.2025;28.7;10.98;39.2737;28.5;249;299.899;279.326;274;330;275;275;573.495;573.206;50;273.676;;;4574.33;1;1
484;0.25;50.6163;28.7;11.0705;39.4734;28.5;248;300.101;279.282;274;330;275;275;573.351;573.206;50;273.699;;;4574.33;1;1
485;0.25;51.0041;28.7;11.1731;39.6644;28.5;246;300.13;279.282;274;330;275;275;573.206;573.061;50;273.725;;;4574.33;1;1
486;0.25;51.5017;28.7;11.1742;39.4734;28.5;244;300.55;279.268;274;330;275;275;573.206;573.061;50;273.769;;;4572.15;1;1
487;0.25;51.5278;28.7;11.2159;39.6759;28.5;244;300.55;279.261;274;330;275;275;573.206;573.061;50;273.818;;;4572.15;1;1
488;0.25;51.8374;28.7;11.2289;39.7772;28.5;227;300.883;279.246;274;330;275;275;573.206;573.061;50;273.863;;;4567.93;1;1
489;0.25;51.8287;28.6;10.9114;39.7772;28.5;218;300.955;279.239;274;330;275;275;573.206;572.917;50;273.886;;;4566.84;1;1
490;0.25;51.4207;28.6;10.7536;39.7946;28.5;203;301.548;279.232;274;330;275;275;572.917;572.627;50;273.891;;;4566.84;1;1
491;0.25;51.5365;28.6;10.7598;39.9826;28.5;182;302.17;279.217;274;330;275;275;572.917;572.627;50;273.888;;;4566.84;1;1
492;0.25;51.8287;28.6;10.8027;39.8785;28.5;172;302.677;279.225;274;330;275;275;572.917;572.627;50;273.881;;;4564.67;1;1
493;0.25;51.8171;28.6;10.746;39.6759;28.5;159;303.111;279.225;274;330;275;275;572.917;572.772;50;273.866;;;4563.58;1;1
494;0.25;51.6262;28.6;10.7605;39.7801;28.5;137;302.995;279.217;274;330;275;275;572.772;572.772;50;273.844;;;4563.58;1;1
495;0.25;51.6233;28.6;10.7058;39.7772;28.5;134;303.342;279.196;274;330;275;275;572.772;572.627;50;273.829;;;4562.49;1;1
496;0.25;51.4207;28.6;10.6638;39.6759;28.5;117;303.993;279.188;274;330;275;275;572.772;572.772;50;273.805;;;4561.37;1;1
497;0.25;51.7014;28.6;10.6858;39.7917;28.6;103;304.094;279.188;274;330;275;275;572.772;572.627;50;273.782;;;4561.37;1;1
498;0.25;51.8287;28.6;10.694;39.9826;28.6;95;304.543;279.181;274;330;275;275;572.772;572.627;50;273.772;;;4561.37;1;1
499;0.25;52.0312;28.6;10.7177;40.2865;28.6;89;304.572;279.181;274;330;275;275;572.917;572.772;50;273.768;;;4561.37;1;1
500;0.25;51.6233;28.6;10.6336;40.0897;28.6;85;305.208;279.167;274;330;275;275;573.061;572.772;50;273.77;;;4561.37;1;1
501;0.25;51.8229;28.6;10.6385;39.8814;28.6;75;305.136;279.159;274;330;275;275;573.061;572.772;50;273.787;;;4561.37;1;1
502;0.25;51.93;28.6;10.6787;39.8814;28.6;72;305.064;279.159;274;330;275;275;573.061;572.772;50;273.828;;;4558.11;1;1
503;0.25;51.9271;28.6;10.6418;39.6875;28.6;71;305.281;279.145;274;330;275;275;572.772;572.627;50;273.87;;;4558.11;1;1
504;0.25;51.7274;28.6;10.5647;39.7772;28.6;69;305.281;279.138;274;330;275;275;572.627;572.483;50;273.906;;;4557.03;1;1
505;0.25;51.522;28.6;10.5047;39.8843;28.6;58;305.339;279.123;274;330;275;275;572.772;572.483;50;273.946;;;4554.9;1;1
506;0.25;51.7274;28.6;10.5466;39.8785;28.6;53;305.425;279.123;274;330;275;275;572.917;572.627;50;273.987;;;4553.82;1;1
507;0.25;51.8287;28.6;10.5492;39.9826;28.6;53;305.498;279.123;274;330;275;275;572.917;572.772;50;274.033;"KHP102      ";;4553.25;1;1
508;0.25;51.8316;28.6;10.5317;40.0839;28.6;52;305.483;279.13;274;330;275;275;573.061;572.917;50;274.074;;;4552.17;1;1
509;0.25;51.93;28.6;10.5698;40.0347;28.6;49;305.411;279.123;274;330;275;275;573.061;572.917;50;274.112;;;4552.17;1;1
510;0.25;52.0312;28.6;10.4995;40.0839;28.6;43;305.31;279.123;274;330;275;275;573.206;573.061;50;274.144;;;4552.17;1;1
511;0.25;51.8287;28.6;10.4949;39.9826;28.6;0;304.991;279.123;274;330;275;275;573.206;573.061;50;274.17;;;4547.82;1;1
512;0.25;51.4207;28.6;10.3943;39.7772;28.6;0;305.035;279.116;274;330;275;275;573.206;572.917;50;274.184;;;4546.74;1;1
513;0.25;51.6204;28.6;10.3805;39.7772;28.5;3;305.165;279.123;274;330;275;275;573.206;572.917;50;274.185;;;4544.58;1;1
514;0.25;51.4236;28.6;10.323;39.7396;28.5;5;304.485;279.507;274;330;275;275;573.206;573.061;50;274.176;;;4544.58;1;1
515;0.25;51.5249;28.6;10.3433;39.7801;28.5;0;304.485;279.507;274;330;275;275;573.206;572.917;50;274.168;;;4544.58;1;1
516;0.25;51.7274;28.6;10.3478;39.8785;28.5;0;304.123;279.514;274;330;275;275;573.206;572.917;50;274.169;;;4544.58;1;1
517;0.25;51.8287;28.6;10.3319;39.8814;28.5;0;304.008;279.507;274;330;275;275;573.061;572.772;50;274.181;;;4544.58;1;1
518;0.25;51.7274;28.6;10.3117;39.9826;28.5;0;303.154;279.507;274;330;275;275;572.917;572.627;50;274.186;;;4544.58;1;1
519;0.25;51.4612;28.6;10.2586;40.0839;28.4;3;302.98;279.499;274;330;275;275;573.061;572.772;50;274.187;"KHP102      ";;4544.58;1;1
520;0.25;51.114;28.6;10.1358;39.8872;28.4;14;303.125;279.499;274;330;275;275;572.917;572.772;50;274.191;;;4543.72;1;1
521;0.25;51.522;28.6;10.2167;39.8814;28.4;25;302.373;279.507;274;330;275;275;572.917;572.772;50;274.206;;;4542.63;1;1
522;0.25;51.6262;28.5;9.86883;39.9016;28.4;32;302.199;279.507;274;330;275;275;572.917;572.627;50;274.228;;;4539.79;1;1
523;0.25;51.8634;28.5;9.93233;40.0839;28.4;44;301.302;279.507;274;330;275;275;573.061;572.772;50;274.253;;;4539.79;1;1
524;0.25;51.93;28.5;9.89062;39.8929;28.3;60;301.201;279.507;274;330;275;275;572.917;572.772;50;274.285;;;4539.79;1;1
525;0.25;52.1325;28.5;9.9292;39.7772;28.3;65;300.897;279.507;274;330;275;275;573.061;572.772;50;274.328;;;4538.71;1;1
526;0.25;52.338;28.5;9.95005;39.6759;28.3;73;300.087;279.507;274;330;275;275;573.061;572.772;50;274.364;;;4538.71;1;1
527;0.25;51.9444;28.5;9.85709;39.7772;28.3;82;300.26;279.507;274;330;275;275;572.917;572.772;50;274.394;;;4538.71;1;1
528;0.25;51.8461;28.5;9.87464;39.7772;28.2;91;300.116;279.507;274;330;275;275;573.061;572.917;50;274.425;;;4535.32;1;1
529;0.25;51.93;28.4;9.53805;39.7772;28.2;97;299.32;279.528;274;330;275;275;573.206;572.917;50;274.457;;;4535.32;1;1
530;0.25;51.8287;28.4;9.42892;39.8785;28.2;98;299.277;279.507;274;330;275;275;573.351;573.061;50;274.488;;;4535.32;1;1
531;0.25;51.7477;28.4;9.41418;39.9855;28.2;100;298.886;279.507;274;330;275;275;573.351;573.206;50;274.521;;;4535.32;1;1
532;0.25;51.522;28.4;9.3371;39.8785;28.2;104;298.857;279.615;274;330;275;275;573.495;573.206;50;274.553;;;4532.07;1;1
533;0.25;51.522;28.4;9.30111;39.8785;28.1;100;298.929;279.868;274;330;275;275;573.351;573.061;50;274.582;;;4532.07;1;1
534;0.25;51.8027;28.3;9.03626;39.9016;28.1;99;298.727;279.818;274;330;275;275;573.351;573.061;50;274.597;;;4532.07;1;1
535;0.25;51.8287;28.3;9.0408;40.0839;28.1;96;298.799;279.818;274;330;275;275;573.351;573.061;50;274.618;;;4532.07;1;1
536;0.25;51.6233;28.3;8.9148;40.0839;28.1;89;298.278;279.622;274;330;275;275;573.206;572.917;50;274.627;;;4526.66;1;1
537;0.25;51.8866;28.3;8.97839;39.9826;28.1;80;298.669;279.832;274;330;275;275;573.061;572.917;50;274.62;;;4526.21;1;1
538;0.25;51.8518;28.3;8.9905;39.8785;28.1;74;298.611;279.782;274;330;275;275;573.061;572.917;50;274.596;;;4524.05;1;1
539;0.25;51.8287;28.2;8.5984;39.8785;28.1;78;298.524;279.782;274;330;275;275;573.061;572.917;50;274.567;;;4524.05;1;1
540;0.25;52.0457;28.2;8.6344;39.7772;28;76;297.83;279.818;274;330;275;275;573.061;572.917;50;274.552;;;4524.05;1;1
541;0.25;52.1325;28.2;8.63056;39.8785;28;74;297.83;279.818;274;330;275;275;573.061;572.917;50;274.546;;;4524.05;1;1
542;0.25;52.1325;28.2;8.61235;39.974;28;78;297.946;279.839;274;330;275;275;573.061;572.917;50;274.549;;;4523.83;1;1
543;0.25;52.338;28.2;8.60972;39.6759;28;83;298.047;279.832;274;330;275;275;573.061;572.917;50;274.554;;;4522.75;1;1
544;0.25;52.1586;28.2;8.58021;39.6209;28;88;298.076;279.782;274;330;275;275;573.206;572.917;50;274.554;;;4522.75;1;1
545;0.25;51.7245;28.1;8.1215;39.6788;28;87;298.003;279.825;274;330;275;275;573.206;572.917;50;274.547;;;4522.75;1;1
546;0.25;51.7274;28.1;8.12195;39.7772;28;88;297.888;279.659;274;330;275;275;573.061;572.917;50;274.547;;;4521.66;1;1
547;0.25;51.6175;28.1;8.10469;39.8785;28;90;297.844;279.68;274;330;275;275;573.061;572.917;50;274.556;;;4520.58;1;1
548;0.25;51.6233;28.1;8.08756;39.7772;28;88;297.844;279.716;274;330;275;275;572.917;572.772;50;274.569;;;4519.5;1;1
549;0.25;51.8316;28.1;8.08396;39.7454;28;87;297.989;279.789;274;330;275;275;572.917;572.627;50;274.6;;;4518.42;1;1
550;0.25;52.1181;28.1;8.12864;39.3721;28;88;298.076;279.767;274;330;275;275;572.772;572.627;50;274.642;"KHP102      ";;4517.34;1;1
551;0.25;52.0804;28.1;8.06819;39.4734;28;90;298.032;279.76;274;330;275;275;572.917;572.772;50;274.667;;;4517.34;1;1
552;0.25;51.9907;28;7.71948;39.5718;28;87;297.902;279.724;274;330;275;275;572.917;572.772;50;274.674;;;4515.17;1;1
553;0.25;51.8837;28;7.68545;39.5747;28;84;297.844;279.731;274;330;275;275;573.061;572.917;50;274.676;;;4514.09;1;1
554;0.25;51.93;28;7.72859;39.6759;28;80;297.917;279.731;274;330;275;275;573.061;572.917;50;274.666;;;4514.09;1;1
555;0.25;52.1238;28;7.68461;39.8814;28;77;297.931;279.738;274;330;275;275;573.061;572.917;50;274.664;;;4513.01;1;1
556;0.25;51.93;28;7.63789;40.2865;28;76;298.018;279.695;274;330;275;275;573.206;572.772;50;274.668;;;4512.25;1;1
557;0.25;51.8287;28;7.56865;40.1852;27.9;74;298.076;279.695;274;330;275;275;573.206;572.917;50;274.682;;;4512.25;1;1
558;0.25;51.93;28;7.61975;39.7772;27.9;73;298.003;279.695;274;330;275;275;573.061;572.772;50;274.69;;;4512.25;1;1
559;0.25;51.8258;28;7.55012;39.4734;27.9;69;297.873;279.731;274;330;275;275;573.061;572.772;50;274.692;;;4512.25;1;1
560;0.25;51.8287;27.9;7.21677;39.6759;27.9;65;297.801;279.724;274;330;275;275;573.061;572.772;50;274.693;;;4512.25;1;1
561;0.25;51.7245;27.9;7.14806;39.6759;27.9;63;297.309;279.673;274;330;275;275;573.061;572.772;50;274.693;;;4510.09;1;1
562;0.25;51.4352;27.9;7.0901;39.4734;27.9;62;297.338;279.673;274;330;275;275;572.917;572.917;50;274.694;;;4509.49;1;1
563;0.25;51.6233;27.9;7.09799;39.8814;27.9;64;297.425;279.709;274;330;275;275;572.917;572.772;50;274.695;;;4509.49;1;1
564;0.25;51.7245;27.9;7.12999;40.0839;27.9;71;297.41;279.709;274;330;275;275;572.917;572.627;50;274.689;;;4506.25;1;1
565;0.25;52.0312;27.9;7.09953;39.6759;27.9;74;297.381;279.774;274;330;275;275;572.772;572.627;50;274.675;;;4506.25;1;1
566;0.25;51.9358;27.9;7.12282;39.5747;27.9;74;297.352;279.803;274;330;275;275;572.772;572.627;50;274.667;"KHP102      ";;4505.17;1;1
567;0.25;52.0312;27.9;7.08136;39.6759;27.9;77;297.092;279.688;274;330;275;275;572.917;572.627;50;274.659;;;4505.17;1;1
568;0.25;52.1325;27.9;7.02229;39.6759;27.9;78;297.063;279.666;274;330;275;275;572.772;572.483;50;274.661;;;4505.17;1;1
569;0.25;51.8287;27.8;6.66569;39.7193;27.9;78;296.861;279.659;274;330;275;275;572.772;572.627;50;274.677;;;4505.17;1;1
570;0.25;51.8287;27.8;6.64759;39.8698;27.9;80;296.976;279.63;274;330;275;275;572.772;572.627;50;274.691;;;4504.09;1;1
571;0.25;51.6262;27.8;6.60358;39.8785;27.9;87;297.063;279.63;274;330;275;275;572.772;572.483;50;274.703;;;4501.93;1;1
572;0.25;51.93;27.8;6.55171;39.7772;27.8;92;296.991;279.847;274;330;275;275;572.772;572.627;50;274.714;;;4500.85;1;1
573;0.25;51.93;27.8;6.60613;39.8814;27.8;91;296.933;279.659;274;330;275;275;572.917;572.627;50;274.723;;;4500.85;1;1
574;0.25;51.4236;27.8;6.50578;39.9826;27.8;91;296.788;279.832;274;330;275;275;572.917;572.627;50;274.73;;;4499.77;1;1
575;0.25;51.7274;27.8;6.52615;39.8293;27.8;92;296.788;279.63;274;330;275;275;572.917;572.627;50;274.724;;;4497.61;1;1
576;0.25;51.93;27.8;6.53356;39.7772;27.8;92;296.962;279.839;274;330;275;275;572.917;572.772;50;274.71;;;4495.61;1;1
577;0.25;51.8258;27.8;6.48425;39.7801;27.8;88;297.049;279.847;274;330;275;275;572.772;572.627;50;274.697;;;4493.54;1;1
578;0.25;51.9271;27.7;6.10807;39.7801;27.8;87;297.034;279.825;274;330;275;275;572.772;572.627;50;274.684;;;4493.37;1;1
579;0.25;52.1354;27.7;6.07794;39.6788;27.8;87;296.918;279.832;274;330;275;275;572.772;572.627;50;274.665;;;4492.29;1;1
580;0.25;52.0312;27.7;6.06579;39.5747;27.8;86;296.832;279.832;274;330;275;275;572.772;572.627;50;274.65;;;4492.29;1;1
581;0.25;51.6233;27.7;5.98216;39.8785;27.8;87;296.788;279.839;274;330;275;275;572.772;572.627;50;274.624;;;4492.29;1;1
582;0.25;51.6233;27.7;5.98216;39.9826;27.7;88;296.875;279.847;274;330;275;275;572.917;572.627;50;274.617;;;4492.29;1;1
583;0.25;51.6638;27.7;5.96881;39.592;27.7;92;296.976;279.839;274;330;275;275;572.917;572.483;50;274.623;;;4492.29;1;1
584;0.25;51.7332;27.7;5.8503;39.6991;27.7;92;297.078;279.847;274;330;275;275;572.772;572.483;50;274.634;;;4492.29;1;1
585;0.25;51.6233;27.7;5.8559;40.0839;27.7;97;297.005;279.868;274;330;275;275;572.772;572.483;50;274.652;;;4491.21;1;1
586;0.25;51.8229;27.7;5.86044;39.9826;27.7;100;296.904;279.876;274;330;275;275;572.772;572.483;50;274.675;;;4488.37;1;1
587;0.25;51.7188;27.7;5.8306;39.8438;27.7;99;296.803;279.883;274;330;275;275;572.627;572.483;50;274.687;;;4487.25;1;1
588;0.25;51.6233;27.7;5.76573;39.7772;27.7;99;296.803;279.861;274;330;275;275;572.627;572.338;50;274.693;;;4487.25;1;1
589;0.25;52.0312;27.6;5.45801;39.5747;27.7;100;296.904;279.861;274;330;275;275;572.627;572.483;50;274.698;;;4486.17;1;1
590;0.25;51.93;27.6;5.42925;39.4734;27.7;99;296.991;279.868;274;330;275;275;572.627;572.338;50;274.698;;;4486.17;1;1
591;0.25;51.93;27.6;5.37482;39.5052;27.7;97;297.772;279.876;274;330;275;275;572.627;572.483;50;274.708;;;4485.05;1;1
592;0.25;51.7245;27.6;5.31742;39.2708;27.7;92;297.743;279.868;274;330;275;275;572.627;572.483;50;274.709;;;4485.05;1;1
593;0.25;51.7245;27.6;5.29935;39.5602;27.7;83;297.425;279.738;274;330;275;275;572.772;572.483;50;274.703;;;4485.05;1;1
594;0.25;51.7245;27.6;5.26319;39.5747;27.7;78;297.381;279.753;274;330;275;275;572.917;572.627;50;274.691;;;4483.97;1;1
595;0.25;51.6435;27.6;5.20082;39.6759;27.7;72;297.512;279.868;274;330;275;275;572.917;572.627;50;274.669;;;4479.66;1;1
596;0.25;51.522;27.6;5.20658;39.7772;27.7;76;297.309;279.745;274;330;275;275;572.917;572.772;50;274.648;;;4477.89;1;1
597;0.25;51.6262;27.6;5.21711;39.5949;27.6;73;297.323;279.731;274;330;275;275;572.772;572.627;50;274.625;;;4477.89;1;1
598;0.25;51.6262;27.6;5.163;39.7743;27.6;73;297.309;279.688;274;330;275;275;572.917;572.483;50;274.597;;;4476.81;1;1
599;0.25;51.93;27.6;5.17525;39.7772;27.6;87;298.018;279.68;274;330;275;275;572.627;572.483;50;274.563;;;4475.73;1;1
600;0.25;52.2367;27.6;5.15104;39.7772;27.6;88;298.105;279.68;274;330;275;275;572.627;572.338;50;274.524;;;4475.73;1;1
601;0.25;52.0689;27.6;5.13449;39.7801;27.6;78;298.032;279.673;274;330;275;275;572.483;572.193;50;274.483;;;4475.73;1;1
602;0.25;52.0312;27.5;4.70482;39.6007;27.6;78;297.902;279.673;274;330;275;275;572.338;572.193;50;274.455;;;4475.73;1;1
603;0.25;51.93;27.5;4.65938;39.4734;27.6;85;297.772;279.688;274;330;275;275;572.338;572.193;50;274.437;;;4474.66;1;1
604;0.25;51.8287;27.5;4.59595;39.5747;27.6;90;297.83;279.919;274;330;275;275;572.483;572.193;50;274.415;;;4473.58;1;1
605;0.25;51.8287;27.5;4.57785;39.5718;27.6;92;298.032;279.651;274;330;275;275;572.483;572.193;50;274.389;;;4472.5;1;1
606;0.25;51.6233;27.5;4.5597;39.6759;27.6;103;298.134;279.651;274;330;275;275;572.483;572.193;50;274.373;;;4472.5;1;1
607;0.25;51.7274;27.5;4.58697;39.7772;27.6;111;298.032;279.695;274;330;275;275;572.483;572.193;50;274.367;;;4472.5;1;1
608;0.25;51.7419;27.5;4.51595;39.7772;27.6;113;298.047;279.912;274;330;275;275;572.483;572.338;50;274.357;;;4472.5;1;1
609;0.25;52.1325;27.5;4.53183;39.6759;27.6;124;297.902;279.702;274;330;275;275;572.627;572.338;50;274.34;"KHP102      ";;4471.43;1;1
610;0.25;51.8374;27.5;4.45182;39.6759;27.6;132;297.844;279.666;274;330;275;275;572.483;572.338;50;274.324;"KHP102      ";;4470.35;1;1
611;0.25;51.93;27.5;4.45978;39.7772;27.5;135;297.815;279.666;274;330;275;275;572.772;572.483;50;274.32;;;4468.2;1;1
612;0.25;51.7766;27.5;4.35617;39.7772;27.5;135;297.931;279.716;274;330;275;275;572.772;572.483;50;274.31;;;4468.2;1;1
613;0.25;52.1354;27.5;4.42278;39.8814;27.5;147;298.047;279.651;274;330;275;275;572.772;572.483;50;274.3;;;4467.12;1;1
614;0.25;52.2338;27.5;4.33989;39.7772;27.5;149;298.351;279.644;274;330;275;275;572.772;572.483;50;274.299;;;4467.12;1;1
615;0.25;52.0312;27.5;4.30486;39.7743;27.5;149;298.322;279.651;274;330;275;275;572.772;572.483;50;274.29;;;4464.97;1;1
616;0.25;51.8287;27.4;3.97246;39.8785;27.5;142;298.814;279.912;274;330;275;275;572.772;572.483;50;274.28;;;4464.97;1;1
617;0.25;51.8287;27.4;3.8638;39.7772;27.5;151;298.163;279.651;274;330;275;275;572.627;572.338;50;274.27;;;4464.97;1;1
618;0.25;52.1325;27.4;3.90466;39.9161;27.5;146;298.9;279.912;274;330;275;275;572.627;572.338;50;274.262;;;4463.89;1;1
619;0.25;51.93;27.4;3.83506;39.7772;27.5;151;298.843;279.644;274;330;275;275;572.772;572.338;50;274.256;;;4460.66;1;1
620;0.25;51.6204;27.4;3.77611;39.5862;27.5;142;298.958;279.644;274;330;275;275;572.627;572.483;50;274.253;;;4459.59;1;1
621;0.25;51.6522;27.4;3.76039;39.5747;27.5;144;299.334;279.651;274;330;275;275;572.627;572.338;50;274.269;;;4459.59;1;1
622;0.25;51.6262;27.4;3.70439;39.6759;27.5;143;299.392;279.644;274;330;275;275;572.627;572.483;50;274.296;;;4459.59;1;1
623;0.25;51.522;27.4;3.67892;39.8785;27.5;140;300.101;279.622;274;330;275;275;572.627;572.483;50;274.33;;;4458.51;1;1
624;0.25;51.6262;27.4;3.70439;39.8785;27.5;140;299.986;279.63;274;330;275;275;572.627;572.338;50;274.358;;;4457.44;1;1
625;0.25;51.6233;27.4;3.63205;39.8785;27.5;126;299.87;279.637;274;330;275;275;572.627;572.338;50;274.383;;;4454.45;1;1
626;0.25;51.522;27.4;3.6069;39.8785;27.5;114;300.072;279.637;274;330;275;275;572.627;572.338;50;274.406;;;4454.45;1;1
627;0.25;51.3137;27.4;3.53854;39.7772;27.5;108;300.145;279.651;274;330;275;275;572.627;572.483;50;274.428;;;4454.45;1;1
628;0.25;51.4554;27.4;3.47641;39.8814;27.5;96;301.085;279.89;274;330;275;275;572.483;572.193;50;274.456;;;4454.45;1;1
629;0.25;51.6233;27.4;3.52382;40.0752;27.5;83;301.128;279.637;274;330;275;275;572.627;572.193;50;274.484;;;4454.45;1;1
630;0.25;52.0312;27.4;3.51531;39.8785;27.5;70;301.157;279.651;274;330;275;275;572.483;572.193;50;274.509;;;4451.22;1;1
631;0.25;51.93;27.4;3.47216;39.8814;27.5;63;301.794;279.89;274;330;275;275;572.483;572.338;50;274.531;;;4451.22;1;1
632;0.25;52.1325;27.4;3.4675;40.0839;27.5;56;301.36;279.637;274;330;275;275;572.627;572.483;50;274.547;;;4451.22;1;1
633;0.25;52.1325;27.4;3.44928;40.1881;27.5;38;301.736;279.883;274;330;275;275;572.483;572.193;50;274.544;;;4449.07;1;1
634;0.25;51.8287;27.4;3.35676;40.1852;27.5;35;301.664;279.912;274;330;275;275;572.483;572.193;50;274.529;;;4448;1;1
635;0.25;51.93;27.4;3.3996;40.081;27.5;29;301.722;279.905;274;330;275;275;572.483;572.338;50;274.533;;;4447.46;1;1
636;0.25;51.7419;27.4;3.33306;39.8785;27.5;0;301.852;279.912;274;330;275;275;572.483;572.193;50;274.55;;;4447.2;1;1
637;0.25;51.7245;27.4;3.31387;39.6759;27.5;0;301.953;279.912;274;330;275;275;572.483;572.193;50;274.566;;;4446.13;1;1
638;0.25;52.0081;27.4;3.31385;39.5747;27.5;0;301.953;279.905;274;330;275;275;572.338;572.193;50;274.577;;;4446.13;1;1
639;0.25;51.9792;27.4;3.29385;39.6759;27.5;0;301.91;279.905;274;330;275;275;572.483;572.049;50;274.581;;;4446.13;1;1
640;0.25;51.522;27.4;3.19288;39.8785;27.5;0;301.823;279.905;274;330;275;275;572.483;572.193;50;274.596;;;4445.05;1;1
641;0.25;51.6233;27.4;3.23522;39.8727;27.5;0;300.94;279.905;274;330;275;275;572.338;572.049;50;274.618;;;4445.05;1;1
642;0.25;51.7274;27.4;3.20561;39.7772;27.5;0;300.883;279.897;274;330;275;275;572.193;572.049;50;274.643;;;4445.05;1;1
643;0.25;51.4207;27.4;3.13271;39.7772;27.5;0;300.955;279.89;274;330;275;275;572.049;571.904;50;274.672;;;4443.98;1;1
644;0.25;51.6233;27.4;3.14505;39.6759;27.5;0;300.752;279.883;274;330;275;275;572.049;571.904;50;274.699;;;4439.68;1;1
645;0.25;52.0312;27.4;3.11536;39.7801;27.5;0;300.868;279.883;274;330;275;275;572.049;571.904;50;274.725;;;4438.61;1;1
646;0.25;52.1065;27.3;2.8025;39.7772;27.5;0;300.13;279.883;274;330;275;275;572.193;571.904;50;274.756;;;4437.54;1;1
647;0.25;51.8316;27.3;2.7515;39.6817;27.5;0;299.74;279.876;274;330;275;275;572.193;572.049;50;274.79;;;4437.54;1;1
648;0.25;51.8287;27.3;2.71513;39.5747;27.4;0;299.667;279.876;274;330;275;275;572.193;572.049;50;274.828;;;4437.54;1;1
649;0.25;51.6898;27.3;2.70786;39.4734;27.4;0;298.857;279.876;274;330;275;275;572.338;572.049;50;274.843;;;4436.46;1;1
650;0.25;51.6233;27.3;2.70437;39.4734;27.4;2;298.423;279.803;274;330;275;275;572.338;572.049;50;274.838;;;4436.46;1;1
651;0.25;51.4207;27.3;2.6758;39.7772;27.4;2;298.09;279.659;274;330;275;275;572.338;572.049;50;274.819;;;4436.46;1;1
652;0.25;51.4207;27.3;2.65783;39.8785;27.4;2;297.96;279.803;274;330;275;275;572.483;572.049;50;274.8;;;4433.24;1;1
653;0.25;51.8287;27.3;2.71513;39.7772;27.4;7;297.685;279.825;274;330;275;275;572.338;572.193;50;274.795;;;4431.1;1;1
654;0.25;52.1325;27.3;2.69463;39.6759;27.4;14;297.729;279.818;274;330;275;275;572.338;572.049;50;274.81;;;4431.1;1;1
655;0.25;52.4508;27.2;2.3183;39.6759;27.3;20;296.991;279.81;274;330;275;275;572.338;572.049;50;274.824;;;4431.1;1;1
656;0.25;52.1325;27.2;2.26781;39.5747;27.3;30;296.441;279.803;274;330;275;275;572.338;572.049;50;274.809;;;4431.1;1;1
657;0.25;51.713;27.2;2.26763;39.6296;27.3;44;295.775;279.81;274;330;275;275;572.338;572.049;50;274.768;;;4431.1;1;1
658;0.25;51.6233;27.2;2.26369;39.6701;27.3;53;295.761;279.803;274;330;275;275;572.193;571.904;50;274.735;;;4426.81;1;1
659;0.25;51.8316;27.2;2.23661;39.5862;27.3;64;295.457;279.789;274;330;275;275;572.193;571.904;50;274.74;;;4425.73;1;1
660;0.25;51.6262;27.2;2.20971;39.5718;27.3;76;294.965;279.651;274;330;275;275;572.049;571.759;50;274.758;;;4425.73;1;1
661;0.25;51.6262;27.1;1.84117;39.6672;27.3;87;295.023;279.651;274;330;275;275;572.049;571.615;50;274.749;;;4424.66;1;1
662;0.25;51.7274;27.1;1.88092;39.4734;27.3;99;294.517;279.782;274;330;275;275;572.049;571.759;50;274.702;;;4424.66;1;1
663;0.25;51.6291;27.1;1.82324;39.7772;27.3;106;294.444;279.782;274;330;275;275;572.049;571.904;50;274.637;;;4423.58;1;1
664;0.25;51.8287;27.1;1.84839;39.6759;27.2;116;294.3;279.774;274;330;275;275;572.049;571.759;50;274.594;;;4422.51;1;1
665;0.25;52.0312;27.1;1.83744;39.6759;27.2;133;293.707;279.68;274;330;275;275;571.904;571.759;50;274.565;;;4421.44;1;1
666;0.25;52.037;27;1.50253;39.7396;27.2;146;293.837;279.673;274;330;275;275;571.904;571.615;50;274.539;;;4420.37;1;1
