Time;[11:7];[31:48];[31:110];[31:112];[31:115];[32:1];[32:80];[32:85];[32:124];[33:108];[ChannelInfoFieldText([10:1], "$PDA_expression")]_text;[Bandlänge auf Abhaspel]
time;Banddicke;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel
sec;mm;kW;°C;°C;°C;mm;mbar;mbar;m/min;°C;;m
13;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;"(( Pi() / ([11:7] * 0.001)) * (Pow(0.5 * [3:10], 2) - Pow(0.5 * 0.48, 2))) / [32:124]";nan
1550;0,5;182;299,552;265,177;265;340;317,419;315,828;60;264,968;;887,334
1551;0,5;182;299,653;265,148;265;340;317,419;315,828;60;264,96;;886,424
1552;0,5;183;299,711;265,119;265;340;317,274;315,972;60;264,953;;885,677
1553;0,5;189;299,754;265,148;265;340;317,419;315,828;60;264,947;;884,888
1554;0,5;187;299,754;265,213;265;340;317,274;315,683;60;264,941;;882,65
1555;0,5;187;299,711;265,198;265;340;317,13;315,683;60;264,936;;882,65
1556;0,5;191;298,886;265,162;265;340;317,13;315,683;60;264,929;;881,904
1557;0,5;201;298,828;265,14;265;340;317,274;315,683;60;264,926;;879,669
1558;0,5;203;298,915;265,14;265;340;317,274;315,683;60;264,923;;878,978
1559;0,5;204;299,016;265,191;265;340;317,274;315,828;60;264,926;;877,861
1560;0,5;204;299,32;265,22;265;340;317,274;315,828;60;264,926;;876,745
1561;0,5;196;299,363;265,191;265;340;317,419;315,828;60;264,932;;876,001
1562;0,5;201;299,32;265,169;265;340;317,419;315,828;60;264,94;;874,25
1563;0,5;201;299,291;265,177;265;340;317,419;315,828;60;264,947;;873,135
1564;0,5;192;299,248;265,119;265;340;317,419;315,828;60;264,954;;873,135
1565;0,5;193;299,161;265,155;265;340;317,419;315,828;60;264,962;;872,059
1566;0,5;195;299,175;265,213;265;340;317,274;315,828;60;264,974;;870,575
1567;0,5;189;299,291;265,191;265;340;317,274;315,828;60;264,989;;869,926
1568;0,5;190;299,349;265,162;265;340;317,274;315,683;60;265;;869,184
1569;0,5;191;300,087;264,931;265;340;317,274;315,683;60;265,012;;867,351
1570;0,5;185;300,029;264,952;265;340;317,274;315,683;60;265,022;;866,048
1571;0,5;178;299,913;264,988;265;340;317,13;315,683;60;265,036;;865,63
1572;0,5;173;299,826;265,054;265;340;317,13;315,538;60;265,049;;864,889
1573;0,5;174;299,812;265,046;265;340;317,13;315,538;60;265,058;;864,089
1574;0,5;165;299,913;265,032;265;340;317,274;315,683;60;265,068;;863,096
1575;0,5;159;300,043;264,967;265;340;317,274;315,683;60;265,072;;862,357
1576;0,5;160;300,087;264,967;265;340;317,13;315,683;60;265,075;;860,934
1577;0,5;159;299,986;264,945;265;340;317,13;315,538;60;265,078;;860,195
1578;0,5;152;299,899;264,967;265;340;317,13;315,538;60;265,077;;859,825
1579;0,5;148;299,812;265,017;265;340;316,985;315,538;60;265,072;;857,61
1580;0,5;150;299,855;265,061;265;340;316,985;315,538;60;265,069;;856,443
1581;0,5;148;299,971;265,054;265;340;316,985;315,538;60;265,062;;856,074
1582;0,5;147;300,072;265,032;265;340;317,13;315,538;60;265,055;;854,595
1583;0,5;147;300,072;264,996;265;340;317,13;315,538;60;265,049;;853,121
1584;0,5;147;299,971;264,974;265;340;317,13;315,538;60;265,044;;851,648
1585;0,5;147;299,277;264,988;265;340;317,13;315,538;60;265,04;;850,911
1586;0,5;155;299,175;265,054;265;340;317,13;315,683;60;265,031;;850,175
1587;0,5;165;299,378;264,931;265;340;317,13;315,683;60;265,023;;848,965
1588;0,5;167;299,204;265,082;265;340;317,274;315,683;60;265,011;;847,685
1589;0,5;162;299,552;264,887;265;340;317,274;315,683;60;264,999;;847,685
1590;0,5;161;299,378;265,046;265;340;317,13;315,683;60;264,988;;846,704
1591;0,5;165;299,103;265,025;265;340;317,274;315,683;60;264,975;;845,235
1592;0,5;174;299,016;265,003;265;340;317,274;315,683;60;264,961;;845,187
1593;0,5;182;298,9;265,068;265;340;317,274;315,683;60;264,953;;843,738
1594;0,5;187;298,828;265,097;265;340;317,274;315,683;60;264,943;;843,004
1595;0,5;189;298,958;264,815;265;340;317,274;315,683;60;264,927;;842,637
1596;0,5;189;299,06;264,815;265;340;317,274;315,538;60;264,913;;841,45
1597;0,5;191;298,886;264,779;265;340;317,13;315,683;60;264,9;;839,984
1598;0,5;204;298,843;264,757;265;340;317,13;315,538;60;264,883;;838,488
1599;0,5;211;298,727;264,8;265;340;316,985;315,538;60;264,874;;836,888
1600;0,5;209;298,626;264,865;265;340;317,13;315,538;60;264,866;;836,888
1601;0,5;212;298,597;264,844;265;340;316,985;315,538;60;264,858;;834,734
1602;0,5;216;298,582;264,815;265;340;316,985;315,538;60;264,852;;833,97
1603;0,5;218;298,626;264,786;265;340;316,985;315,538;60;264,846;;833,239
1604;0,5;227;298,973;264,779;265;340;316,985;315,538;60;264,838;;831,778
1605;0,5;222;299,089;264,786;265;340;316,985;315,538;60;264,827;;829,994
1606;0,5;219;299,089;264,837;265;340;316,985;315,393;60;264,813;;829,265
1607;0,5;219;299,016;264,88;265;340;316,84;315,393;60;264,803;;828,171
1608;0,5;219;299,696;264,851;265;340;316,985;315,393;60;264,791;;827,806
1609;0,5;213;299,074;265,039;265;340;316,985;315,393;60;264,783;;826,713
1610;0,5;213;299,117;265,017;265;340;316,84;315,393;60;264,777;;825,256
1611;0,5;210;299,19;265,032;265;340;316,985;315,538;60;264,768;;824,891
1612;0,5;208;300,029;265,111;265;340;316,985;315,538;60;264,759;;824,098
1613;0,5;211;300,145;265,104;265;340;317,13;315,538;60;264,755;;822,643
1614;0,5;216;300,087;265,068;265;340;317,13;315,683;60;264,749;;822,17
1615;0,5;217;300,622;264,909;265;340;317,13;315,683;60;264,741;;820,715
1616;0,5;206;300,188;264,988;265;340;316,985;315,538;60;264,733;;819,651
1617;0,5;204;300,521;264,902;265;340;316,985;315,393;60;264,727;;819,651
1618;0,5;204;300,101;264,959;265;340;316,985;315,393;60;264,724;;818,191
1619;0,5;204;301,027;265,003;265;340;316,84;315,393;60;264,721;;817,465
1620;0,5;201;301,143;265,003;265;340;316,84;315,249;60;264,718;;816,076
1621;0,5;200;301,143;264,967;265;340;316,84;315,393;60;264,713;;815,316
1622;0,5;202;301,128;264,837;265;340;316,84;315,538;60;264,708;;814,447
1623;0,5;201;300,984;264,88;265;340;316,985;315,393;60;264,704;;813,36
1624;0,5;203;301,505;264,88;265;340;316,985;315,393;60;264,704;;812,635
1625;0,5;201;301,476;264,938;265;340;316,985;315,538;60;264,7;;811,97
1626;0,5;196;301,635;264,916;265;340;316,985;315,538;60;264,694;;810,16
1627;0,5;189;301,519;264,887;265;340;316,985;315,538;60;264,694;;810,16
1628;0,5;192;301,751;264,938;265;340;316,985;315,538;60;264,692;;808,986
1629;0,5;200;302,112;264,931;265;340;316,985;315,538;60;264,687;;807,179
1630;0,5;193;301,997;264,902;265;340;316,985;315,683;60;264,685;;806,456
1631;0,5;187;301,895;264,945;265;340;317,13;315,538;60;264,684;;804,763
1632;0,5;186;301,968;264,909;265;340;317,13;315,683;60;264,677;;803,349
1633;0,5;186;302,054;264,974;265;340;316,985;315,538;60;264,67;;802,988
1634;0,5;186;302,575;265,068;265;340;316,985;315,538;60;264,662;;801,906
1635;0,5;186;302,604;265,046;265;340;317,13;315,538;60;264,655;;800,825
1636;0,5;182;302,604;265,003;265;340;316,985;315,538;60;264,649;;799,968
1637;0,5;179;302,836;264,641;265;340;316,985;315,538;60;264,638;;798,527
1638;0,5;174;302,459;264,627;265;340;316,985;315,538;60;264,623;;798,045
1639;0,5;174;302,677;264,67;265;340;316,985;315,393;60;264,609;;797,215
1640;0,5;181;302,648;264,714;265;340;316,985;315,393;60;264,597;;794,591
1641;0,5;188;302,749;264,721;265;340;316,84;315,393;60;264,586;;794,591
1642;0,5;191;302,836;264,699;265;340;316,84;315,393;60;264,577;;794,12
1643;0,5;192;302,937;264,67;265;340;316,985;315,393;60;264,568;;792,324
1644;0,5;195;302,951;264,656;265;340;316,84;315,393;60;264,561;;791,965
1645;0,5;195;302,879;264,627;265;340;316,84;315,249;60;264,555;;790,591
1646;0,5;195;302,85;264,627;265;340;316,84;315,249;60;264,549;;789,515
1647;0,5;198;302,763;264,692;265;340;316,84;315,249;60;264,543;;788,798
1648;0,5;204;302,705;264,728;265;340;316,84;315,104;60;264,539;;786,968
1649;0,5;209;302,72;264,706;265;340;316,84;315,249;60;264,535;;786,361
1650;0,5;203;302,778;264,677;265;340;316,84;315,249;60;264,533;;786,003
1651;0,5;209;302,865;264,663;265;340;316,84;315,249;60;264,53;;784,707
1652;0,5;210;302,937;264,641;265;340;316,84;315,249;60;264,527;;784,349
1653;0,5;216;302,966;264,627;265;340;316,84;315,104;60;264,527;;782,064
1654;0,5;209;302,98;264,67;265;340;316,696;315,104;60;264,526;;781,349
1655;0,5;202;302,908;264,721;265;340;316,696;315,104;60;264,532;;780,992
1656;0,5;205;302,836;264,721;265;340;316,696;315,104;60;264,531;;779,592
1657;0,5;215;302,242;264,685;265;340;316,696;315,104;60;264,533;;779,184
1658;0,5;218;302,257;264,656;265;340;316,696;315,104;60;264,541;;778,113
1659;0,5;218;302,315;264,634;265;340;316,696;315,104;60;264,547;;776,06
1660;0,5;218;302,431;264,634;265;340;316,696;315,249;60;264,553;;776,06
1661;0,5;218;303,212;264,677;265;340;316,84;315,104;60;264,558;;774,634
1662;0,5;209;303,154;264,728;265;340;316,84;315,249;60;264,571;;773,767
1663;0,5;201;303,053;264,714;265;340;316,84;315,249;60;264,582;;772,699
1664;0,5;201;302,951;264,685;265;340;316,84;315,104;60;264,595;;771,987
1665;0,5;200;302,937;264,656;265;340;316,696;315,104;60;264,607;;771,567
1666;0,5;195;303,038;264,634;265;340;316,551;314,96;60;264,618;;770,144
1667;0,5;195;303,183;264,634;265;340;316,551;314,96;60;264,627;;769,112
1668;0,5;193;303,183;264,699;265;340;316,551;314,96;60;264,635;;768,756
1669;0,5;187;303,067;264,721;265;340;316,406;314,815;60;264,648;;766,818
1670;0,5;187;302,98;264,714;265;340;316,551;314,815;60;264,656;;766,463
1671;0,5;186;302,937;264,685;265;340;316,406;314,815;60;264,671;;765,285
1672;0,5;180;303,038;264,67;265;340;316,406;314,96;60;264,686;;764,22
1673;0,5;174;303,168;264,648;265;340;316,551;314,96;60;264,698;;763,874
1674;0,5;174;303,183;264,634;265;340;316,406;314,96;60;264,711;;761,694
1675;0,5;172;303,067;264,634;265;340;316,406;314,815;60;264,723;;760,985
1676;0,5;168;302,98;264,685;265;340;316,406;314,815;60;264,733;;760,889
1677;0,5;167;303,024;264,714;265;340;316,262;314,67;60;264,749;;759,293
1678;0,5;166;303,053;264,714;265;340;316,406;314,67;60;264,762;;757,881
1679;0,5;161;303,168;264,685;265;340;316,262;314,815;60;264,778;;756,485
1680;0,5;159;302,532;264,663;265;340;316,406;314,815;60;264,792;;755,072
1681;0,5;159;302,821;264,627;265;340;316,262;314,815;60;264,804;;754,365
1682;0,5;156;302,749;264,663;265;340;316,406;314,815;60;264,815;;752,953
1683;0,5;156;302,286;264,685;265;340;316,406;314,815;60;264,824;;752,247
1684;0,5;155;302,749;264,721;265;340;316,406;314,67;60;264,833;;752,247
1685;0,5;156;302,271;264,714;265;340;316,406;314,815;60;264,84;;750,047
1686;0,5;152;302,127;264,67;265;340;316,262;314,815;60;264,847;;749,363
1687;0,5;144;302,214;264,641;265;340;316,262;314,815;60;264,853;;748,429
1688;0,5;153;302,083;264,627;265;340;316,262;314,815;60;264,858;;746,704
1689;0,5;154;302,098;264,641;265;340;316,406;314,815;60;264,863;;746,704
1690;0,5;154;301,403;264,714;265;340;316,406;314,67;60;264,867;;745,297
1691;0,5;156;301,302;264,721;265;340;316,262;314,815;60;264,872;;744,594
1692;0,5;162;301,273;264,692;265;340;316,262;314,67;60;264,878;;743,54
1693;0,5;161;300,969;264,663;265;340;316,406;314,67;60;264,889;;742,134
1694;0,5;161;301,1;264,648;265;340;316,262;314,67;60;264,897;;741,612
1695;0,5;165;301,114;264,634;265;340;316,262;314,815;60;264,907;;740,482
1696;0,5;168;300,405;264,648;265;340;316,262;314,815;60;264,918;;739,167
1697;0,5;168;300,203;264,699;265;340;316,406;314,67;60;264,928;;739,167
1698;0,5;170;300,405;264,706;265;340;316,406;314,815;60;264,937;;736,875
1699;0,5;179;300,448;264,685;265;340;316,262;314,815;60;264,949;;735,474
1700;0,5;179;300,043;264,656;265;340;316,406;314,67;60;264,956;;735,124
1701;0,5;179;300,145;264,641;265;340;316,262;314,815;60;264,969;;734,424
1702;0,5;180;300,072;264,627;265;340;316,406;314,815;60;264,985;;734,074
1703;0,5;182;299,957;264,648;265;340;316,406;314,67;60;264,998;;732,325
1704;0,5;175;299,884;264,714;265;340;316,262;314,815;60;265,008;;730,927
1705;0,5;174;299,899;264,728;265;340;316,406;314,67;60;265,019;;730,803
1706;0,5;173;299,638;264,692;265;340;316,406;314,67;60;265,028;;729,209
1707;0,5;172;299,74;264,677;265;340;316,262;314,67;60;265,044;;728,562
1708;0,5;170;299,812;264,656;265;340;316,262;314,67;60;265,054;;727,197
1709;0,5;170;299,306;264,627;265;340;316,262;314,67;60;265,068;;725,661
1710;0,5;174;299,233;264,648;265;340;316,262;314,67;60;265,073;;725,661
1711;0,5;174;299,175;264,699;265;340;316,262;314,67;60;265,088;;724,768
1712;0,5;174;299,117;264,721;265;340;316,262;314,67;60;265,1;;723,264
1713;0,5;162;299,103;264,699;265;340;316,262;314,67;60;265,106;;722,568
1714;0,5;159;299,161;264,67;265;340;316,262;314,67;60;265,116;;721,456
1715;0,5;159;299,248;264,634;265;340;316,262;314,815;60;265,121;;720,412
1716;0,5;159;299,407;264,627;265;340;316,262;314,815;60;265,126;;720,377
1717;0,5;155;299,653;264,721;265;340;316,262;314,67;60;265,127;;718,508
1718;0,5;154;299,523;264,714;265;340;316,262;314,815;60;265,125;;718,508
1719;0,5;150;298,929;264,692;265;340;316,406;314,815;60;265,125;;716,772
1720;0,5;145;298,843;264,67;265;340;316,406;314,815;60;265,124;;714,568
1721;0,5;150;298,828;264,648;265;340;316,262;314,815;60;265,128;;713,875
1722;0,5;159;298,987;264,634;265;340;316,406;314,815;60;265,132;;712,489
1723;0,5;161;299,045;264,677;265;340;316,262;314,815;60;265,137;;712,489
1724;0,5;160;299,089;264,714;265;340;316,406;314,815;60;265,144;;711,796
1725;0,5;160;298,987;264,685;265;340;316,406;314,67;60;265,15;;709,41
1726;0,5;159;298,886;264,656;265;340;316,262;314,815;60;265,156;;709,41
1727;0,5;157;298,351;264,634;265;340;316,262;314,815;60;265,164;;708,719
1728;0,5;155;298,394;264,641;265;340;316,406;314,815;60;265,174;;707,483
1729;0,5;164;298,553;264,714;265;340;316,406;314,815;60;265,188;;706,792
1730;0,5;165;298,626;264,721;265;340;316,406;314,815;60;265,201;;704,851
1731;0,5;166;298,64;264,706;265;340;316,262;314,815;60;265,222;;704,851
1732;0,5;162;298,611;264,677;265;340;316,406;314,67;60;265,242;;703,084
1733;0,5;162;298,539;264,663;265;340;316,262;314,815;60;265,26;;701,36
1734;0,5;161;298,452;264,634;265;340;316,262;314,815;60;265,282;;700,569
1735;0,5;157;298,394;264,627;265;340;316,262;314,815;60;265,304;;698,503
1736;0,5;149;298,307;264,656;265;340;316,262;314,67;60;265,327;;698,503
1737;0,5;150;297,801;264,699;265;340;316,117;314,815;60;265,345;;697,815
1738;0,5;153;297,917;264,728;265;340;316,262;314,815;60;265,363;;696,268
1739;0,5;150;298,018;264,714;265;340;316,262;314,815;60;265,388;;696,227
1740;0,5;143;298,003;264,685;265;340;316,262;314,67;60;265,404;;695,594
1741;0,5;141;297,902;264,663;265;340;316,262;314,815;60;265,417;;694,563
1742;0,5;135;297,772;264,641;265;340;316,262;314,67;60;265,427;;692,08
1743;0,5;129;297,786;264,627;265;340;316,262;314,67;60;265,438;;691,051
1744;0,5;126;297,888;264,656;265;340;316,406;314,67;60;265,449;;691,051
1745;0,5;125;297,989;264,721;265;340;316,406;314,67;60;265,455;;689,679
1746;0,5;121;298,032;264,706;265;340;316,262;314,67;60;265,46;;688,994
1747;0,5;115;297,468;264,685;265;340;316,262;314,67;60;265,459;;687,537
1748;0,5;118;297,381;264,663;265;340;316,262;314,525;60;265,458;;686,51
1749;0,5;121;297,266;264,641;265;340;316,262;314,67;60;265,451;;686,227
1750;0,5;120;297,208;264,627;265;340;316,262;314,67;60;265,445;;684,287
1751;0,5;120;296,788;264,641;265;340;316,262;314,67;60;265,437;;683,857
1752;0,5;130;296,904;264,714;265;340;316,406;314,67;60;265,424;;682,149
1753;0,5;135;297,005;264,721;265;340;316,262;314,67;60;265,411;;681,125
1754;0,5;134;297,063;264,699;265;340;316,262;314,815;60;265,398;;681,125
1755;0,5;136;296,629;264,663;265;340;316,262;314,67;60;265,384;;678,424
1756;0,5;148;296,224;264,648;265;340;316,262;314,815;60;265,36;;678,424
1757;0,5;154;296,571;264,634;265;340;316,406;314,67;60;265,342;;677,742
1758;0,5;157;296,499;264,677;265;340;316,406;314,67;60;265,32;;676,601
1759;0,5;164;295,833;264,721;265;340;316,262;314,67;60;265,301;;675,579
1760;0,5;174;295,935;264,721;265;340;316,262;314,67;60;265,278;;674,139
1761;0,5;175;295,992;264,699;265;340;316,262;314,67;60;265,258;;674,139
1762;0,5;180;296,007;264,67;265;340;316,117;314,67;60;265,24;;673,798
1763;0,5;191;295,906;264,648;265;340;316,117;314,67;60;265,224;;672,438
1764;0,5;195;295,79;264,634;265;340;316,117;314,525;60;265,21;;671,759
1765;0,5;196;295,732;264,648;265;340;316,117;314,525;60;265,198;;669,825
1766;0,5;201;295,833;264,714;265;340;316,262;314,525;60;265,187;;669,146
1767;0,5;209;295,992;264,699;265;340;316,117;314,525;60;265,181;;668,467
1768;0,5;212;296,007;264,67;265;340;316,117;314,525;60;265,175;;666,772
1769;0,5;212;295,877;264,641;265;340;316,117;314,525;60;265,172;;666,772
1770;0,5;214;295,79;264,627;265;340;316,117;314,67;60;265,175;;665,078
1771;0,5;218;295,819;264,706;265;340;316,117;314,67;60;265,177;;664,4
1772;0,5;218;296,094;264,721;265;340;316,117;314,67;60;265,179;;662,708
1773;0,5;218;296,181;264,699;265;340;316,117;314,525;60;265,182;;661,693
1774;0,5;214;296,484;264,677;265;340;316,117;314,525;60;265,183;;661,355
1775;0,5;210;296,513;264,67;265;340;316,117;314,525;60;265,177;;660,461
1776;0,5;207;297,005;264,648;265;340;316,117;314,525;60;265,168;;659,11
1777;0,5;208;296,889;264,627;265;340;316,117;314,67;60;265,161;;658,435
1778;0,5;207;297,295;264,656;265;340;316,262;314,67;60;265,154;;657,531
1779;0,5;207;297,295;264,699;265;340;316,262;314,67;60;265,148;;656,519
1780;0,5;201;297,338;264,728;265;340;316,262;314,67;60;265,142;;656,049
1781;0,5;200;297,888;264,902;265;340;316,262;314,67;60;265,138;;654,252
1782;0,5;196;298,105;264,873;265;340;316,262;314,815;60;265,133;;653,578
1783;0,5;187;298,076;264,851;265;340;316,262;314,67;60;265,127;;651,895
1784;0,5;187;298,712;264,894;265;340;316,262;314,815;60;265,119;;650,549
1785;0,5;189;298,64;264,959;265;340;316,262;314,815;60;265,106;;649,204
1786;0,5;183;298,539;264,959;265;340;316,262;314,67;60;265,094;;647,86
1787;0,5;174;298,828;264,887;265;340;316,406;314,815;60;265,083;;647,86
1788;0,5;174;298,958;264,916;265;340;316,262;314,815;60;265,074;;646,665
1789;0,5;172;299,06;264,923;265;340;316,406;314,815;60;265,063;;645,994
1790;0,5;170;299,103;264,88;265;340;316,262;314,67;60;265,048;;644,988
1791;0,5;172;299,031;264,909;265;340;316,117;314,67;60;265,035;;643,471
1792;0,5;174;299,508;264,938;265;340;316,117;314,525;60;265,019;;643,195
1793;0,5;179;299,407;265,003;265;340;315,972;314,525;60;265,006;;641,855
1794;0,5;172;299,32;265,039;265;340;316,117;314,381;60;264,994;;640,851
1795;0,5;168;299,363;265,039;265;340;315,972;314,381;60;264,976;;640,181
1796;0,5;171;299,378;265,061;265;340;315,972;314,381;60;264,957;;639,382
1797;0,5;180;299,754;264,793;265;340;315,972;314,236;60;264,943;;639,382
1798;0,5;179;299,797;264,808;265;340;315,972;314,381;60;264,925;;636,374
1799;0,5;182;299,841;264,786;265;340;315,972;314,381;60;264,911;;636,139
1800;0,5;185;299,797;264,742;265;340;315,972;314,381;60;264,9;;635,056
1801;0,5;193;299,638;264,8;265;340;315,972;314,525;60;264,886;;632,901
1802;0,5;195;299,552;264,844;265;340;316,117;314,381;60;264,877;;632,568
1803;0,5;196;299,537;264,829;265;340;316,117;314,381;60;264,865;;631,235
1804;0,5;197;299,725;264,8;265;340;316,117;314,525;60;264,858;;630,52
1805;0,5;205;300,072;264,757;265;340;315,972;314,381;60;264,852;;629,522
1806;0,5;209;300,13;264,742;265;340;315,972;314,381;60;264,846;;627,682
1807;0,5;202;300,116;264,771;265;340;315,972;314,381;60;264,841;;627,682
1808;0,5;202;300,014;264,771;265;340;315,972;314,381;60;264,836;;626,684
1809;0,5;204;299,913;265,003;265;340;315,972;314,381;60;264,832;;626,15
1810;0,5;204;299,884;264,742;265;340;315,972;314,381;60;264,829;;625,486
1811;0,5;206;299,855;264,757;265;340;316,117;314,381;60;264,826;;624,124
1812;0,5;213;300,318;264,996;265;340;315,972;314,525;60;264,823;;623,129
1813;0,5;212;300,405;265,01;265;340;315,972;314,381;60;264,821;;622,301
1814;0,5;209;300,448;265,256;265;340;315,972;314,381;60;264,814;;620,784
1815;0,5;206;300,376;265,184;265;340;315,972;314,381;60;264,807;;620,453
1816;0,5;201;300,318;265,205;265;340;315,972;314,236;60;264,799;;618,466
1817;0,5;202;300,289;265,177;265;340;315,972;314,381;60;264,787;;618,028
1818;0,5;202;300,897;265,184;265;340;315,972;314,236;60;264,777;;616,729
1819;0,5;201;300,897;265,256;265;340;315,828;314,381;60;264,768;;615,805
1820;0,5;201;300,998;265,242;265;340;315,972;314,381;60;264,76;;614,551
1821;0,5;201;301,1;265,213;265;340;315,972;314,381;60;264,753;;613,56
1822;0,5;200;301,157;265,184;265;340;315,972;314,381;60;264,743;;613,432
1823;0,5;201;301,056;265,169;265;340;315,972;314,236;60;264,73;;611,843
1824;0,5;203;301,302;265,177;265;340;315,972;314,381;60;264,715;;611,178
1825;0,5;202;301,244;265,256;265;340;315,972;314,236;60;264,702;;608,851
1826;0,5;196;301,288;265,227;265;340;316,117;314,381;60;264,694;;607,864
1827;0,5;196;301,317;265,191;265;340;316,117;314,381;60;264,683;;607,864
1828;0,5;199;301,36;265,169;265;340;315,972;314,381;60;264,674;;605,89
1829;0,5;204;301,403;265,184;265;340;316,117;314,236;60;264,666;;605,89
1830;0,5;206;301,476;265,256;265;340;315,972;314,381;60;264,658;;604,563
1831;0,5;211;302,141;265,242;265;340;315,972;314,236;60;264,643;;602,921
1832;0,5;209;302,112;265,213;265;340;315,972;314,236;60;264,634;;602,592
1833;0,5;201;302,011;265,133;265;340;315,828;314,236;60;264,623;;601,314
1834;0,5;202;301,91;265,169;265;340;315,972;314,381;60;264,61;;600,658
1835;0,5;207;301,924;265,227;265;340;315,972;314,381;60;264,598;;599,617
1836;0,5;210;302,127;265,234;265;340;315,972;314,381;60;264,587;;598,359
1837;0,5;209;302,228;265,213;265;340;315,972;314,525;60;264,577;;597,049
1838;0,5;214;302,59;265,184;265;340;316,117;314,525;60;264,569;;595,766
1839;0,5;215;302,604;265,191;265;340;316,117;314,381;60;264,561;;595,439
1840;0,5;209;302,561;265,177;265;340;316,117;314,381;60;264,554;;594,458
1841;0,5;209;302,416;265,155;265;340;315,972;314,525;60;264,549;;592,907
1842;0,5;211;302,315;265,22;265;340;316,117;314,381;60;264,543;;592,907
1843;0,5;216;302,228;265,234;265;340;315,972;314,525;60;264,539;;591,019
1844;0,5;218;302,373;265,213;265;340;315,972;314,381;60;264,534;;589,714
1845;0,5;218;302,431;265,184;265;340;316,117;314,525;60;264,531;;588,736
1846;0,5;218;303,197;265,169;265;340;316,117;314,525;60;264,524;;588,085
1847;0,5;210;303,183;265,133;265;340;316,117;314,525;60;264,519;;588,085
1848;0,5;209;303,096;265,148;265;340;316,117;314,67;60;264,513;;585,48
1849;0,5;209;302,995;265,227;265;340;316,262;314,67;60;264,51;;585,48
1850;0,5;211;302,937;265,249;265;340;316,262;314,67;60;264,506;;583,855
1851;0,5;212;303,038;265,198;265;340;316,262;314,815;60;264,505;;583,855
1852;0,5;212;303,139;265,177;265;340;316,262;314,67;60;264,505;;582,971
1853;0,5;213;303,212;265,184;265;340;316,262;314,67;60;264,505;;580,791
1854;0,5;217;303,414;265,162;265;340;316,117;314,525;60;264,507;;580,466
1855;0,5;217;303,313;265,177;265;340;316,117;314,525;60;264,507;;578,841
1856;0,5;209;303,241;265,213;265;340;315,972;314,381;60;264,512;;577,696
1857;0,5;211;303,588;265,184;265;340;316,117;314,525;60;264,516;;577,372
1858;0,5;204;303,631;265,148;265;340;315,972;314,381;60;264,52;;575,106
1859;0,5;201;303,689;265,126;265;340;315,972;314,381;60;264,529;;575,106
1860;0,5;202;304,196;265,162;265;340;315,972;314,381;60;264,534;;574,459
1861;0,5;209;304,181;265,22;265;340;315,972;314,236;60;264,538;;572,736
1862;0,5;200;304,123;265,191;265;340;315,972;314,525;60;264,545;;571,948
1863;0,5;189;304,022;265,184;265;340;315,972;314,381;60;264,546;;570,917
1864;0,5;187;303,964;265,155;265;340;315,972;314,381;60;264,549;;570,594
1865;0,5;187;304,08;265,133;265;340;315,972;314,381;60;264,555;;569,231
1866;0,5;183;304,225;265,119;265;340;316,117;314,381;60;264,556;;568,586
1867;0,5;182;304,253;265,198;265;340;315,972;314,381;60;264,56;;566,43
1868;0,5;183;304,181;265,234;265;340;316,117;314,381;60;264,56;;566,43
1869;0,5;183;303,95;265,177;265;340;315,972;314,381;60;264,557;;565,142
1870;0,5;181;303,935;265,169;265;340;316,117;314,381;60;264,556;;563,575
1871;0,5;181;304,008;265,133;265;340;316,117;314,381;60;264,555;;562,955
1872;0,5;183;304,21;265,184;265;340;315,972;314,236;60;264,557;;562,312
1873;0,5;182;304,21;265,213;265;340;315,828;314,381;60;264,551;;561,669
1874;0,5;182;304,152;265,213;265;340;315,972;314,236;60;264,551;;561,027
1875;0,5;183;304,051;265,184;265;340;315,972;314,381;60;264,554;;558,781
1876;0,5;181;303,964;265,148;265;340;315,972;314,381;60;264,559;;558,781
1877;0,5;181;303,979;265,119;265;340;315,972;314,381;60;264,564;;557,681
1878;0,5;181;304,109;265,22;265;340;315,972;314,236;60;264,568;;555,979
1879;0,5;181;304,196;265,22;265;340;315,828;314,236;60;264,571;;554,94
1880;0,5;181;304,138;265,191;265;340;315,828;314,236;60;264,575;;553,66
1881;0,5;181;304,051;265,162;265;340;315,972;314,381;60;264,579;;552,659
1882;0,5;183;303,95;265,133;265;340;315,972;314,381;60;264,593;;552,243
1883;0,5;181;303,935;265,198;265;340;315,972;314,381;60;264,605;;551,284
1884;0,5;179;303,704;265,227;265;340;316,117;314,381;60;264,615;;549,343
1885;0,5;175;303,762;265,191;265;340;315,972;314,381;60;264,625;;547,854
1886;0,5;179;303,848;265,162;265;340;315,972;314,381;60;264,638;;547,854
1887;0,5;186;303,516;265,126;265;340;315,972;314,381;60;264,657;;547,216
1888;0,5;186;303,689;265,184;265;340;315,972;314,381;60;264,673;;546,579
1889;0,5;175;303,4;265,213;265;340;315,972;314,381;60;264,689;;544,772
