time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
466;0.8;52.6389;33.2;10.5462;39.7859;32.5;233;333.247;279.536;266;355;272;272;436.487;436.343;70;266.018;;;685.928;1;1
467;0.8;52.4363;33.2;10.469;39.8785;32.5;235;332.784;279.485;266;355;272;272;436.632;436.487;70;266.009;;;684.83;1;1
468;0.8;52.4566;33.2;10.473;39.9797;32.5;245;332.755;279.492;266;355;272;272;436.632;436.487;70;265.993;;;683.317;1;1
469;0.8;52.3351;33.2;10.4853;40.2257;32.4;258;332.147;279.485;266;355;272;272;436.487;436.343;70;265.982;;;683.064;1;1
470;0.8;52.0457;33.2;10.3728;40.4138;32.4;271;331.771;279.536;266;355;272;272;436.632;436.487;70;265.973;;;682.309;1;1
471;0.8;52.3351;33.2;10.4671;40.3877;32.4;277;331.843;279.536;266;355;272;272;436.777;436.487;70;265.965;;;680.289;1;1
472;0.8;52.5;33.2;10.5367;40.515;32.4;286;331.293;279.485;266;355;272;272;436.632;436.487;70;265.96;;;678.881;1;1
473;0.8;52.662;33.2;10.5324;40.3877;32.4;298;331.163;279.485;266;355;272;272;436.632;436.487;70;265.979;;;677.657;1;1
474;0.8;52.5376;33.2;10.5076;40.081;32.4;306;330.802;279.528;266;355;272;272;436.632;436.487;70;266.024;;;676.655;1;1
475;0.8;52.5376;33.2;10.5076;39.7772;32.4;315;330.773;279.536;266;355;272;272;436.632;436.343;70;266.065;;;676.404;1;1
476;0.8;52.6389;33.2;10.5094;39.5718;32.4;323;329.977;279.514;266;355;272;272;436.632;436.343;70;266.08;;;674.397;1;1
477;0.8;52.1296;33.2;10.4078;39.7772;32.4;328;330.122;279.536;266;355;272;272;436.632;436.343;70;266.094;"CUSN6       ";;673.768;1;1
478;0.8;52.2338;33.2;10.4103;40.081;32.4;327;329.644;279.536;266;355;272;272;436.487;436.343;70;266.106;;;673.267;1;1
479;0.8;52.5029;33.2;10.5006;39.9797;32.4;329;329.745;279.536;266;355;272;272;436.632;436.343;70;266.116;;;670.262;1;1
480;0.8;52.3264;33.2;10.5019;40.1505;32.4;334;329.803;279.514;266;355;272;272;436.632;436.487;70;266.136;;;670.171;1;1
481;0.8;52.2338;33.2;10.4286;40.4803;32.4;327;329.789;279.311;266;355;272;272;436.632;436.487;70;266.155;;;667.921;1;1
482;0.8;52.1499;33.2;10.43;40.3877;32.4;323;329.716;279.138;266;355;272;272;436.632;436.487;70;266.161;;;667.834;1;1
483;0.8;52.3438;33.1;10.1317;40.081;32.4;321;329.673;279.109;266;355;272;272;436.632;436.343;70;266.158;;;666.976;1;1
484;0.8;52.228;33.1;10.1458;40.1823;32.4;318;329.63;279.109;266;355;272;272;436.487;436.198;70;266.152;;;664.962;1;1
485;0.8;52.1904;33.1;10.0838;40.1823;32.4;313;329.601;279.102;266;355;272;272;436.487;436.198;70;266.139;;;664.962;1;1
486;0.8;51.9271;33.1;9.97848;40.1823;32.4;310;329.63;279.109;266;355;272;272;436.487;436.343;70;266.117;;;661.314;1;1
487;0.8;52.3524;33.1;10.1334;40.0781;32.4;308;329.76;279.116;266;355;272;272;436.487;436.198;70;266.088;;;661.314;1;1
488;0.8;52.7431;33.1;10.1721;39.9769;32.5;310;329.818;279.109;266;355;272;272;436.487;436.343;70;266.056;;;659.843;1;1
489;0.8;52.8443;33.1;10.1917;39.8785;32.5;310;329.803;279.13;266;355;272;272;436.487;436.198;70;266.027;;;658.6;1;1
490;0.8;52.4942;33.1;10.1241;40.1823;32.5;309;329.76;279.094;266;355;272;272;436.343;436.053;70;266.001;;;658.083;1;1
491;0.8;52.4363;33.1;10.113;40.1823;32.5;310;329.716;279.13;266;355;272;272;436.343;436.053;70;265.978;;;656.344;1;1
492;0.8;52.9253;33.1;10.1703;39.9797;32.5;315;329.673;279.13;266;355;272;272;436.343;436.053;70;265.948;"CUSN6       ";;655.371;1;1
493;0.8;52.555;33.1;10.0991;40.1852;32.5;323;329.644;279.116;266;355;272;272;436.198;436.053;70;265.916;;;654.453;1;1
494;0.8;52.5376;33.1;10.1142;40.2836;32.6;323;329.601;279.13;266;355;272;272;436.198;435.909;70;265.883;;;652.223;1;1
495;0.8;52.3351;33.1;10.0752;40.2836;32.6;330;329.644;279.13;266;355;272;272;436.198;435.909;70;265.856;;;652.223;1;1
496;0.8;52.4392;33.1;10.0586;40.081;32.6;340;329.76;279.13;266;355;272;272;436.053;435.909;70;265.837;;;650.985;1;1
497;0.8;51.9387;33.1;9.94439;39.8785;32.6;349;329.818;279.13;266;355;272;272;436.053;435.909;70;265.833;;;649.748;1;1
498;0.8;51.9271;33.2;10.2766;39.9797;32.6;353;329.803;279.13;266;355;272;272;436.053;435.909;70;265.835;;;649.007;1;1
499;0.8;52.1296;33.2;10.3167;39.9797;32.6;355;329.745;279.087;266;355;272;272;436.053;435.909;70;265.842;;;647.057;1;1
500;0.8;51.9271;33.2;10.331;40.0463;32.6;363;329.919;279.08;266;355;272;272;436.053;435.909;70;265.853;;;646.316;1;1
501;0.8;52.1325;33.2;10.3172;40.2749;32.7;359;329.861;278.993;266;355;272;272;436.053;435.909;70;265.86;;;645.507;1;1
502;0.8;52.0255;33.2;10.2779;40.0781;32.7;349;330.411;278.993;266;355;272;272;436.053;435.909;70;265.864;;;644.029;1;1
503;0.8;52.0284;33.2;10.3148;39.7772;32.7;351;329.876;279;266;355;272;272;436.053;435.909;70;265.858;;;643.043;1;1
504;0.8;52.1412;33.2;10.3008;39.8785;32.7;362;330.744;279.008;266;355;272;272;436.053;435.909;70;265.852;;;641.164;1;1
505;0.8;52.4363;33.2;10.3041;39.9797;32.7;356;330.816;279;266;355;272;272;436.053;435.909;70;265.848;;;641.019;1;1
506;0.8;52.5492;33.2;10.363;39.9479;32.7;341;330.816;279;266;355;272;272;436.053;435.909;70;265.844;;;640.035;1;1
507;0.8;52.5376;33.2;10.3057;39.9797;32.7;341;331.033;279;266;355;272;272;436.053;435.909;70;265.839;;;638.069;1;1
508;0.8;52.3003;33.2;10.2774;39.8582;32.7;337;330.975;279;266;355;272;272;435.909;435.764;70;265.835;;;637.332;1;1
509;0.8;52.338;33.2;10.2665;39.7743;32.7;335;331.742;279;266;355;272;272;436.053;435.764;70;265.831;;;636.335;1;1
510;0.8;52.3351;33.2;10.3025;39.8785;32.8;336;331.713;278.993;266;355;272;272;435.909;435.764;70;265.832;;;635.354;1;1
511;0.8;52.3727;33.2;10.255;39.9074;32.8;315;331.93;278.993;266;355;272;272;436.053;435.764;70;265.884;"CUSN6       ";;634.165;1;1
512;0.8;52.5376;33.3;10.6073;39.9797;32.8;314;331.887;278.993;266;355;272;272;436.053;435.764;70;266.011;;;632.11;1;1
513;0.8;52.5376;33.3;10.5705;39.9884;32.8;294;332.812;278.993;266;355;272;272;435.909;435.619;70;266.145;;;631.621;1;1
514;0.8;52.6389;33.3;10.6277;40.081;32.8;289;332.87;278.993;266;355;272;272;435.909;435.619;70;266.246;;;628.954;1;1
515;0.8;52.2338;33.3;10.5277;40.1852;32.8;258;332.812;278.602;266;355;272;272;436.053;435.764;70;266.307;;;628.413;1;1
516;0.8;52.1325;33.3;10.4526;40.0897;32.8;253;332.798;278.602;266;355;272;272;436.053;435.764;70;266.331;;;628.413;1;1
517;0.8;51.8895;33.3;10.4039;40.1447;32.8;240;333.478;278.877;266;355;272;272;436.053;435.764;70;266.336;;;626.257;1;1
518;0.8;52.0312;33.3;10.4323;39.9797;32.8;231;333.449;278.892;266;355;272;272;436.053;435.909;70;266.317;;;626.013;1;1
519;0.8;52.2338;33.3;10.4182;39.9103;32.8;205;333.449;279.008;266;355;272;272;436.053;435.909;70;266.295;;;624.109;1;1
520;0.8;52.0284;33.4;10.7123;39.9797;32.8;190;333.507;279;266;355;272;272;436.053;435.909;70;266.276;;;623.135;1;1
521;0.8;52.1672;33.4;10.7591;40.1823;32.8;182;333.594;279;266;355;272;272;436.053;435.764;70;266.303;;;622.258;1;1
522;0.8;52.2338;33.4;10.7363;40.2836;32.8;165;333.565;279;266;355;272;272;436.053;435.764;70;266.375;;;620.253;1;1
523;0.8;52.5376;33.4;10.7437;40.2836;32.8;162;333.492;279;266;355;272;272;436.053;435.909;70;266.451;;;620.01;1;1
524;0.8;52.3322;33.4;10.7017;40.1823;32.8;160;332.726;278.993;266;355;272;272;436.053;435.764;70;266.499;;;617.338;1;1
525;0.8;52.0312;33.4;10.6038;40.3848;32.8;160;332.711;278.993;266;355;272;272;436.053;435.764;70;266.501;;;616.772;1;1
526;0.8;52.0284;33.4;10.6396;40.6829;32.8;150;332.668;278.993;266;355;272;272;435.909;435.619;70;266.482;;;616.53;1;1
527;0.8;52.3351;33.5;11.021;40.5903;32.8;143;332.306;278.993;266;355;272;272;435.909;435.764;70;266.442;;;614.689;1;1
528;0.8;51.7216;33.5;10.8557;40.6916;32.8;143;331.698;278.993;266;355;272;272;435.764;435.764;70;266.385;;;614.689;1;1
529;0.8;52.0312;33.5;10.9025;40.8449;32.8;140;331.8;279;266;355;272;272;435.909;435.619;70;266.326;;;612.24;1;1
530;0.8;52.338;33.5;10.9119;40.8912;32.8;149;331.51;279.008;266;355;272;272;435.764;435.619;70;266.26;;;611.515;1;1
531;0.8;52.0399;33.5;10.8316;40.9925;32.8;160;330.773;279.008;266;355;272;272;435.909;435.764;70;266.193;;;610.548;1;1
532;0.8;51.9271;33.5;10.79;40.7755;32.8;177;330.425;279.008;266;355;272;272;435.909;435.619;70;266.126;;;608.661;1;1
533;0.8;51.9936;33.5;10.8038;40.489;32.7;194;329.688;279;266;355;272;272;435.909;435.764;70;266.064;;;608.42;1;1
534;0.8;52.1325;33.5;10.7598;40.4861;32.7;219;329.369;278.935;266;355;272;272;435.909;435.764;70;266.003;;;606.008;1;1
535;0.8;52.0284;33.5;10.702;40.3877;32.7;248;328.559;278.892;266;355;272;272;435.909;435.619;70;265.945;;;605.767;1;1
536;0.8;52.1383;33.5;10.7064;40.3877;32.7;269;328.328;279;266;355;272;272;435.909;435.619;68.064;265.892;;;605.526;1;1
537;0.8;52.4392;33.5;10.8231;40.1794;32.6;297;328.429;278.993;266;355;272;272;435.764;435.619;62.1803;265.849;;;604.267;1;1
538;0.8;52.228;33.5;10.6883;40.2836;32.6;323;327.778;278.993;266;355;272;272;435.619;435.475;60;265.819;;;603.785;1;1
539;0.8;52.1296;33.5;10.6135;40.081;32.6;360;327.488;278.993;266;355;272;272;435.764;435.475;60;265.803;;;601.861;1;1
540;0.8;52.1412;33.5;10.6158;40.4745;32.5;375;327.431;278.993;266;355;272;272;435.764;435.475;60;265.811;;;599.831;1;1
541;0.8;52.1296;33.5;10.5953;40.4948;32.5;388;326.62;279;266;355;272;272;435.764;435.475;60;265.859;;;598.871;1;1
542;0.8;52.2714;33.5;10.6058;40.5903;32.5;410;326.577;279;266;355;272;272;435.764;435.475;60;265.923;;;597.599;1;1
543;0.8;51.9473;33.5;10.4856;40.8941;32.5;432;326.519;279.008;266;355;272;272;435.764;435.619;60;265.999;;;596.682;1;1
544;0.8;52.3351;33.5;10.5822;40.7928;32.4;437;326.49;279;266;355;272;272;435.764;435.619;60;266.065;;;595.516;1;1
545;0.8;52.2338;33.4;10.1888;40.6916;32.4;439;326.678;279;266;355;272;272;435.764;435.619;60;266.114;;;594.798;1;1
546;0.8;52.1325;33.4;10.0962;40.8941;32.4;431;326.736;279;266;355;272;272;435.764;435.475;60;266.158;;;593.841;1;1
547;0.8;52.4363;33.4;10.1184;40.8941;32.4;422;326.736;279;266;355;272;272;435.619;435.475;60;266.196;;;593.362;1;1
548;0.8;52.5376;33.4;10.1747;40.6916;32.4;419;326.678;278.689;266;355;272;272;435.764;435.475;60;266.23;;;591.45;1;1
549;0.8;51.9878;33.4;9.97736;40.4051;32.3;411;327.127;278.675;266;355;272;272;435.619;435.475;60;266.271;;;590.972;1;1
550;0.8;51.9271;33.4;9.98386;40.3848;32.3;392;327.069;278.682;266;355;272;272;435.764;435.619;60;266.312;;;590.096;1;1
551;0.8;52.1354;33.4;10.0057;40.3848;32.3;369;327.561;278.696;266;355;272;272;435.619;435.475;60;266.343;;;588.504;1;1
552;0.8;52.1325;33.4;9.9687;40.3877;32.3;352;328.009;278.689;266;355;272;272;435.619;435.475;60;266.362;;;587.895;1;1
553;0.8;52.1325;33.4;9.87764;40.5903;32.3;329;328.125;278.689;266;355;272;272;435.619;435.475;60;266.357;;;587.419;1;1
554;0.8;52.5405;33.4;9.93659;40.6308;32.3;308;328.791;278.682;266;355;272;272;435.619;435.475;60;266.342;;;585.275;1;1
555;0.8;52.5376;33.4;9.97275;40.489;32.3;291;329.239;278.696;266;355;272;272;435.619;435.475;60;266.325;;;584.564;1;1
556;0.8;52.3351;33.4;9.86114;40.5903;32.3;274;329.094;278.689;266;355;272;272;435.619;435.33;60;266.3;;;583.612;1;1
557;0.8;52.3756;33.4;9.81389;40.4948;32.3;258;329.702;278.501;266;355;272;272;435.475;435.33;60;266.271;;;582.661;1;1
558;0.8;52.3351;33.4;9.82458;40.5903;32.3;244;330.049;278.487;266;355;272;272;435.475;435.33;60;266.275;;;582.424;1;1
559;0.8;52.5376;33.5;10.1826;40.6916;32.3;240;330.006;278.487;266;355;272;272;435.475;435.33;60;266.306;"CUSN6       ";;580.853;1;1
560;0.8;52.6389;33.5;10.1838;40.6453;32.3;232;330.006;278.487;266;355;272;272;435.475;435.33;60;266.337;;;579.667;1;1
561;0.8;52.7402;33.5;10.1297;40.5903;32.3;227;330.078;278.479;266;355;272;272;435.475;435.33;60;266.345;;;578.737;1;1
562;0.8;52.7402;33.5;10.1481;40.6539;32.4;226;330.773;278.479;266;355;272;272;435.475;435.33;60;266.318;;;577.315;1;1
563;0.8;52.6389;33.5;10.0551;40.3848;32.3;213;330.845;278.487;266;355;272;272;435.475;435.33;60;266.299;;;576.368;1;1
564;0.8;52.7431;33.5;10.0934;40.4745;32.3;208;330.816;278.494;266;355;272;272;435.475;435.33;60;266.287;;;575.54;1;1
565;0.8;52.6302;33.6;10.3556;40.5353;32.3;204;330.773;278.494;266;355;272;272;435.475;435.33;60;266.253;;;573.989;1;1
566;0.8;52.5955;33.6;10.312;40.3848;32.3;201;330.469;278.472;266;355;272;272;435.475;435.33;60;266.213;;;573.044;1;1
567;0.8;52.3438;33.6;10.2444;40.5874;32.3;210;330.006;278.154;266;355;272;272;435.475;435.185;60;266.19;;;572.808;1;1
568;0.8;52.3351;33.6;10.2427;40.489;32.3;221;330.411;278.364;266;355;272;272;435.33;435.33;60;266.182;;;571.044;1;1
569;0.8;52.6186;33.6;10.243;40.4022;32.3;225;329.962;278.147;266;355;272;272;435.475;435.33;60;266.199;;;570.573;1;1
570;0.8;52.4363;33.6;10.1342;40.6973;32.3;227;329.818;278.364;266;355;272;272;435.475;435.475;60;266.224;;;570.101;1;1
571;0.8;52.4363;33.6;10.1159;40.6944;32.2;235;329.818;278.364;266;355;272;272;435.475;435.33;60;266.228;;;568.226;1;1
572;0.8;52.5955;33.6;10.1834;40.5903;32.2;247;329.789;278.371;266;355;272;272;435.475;435.475;60;266.225;;;567.755;1;1
573;0.8;52.5376;33.6;10.0987;40.489;32.2;251;329.543;278.371;266;355;272;272;435.475;435.33;60;266.221;;;566.769;1;1
574;0.8;52.5376;33.6;10.0437;40.4861;32.2;250;329.485;278.378;266;355;272;272;435.475;435.475;60;266.208;;;565.687;1;1
575;0.8;52.4826;33.6;10.0698;40.4948;32.1;255;329.427;277.98;266;355;272;272;435.475;435.33;60;266.196;;;565.217;1;1
576;0.8;52.5289;33.6;9.98695;40.5903;32.1;264;328.602;277.98;266;355;272;272;435.475;435.33;60;266.166;;;563.807;1;1
577;0.8;52.4797;33.6;9.99593;40.6916;32.1;267;328.588;277.973;266;355;272;272;435.475;435.475;60;266.122;;;562.609;1;1
578;0.8;52.4363;33.6;9.93271;40.6916;32.1;287;328.559;277.973;266;355;272;272;435.475;435.33;60;266.074;;;562.139;1;1
579;0.8;52.3351;33.6;9.93181;40.6916;32;294;328.545;277.966;266;355;272;272;435.475;435.475;60;266.045;;;561.201;1;1
580;0.8;52.2627;33.6;9.84502;40.7928;32;303;328.501;277.966;266;355;272;272;435.475;435.33;60;265.836;;;559.327;1;1
581;0.8;52.2367;33.6;9.80362;40.6916;32;319;327.691;277.98;266;355;272;272;435.475;435.33;60;265.453;;;558.677;1;1
582;0.8;52.3351;33.6;9.76724;40.8941;31.9;341;327.619;277.98;266;355;272;272;435.475;435.185;60;265.151;;;556.826;1;1
583;0.8;52.6389;33.6;9.82394;40.7899;31.9;368;327.604;277.98;266;355;272;272;435.475;435.185;60;264.94;;;556.593;1;1
584;0.8;52.6157;33.6;9.78283;40.4861;31.9;398;327.561;277.98;266;355;272;272;435.475;435.33;60;264.809;;;555.976;1;1
585;0.8;52.4363;33.5;9.37515;40.3848;31.9;442;327.561;277.836;266;355;272;272;435.475;435.33;60;264.747;;;553.874;1;1
586;0.8;52.5376;33.5;9.35655;40.3848;31.8;494;327.575;277.857;266;355;272;272;435.475;435.33;60;264.709;;;553.641;1;1
587;0.8;52.7431;33.5;9.37472;40.6944;31.8;540;327.677;277.857;266;355;272;272;435.475;435.33;60;264.68;;;553.174;1;1
588;0.8;52.9456;33.5;9.37372;40.5903;31.8;582;327.763;277.807;266;355;272;272;435.475;435.185;60;264.657;;;551.3;1;1
589;0.8;53.0469;33.5;9.37313;40.6858;31.8;623;328.501;277.799;266;355;272;272;435.33;435.04;60;264.645;;;551.067;1;1
590;0.8;52.9456;33.5;9.29972;40.7089;31.8;652;328.443;277.836;266;355;272;272;435.185;435.04;60;264.632;;;549.903;1;1
591;0.8;52.6447;33.5;9.1733;40.5845;31.8;668;328.689;277.836;266;355;272;272;435.185;435.04;60;264.617;;;548.334;1;1
592;0.8;52.6389;33.5;9.19068;40.5903;31.7;673;329.355;277.778;266;355;272;272;435.185;434.896;60;264.604;;;547.869;1;1
593;0.8;52.3582;33.5;9.10509;40.489;31.7;669;330.295;277.785;266;355;272;272;435.185;434.896;60;264.595;;;546.939;1;1
594;0.8;52.3351;33.4;8.76403;40.6163;31.7;670;330.642;277.474;266;355;272;272;435.04;435.04;60;264.585;;;544.701;1;1
595;0.8;52.4334;33.4;8.70721;40.8941;31.7;664;331.641;277.467;266;355;272;272;435.185;435.04;60;264.575;;;544.469;1;1
596;0.8;52.7431;33.4;8.75863;40.9954;31.7;651;332.494;277.459;266;355;272;272;435.185;435.04;60;264.564;;;542.758;1;1
597;0.8;52.7575;33.4;8.66888;40.9983;31.7;642;333.608;277.452;266;355;272;272;435.185;435.04;60;264.566;;;542.483;1;1
598;0.8;52.8443;33.4;8.73852;40.6916;31.7;631;334.852;277.452;266;355;272;272;435.185;435.04;60;264.574;;;541.789;1;1
599;0.8;52.5376;33.4;8.57766;40.7928;31.7;604;335.836;277.452;266;355;272;272;435.185;434.896;60;264.581;;;539.792;1;1
600;0.8;52.8212;33.5;8.98257;40.8333;31.7;561;336.878;277.474;266;355;272;272;435.185;434.896;60;264.593;;;539.792;1;1
601;0.8;53.07;33.5;8.98781;40.5903;31.8;538;337.876;277.474;266;355;272;272;435.185;434.896;60;264.612;;;539.098;1;1
602;0.8;53.0469;33.5;9.00242;40.6134;31.8;516;338.874;277.467;266;355;272;272;435.185;434.896;60;264.63;;;537.072;1;1
603;0.8;52.9311;33.5;8.89032;40.7928;31.8;485;339.815;277.459;266;355;272;272;435.185;434.896;60;264.647;;;536.841;1;1
604;0.8;52.9456;33.5;8.91125;40.5932;31.8;441;340.654;277.452;266;355;272;272;435.04;434.896;60;264.667;;;535.688;1;1
605;0.8;52.8443;33.5;8.83882;40.599;31.9;415;341.725;277.264;266;355;272;272;435.04;434.751;60;264.685;;;534.535;1;1
606;0.8;52.8443;33.6;9.16065;40.5903;31.9;390;342.679;277.279;266;355;272;272;435.04;434.751;60;264.761;;;534.074;1;1
607;0.8;52.9456;33.6;9.15971;40.5903;31.9;363;343.056;277.083;266;355;272;272;435.04;434.896;60;264.888;;;532.237;1;1
608;0.8;52.9456;33.7;9.46369;40.6916;31.9;323;343.258;277.083;266;355;272;272;435.04;434.896;60;265.028;;;531.777;1;1
609;0.8;52.7402;33.7;9.35328;40.5903;32;299;344.242;277.091;266;355;272;272;435.04;434.751;60;265.136;;;530.268;1;1
610;0.8;52.6071;33.7;9.38481;40.6916;32;274;345.081;277.091;266;355;272;272;435.04;434.896;60;265.183;;;528.89;1;1
611;0.8;52.636;33.8;9.65539;40.7928;32;226;345.182;277.076;266;355;272;272;435.185;435.04;60;265.206;;;528.66;1;1
612;0.8;52.4479;33.8;9.58422;40.6395;32;203;345.356;277.069;266;355;272;272;435.185;435.04;60;265.233;;;527.485;1;1
613;0.8;52.6881;33.8;9.59129;40.4861;32;187;345.327;277.069;266;355;272;272;435.33;435.04;60;265.265;;;526.338;1;1
614;0.8;52.5868;33.9;9.91152;40.6076;32.1;163;346.094;277.069;266;355;272;272;435.33;435.04;60;265.293;;;525.88;1;1
615;0.8;52.3322;33.9;9.84525;40.5758;32.1;148;346.05;277.452;266;355;272;272;435.33;435.04;60;265.278;;;524.523;1;1
616;0.8;52.6852;33.9;9.85644;40.4861;32.1;117;346.05;277.467;266;355;272;272;435.33;435.04;60;265.254;;;523.14;1;1
617;0.8;52.691;34;10.1969;40.4196;32.1;100;345.312;277.467;266;355;272;272;435.185;434.896;60;265.227;;;522.683;1;1
618;0.8;52.9456;34;10.2276;40.5758;32;86;345.37;277.445;266;355;272;272;435.185;434.896;60;265.199;;;521.192;1;1
619;0.8;52.9456;34;10.2461;40.489;32;85;345.139;277.459;266;355;272;272;435.04;434.896;60;265.186;;;519.822;1;1
620;0.8;53.0469;34;10.1545;40.4861;32;85;344.285;277.459;266;355;272;272;435.04;434.751;60;265.182;;;519.594;1;1
621;0.8;52.908;34.1;10.4686;40.5874;32;96;344.054;277.474;266;355;272;272;434.896;434.751;60;265.188;;;517.086;1;1
622;0.8;53.3507;34.1;10.519;40.3848;32;104;343.244;277.474;266;355;272;272;434.896;434.751;60;265.206;;;517.086;1;1
623;0.8;53.3189;34.1;10.4941;40.1852;31.9;115;342.998;277.445;266;355;272;272;434.896;434.751;60;265.237;;;516.514;1;1
624;0.8;53.2263;34.1;10.42;40.1794;31.9;132;342.028;277.445;266;355;272;272;434.896;434.607;60;265.275;;;515.315;1;1
625;0.8;52.8675;34.1;10.3868;40.5903;31.9;148;341.869;277.481;266;355;272;272;434.896;434.607;60;265.317;;;514.405;1;1
626;0.8;52.9456;34.1;10.3281;40.5874;31.8;174;340.292;277.488;266;355;272;272;434.896;434.607;60;265.344;;;512.937;1;1
627;0.8;52.6389;34;9.92928;40.5903;31.8;198;339.959;277.459;266;355;272;272;434.896;434.607;60;265.364;;;511.095;1;1
628;0.8;52.7546;34;9.93268;40.5903;31.8;221;338.918;277.452;266;355;272;272;434.896;434.607;60;265.379;;;511.095;1;1
629;0.8;52.9427;34;9.9311;40.3848;31.7;241;337.833;277.452;266;355;272;272;434.896;434.607;60;265.24;"CUSN6       ";;509.697;1;1
630;0.8;53.0498;34;9.93266;40.3877;31.7;257;337.124;277.481;266;355;272;272;434.896;434.607;60;264.915;;;509.013;1;1
631;0.8;53.0469;34;9.87649;40.3848;31.6;274;336.69;277.459;266;355;272;272;434.896;434.607;60;264.768;;;508.786;1;1
632;0.8;53.0556;34;9.84104;40.1823;31.6;301;335.923;277.459;266;355;272;272;434.896;434.607;60;264.671;;;507.07;1;1
633;0.8;52.9456;33.9;9.44269;40.1678;31.5;344;334.939;277.474;266;355;272;272;434.751;434.462;60;264.614;;;506.391;1;1
634;0.8;53.1482;33.9;9.46025;40.3877;31.5;388;334.693;277.481;266;355;272;272;434.751;434.462;60;264.583;;;505.487;1;1
635;0.8;53.2957;33.9;9.46789;40.6481;31.4;441;333.825;277.474;266;355;272;272;434.607;434.462;60;264.57;;;503.993;1;1
636;0.8;53.044;33.8;9.10009;40.4948;31.4;485;333.478;277.452;266;355;272;272;434.607;434.462;60;264.573;;;503.648;1;1
637;0.8;52.636;33.8;8.99332;40.3848;31.4;524;332.74;277.452;266;355;272;272;434.607;434.317;60;264.582;;;502.682;1;1
638;0.8;52.6534;33.7;8.62039;40.3848;31.3;555;332.769;277.481;266;355;272;272;434.607;434.462;60;264.597;;;501.104;1;1
639;0.8;52.9485;33.7;8.66871;40.3877;31.3;579;332.697;277.481;266;355;272;272;434.607;434.462;60;264.624;;;500.653;1;1
640;0.8;53.3333;33.7;8.6572;40.1823;31.3;593;332.74;277.503;266;355;272;272;434.607;434.462;60;264.659;;;499.556;1;1
641;0.8;52.9456;33.6;8.25328;40.3385;31.2;599;332.841;277.467;266;355;272;272;434.607;434.462;60;264.698;;;498.431;1;1
642;0.8;52.7431;33.6;8.16643;40.3848;31.2;602;332.928;277.445;266;355;272;272;434.607;434.462;60;264.727;;;497.532;1;1
643;0.8;52.8472;33.6;8.18256;40.3588;31.2;602;333.391;277.488;266;355;272;272;434.751;434.607;60;264.755;;;495.878;1;1
644;0.8;52.7604;33.5;7.79246;40.1823;31.2;603;333.391;277.481;266;355;272;272;434.607;434.462;60;264.778;;;495.429;1;1
645;0.8;52.6389;33.5;7.71934;40.3241;31.2;590;333.811;277.481;266;355;272;272;434.607;434.462;60;264.793;;;494.98;1;1
646;0.8;52.9456;33.5;7.76432;40.5903;31.2;578;334.303;277.438;266;355;272;272;434.751;434.462;60;264.802;;;493.014;1;1
647;0.8;53.1482;33.4;7.41462;40.5903;31.2;567;334.766;277.481;266;355;272;272;434.751;434.607;60;264.811;;;492.702;1;1
648;0.8;52.8443;33.4;7.37224;40.3848;31.2;550;335.417;277.474;266;355;272;272;434.751;434.462;60;264.823;;;491.582;1;1
649;0.8;53.015;33.4;7.37753;39.9855;31.2;530;336.603;277.467;266;355;272;272;434.751;434.607;60;264.838;;;490.464;1;1
650;0.8;53.0787;33.4;7.33074;39.9797;31.2;509;337.008;277.431;266;355;272;272;434.751;434.607;60;264.848;;;489.991;1;1
651;0.8;52.7402;33.4;7.28398;40.217;31.3;476;337.572;277.452;266;355;272;272;434.751;434.607;60;264.851;;;487.98;1;1
652;0.8;52.8443;33.3;6.92112;40.3848;31.3;464;337.92;277.474;266;355;272;272;434.751;434.462;60;264.846;;;487.98;1;1
653;0.8;53.1482;33.3;6.92378;40.3848;31.3;438;338.498;277.481;266;355;272;272;434.751;434.462;60;264.82;;;487.199;1;1
