time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;MON Verzinnungseinheit Verzinnungsstation Ofen 1 aktiv;MON Verzinnungseinheit Verzinnungsstation Ofen 2 aktiv;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
616;0.4;50.7089;29;3.1055;39.1696;29.3;133;300.159;269.806;265;360;270;268;290.943;290.943;70;265.812;0;1;;;2481.53;1;1
617;0.4;50.6105;29;3.1879;39.1696;29.3;136;300.087;269.792;265;360;270;268;290.943;290.799;70;265.822;0;1;;;2479.61;1;1
618;0.4;51.0156;29;3.17775;39.2101;29.3;129;299.986;269.77;265;360;270;268;290.943;290.943;70;265.831;0;1;;;2479.61;1;1
619;0.4;51.2268;29;3.2088;39.3721;29.3;122;299.913;269.763;265;360;270;268;290.799;290.799;70;265.839;0;1;"CUSN6       ";;2479.61;1;1
620;0.4;51.1169;29;3.2198;39.3287;29.3;119;299.58;269.784;265;360;270;268;290.943;290.943;70;265.846;0;1;;;2478.33;1;1
621;0.4;51.1053;29;3.27263;39.3721;29.3;130;299.58;269.835;265;360;270;268;290.943;290.799;70;265.85;0;1;;;2477.69;1;1
622;0.4;51.1169;29;3.25551;39.3721;29.3;131;299.711;269.821;265;360;270;268;290.943;290.799;70;265.856;0;1;;;2477.69;1;1
623;0.4;51.2182;29;3.29775;39.2708;29.3;131;299.812;269.799;265;360;270;268;290.943;290.799;70;265.861;0;1;;;2477.05;1;1
624;0.4;51.3194;29;3.37598;39.2506;29.3;130;299.87;269.784;265;360;270;268;290.943;290.799;70;265.865;0;1;;;2473.22;1;1
625;0.4;50.9983;29;3.33703;39.1696;29.3;126;299.45;269.763;265;360;270;268;290.943;290.799;70;265.869;0;1;;;2473.22;1;1
626;0.4;50.408;29;3.31602;39.2708;29.3;122;299.363;270.001;265;360;270;268;290.943;290.943;70;265.881;0;1;;;2473.22;1;1
627;0.4;50.7089;29;3.37127;39.3721;29.3;119;299.349;269.965;265;360;270;268;290.943;290.799;70;265.886;0;1;;;2470.49;1;1
628;0.4;50.9115;29;3.40252;39.265;29.3;113;299.277;269.987;265;360;270;268;290.943;290.799;70;265.892;0;1;;;2470.49;1;1
629;0.4;51.2182;29;3.40513;39.1348;29.3;118;298.872;269.987;265;360;270;268;290.943;290.799;70;265.902;0;1;;;2467.93;1;1
630;0.4;51.2182;29;3.4588;39.0654;29.3;120;298.944;270.001;265;360;270;268;290.943;290.799;70;265.904;0;1;;;2466.66;1;1
631;0.4;51.2095;29;3.44033;39.0046;29.3;122;299.06;270.016;265;360;270;268;290.943;290.799;70;265.904;0;1;;;2465.38;1;1
632;0.4;51.0156;29;3.51641;39.0133;29.3;126;299.103;270.03;265;360;270;268;290.943;290.799;70;265.903;0;1;;;2465.38;1;1
633;0.4;51.1198;29;3.52359;39.1146;29.3;129;298.973;269.922;265;360;270;268;290.943;290.799;70;265.903;0;1;;;2464.74;1;1
634;0.4;50.9115;29;3.54483;39.1262;29.3;126;298.872;269.922;265;360;270;268;290.943;290.799;70;265.9;0;1;;;2463.42;1;1
635;0.4;50.9115;29;3.50923;39.1696;29.3;125;298.828;269.994;265;360;270;268;290.943;290.799;70;265.892;0;1;;;2462.78;1;1
636;0.4;51.2818;29;3.60644;39.1696;29.4;125;298.336;269.973;265;360;270;268;290.943;290.799;70;265.892;0;1;;;2461.5;1;1
637;0.4;50.8102;29;3.57328;39.2708;29.4;126;298.438;269.973;265;360;270;268;290.943;290.799;70;265.885;0;1;;;2460.86;1;1
638;0.4;50.9838;29;3.63892;39.5775;29.4;133;298.51;270.009;265;360;270;268;290.943;290.799;70;265.882;0;1;;;2459.59;1;1
639;0.4;51.0301;29;3.64222;39.4734;29.4;137;298.553;269.965;265;360;270;268;290.799;290.943;70;265.876;0;1;;;2458.95;1;1
640;0.4;51.2153;29;3.67333;39.3721;29.4;142;298.51;269.951;265;360;270;268;290.799;290.799;70;265.868;0;1;;;2457.04;1;1
641;0.4;51.0127;29;3.6588;39.3721;29.4;142;298.409;269.9;265;360;270;268;290.943;290.799;70;265.86;0;1;;;2455.77;1;1
642;0.4;50.8102;29;3.66202;39.3258;29.4;140;298.322;269.893;265;360;270;268;290.799;290.799;70;265.854;0;1;;;2455.77;1;1
643;0.4;50.9143;29;3.72292;39.32;29.4;140;298.293;269.936;265;360;270;268;290.943;290.943;70;265.848;0;1;;;2455.13;1;1
644;0.4;50.8102;29;3.69755;39.3721;29.4;148;298.264;270.001;265;360;270;268;290.943;290.799;70;265.84;0;1;;;2450.73;1;1
645;0.4;51.1227;29;3.77387;39.4734;29.4;146;298.336;269.965;265;360;270;268;290.943;290.799;70;265.835;0;1;;;2450.1;1;1
646;0.4;51.0156;29;3.78379;39.3721;29.4;146;298.394;269.965;265;360;270;268;290.943;290.799;70;265.832;0;1;;;2449.46;1;1
647;0.4;50.7089;29;3.7079;39.3721;29.4;146;298.409;270.016;265;360;270;268;290.943;290.799;70;265.828;0;1;;;2448.82;1;1
648;0.4;50.8102;29;3.80405;39.4039;29.4;148;298.626;270.175;265;360;270;268;290.943;290.799;70;265.825;0;1;;;2448.82;1;1
649;0.4;50.8102;29;3.80405;39.3721;29.4;152;298.51;270.139;265;360;270;268;290.943;290.943;70;265.823;0;1;;;2448.82;1;1
650;0.4;50.7263;29;3.81549;39.0654;29.4;148;298.423;270.139;265;360;270;268;290.943;290.799;70;265.821;0;1;;;2446.61;1;1
651;0.4;50.8073;29;3.87485;39.2303;29.4;148;298.177;270.052;265;360;270;268;290.943;290.799;70;265.818;0;1;;;2445.98;1;1
652;0.4;51.0156;29.1;4.23711;39.4444;29.4;149;298.105;270.103;265;360;270;268;290.943;290.654;70;265.817;0;1;;;2445.98;1;1
653;0.4;51.1169;29.1;4.2098;39.3721;29.4;157;298.394;270.182;265;360;270;268;290.943;290.654;70;265.823;0;1;;;2444.07;1;1
654;0.4;50.8391;29.1;4.24021;39.2708;29.4;165;298.09;270.081;265;360;270;268;290.943;290.654;70;265.83;0;1;;;2441.95;1;1
655;0.4;50.8102;29.1;4.29104;39.2708;29.4;164;298.206;270.095;265;360;270;268;290.799;290.654;70;265.835;0;1;;;2441.95;1;1
656;0.4;50.8102;29.1;4.25554;39.3721;29.4;161;298.278;270.095;265;360;270;268;290.799;290.799;70;265.845;0;1;;;2440.68;1;1
657;0.4;50.5469;29.1;4.30415;39.3721;29.4;155;298.336;270.081;265;360;270;268;290.943;290.799;70;265.852;0;1;;;2437.33;1;1
658;0.4;50.7089;29.1;4.26477;39.3721;29.4;154;298.336;270.081;265;360;270;268;290.943;290.654;70;265.86;0;1;;;2436.7;1;1
659;0.4;51.3108;29.1;4.38712;39.6788;29.4;153;299.002;270.067;265;360;270;268;290.799;290.799;70;265.867;0;1;;;2436.7;1;1
660;0.4;51.6262;29.1;4.45015;39.702;29.4;145;298.915;270.067;265;360;270;268;290.799;290.799;70;265.878;0;1;;;2434.72;1;1
661;0.4;51.6262;29.1;4.43212;39.6759;29.4;143;298.857;270.081;265;360;270;268;290.799;290.799;70;265.886;0;1;;;2434.72;1;1
662;0.4;51.93;29.1;4.51262;39.7801;29.4;140;298.843;270.132;265;360;270;268;290.799;290.799;70;265.899;0;1;;;2434.36;1;1
663;0.4;52.3264;29.1;4.49223;39.9826;29.4;137;299.002;270.124;265;360;270;268;290.799;290.654;70;265.908;0;1;;;2432.45;1;1
664;0.4;52.3409;29.1;4.54833;40.0839;29.5;133;299.045;270.132;265;360;270;268;290.799;290.654;70;265.917;0;1;;;2431.18;1;1
665;0.4;52.3553;29.1;4.58617;40.0839;29.5;132;299.117;270.341;265;360;270;268;290.654;290.654;70;265.927;0;1;;;2431.15;1;1
666;0.4;52.4392;29.1;4.63015;39.9826;29.5;130;299.045;270.32;265;360;270;268;290.654;290.654;70;265.932;0;1;;;2431.04;1;1
667;0.4;52.1441;29.1;4.54945;39.9826;29.5;125;298.944;270.312;265;360;270;268;290.799;290.654;70;265.935;0;1;;;2429.14;1;1
668;0.4;52.2251;29.1;4.55652;39.9826;29.5;123;298.843;270.298;265;360;270;268;290.799;290.654;70;265.941;0;1;;;2428.5;1;1
669;0.4;52.338;29.1;4.63952;39.8293;29.5;123;298.857;270.334;265;360;270;268;290.799;290.654;70;265.947;0;1;;;2427.87;1;1
670;0.4;52.2367;29.1;4.64879;39.783;29.5;120;299.002;270.363;265;360;270;268;290.654;290.654;70;265.954;0;1;;;2424.1;1;1
671;0.4;51.93;29.2;5.01035;39.5747;29.5;113;299.089;270.349;265;360;270;268;290.654;290.654;70;265.961;0;1;;;2423.77;1;1
672;0.4;51.4062;29.2;4.94186;39.6412;29.5;115;299.074;270.291;265;360;270;268;290.654;290.654;70;265.971;0;1;;;2422.5;1;1
673;0.4;51.522;29.2;4.97099;39.974;29.5;113;298.973;270.32;265;360;270;268;290.654;290.654;70;265.977;0;1;;;2420.6;1;1
674;0.4;51.93;29.2;5.04663;39.9797;29.5;110;298.872;270.305;265;360;270;268;290.654;290.654;70;265.985;0;1;;;2419.97;1;1
675;0.4;51.93;29.2;5.02849;39.9826;29.5;108;298.872;270.32;265;360;270;268;290.654;290.654;70;265.994;0;1;;;2419.97;1;1
676;0.4;51.93;29.2;5.04663;39.7772;29.5;107;298.973;270.349;265;360;270;268;290.654;290.654;70;266.006;0;1;;;2418.71;1;1
677;0.4;52.0341;29.2;5.09311;39.5747;29.5;104;299.089;270.327;265;360;270;268;290.654;290.654;70;266.017;0;1;;;2415.96;1;1
678;0.4;52.4219;29.2;5.1494;39.6788;29.6;99;299.117;270.327;265;360;270;268;290.654;290.654;70;266.033;0;1;;;2415.33;1;1
679;0.4;52.1904;29.2;5.16313;39.7801;29.6;97;299.016;270.284;265;360;270;268;290.654;290.654;70;266.052;0;1;;;2415.33;1;1
680;0.4;52.2627;29.2;5.17028;40.0839;29.6;96;298.626;270.284;265;360;270;268;290.654;290.654;70;266.072;0;1;;;2413.6;1;1
681;0.4;51.9792;29.2;5.16039;40.0839;29.6;93;298.582;270.32;265;360;270;268;290.654;290.654;70;266.087;0;1;;;2413.6;1;1
682;0.4;52.092;29.2;5.20799;39.9971;29.6;92;298.51;270.341;265;360;270;268;290.654;290.654;70;266.099;0;1;;;2413.6;1;1
683;0.4;52.0197;29.2;5.16441;39.8814;29.6;95;298.582;270.327;265;360;270;268;290.654;290.799;70;266.114;0;1;;;2409.8;1;1
684;0.4;52.0689;29.2;5.26024;39.9392;29.6;100;297.931;270.312;265;360;270;268;290.654;290.654;70;266.129;0;1;;;2409.8;1;1
685;0.4;52.0312;29.2;5.23827;39.9826;29.6;100;297.975;270.291;265;360;270;268;290.654;290.654;70;266.141;0;1;;;2409.17;1;1
686;0.4;52.0341;29.2;5.27494;40.1649;29.6;99;298.047;270.284;265;360;270;268;290.654;290.509;70;266.157;0;1;;;2406.53;1;1
687;0.4;51.93;29.2;5.30066;40.11;29.6;97;297.946;270.327;265;360;270;268;290.509;290.509;70;266.172;0;1;;;2405.9;1;1
688;0.4;51.8229;29.2;5.28973;40.1852;29.6;96;297.092;270.312;265;360;270;268;290.654;290.654;70;266.188;0;1;;;2405.9;1;1
689;0.4;51.7795;29.2;5.26721;40.0839;29.6;96;297.02;270.298;265;360;270;268;290.654;290.509;70;266.2;0;1;;;2404.65;1;1
690;0.4;51.8924;29.2;5.27869;39.809;29.6;100;297.034;270.284;265;360;270;268;290.654;290.654;70;266.217;0;1;;;2403.38;1;1
691;0.4;51.8287;29.2;5.32653;40.0174;29.6;98;297.092;270.269;265;360;270;268;290.654;290.654;70;266.228;0;1;;;2402.12;1;1
692;0.4;51.93;29.2;5.35508;40.1852;29.6;90;296.947;270.262;265;360;270;268;290.799;290.654;70;266.239;0;1;;;2401.49;1;1
693;0.4;52.0312;29.2;5.3837;39.7627;29.6;87;297.049;270.638;265;360;270;268;290.509;290.509;70;266.253;0;1;;;2400.23;1;1
694;0.4;52.4392;29.2;5.49922;39.8322;29.6;87;297.02;270.645;265;360;270;268;290.654;290.509;70;266.27;0;1;;;2400.23;1;1
695;0.4;52.5434;29.2;5.45505;39.9826;29.6;87;296.123;270.667;265;360;270;268;290.654;290.509;70;266.285;0;1;;;2398.34;1;1
696;0.4;52.5203;29.2;5.52606;40.0868;29.7;87;296.036;270.652;265;360;270;268;290.654;290.509;70;266.298;0;1;;;2395.18;1;1
697;0.4;52.338;29.2;5.50688;40.0839;29.7;90;295.964;270.645;265;360;270;268;290.654;290.509;70;266.311;0;1;;;2393.92;1;1
698;0.4;52.2946;29.2;5.55712;39.9826;29.7;92;295.775;270.624;265;360;270;268;290.509;290.509;70;266.322;0;1;;;2393.61;1;1
699;0.4;51.9589;29.2;5.52145;39.7801;29.7;96;295.891;270.609;265;360;270;268;290.509;290.509;70;266.332;0;1;;;2390.46;1;1
700;0.4;52.0399;29.2;5.51188;39.6788;29.7;98;295.992;270.609;265;360;270;268;290.654;290.509;70;266.339;0;1;;;2389.83;1;1
701;0.4;51.8895;29.2;5.55033;39.6759;29.7;95;295.935;270.602;265;360;270;268;290.654;290.509;70;266.349;0;1;;;2389.83;1;1
702;0.4;51.9329;29.2;5.50054;39.6788;29.7;92;295.139;270.645;265;360;270;268;290.509;290.509;70;266.355;0;1;;;2387.94;1;1
703;0.4;51.8287;29.2;5.56193;39.864;29.7;95;295.081;270.703;265;360;270;268;290.509;290.654;70;266.36;0;1;;;2386.68;1;1
704;0.4;51.8287;29.2;5.52572;39.8814;29.7;100;295.023;270.718;265;360;270;268;290.509;290.509;70;266.372;0;1;;;2385.42;1;1
705;0.4;51.6262;29.2;5.5402;39.8814;29.7;93;294.748;270.703;265;360;270;268;290.509;290.509;70;266.382;0;1;;;2384.16;1;1
706;0.4;51.9068;29.2;5.57032;39.6759;29.7;98;294.864;270.689;265;360;270;268;290.654;290.509;70;266.391;0;1;;;2382.91;1;1
707;0.4;52.3409;29.2;5.6352;39.6788;29.7;100;294.965;270.674;265;360;270;268;290.654;290.509;70;266.399;0;1;;;2382.91;1;1
708;0.4;52.338;29.2;5.70803;39.8814;29.7;97;294.994;270.667;265;360;270;268;290.654;290.509;70;266.402;0;1;;;2382.28;1;1
709;0.4;51.7274;29.2;5.62337;39.9826;29.7;98;294.198;270.674;265;360;270;268;290.509;290.509;70;266.413;0;1;;;2380.24;1;1
710;0.4;51.8287;29.2;5.63438;39.9826;29.8;96;294.112;270.667;265;360;270;268;290.654;290.654;70;266.423;0;1;;;2379.61;1;1
711;0.4;51.8287;29.2;5.6887;39.9826;29.8;96;294.097;270.681;265;360;270;268;290.509;290.654;70;266.431;0;1;;;2378.35;1;1
712;0.4;52.2859;29.2;5.70235;39.7801;29.8;95;294.198;270.703;265;360;270;268;290.509;290.509;70;266.439;0;1;;;2375.96;1;1
713;0.4;52.2656;29.2;5.79146;39.8814;29.8;98;293.736;270.457;265;360;270;268;290.509;290.509;70;266.446;0;1;;;2375.96;1;1
714;0.4;52.0312;29.2;5.74728;40.081;29.8;102;293.88;270.45;265;360;270;268;290.654;290.509;70;266.45;0;1;;;2375.96;1;1
715;0.4;51.7274;29.2;5.74989;39.8814;29.8;105;293.938;270.652;265;360;270;268;290.654;290.654;70;266.449;0;1;;;2372.89;1;1
716;0.4;51.6233;29.2;5.72028;39.9595;29.8;105;293.822;270.638;265;360;270;268;290.654;290.654;70;266.449;0;1;;;2372.26;1;1
717;0.4;52.0341;29.2;5.78398;39.8032;29.8;104;293.707;270.616;265;360;270;268;290.654;290.509;70;266.443;0;1;;;2372.26;1;1
718;0.4;52.0312;29.2;5.72911;39.6788;29.8;102;293.2;270.66;265;360;270;268;290.509;290.509;70;266.438;0;1;;;2371.42;1;1
719;0.4;52.0341;29.2;5.76581;39.5747;29.8;103;293.258;270.696;265;360;270;268;290.654;290.654;70;266.434;0;1;;;2369.54;1;1
720;0.4;52.2193;29.2;5.80457;39.3721;29.9;110;293.345;270.674;265;360;270;268;290.654;290.509;70;266.424;0;1;;;2369.54;1;1
721;0.4;52.0284;29.2;5.81969;39.4271;29.9;115;293.446;270.681;265;360;270;268;290.509;290.509;70;266.414;0;1;;;2369.54;1;1
722;0.4;52.0341;29.2;5.82034;39.6788;29.9;113;293.504;270.327;265;360;270;268;290.654;290.654;70;266.403;0;1;;;2367.03;1;1
723;0.4;52.2512;29.2;5.88112;39.8814;29.9;111;293.461;270.305;265;360;270;268;290.654;290.509;70;266.392;0;1;;;2366.95;1;1
724;0.4;52.4392;29.2;5.86565;39.9826;29.9;114;293.403;270.284;265;360;270;268;290.654;290.509;70;266.382;0;1;;;2365.42;1;1
725;0.4;52.2367;29.2;5.89774;39.8843;29.9;120;293.316;270.276;265;360;270;268;290.509;290.509;70;266.373;0;1;;;2363.54;1;1
726;0.4;52.39;29.2;5.91505;39.7801;29.9;120;292.679;270.284;265;360;270;268;290.509;290.509;70;266.365;0;1;;;2363.54;1;1
727;0.4;52.3351;29.2;5.982;39.9826;29.9;123;292.795;270.356;265;360;270;268;290.654;290.654;70;266.356;0;1;;;2362.92;1;1
728;0.4;52.1383;29.2;5.95951;39.8814;29.9;127;292.896;270.312;265;360;270;268;290.654;290.509;70;266.349;0;1;;;2361.04;1;1
729;0.4;52.1325;29.2;5.88598;39.8843;29.9;135;292.954;270.312;265;360;270;268;290.509;290.509;70;266.344;0;1;;;2359.78;1;1
730;0.4;51.9329;29.2;5.95417;39.9826;30;136;292.911;270.291;265;360;270;268;290.509;290.509;70;266.339;0;1;;;2359.78;1;1
731;0.4;51.9184;29.2;5.93438;40.0839;30;137;292.752;270.291;265;360;270;268;290.654;290.509;70;266.335;0;1;;;2358.8;1;1
732;0.4;51.7274;29.2;5.91255;39.8814;30;141;292.708;270.276;265;360;270;268;290.509;290.509;70;266.33;0;1;;;2358.17;1;1
733;0.4;52.1036;29.2;6.01015;39.9826;30;143;292.752;270.356;265;360;270;268;290.509;290.654;70;266.325;0;1;;;2356.92;1;1
734;0.4;51.93;29.2;5.97198;39.7772;30;142;293.403;270.349;265;360;270;268;290.509;290.509;70;266.323;0;1;;;2355.1;1;1
735;0.4;51.8287;29.3;6.276;39.7801;30;142;293.504;270.327;265;360;270;268;290.509;290.509;70;266.319;0;1;;;2351.98;1;1
736;0.4;51.8287;29.3;6.2579;40.1852;30;140;293.576;270.312;265;360;270;268;290.509;290.509;70;266.311;0;1;;;2351.98;1;1
737;0.4;52.2367;29.3;6.34365;40.1852;30;141;293.49;270.269;265;360;270;268;290.509;290.509;70;266.298;0;1;;;2351.35;1;1
738;0.4;52.2367;29.3;6.3619;40.0839;30;130;293.345;270.269;265;360;270;268;290.509;290.509;70;266.29;0;1;;;2349.47;1;1
739;0.4;52.338;29.3;6.33767;39.8438;30.1;130;293.186;270.356;265;360;270;268;290.509;290.509;70;266.28;0;1;;;2348.85;1;1
740;0.4;52.4392;29.3;6.34993;39.7801;30.1;135;293.663;270.356;265;360;270;268;290.509;290.509;70;266.265;0;1;;;2348.22;1;1
741;0.4;52.338;29.3;6.39252;39.7772;30.1;141;293.764;270.298;265;360;270;268;290.509;290.509;70;266.252;0;1;;;2346.97;1;1
742;0.4;52.1557;29.3;6.37025;39.5747;30.1;130;293.895;270.276;265;360;270;268;290.365;290.365;70;266.234;0;1;;;2346.68;1;1
743;0.4;52.1354;29.3;6.36778;39.6759;30.1;126;293.981;270.262;265;360;270;268;290.509;290.509;70;266.219;0;1;;;2345.43;1;1
744;0.4;52.1354;29.3;6.44066;39.7801;30.1;134;293.909;270.298;265;360;270;268;290.509;290.365;70;266.2;0;1;;;2342.74;1;1
745;0.4;51.8287;29.3;6.31221;39.7801;30.1;133;293.793;270.356;265;360;270;268;290.509;290.509;70;266.189;0;1;;;2340.86;1;1
746;0.4;51.6262;29.3;6.30558;39.8814;30.2;134;293.721;270.312;265;360;270;268;290.509;290.365;70;266.167;0;1;;;2340.86;1;1
747;0.4;52.0341;29.3;6.37359;39.8814;30.2;135;293.75;270.291;265;360;270;268;290.365;290.365;70;266.151;0;1;;;2340.24;1;1
748;0.4;52.1181;29.4;6.66489;40.1649;30.2;141;294.256;269.973;265;360;270;268;290.365;290.509;70;266.133;0;1;;;2337.74;1;1
749;0.4;51.7274;29.4;6.68722;40.2025;30.2;143;294.329;269.965;265;360;270;268;290.365;290.365;70;266.118;0;1;;;2337.74;1;1
750;0.4;51.7274;29.4;6.61493;40.0289;30.2;135;294.372;269.958;265;360;270;268;290.509;290.509;70;266.107;0;1;;;2336.5;1;1
751;0.4;52.0341;29.4;6.65416;40.0839;30.2;145;294.719;270.001;265;360;270;268;290.365;290.509;70;266.097;0;1;;;2334.28;1;1
752;0.4;52.0341;29.4;6.69051;39.9797;30.2;143;294.184;269.987;265;360;270;268;290.365;290.365;70;266.086;0;1;;;2334.28;1;1
753;0.4;51.794;29.4;6.60535;39.6788;30.2;141;294.141;270.001;265;360;270;268;290.365;290.365;70;266.076;0;1;;;2334.28;1;1
754;0.4;51.8287;29.4;6.6822;39.5747;30.3;143;294.039;270.059;265;360;270;268;290.365;290.365;70;266.067;0;1;;;2330.54;1;1
755;0.4;51.8287;29.4;6.6822;39.8814;30.3;143;294.517;270.016;265;360;270;268;290.365;290.365;70;266.059;0;1;;;2330.54;1;1
756;0.4;52.0312;29.4;6.69014;39.9826;30.3;143;294.893;270.059;265;360;270;268;290.365;290.365;70;266.052;0;1;;;2329.29;1;1
757;0.4;51.8692;29.5;6.98522;39.7772;30.3;142;294.994;270.059;265;360;270;268;290.365;290.22;70;266.046;0;1;;;2328.67;1;1
758;0.4;51.93;29.5;7.02969;39.7772;30.3;143;295.009;269.958;265;360;270;268;290.365;290.22;70;266.041;0;1;;;2326.8;1;1
759;0.4;51.93;29.5;6.99341;39.8814;30.3;148;294.878;270.045;265;360;270;268;290.22;290.22;70;266.036;0;1;;;2326.8;1;1
760;0.4;51.93;29.5;7.01155;40.0839;30.3;147;294.821;269.929;265;360;270;268;290.22;290.22;70;266.029;0;1;"CUSN6       ";;2323.29;1;1
761;0.4;51.9329;29.5;7.01194;40.1505;30.3;147;294.734;270.038;265;360;270;268;290.365;290.22;70;266.014;0;1;;;2322.67;1;1
762;0.4;51.9676;29.5;7.01663;40.0752;30.3;150;294.821;270.067;265;360;270;268;290.365;290.22;70;266.001;0;1;;;2322.67;1;1
763;0.4;52.1354;29.5;6.98465;39.9797;30.3;153;295.226;270.124;265;360;270;268;290.365;290.22;70;265.979;0;1;;;2322.05;1;1
764;0.4;51.93;29.5;6.95713;39.9826;30.3;155;295.24;270.139;265;360;270;268;290.365;290.22;70;265.957;0;1;;;2321.42;1;1
765;0.4;52.0978;29.6;7.33332;39.9797;30.4;148;295.211;270.124;265;360;270;268;290.22;290.22;70;265.928;0;1;;;2321.42;1;1
766;0.4;51.7274;29.6;7.26312;40.0839;30.4;153;295.124;269.806;265;360;270;268;290.365;290.22;70;265.901;0;1;;;2320.8;1;1
767;0.4;52.1354;29.6;7.30219;39.9826;30.4;145;295.067;269.784;265;360;270;268;290.365;290.22;70;265.87;0;1;;;2317.07;1;1
768;0.4;51.7245;29.6;7.22657;39.7714;30.4;145;294.98;269.77;265;360;270;268;290.22;290.365;70;265.839;0;1;;;2317.07;1;1
769;0.4;51.7274;29.6;7.26312;39.9826;30.4;157;294.965;269.77;265;360;270;268;290.22;290.22;70;265.807;0;1;;;2316.45;1;1
770;0.4;51.6319;29.6;7.17754;40.0781;30.4;159;295.833;269.828;265;360;270;268;290.22;290.22;70;265.777;0;1;;;2314.59;1;1
771;0.4;51.93;29.7;7.5534;40.0839;30.4;158;296.036;269.821;265;360;270;268;290.22;290.22;70;265.746;0;1;;;2314.59;1;1
772;0.4;51.9618;29.7;7.59436;40.0839;30.4;159;296.036;269.813;265;360;270;268;290.22;290.22;70;265.716;0;1;;;2313.96;1;1
773;0.4;52.1354;29.7;7.56506;39.9826;30.4;163;295.906;269.784;265;360;270;268;290.075;290.22;70;265.69;0;1;;;2310.86;1;1
774;0.4;51.7274;29.7;7.48779;39.8814;30.4;174;295.804;269.77;265;360;270;268;290.22;290.22;70;265.663;0;1;;;2310.24;1;1
775;0.4;52.0312;29.7;7.53177;39.6759;30.4;181;296.542;269.77;265;360;270;268;290.22;290.22;70;265.639;0;1;;;2309.62;1;1
776;0.4;52.364;29.7;7.59823;39.8814;30.4;173;296.6;269.799;265;360;270;268;290.22;290.22;70;265.612;0;1;;;2309;1;1
777;0.4;52.4392;29.7;7.64579;40.1852;30.4;175;296.644;269.835;265;360;270;268;290.22;290.22;70;265.588;0;1;;;2308.38;1;1
778;0.4;52.1354;29.8;7.90081;39.9826;30.4;181;296.759;269.813;265;360;270;268;290.22;290.22;70;265.566;0;1;;;2307.13;1;1
779;0.4;52.338;29.8;7.85837;40.0058;30.4;184;296.803;269.799;265;360;270;268;290.075;290.22;70;265.547;0;1;;;2306.41;1;1
780;0.4;52.1296;29.8;7.86351;40.0839;30.4;201;296.991;269.777;265;360;270;268;290.075;290.075;70;265.533;0;1;;;2304.55;1;1
781;0.4;51.901;29.8;7.79277;39.9826;30.5;200;296.875;269.763;265;360;270;268;290.075;289.931;70;265.513;0;1;;;2304.55;1;1
782;0.4;51.9763;29.8;7.76775;39.9826;30.5;199;296.817;269.799;265;360;270;268;290.075;289.931;70;265.494;0;1;;;2303.31;1;1
783;0.4;52.2367;29.8;7.84317;40.0839;30.5;200;297.584;269.835;265;360;270;268;289.931;289.931;70;265.475;0;1;;;2299.59;1;1
784;0.4;52.0312;29.8;7.81232;40.1244;30.5;203;297.671;269.813;265;360;270;268;290.075;289.931;70;265.457;0;1;;;2299.59;1;1
785;0.4;52.2367;29.9;8.1248;40.2865;30.5;202;298.018;269.799;265;360;270;268;290.075;290.075;70;265.439;0;1;;;2298.97;1;1
786;0.4;52.338;29.9;8.14055;40.1852;30.5;201;298.105;269.416;265;360;270;268;289.931;290.075;70;265.424;0;1;;;2297.1;1;1
787;0.4;52.2685;29.9;8.14804;39.9797;30.5;196;298.814;269.416;265;360;270;268;289.931;289.931;70;265.41;0;1;;;2296.96;1;1
788;0.4;52.1701;29.9;8.04155;39.8814;30.5;196;298.163;269.56;265;360;270;268;289.931;289.931;70;265.395;0;1;;;2296.34;1;1
789;0.4;51.93;29.9;8.04081;39.6759;30.5;198;298.9;269.416;265;360;270;268;289.931;289.931;70;265.375;0;1;;;2294.48;1;1
790;0.4;52.4392;29.9;8.11967;39.6788;30.5;189;298.843;269.452;265;360;270;268;289.931;289.931;70;265.355;0;1;;;2293.24;1;1
791;0.4;52.3843;30;8.48511;39.8814;30.5;183;299.682;269.488;265;360;270;268;289.931;289.931;70;265.337;0;1;;;2292.62;1;1
792;0.4;52.4479;30;8.40381;39.9826;30.5;183;299.291;269.596;265;360;270;268;289.786;289.786;70;265.321;0;1;;;2290.3;1;1
793;0.4;52.338;30;8.42276;40.0839;30.5;183;300.13;269.567;265;360;270;268;289.786;289.786;70;265.308;0;1;;;2289.68;1;1
794;0.4;51.8316;30;8.30506;40.2865;30.5;184;300.116;269.553;265;360;270;268;289.786;289.786;70;265.295;0;1;;;2289.07;1;1
795;0.4;51.93;30;8.30268;40.191;30.5;172;300.014;269.538;265;360;270;268;289.786;289.786;70;265.279;0;1;;;2288.45;1;1
