time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;MON Verzinnungseinheit Verzinnungsstation Ofen 1 aktiv;MON Verzinnungseinheit Verzinnungsstation Ofen 2 aktiv;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
440;0.2;52.555;31.1;10.8953;40.3877;29.7;142;303.154;281.691;278;340;280;278;547.454;546.152;60;277.526;1;0;;;3802.59;1;1
441;0.2;52.6968;31.1;10.9063;40.2488;29.7;143;304.022;281.706;278;340;280;278;547.454;546.152;60;277.524;1;0;;;3802.59;1;1
442;0.2;52.5376;31.1;10.8734;40.1852;29.7;143;304.152;281.706;278;340;280;278;547.454;546.152;60;277.519;1;0;;;3801.45;1;1
443;0.2;52.1354;31.1;10.8083;39.8814;29.7;140;304.253;281.684;278;340;280;278;547.454;546.007;60;277.517;1;0;;;3800.3;1;1
444;0.2;52.3235;31.1;10.8473;39.7772;29.7;141;304.196;281.691;278;340;280;278;547.454;546.152;60;277.515;1;0;;;3800.3;1;1
445;0.2;52.338;31.1;10.8503;40.1678;29.7;142;304.08;281.684;278;340;280;278;547.454;546.152;60;277.505;1;0;;;3795.72;1;1
446;0.2;52.338;31.1;10.832;40.2894;29.7;141;304.239;281.698;278;340;280;278;547.454;546.152;60;277.495;1;0;;;3794.58;1;1
447;0.2;52.1354;31.1;10.8083;40.489;29.7;141;304.196;281.698;278;340;280;278;547.309;546.152;60;277.489;1;0;;;3794.58;1;1
448;0.2;52.4392;31.1;10.853;40.3877;29.7;141;304.225;281.677;278;340;280;278;547.309;546.152;60;277.485;1;0;;;3793.21;1;1
449;0.2;52.5405;31.1;10.8556;40.1852;29.7;140;304.311;281.684;278;340;280;278;547.454;546.007;60;277.478;1;0;;;3793.21;1;1
450;0.2;52.4421;31.1;10.8536;39.9797;29.7;141;305.179;281.698;278;340;280;278;547.309;546.007;60;277.472;1;0;;;3793.21;1;1
451;0.2;52.5752;31.1;10.8811;40.0839;29.7;129;305.266;281.698;278;340;280;278;547.309;545.862;60;277.468;1;0;;;3793.21;1;1
452;0.2;52.6418;31.1;10.8765;40.0839;29.7;125;305.194;281.67;278;340;280;278;547.309;545.862;60;277.465;1;0;;;3788.63;1;1
453;0.2;52.4306;31.1;10.8146;40.0839;29.7;124;305.093;281.67;278;340;280;278;547.309;546.007;60;277.467;1;0;;;3788.63;1;1
454;0.2;52.5232;31.1;10.8337;40.1736;29.7;124;305.02;281.684;278;340;280;278;547.164;546.007;60;277.465;1;0;;;3788.63;1;1
455;0.2;52.5405;31.1;10.8189;40.2488;29.7;123;304.991;281.691;278;340;280;278;547.309;546.007;60;277.457;1;0;;;3787.49;1;1
456;0.2;52.1643;31.1;10.7779;40.1852;29.7;125;305.107;281.691;278;340;280;278;547.309;546.152;60;277.451;1;0;;;3784.81;1;1
457;0.2;52.4392;31.1;10.8347;40.3877;29.8;127;305.223;281.677;278;340;280;278;547.454;546.152;60;277.445;1;0;;;3783.67;1;1
458;0.2;52.1325;31.1;10.7349;40.1852;29.8;125;305.469;281.684;278;340;280;278;547.454;546.296;60;277.44;1;0;;;3783.67;1;1
459;0.2;51.8287;31.2;11.0242;40.3906;29.8;113;305.396;281.698;278;340;280;278;547.454;546.152;60;277.429;1;0;;;3783.36;1;1
460;0.2;52.0312;31.2;11.1036;40.489;29.8;115;305.324;281.706;278;340;280;278;547.454;546.296;60;277.42;1;0;;;3783.36;1;1
461;0.2;52.1325;31.2;11.0524;40.5903;29.8;119;305.237;281.691;278;340;280;278;547.454;546.007;60;277.409;1;0;;;3783.36;1;1
462;0.2;52.338;31.2;11.1691;40.5903;29.8;114;305.208;281.691;278;340;280;278;547.309;546.007;60;277.403;1;0;;;3783.36;1;1
463;0.2;52.338;31.2;11.0777;40.515;29.8;115;305.266;281.698;278;340;280;278;547.454;546.007;60;277.394;1;0;;;3781.07;1;1
464;0.2;52.4392;31.2;11.0991;40.2865;29.8;130;305.396;281.727;278;340;280;278;547.454;545.862;60;277.386;1;0;;;3781.07;1;1
465;0.2;52.6418;31.2;11.2339;40.191;29.8;124;305.483;281.727;278;340;280;278;547.454;546.152;60;277.382;1;0;;;3779.93;1;1
466;0.2;52.8472;31.2;11.2593;40.2344;29.8;125;305.483;281.72;278;340;280;278;547.454;546.296;60;277.378;1;0;;;3775.35;1;1
467;0.2;52.4392;31.2;11.1358;40.0839;29.8;134;305.396;281.727;278;340;280;278;547.598;546.152;60;277.373;1;0;;;3773.99;1;1
468;0.2;52.338;31.2;11.1325;39.8814;29.8;131;305.339;281.735;278;340;280;278;547.454;546.152;60;277.365;1;0;;;3772.85;1;1
469;0.2;52.4392;31.2;11.1541;40.0839;29.8;135;305.252;281.735;278;340;280;278;547.598;546.152;60;277.358;1;0;;;3770.57;1;1
470;0.2;52.6157;31.2;11.2284;40.0839;29.8;129;305.252;281.727;278;340;280;278;547.309;546.152;60;277.351;1;0;;;3770.57;1;1
471;0.2;52.4392;31.2;11.1358;40.081;29.8;138;305.396;281.727;278;340;280;278;547.309;546.007;60;277.345;1;0;;;3770.57;1;1
472;0.2;51.93;31.2;11.0276;40.1852;29.8;147;305.498;281.713;278;340;280;278;547.454;546.152;60;277.335;1;0;;;3770.57;1;1
473;0.2;51.8316;31.2;10.9524;39.9797;29.8;144;305.483;281.583;278;340;280;278;547.309;546.296;60;277.331;1;0;;;3769.43;1;1
474;0.2;52.1325;31.2;11.0888;39.9855;29.8;139;305.44;281.539;278;340;280;278;547.309;546.007;60;277.328;1;0;;;3769.43;1;1
475;0.2;52.2338;31.2;11.1469;40.2865;29.8;140;305.396;281.547;278;340;280;278;547.454;546.152;60;277.325;1;0;;;3769.43;1;1
476;0.2;52.4392;31.2;11.1358;40.2228;29.8;139;305.628;281.576;278;340;280;278;547.454;546.007;60;277.322;1;0;;;3769.43;1;1
477;0.2;52.1325;31.2;11.0706;40.2662;29.8;140;305.657;281.576;278;340;280;278;547.454;546.007;60;277.32;1;0;;;3767.14;1;1
478;0.2;52.0949;31.2;11.0444;40.0839;29.8;145;305.758;281.561;278;340;280;278;547.454;546.152;60;277.317;1;0;;;3764.86;1;1
479;0.2;52.0312;31.2;11.0855;40.3877;29.8;148;305.859;281.561;278;340;280;278;547.454;546.007;60;277.316;1;0;;;3764.86;1;1
480;0.2;52.3177;31.2;11.0917;40.6395;29.8;149;305.859;281.561;278;340;280;278;547.454;546.152;60;277.315;1;0;;;3763.72;1;1
481;0.2;52.0312;31.2;11.0673;40.5903;29.8;150;306.192;281.568;278;340;280;278;547.454;546.007;60;277.324;1;0;;;3763.72;1;1
482;0.2;52.4277;31.2;11.1882;40.489;29.8;144;306.105;281.568;278;340;280;278;547.454;546.296;60;277.333;1;0;;;3763.72;1;1
483;0.2;52.5405;31.2;11.2307;40.2836;29.8;144;306.019;281.568;278;340;280;278;547.454;546.152;60;277.34;1;0;;;3762.58;1;1
484;0.2;52.338;31.2;11.1508;40.2865;29.8;143;306.062;281.568;278;340;280;278;547.454;546.152;60;277.359;1;0;;;3761.43;1;1
485;0.2;52.338;31.2;11.096;40.1823;29.8;140;306.221;281.568;278;340;280;278;547.598;546.152;60;277.375;1;0;;;3761.43;1;1
486;0.2;52.5405;31.2;11.2123;39.8785;29.8;140;306.221;281.858;278;340;280;278;547.454;546.152;60;277.389;1;0;;;3760.29;1;1
487;0.2;52.2801;31.2;11.102;40.0839;29.8;139;306.25;281.742;278;340;280;278;547.309;546.152;60;277.408;1;0;;;3756.87;1;1
488;0.2;52.0312;31.2;11.0673;40.1997;29.8;139;306.134;281.59;278;340;280;278;547.454;546.007;60;277.43;1;0;;;3754.59;1;1
489;0.2;51.739;31.2;11.0051;40.0839;29.8;132;306.062;281.568;278;340;280;278;547.598;546.152;60;277.45;1;0;;;3754.59;1;1
490;0.2;51.93;31.2;11.0457;40.0839;29.8;126;306.424;281.597;278;340;280;278;547.309;546.152;60;277.467;1;0;;;3754.59;1;1
491;0.2;52.0804;31.2;11.0232;40.2865;29.8;125;306.612;281.597;278;340;280;278;547.454;546.007;60;277.488;1;0;;;3754.59;1;1
492;0.2;52.3987;31.2;11.1088;40.3067;29.8;114;306.698;281.539;278;340;280;278;547.309;546.007;60;277.509;1;0;;;3754.59;1;1
493;0.2;52.1325;31.2;11.0706;40.489;29.8;102;306.641;281.836;278;340;280;278;547.454;546.007;60;277.529;1;0;;;3753.45;1;1
494;0.2;52.1325;31.2;11.0706;40.2865;29.8;97;306.626;281.843;278;340;280;278;547.598;546.152;60;277.548;1;0;;;3753.45;1;1
495;0.2;52.338;31.2;11.1142;40.2865;29.8;98;306.655;281.735;278;340;280;278;547.454;546.152;60;277.566;1;0;;;3753.45;1;1
496;0.2;52.338;31.2;11.1142;40.489;29.8;96;306.583;281.85;278;340;280;278;547.454;546.152;60;277.589;1;0;;;3751.73;1;1
497;0.2;52.1296;31.2;11.1064;40.4659;29.8;87;306.51;281.858;278;340;280;278;547.454;546.152;60;277.607;1;0;;;3746.33;1;1
498;0.2;51.93;31.2;11.0095;40.2865;29.8;83;306.004;281.727;278;340;280;278;547.454;546.152;60;277.624;1;0;;;3746.03;1;1
499;0.2;51.93;31.2;11.0457;40.1852;29.8;85;306.076;281.872;278;340;280;278;547.309;546.007;60;277.645;1;0;;;3746.03;1;1
500;0.2;51.93;31.2;11.0276;40.1418;29.8;84;306.293;281.872;278;340;280;278;547.309;546.007;60;277.663;1;0;;;3742.61;1;1
501;0.2;52.1383;31.2;11.0354;39.9797;29.8;81;306.322;281.836;278;340;280;278;547.454;546.152;60;277.679;1;0;;;3741.47;1;1
502;0.2;52.2367;31.2;11.111;40.0839;29.8;78;306.163;281.858;278;340;280;278;547.454;546.152;60;277.693;1;0;;;3741.47;1;1
503;0.2;52.0341;31.2;11.1043;39.974;29.8;76;305.469;281.843;278;340;280;278;547.598;546.296;60;277.711;1;0;;;3741.47;1;1
504;0.2;52.0312;31.2;11.0855;39.8785;29.8;75;305.411;281.85;278;340;280;278;547.598;546.152;60;277.721;1;0;;;3741.47;1;1
505;0.2;52.0284;31.2;11.0121;40.2054;29.8;74;305.425;281.836;278;340;280;278;547.454;546.152;60;277.733;1;0;;;3741.47;1;1
506;0.2;51.875;31.2;10.9616;40.3877;29.8;68;305.44;281.836;278;340;280;278;547.454;546.152;60;277.741;1;0;;;3740.84;1;1
507;0.2;51.7245;31.2;10.9478;40.2865;29.8;63;305.122;281.821;278;340;280;278;547.454;546.152;60;277.757;1;0;;;3736.29;1;1
508;0.2;51.93;31.2;11.0457;40.0839;29.8;63;305.237;281.821;278;340;280;278;547.454;546.296;60;277.776;1;0;;;3735.15;1;1
509;0.2;52.1643;31.2;11.0227;39.9826;29.8;69;304.89;281.901;278;340;280;278;547.454;546.152;60;277.793;1;0;;;3734.01;1;1
510;0.2;52.1441;31.2;11.0731;39.9826;29.8;71;304.803;281.887;278;340;280;278;547.454;546.152;60;277.811;1;0;;;3729.46;1;1
511;0.2;52.4392;31.2;11.0991;39.9826;29.8;75;304.745;281.908;278;340;280;278;547.598;546.296;60;277.833;1;0;;;3729.46;1;1
512;0.2;52.4392;31.2;11.0991;39.9942;29.8;76;303.906;281.829;278;340;280;278;547.598;546.296;60;277.858;1;0;;;3729.46;1;1
513;0.2;52.1325;31.2;11.0706;39.8785;29.8;76;304.094;281.887;278;340;280;278;547.743;546.441;60;277.886;1;0;;;3729.46;1;1
514;0.2;52.5376;31.2;11.1199;39.8814;29.8;77;303.95;281.887;278;340;280;278;547.743;546.441;60;277.91;1;0;;;3729.46;1;1
515;0.2;52.4161;31.2;11.0759;39.8814;29.8;80;303.935;281.908;278;340;280;278;547.743;546.441;60;277.932;1;0;;;3728.33;1;1
516;0.2;52.338;31.2;11.0777;40.1852;29.8;77;303.096;281.901;278;340;280;278;547.743;546.441;60;277.952;1;0;;;3728.33;1;1
517;0.2;52.338;31.2;11.1142;40.0839;29.7;74;302.995;281.894;278;340;280;278;547.598;546.296;60;277.968;1;0;;;3723.78;1;1
518;0.2;52.338;31.2;11.0594;40.0839;29.7;76;302.619;281.894;278;340;280;278;547.598;546.296;60;277.989;1;0;;;3722.64;1;1
519;0.2;52.2338;31.2;11.0739;40.1881;29.7;71;302.734;281.879;278;340;280;278;547.598;546.296;60;278.006;1;0;;;3722.64;1;1
520;0.2;52.338;31.2;11.096;40.3472;29.7;74;302.879;281.894;278;340;280;278;547.598;546.296;60;278.019;1;0;;;3722.64;1;1
521;0.2;52.2367;31.2;11.0197;40.0608;29.7;74;302.17;281.901;278;340;280;278;547.598;546.296;60;278.032;1;0;;;3719.25;1;1
522;0.2;51.9271;31.2;11.027;40.0058;29.7;77;302.112;281.894;278;340;280;278;547.598;546.296;60;278.048;1;0;;;3719.25;1;1
523;0.2;52.2367;31.2;11.0562;39.9826;29.7;78;301.982;281.894;278;340;280;278;547.454;546.152;60;278.065;1;0;;;3718.12;1;1
524;0.2;52.5347;31.2;11.156;40.0608;29.7;78;301.664;281.901;278;340;280;278;547.598;546.152;60;278.08;1;0;;;3718.12;1;1
525;0.2;52.6418;31.1;10.8581;40.0839;29.7;79;301.635;281.879;278;340;280;278;547.598;546.152;60;278.094;1;0;;;3718.12;1;1
526;0.2;52.4392;31.1;10.7797;40.1852;29.7;82;301.678;281.879;278;340;280;278;547.454;546.152;60;278.106;1;0;;;3718.12;1;1
527;0.2;52.5405;31.1;10.8373;40.3877;29.7;83;301.071;281.879;278;340;280;278;547.454;546.296;60;278.119;1;0;;;3718.12;1;1
528;0.2;52.8472;31.1;10.8636;40.2894;29.7;80;301.157;281.865;278;340;280;278;547.598;546.296;60;278.134;1;0;;;3718.12;1;1
529;0.2;52.39;31.1;10.733;40.3877;29.7;78;301.128;281.85;278;340;280;278;547.598;546.296;60;278.145;1;0;;;3716.98;1;1
530;0.2;52.3351;31.1;10.7035;40.3877;29.7;79;301.027;281.85;278;340;280;278;547.598;546.296;60;278.16;1;0;;;3715.85;1;1
531;0.2;52.6418;31.1;10.7294;40.2865;29.7;78;300.94;281.843;278;340;280;278;547.598;546.441;60;278.173;1;0;;;3713.44;1;1
532;0.2;52.6418;31.1;10.7846;40.2865;29.7;78;300.477;281.836;278;340;280;278;547.743;546.441;60;278.191;1;0;;;3712.31;1;1
533;0.2;52.4566;31.1;10.765;40.0839;29.7;84;300.579;281.836;278;340;280;278;547.743;546.441;60;278.204;1;0;;;3712.31;1;1
534;0.2;52.5087;31.1;10.8123;39.9826;29.7;82;300.666;281.836;278;340;280;278;547.598;546.441;60;278.217;1;0;;;3711.17;1;1
535;0.2;52.6418;31.1;10.8214;40.0839;29.7;79;300.072;281.807;278;340;280;278;547.598;546.296;60;278.233;1;0;;;3710.04;1;1
536;0.2;52.5405;31.1;10.7455;40.1852;29.7;82;300.13;281.785;278;340;280;278;547.598;546.296;60;278.247;1;0;"CUSN8       ";;3710.04;1;1
537;0.2;52.2598;31.1;10.7428;40.3385;29.7;86;300.058;281.793;278;340;280;278;547.598;546.296;60;278.256;1;0;;;3710.04;1;1
538;0.2;52.4595;31.1;10.7656;40.489;29.6;81;299.928;281.8;278;340;280;278;547.598;546.296;60;278.261;1;0;;;3708.9;1;1
539;0.2;52.2425;31.1;10.7575;40.5932;29.6;80;299.855;281.814;278;340;280;278;547.598;546.296;60;278.266;1;0;;;3708.89;1;1
540;0.2;52.2367;31;10.3652;40.6944;29.6;78;299.928;281.807;278;340;280;278;547.598;546.296;60;278.273;1;0;;;3707.76;1;1
541;0.2;52.1296;31;10.3075;40.5903;29.6;77;299.609;281.807;278;340;280;278;547.454;546.296;60;278.276;1;0;;;3705.49;1;1
542;0.2;52.2338;31;10.3464;40.2865;29.6;79;299.696;281.793;278;340;280;278;547.454;546.152;60;278.275;1;0;;;3704.36;1;1
543;0.2;52.5087;31;10.4008;40.1881;29.6;78;299.667;281.793;278;340;280;278;547.454;546.296;60;278.278;1;0;;;3703.22;1;1
544;0.2;52.717;31;10.4973;40.3877;29.6;82;299.537;281.785;278;340;280;278;547.454;546.152;60;278.278;1;0;;;3702.09;1;1
545;0.2;52.3958;31;10.4151;40.2054;29.6;81;299.465;281.785;278;340;280;278;547.454;546.152;60;278.281;1;0;;;3700.96;1;1
546;0.2;52.445;31;10.4065;40.0839;29.6;72;298.828;281.771;278;340;280;278;547.598;546.296;60;278.283;1;0;;;3700.96;1;1
547;0.2;52.7459;31;10.4847;39.8785;29.6;74;298.857;281.778;278;340;280;278;547.598;546.296;60;278.284;1;0;;;3699.82;1;1
548;0.2;52.4334;31;10.4042;39.8814;29.6;89;298.987;281.778;278;340;280;278;547.598;546.296;60;278.285;1;0;;;3696.72;1;1
549;0.2;52.2338;31;10.3464;40.1852;29.6;86;299.103;281.771;278;340;280;278;547.598;546.152;60;278.287;1;0;;;3695.94;1;1
550;0.2;52.228;31;10.3635;40.2865;29.6;84;299.089;281.771;278;340;280;278;547.454;546.152;60;278.288;1;0;;;3695.94;1;1
551;0.2;52.338;31;10.3853;40.1852;29.6;86;298.553;281.764;278;340;280;278;547.309;546.007;60;278.281;1;0;;;3695.85;1;1
552;0.2;52.1209;31;10.3604;40.0839;29.6;90;298.466;281.764;278;340;280;278;547.454;546.007;60;278.281;1;0;"CUSN8       ";;3693.66;1;1
553;0.2;52.0862;31;10.2989;40.1852;29.6;90;298.524;281.944;278;340;280;278;547.454;546.007;60;278.283;1;0;;;3692.53;1;1
554;0.2;52.0457;31;10.3818;40.2865;29.6;91;298.264;281.756;278;340;280;278;547.454;546.152;60;278.277;1;0;;;3692.53;1;1
555;0.2;52.0312;31;10.3062;40.1881;29.6;97;298.394;281.749;278;340;280;278;547.454;546.152;60;278.274;1;0;;;3691.35;1;1
556;0.2;52.1325;30.9;9.97233;40.2865;29.6;105;298.741;281.937;278;340;280;278;547.598;546.152;60;278.266;1;0;;;3691.35;1;1
557;0.2;52.2512;30.9;10.0498;40.1852;29.6;104;298.785;281.937;278;340;280;278;547.598;546.152;60;278.267;1;0;;;3691.35;1;1
558;0.2;52.2627;30.9;10.052;40.1852;29.6;102;298.698;281.923;278;340;280;278;547.454;546.152;60;278.268;1;0;;;3690.22;1;1
559;0.2;52.2338;30.9;10.01;40.1852;29.6;106;298.611;281.908;278;340;280;278;547.454;546.007;60;278.267;1;0;;;3690.22;1;1
560;0.2;52.6418;30.9;10.1066;40.1852;29.6;105;298.539;281.916;278;340;280;278;547.309;545.862;60;278.262;1;0;;;3690.22;1;1
561;0.2;52.6418;30.9;10.0514;40.3877;29.6;103;298.481;281.923;278;340;280;278;547.309;546.007;60;278.26;1;0;;;3686.82;1;1
562;0.2;52.2367;30.9;10.047;40.489;29.6;102;298.438;281.908;278;340;280;278;547.309;546.007;60;278.259;1;0;;;3685.69;1;1
563;0.2;52.1296;30.9;9.95357;40.2865;29.6;106;298.553;281.916;278;340;280;278;547.454;546.152;60;278.252;1;0;"CUSN8       ";;3685.69;1;1
564;0.2;52.2338;30.9;10.0282;40.0839;29.6;105;298.683;281.916;278;340;280;278;547.598;546.152;60;278.249;1;0;;;3684.56;1;1
565;0.2;52.338;30.9;10.0116;40.0492;29.6;107;298.698;281.908;278;340;280;278;547.743;546.296;60;278.243;1;0;;;3681.46;1;1
566;0.2;52.4074;30.9;10.0066;40.1852;29.6;113;299.074;281.814;278;340;280;278;547.743;546.296;60;278.238;1;0;;;3681.46;1;1
567;0.2;52.338;30.9;10.0482;40.2865;29.6;115;298.973;281.727;278;340;280;278;547.743;546.296;60;278.239;1;0;;;3681.46;1;1
568;0.2;52.2338;30.9;10.01;40.1852;29.6;106;298.872;281.735;278;340;280;278;547.743;546.296;60;278.244;1;0;;;3680.32;1;1
569;0.2;52.2483;30.9;10.0127;40.1852;29.6;100;298.9;281.8;278;340;280;278;547.598;546.296;60;278.249;1;0;;;3678.06;1;1
570;0.2;52.1383;30.9;9.99168;40.0839;29.6;100;299.045;281.778;278;340;280;278;547.454;546.152;60;278.256;1;0;;;3678.06;1;1
571;0.2;52.2714;30.9;10.0537;40.0839;29.6;98;299.103;281.749;278;340;280;278;547.454;546.152;60;278.263;1;0;;;3676.93;1;1
572;0.2;52.1238;30.9;10.0071;39.9797;29.6;98;299.06;281.727;278;340;280;278;547.454;546.152;60;278.268;1;0;;;3672.41;1;1
573;0.2;52.1325;30.9;9.99057;39.9826;29.6;98;298.944;281.72;278;340;280;278;547.454;546.152;60;278.272;1;0;;;3671.28;1;1
574;0.2;52.2338;30.9;9.9917;40.0839;29.6;100;298.857;281.778;278;340;280;278;547.454;546.152;60;278.275;1;0;;;3671.28;1;1
575;0.2;52.1817;30.9;9.98174;40.0839;29.6;102;298.843;281.793;278;340;280;278;547.598;546.152;60;278.282;1;0;;;3670.15;1;1
576;0.2;52.3409;30.9;10.0122;40.0839;29.6;98;298.944;281.756;278;340;280;278;547.454;546.007;60;278.293;1;0;;;3670.15;1;1
577;0.2;52.6852;30.9;10.0596;40.0839;29.7;96;299.566;281.756;278;340;280;278;547.454;546.152;60;278.302;1;0;;;3670.15;1;1
578;0.2;52.4392;30.9;10.0493;40.0752;29.7;100;299.624;281.8;278;340;280;278;547.454;546.152;60;278.311;1;0;;;3670.15;1;1
579;0.2;52.4421;30.9;10.0316;40.1852;29.7;92;299.638;281.821;278;340;280;278;547.454;546.152;60;278.315;1;0;;;3670.15;1;1
580;0.2;52.2396;30.9;10.0293;40.1852;29.7;86;299.58;281.771;278;340;280;278;547.454;546.007;60;278.322;1;0;;;3670.15;1;1
581;0.2;52.2367;30.9;10.047;40.1881;29.7;83;299.479;281.771;278;340;280;278;547.309;546.007;60;278.323;1;0;;;3670.15;1;1
582;0.2;52.0312;30.9;9.98934;40.3877;29.7;78;299.392;281.764;278;340;280;278;547.454;546.152;60;278.321;1;0;;;3667.89;1;1
583;0.2;52.3119;30.9;10.0066;40.5122;29.7;79;299.334;281.814;278;340;280;278;547.454;546.152;60;278.321;1;0;;;3665.63;1;1
584;0.2;52.4421;30.9;10.0499;40.3877;29.7;75;299.436;281.821;278;340;280;278;547.454;546.152;60;278.322;1;0;;;3664.5;1;1
585;0.2;52.4363;30.9;10.0121;40.2402;29.7;75;299.508;281.756;278;340;280;278;547.454;546.152;60;278.32;1;0;;;3662.24;1;1
586;0.2;52.6418;30.9;10.0514;40.1852;29.7;77;299.363;281.756;278;340;280;278;547.454;546.152;60;278.318;1;0;;;3661.12;1;1
587;0.2;52.5405;30.9;10.0504;40.1852;29.7;77;299.436;282.075;278;340;280;278;547.454;546.152;60;278.316;1;0;;;3661.12;1;1
588;0.2;52.1325;30.9;10.0088;40.463;29.7;79;299.523;282.075;278;340;280;278;547.454;546.152;60;278.317;1;0;;;3659.99;1;1
589;0.2;52.2338;30.9;10.01;40.1939;29.7;78;299.031;282.075;278;340;280;278;547.454;546.152;60;278.317;1;0;;;3659.99;1;1
590;0.2;52.1701;30.9;9.92485;39.8785;29.7;79;298.9;282.075;278;340;280;278;547.454;546.296;60;278.315;1;0;;;3659.99;1;1
591;0.2;52.2338;30.9;10.01;39.9797;29.7;84;298.872;282.075;278;340;280;278;547.454;546.152;60;278.314;1;0;;;3659.99;1;1
592;0.2;51.7245;30.9;9.85815;39.8785;29.7;82;298.872;282.082;278;340;280;278;547.454;546.152;60;278.312;1;0;;;3657.01;1;1
593;0.2;52.066;30.9;9.97781;39.9826;29.7;84;298.973;282.082;278;340;280;278;547.454;546.152;60;278.311;1;0;;;3655.88;1;1
594;0.2;52.0312;30.9;9.97116;39.8814;29.6;85;299.089;282.082;278;340;280;278;547.454;546.296;60;278.31;1;0;;;3655.88;1;1
595;0.2;52.2367;30.9;10.0105;39.8785;29.6;87;299.089;282.075;278;340;280;278;547.454;546.152;60;278.31;1;0;;;3654.56;1;1
596;0.2;52.0312;30.9;9.95296;40.1852;29.6;84;298.394;282.067;278;340;280;278;547.454;546.152;60;278.309;1;0;;;3653.43;1;1
597;0.2;52.2367;30.9;9.99226;40.3877;29.6;87;298.278;282.075;278;340;280;278;547.598;546.152;60;278.308;1;0;;;3653.43;1;1
598;0.2;52.5;30.9;10.0426;40.3819;29.6;95;298.235;282.075;278;340;280;278;547.454;546.152;60;278.31;1;0;;;3653.43;1;1
599;0.2;52.3351;30.9;9.99279;40.3877;29.6;96;298.264;282.075;278;340;280;278;547.454;546.152;60;278.31;1;0;;;3652.26;1;1
600;0.2;52.2946;30.9;9.98506;40.3877;29.6;96;298.351;282.075;278;340;280;278;547.454;546.152;60;278.312;1;0;;;3652.26;1;1
601;0.2;51.93;30.9;9.91545;40.4832;29.6;104;298.423;282.082;278;340;280;278;547.309;546.007;60;278.316;1;0;;;3652.26;1;1
602;0.2;52.338;30.9;10.0299;40.5903;29.6;106;298.524;282.082;278;340;280;278;547.309;546.007;60;278.317;1;0;;;3651.13;1;1
603;0.2;52.338;30.9;10.0116;40.298;29.6;104;298.51;282.082;278;340;280;278;547.309;545.862;60;278.316;1;0;;;3647.46;1;1
604;0.2;52.5087;30.9;10.0443;40.3877;29.6;104;298.438;282.082;278;340;280;278;547.309;545.862;60;278.314;1;0;;;3645.21;1;1
605;0.2;52.1354;30.9;9.88182;40.489;29.6;104;298.351;282.075;278;340;280;278;547.309;546.007;60;278.313;1;0;;;3642.95;1;1
606;0.2;52.2367;30.9;9.97401;40.2951;29.6;104;298.293;282.075;278;340;280;278;547.164;546.007;60;278.309;1;0;;;3641.83;1;1
607;0.2;52.2338;30.9;10.01;40.1881;29.6;98;298.249;282.075;278;340;280;278;547.164;545.862;60;278.305;1;0;"CUSN8       ";;3641.83;1;1
608;0.2;52.2396;30.9;10.0293;40.2865;29.6;98;298.307;282.075;278;340;280;278;547.309;545.718;60;278.299;1;0;;;3641.83;1;1
609;0.2;52.3409;30.9;9.97561;40.3877;29.6;100;298.394;282.082;278;340;280;278;547.164;545.718;60;278.294;1;0;;;3638.45;1;1
610;0.2;52.5405;30.9;10.0688;40.1852;29.6;105;298.51;282.082;278;340;280;278;547.164;545.718;60;278.283;1;0;;;3638.45;1;1
611;0.2;52.6447;30.9;10.0519;40.3877;29.6;107;298.568;282.082;278;340;280;278;547.02;545.718;60;278.274;1;0;;;3637.32;1;1
612;0.2;52.2338;30.9;10.01;40.2865;29.6;101;298.626;282.082;278;340;280;278;547.02;545.718;60;278.265;1;0;;;3637.32;1;1
613;0.2;52.338;30.9;10.0116;40.1186;29.6;101;298.597;282.371;278;340;280;278;547.02;545.718;60;278.258;1;0;;;3635.07;1;1
614;0.2;52.7431;30.9;10.0338;40.2865;29.6;107;298.524;282.378;278;340;280;278;547.02;545.573;60;278.251;1;0;;;3632.82;1;1
615;0.2;52.9196;30.9;10.1229;40.2865;29.6;109;298.872;282.378;278;340;280;278;547.02;545.718;60;278.245;1;0;;;3632.03;1;1
616;0.2;52.6389;30.9;10.0324;40.3877;29.6;101;298.828;282.371;278;340;280;278;547.02;545.718;60;278.238;1;0;;;3631.78;1;1
617;0.2;52.338;30.9;10.0299;40.3877;29.6;97;298.915;282.321;278;340;280;278;547.02;545.718;60;278.23;1;0;;;3631.78;1;1
618;0.2;52.338;30.9;10.0299;40.489;29.6;100;299.103;282.234;278;340;280;278;547.02;545.718;60;278.219;1;0;;;3631.78;1;1
