time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;MON Verzinnungseinheit Verzinnungsstation Ofen 1 aktiv;MON Verzinnungseinheit Verzinnungsstation Ofen 2 aktiv;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
829;0.4;51.8432;27.6;11.3252;40.3935;26;212;307.465;269.452;265;360;272;272;309.172;308.883;60;264.104;1;0;;;915.016;1;1
830;0.4;52.0341;27.6;11.3124;40.1881;26;209;307.509;269.423;265;360;272;272;309.172;308.883;60;264.12;1;0;;;913.269;1;1
831;0.4;52.2367;27.6;11.4294;40.0839;26;214;307.523;269.416;265;360;272;272;309.172;309.028;60;264.138;1;0;;;913.269;1;1
832;0.4;51.93;27.6;11.3079;39.89;26;213;308.044;269.444;265;360;272;272;309.172;308.883;60;264.159;1;0;;;911.047;1;1
833;0.4;52.1354;27.6;11.3891;39.783;26;203;307.364;269.437;265;360;272;272;309.172;309.028;60;264.174;1;0;;;909.738;1;1
834;0.4;51.9387;27.6;11.3098;39.783;26;210;307.277;269.408;265;360;272;272;309.172;308.883;60;264.187;1;0;;;909.302;1;1
835;0.4;52.2367;27.7;11.7293;40.0868;26;197;307.248;269.408;265;360;272;272;309.172;308.883;60;264.208;1;0;;;908.43;1;1
836;0.4;52.1354;27.7;11.743;40.2749;26;189;307.292;269.43;265;360;272;272;309.172;308.883;60;264.23;1;0;;;906.252;1;1
837;0.4;52.0341;27.7;11.6838;40.0376;26;189;307.393;269.423;265;360;272;272;309.172;308.883;60;264.25;1;0;;;904.945;1;1
838;0.4;52.2338;27.7;11.7652;39.9855;26;182;307.48;269.423;265;360;272;272;309.172;308.883;60;264.272;1;0;;;904.945;1;1
839;0.4;52.3409;27.7;11.7344;40.2141;26;174;307.523;269.387;265;360;272;272;309.172;308.883;60;264.29;1;0;;;904.51;1;1
840;0.4;52.2541;27.7;11.7332;40.1881;26;170;307.509;269.416;265;360;272;272;309.172;308.883;60;264.31;1;0;;;903.64;1;1
841;0.4;51.9473;27.7;11.6099;40.0868;26;174;307.451;269.408;265;360;272;272;309.172;308.883;60;264.329;1;0;;;901.465;1;1
842;0.4;51.9329;27.7;11.6611;39.8843;26;169;307.378;269.423;265;360;272;272;309.172;308.883;60;264.343;1;0;;;900.595;1;1
843;0.4;52.1354;27.7;11.7248;39.8843;26;163;307.06;269.387;265;360;272;272;309.172;308.883;60;264.352;1;0;;;900.595;1;1
844;0.4;52.5434;27.7;11.8349;39.8843;26;161;307.031;269.278;265;360;272;272;309.172;308.883;60;264.357;1;0;"KHP7025     ";;899.726;1;1
845;0.4;52.5434;27.7;11.7798;39.9855;26;163;307.118;269.343;265;360;272;272;309.172;308.883;60;264.362;1;0;;;897.989;1;1
846;0.4;52.2685;27.7;11.7548;39.9855;26;162;307.248;269.343;265;360;272;272;309.172;308.883;60;264.366;1;0;;;896.516;1;1
847;0.4;52.0341;27.7;11.7202;40.0868;26;161;306.51;269.321;265;360;272;272;309.172;308.883;60;264.37;1;0;;;895.648;1;1
848;0.4;52.0052;27.8;11.9941;40.1881;26;160;306.453;269.3;265;360;272;272;309.172;308.883;60;264.373;1;0;;;895.648;1;1
849;0.4;51.8287;27.8;11.9534;40.2894;26;167;306.467;269.285;265;360;272;272;309.172;309.028;60;264.376;1;0;;;894.347;1;1
850;0.4;52.0312;27.8;12.0183;40.1881;26;165;306.395;269.271;265;360;272;272;309.172;309.028;60;264.387;1;0;;;892.65;1;1
851;0.4;52.1007;27.8;12.0889;40.2836;26;161;306.047;269.293;265;360;272;272;309.172;309.028;60;264.4;1;0;;;892.216;1;1
852;0.4;52.1354;27.8;12.0788;40.2894;26;164;306.033;269.3;265;360;272;272;309.317;308.883;60;264.411;1;0;;;892.216;1;1
853;0.4;51.985;27.8;11.9713;40.2894;26;169;306.134;269.336;265;360;272;272;309.317;309.028;60;264.424;1;0;;;891.35;1;1
854;0.4;52.0341;27.8;12.0008;40.2894;26;170;305.498;269.321;265;360;272;272;309.317;308.883;60;264.436;1;0;;;890.633;1;1
855;0.4;52.2396;27.8;12.0664;40.2922;26;168;305.57;269.3;265;360;272;272;309.172;308.883;60;264.451;1;0;;;889.334;1;1
856;0.4;52.3409;27.8;12.1081;39.9855;26;175;305.599;269.285;265;360;272;272;309.172;308.883;60;264.467;1;0;;;886.453;1;1
857;0.4;52.2367;27.8;12.0657;39.8843;26;176;305.194;269.271;265;360;272;272;309.028;308.738;60;264.482;1;0;;;886.453;1;1
858;0.4;52.0341;27.8;12.0189;39.9855;26;178;305.093;269.293;265;360;272;272;309.028;308.883;60;264.498;1;0;;;885.588;1;1
859;0.4;52.4913;27.8;12.1245;39.9855;26;191;304.991;269.343;265;360;272;272;309.172;308.883;60;264.516;1;0;;;883.428;1;1
860;0.4;52.3438;27.8;12.1088;39.9855;26;182;304.933;269.336;265;360;272;272;309.028;308.738;60;264.536;1;0;;;883.428;1;1
861;0.4;52.3061;27.8;12.1183;40.1881;26;182;304.557;269.271;265;360;272;272;309.028;308.883;60;264.553;1;0;;;881.552;1;1
862;0.4;52.338;27.8;12.1257;40.3935;26;187;304.716;269.3;265;360;272;272;309.028;308.883;60;264.572;1;0;;;881.193;1;1
863;0.4;52.0168;27.8;12.0695;40.2894;26;187;304.499;269.249;265;360;272;272;309.172;308.738;60;264.598;1;0;;;881.193;1;1
864;0.4;51.93;27.8;12.013;40.3819;26;183;304.109;269.271;265;360;272;272;309.028;308.738;60;264.621;1;0;;;878.476;1;1
865;0.4;52.0689;27.8;12.0452;40.2922;26;183;304.008;269.278;265;360;272;272;309.172;308.883;60;264.642;1;0;;;878.476;1;1
866;0.4;52.2367;27.8;12.084;40.2922;26;182;304.008;269.336;265;360;272;272;309.172;308.883;60;264.66;1;0;;;877.614;1;1
867;0.4;51.9329;27.8;12.0681;40.3762;26;182;304.065;269.336;265;360;272;272;309.028;308.883;60;264.683;1;0;;;875.891;1;1
868;0.4;52.092;27.8;12.0869;40.3906;26;176;304.109;269.321;265;360;272;272;309.172;308.883;60;264.707;1;0;;;875.891;1;1
869;0.4;52.0284;27.8;12.0903;40.515;26;173;303.689;269.307;265;360;272;272;309.172;308.883;60;264.729;1;0;;;874.599;1;1
870;0.4;52.1238;27.7;11.7951;40.2922;26;172;303.675;269.249;265;360;272;272;309.172;308.883;60;264.748;1;0;;;873.308;1;1
871;0.4;52.1325;27.7;11.7606;40.0666;26;174;303.617;269.278;265;360;272;272;309.172;308.883;60;264.765;1;0;;;871.588;1;1
872;0.4;52.1846;27.7;11.7176;40.0868;26;170;303.487;269.271;265;360;272;272;309.172;308.883;60;264.788;1;0;;;871.158;1;1
873;0.4;52.3409;27.7;11.8259;40.1881;26;163;303.443;269.321;265;360;272;272;309.172;308.883;60;264.812;1;0;;;870.836;1;1
874;0.4;52.364;27.7;11.8311;39.9855;26;157;303.472;269.3;265;360;272;272;309.172;309.028;60;264.838;1;0;;;870.836;1;1
875;0.4;52.5405;27.7;11.8526;39.8987;26;150;303.573;269.654;265;360;272;272;309.172;308.883;60;264.859;1;0;;;869.117;1;1
876;0.4;52.4421;27.7;11.922;39.8843;26;147;303.689;269.661;265;360;272;272;309.172;308.883;60;264.884;1;0;;;867.602;1;1
877;0.4;52.338;27.7;11.8618;40.1881;26;146;303.805;269.669;265;360;272;272;309.172;308.738;60;264.908;1;0;;;867.602;1;1
878;0.4;52.3409;27.7;11.8624;40.0868;26;139;303.168;269.661;265;360;272;272;309.172;308.738;60;264.931;1;0;;;866.743;1;1
879;0.4;52.338;27.7;11.8435;39.9855;26.1;137;303.053;269.633;265;360;272;272;309.172;308.883;60;264.953;1;0;;;865.436;1;1
880;0.4;52.4392;27.7;11.8847;39.9103;26.1;136;302.951;269.669;265;360;272;272;309.172;308.883;60;264.978;1;0;;;863.292;1;1
881;0.4;52.1354;27.7;11.8341;39.9855;26.1;134;302.937;269.314;265;360;272;272;309.172;308.883;60;265.003;1;0;;;860.526;1;1
882;0.4;51.93;27.7;11.733;39.8843;26.1;127;302.662;269.285;265;360;272;272;309.172;308.883;60;265.025;1;0;;;860.526;1;1
883;0.4;51.8287;27.7;11.7645;40.0868;26.1;132;302.778;269.271;265;360;272;272;309.172;308.738;60;265.057;1;0;;;860.098;1;1
884;0.4;51.8113;27.7;11.7424;40.1881;26.1;129;302.865;269.64;265;360;272;272;309.028;308.883;60;265.085;1;0;;;859.618;1;1
885;0.4;52.0312;27.7;11.8105;40.2922;26.1;118;302.156;269.64;265;360;272;272;309.028;308.883;60;265.118;1;0;;;858.762;1;1
886;0.4;52.173;27.7;11.8244;40.2894;26.1;113;301.968;269.416;265;360;272;272;309.028;308.738;60;265.147;1;0;;;857.906;1;1
887;0.4;52.0399;27.7;11.8124;40.3906;26.1;117;301.924;269.437;265;360;272;272;309.172;308.883;60;265.176;1;0;;;856.58;1;1
888;0.4;51.8837;27.7;11.777;40.3935;26.1;114;301.23;269.437;265;360;272;272;309.028;308.883;60;265.201;1;0;;;856.153;1;1
889;0.4;51.93;27.7;11.7693;40.3906;26.1;117;301.722;269.712;265;360;272;272;309.172;308.883;60;265.236;1;0;;;854.87;1;1
890;0.4;52.4421;27.7;11.922;40.2894;26.1;111;301.157;269.43;265;360;272;272;309.172;308.883;60;265.269;1;0;;;854.443;1;1
891;0.4;52.4392;27.7;11.9397;40.1881;26.1;114;301.1;269.43;265;360;272;272;309.172;308.883;60;265.299;1;0;"KHP7025     ";;853.162;1;1
892;0.4;52.338;27.7;11.8984;40.0868;26.1;114;300.246;269.437;265;360;272;272;309.172;308.883;60;265.333;1;0;;;850.54;1;1
893;0.4;52.4537;27.7;11.9063;40.1881;26.1;104;300.159;269.43;265;360;272;272;309.172;308.883;60;265.366;1;0;;;850.54;1;1
894;0.4;52.5405;27.7;11.9444;40.1881;26.1;102;300.13;269.423;265;360;272;272;309.172;308.883;60;265.403;1;0;;;850.54;1;1
895;0.4;52.338;27.7;11.8984;39.9855;26.1;99;299.942;269.437;265;360;272;272;309.172;308.883;60;265.437;1;0;;;849.687;1;1
896;0.4;52.1181;27.7;11.8302;40.2894;26.1;100;300.087;269.43;265;360;272;272;309.172;308.883;60;265.473;1;0;;;848.408;1;1
897;0.4;51.9271;27.7;11.7868;40.1881;26.1;97;299.407;269.437;265;360;272;272;309.172;308.883;60;265.52;1;0;;;846.334;1;1
898;0.4;51.8287;27.7;11.7464;40.0752;26.1;97;299.407;269.437;265;360;272;272;309.172;308.883;60;265.56;1;0;;;845.483;1;1
899;0.4;52.1354;27.7;11.8159;40.0868;26.1;93;299.031;269.452;265;360;272;272;309.028;308.883;60;265.592;1;0;;;845.483;1;1
900;0.4;52.3409;27.6;11.5437;40.2402;26.1;93;298.958;269.452;265;360;272;272;309.028;308.738;60;265.627;1;0;;;845.057;1;1
901;0.4;52.338;27.6;11.5064;40.3935;26.1;87;298.249;269.495;265;360;272;272;309.028;308.883;60;265.663;1;0;;;844.629;1;1
902;0.4;52.4248;27.6;11.5622;40.2894;26;84;298.206;269.51;265;360;272;272;309.028;308.883;60;265.698;1;0;;;842.502;1;1
903;0.4;52.2367;27.6;11.5024;40.1881;26;86;297.902;269.618;265;360;272;272;309.172;308.883;60;265.734;1;0;;;841.652;1;1
904;0.4;52.1354;27.6;11.4801;39.9855;26;82;298.047;269.618;265;360;272;272;309.172;308.883;60;265.767;1;0;;;840.041;1;1
905;0.4;52.3409;27.6;11.5619;39.8843;26;79;297.642;269.64;265;360;272;272;309.172;308.883;60;265.796;1;0;;;839.616;1;1
906;0.4;52.0978;27.6;11.4537;40.0868;26;74;297.613;269.647;265;360;272;272;309.028;308.883;60;265.818;1;0;;;839.063;1;1
907;0.4;52.0312;27.6;11.5117;40.0868;26;74;296.976;269.64;265;360;272;272;309.028;308.883;60;265.841;1;0;;;837.617;1;1
908;0.4;52.2396;27.6;11.4483;39.9855;26;71;296.861;269.633;265;360;272;272;309.172;308.738;60;265.859;1;0;;;836.107;1;1
909;0.4;52.6447;27.6;11.6474;40.1881;26;69;296.369;269.806;265;360;272;272;309.028;308.883;60;265.875;1;0;;;834.835;1;1
910;0.4;52.4277;27.6;11.5628;40.1852;26;75;296.398;269.792;265;360;272;272;309.028;308.883;60;265.889;1;0;;;833.607;1;1
911;0.4;52.4392;27.6;11.5287;39.945;26;72;295.949;269.777;265;360;272;272;309.028;308.883;60;265.901;1;0;;;833.408;1;1
912;0.4;52.4363;27.6;11.5098;40.0608;26;75;296.021;269.77;265;360;272;272;309.172;308.883;60;265.912;1;0;;;832.951;1;1
913;0.4;52.338;27.5;11.2242;40.2922;26;72;295.689;269.763;265;360;272;272;309.172;308.883;60;265.922;1;0;;;831.002;1;1
914;0.4;52.5405;27.5;11.2126;40.3935;26;78;294.951;269.792;265;360;272;272;309.172;308.883;60;265.93;1;0;;;829.732;1;1
915;0.4;52.4421;27.5;11.1916;40.3906;26;79;294.835;269.835;265;360;272;272;309.172;308.883;60;265.94;1;0;;;828.463;1;1
916;0.4;52.4392;27.5;11.191;40.0868;26;79;294.372;269.821;265;360;272;272;309.172;308.883;60;265.947;1;0;;;828.463;1;1
917;0.4;52.4392;27.5;11.1727;40.0868;26;87;294.372;269.813;265;360;272;272;309.172;308.883;60;265.953;1;0;;;828.058;1;1
918;0.4;52.338;27.5;11.1328;40.3125;26;91;293.822;269.799;265;360;272;272;309.172;308.883;60;265.955;1;0;;;826.368;1;1
919;0.4;52.1065;27.5;11.1564;40.3906;26;97;293.953;269.784;265;360;272;272;309.172;308.883;60;265.958;1;0;;;825.349;1;1
920;0.4;52.0341;27.5;11.1046;40.2054;26;100;293.649;269.777;265;360;272;272;309.172;308.883;60;265.957;1;0;;;824.504;1;1
921;0.4;52.0341;27.5;11.1227;40.11;26;104;293.562;269.763;265;360;272;272;309.028;308.883;60;265.961;1;0;;;822.816;1;1
922;0.4;51.93;27.5;11.0823;40.0868;26;106;292.81;269.77;265;360;272;272;309.028;308.883;60;265.965;1;0;;;822.816;1;1
923;0.4;51.9387;27.4;10.7497;40.3733;26;111;292.694;270.175;265;360;272;272;309.172;308.883;60;265.969;1;0;;;820.707;1;1
924;0.4;51.93;27.4;10.766;40.3819;26;117;292.694;270.197;265;360;272;272;309.172;308.883;60;265.972;1;0;;;819.864;1;1
925;0.4;52.338;27.4;10.8506;40.2894;26;124;292.462;270.204;265;360;272;272;309.028;308.883;60;265.972;1;0;;;819.249;1;1
926;0.4;52.0312;27.4;10.7689;40.2894;26;133;292.535;270.197;265;360;272;272;309.028;308.883;60;265.975;1;0;;;817.564;1;1
927;0.4;52.2396;27.4;10.8667;40.2054;26;134;292.65;270.204;265;360;272;272;309.028;308.883;60;265.978;1;0;;;817.185;1;1
928;0.4;52.1991;27.4;10.8401;40.1881;26;133;292.665;270.211;265;360;272;272;309.028;308.883;60;265.983;1;0;;;816.764;1;1
929;0.4;52.0341;27.4;10.7695;40.2922;26;135;291.884;270.19;265;360;272;272;309.028;308.883;60;265.991;1;0;;;816.343;1;1
930;0.4;52.0544;27.4;10.7918;40.0868;26;135;291.768;270.19;265;360;272;272;309.172;308.883;60;266.006;1;0;;;816.343;1;1
931;0.4;52.1354;27.4;10.8451;40.0579;26;146;291.696;270.175;265;360;272;272;309.172;308.883;60;266.018;1;0;;;813.551;1;1
932;0.4;51.93;27.3;10.4316;40.0868;26;145;291.768;270.175;265;360;272;272;309.028;308.883;60;266.037;1;0;;;812.851;1;1
933;0.4;52.1007;27.3;10.4477;40.0868;26;144;291.84;270.298;265;360;272;272;309.172;308.883;60;266.053;1;0;;;812.431;1;1
934;0.4;52.2454;27.3;10.495;40.026;26;144;291.927;270.284;265;360;272;272;309.172;308.883;60;266.07;1;0;;;811.75;1;1
935;0.4;52.338;27.3;10.5867;39.8843;26;141;291.97;270.269;265;360;272;272;309.172;308.883;60;266.094;1;0;;;810.91;1;1
936;0.4;52.2396;27.3;10.5485;39.8843;26;140;291.869;270.255;265;360;272;272;309.172;308.883;60;266.118;1;0;;;808.811;1;1
937;0.4;52.4392;27.3;10.5705;39.8843;26;140;291.797;270.276;265;360;272;272;309.172;308.883;60;266.139;1;0;;;807.133;1;1
938;0.4;52.1615;27.3;10.5692;40.1881;26;139;291.71;270.312;265;360;272;272;309.172;309.028;60;266.157;1;0;;;805.875;1;1
939;0.4;52.0341;27.3;10.4889;40.0984;26;126;292.303;270.334;265;360;272;272;309.172;309.028;60;266.168;1;0;;;805.875;1;1
940;0.4;51.93;27.3;10.5405;40.0897;26;119;292.376;270.312;265;360;272;272;309.172;308.883;60;266.183;1;0;;;805.456;1;1
941;0.4;51.9329;27.3;10.5048;40.1881;26;111;292.491;270.298;265;360;272;272;309.172;309.028;60;266.195;1;0;;;803.456;1;1
942;0.4;51.9329;27.3;10.5048;40.4485;26;100;292.477;270.284;265;360;272;272;309.172;309.028;60;266.204;1;0;;;803.226;1;1
943;0.4;51.8258;27.3;10.5193;40.4803;26;96;292.491;270.276;265;360;272;272;309.172;308.883;60;266.214;1;0;;;801.133;1;1
944;0.4;52.0312;27.3;10.5065;40.4282;26;92;292.332;270.276;265;360;272;272;309.172;308.883;60;266.222;1;0;;;801.133;1;1
945;0.4;52.0515;27.3;10.5833;40.2894;26;91;292.477;270.269;265;360;272;272;309.172;308.883;60;266.233;1;0;;;800.925;1;1
946;0.4;52.4392;27.3;10.7171;40.0868;26;90;292.13;270.341;265;360;272;272;309.172;308.883;60;266.241;1;0;;;800.308;1;1
947;0.4;52.3351;27.3;10.641;40.2894;26;84;292.13;270.327;265;360;272;272;309.172;308.883;60;266.249;1;0;;;799.471;1;1
948;0.4;52.2367;27.3;10.6027;40.3935;26;80;292.216;270.508;265;360;272;272;309.028;308.883;60;266.254;1;0;;;797.04;1;1
949;0.4;52.1036;27.3;10.6303;40.3906;26.1;79;292.289;270.457;265;360;272;272;309.028;308.883;60;266.259;1;0;;;796.623;1;1
950;0.4;52.1354;27.3;10.6368;40.1881;26.1;79;292.347;270.457;265;360;272;272;309.028;308.883;60;266.266;1;0;;;795.37;1;1
951;0.4;52.3409;27.3;10.6604;40.1881;26.1;71;292.361;270.45;265;360;272;272;309.172;308.883;60;266.271;1;0;;;794.535;1;1
952;0.4;52.2367;27.3;10.6575;40.0839;26.1;65;291.884;270.479;265;360;272;272;309.172;308.883;60;266.273;1;0;;;794.118;1;1
953;0.4;52.4392;27.3;10.7171;40.1765;26.1;64;291.768;270.479;265;360;272;272;309.028;308.883;60;266.269;1;0;;;793.284;1;1
954;0.4;52.338;27.3;10.7147;39.9855;26.1;74;291.696;270.472;265;360;272;272;309.028;308.883;60;266.263;1;0;;;791.925;1;1
955;0.4;52.0341;27.3;10.6707;39.9682;26.1;74;291.667;270.414;265;360;272;272;309.028;308.738;60;266.258;1;0;;;790.597;1;1
956;0.4;52.1354;27.3;10.7097;39.9884;26.1;74;291.088;270.435;265;360;272;272;309.028;308.883;60;266.252;1;0;;;788.099;1;1
957;0.4;52.338;27.3;10.7513;40.0868;26.1;79;291.131;270.428;265;360;272;272;309.172;308.738;60;266.242;1;0;;;787.683;1;1
958;0.4;52.338;27.3;10.7147;40.0868;26.1;93;291.233;270.407;265;360;272;272;309.028;308.738;60;266.236;1;0;;;787.267;1;1
959;0.4;52.3003;27.3;10.7984;40.0868;26.1;94;291.247;270.385;265;360;272;272;309.028;308.883;60;266.231;1;0;;;787.142;1;1
960;0.4;52.4392;27.3;10.7904;39.9884;26;93;290.871;270.378;265;360;272;272;309.028;308.883;60;266.221;1;0;;;784.923;1;1
961;0.4;52.338;27.3;10.7513;39.9855;26;94;290.726;270.407;265;360;272;272;309.028;308.738;60;266.216;1;0;;;783.031;1;1
962;0.4;52.1383;27.3;10.7285;39.8843;26;103;290.639;270.414;265;360;272;272;309.028;308.738;60;266.208;1;0;;;782.615;1;1
963;0.4;52.1354;27.3;10.6915;39.783;26;106;290.654;270.414;265;360;272;272;308.883;308.883;60;266.197;1;0;;;780.91;1;1
964;0.4;51.93;27.3;10.7219;40.0868;26;108;290.842;270.725;265;360;272;272;309.028;308.738;60;266.184;1;0;;;780.91;1;1
965;0.4;52.1383;27.3;10.7649;40.0868;26;113;290.856;270.855;265;360;272;272;309.028;308.738;60;266.174;1;0;;;780.495;1;1
966;0.4;52.338;27.3;10.8244;40.0897;26;113;290.914;270.841;265;360;272;272;309.028;308.883;60;266.166;1;0;"KHP7025     ";;780.032;1;1
967;0.4;52.5405;27.3;10.8296;40.2922;26;113;290.104;270.826;265;360;272;272;309.028;308.738;60;266.152;1;0;;;780.032;1;1
968;0.4;52.5434;27.3;10.8119;40.3935;26;117;289.959;270.812;265;360;272;272;309.028;308.738;60;266.143;1;0;;;776.223;1;1
969;0.4;52.2598;27.3;10.7718;40.1968;26;135;289.858;270.804;265;360;272;272;309.172;308.738;60;266.132;1;0;;;775.395;1;1
970;0.4;52.4421;27.3;10.8643;40.1881;26;140;289.829;270.79;265;360;272;272;309.028;308.738;60;266.127;1;0;;;774.567;1;1
971;0.4;52.0312;27.3;10.761;40.1881;26;141;289.887;270.783;265;360;272;272;309.028;308.738;60;266.124;1;0;;;774.153;1;1
972;0.4;52.037;27.2;10.4271;40.0868;26;141;289.974;270.819;265;360;272;272;309.028;308.883;60;266.121;1;0;;;773.74;1;1
973;0.4;51.9329;27.2;10.4244;40.1997;26;143;290.061;270.855;265;360;272;272;309.028;308.738;60;266.118;1;0;;;772.085;1;1
974;0.4;51.9416;27.2;10.408;40.2488;26;148;290.914;270.848;265;360;272;272;309.028;308.738;60;266.114;1;0;;;771.331;1;1
975;0.4;51.93;27.2;10.4056;39.9855;26;148;290.842;270.833;265;360;272;272;309.028;308.738;60;266.11;1;0;;;769.501;1;1
976;0.4;51.7303;27.2;10.3656;39.9711;26;142;290.726;270.826;265;360;272;272;309.028;308.738;60;266.105;1;0;;;769.088;1;1
977;0.4;51.6059;27.2;10.3046;39.9826;26;141;290.625;270.812;265;360;272;272;308.883;308.738;60;266.093;1;0;;;769.088;1;1
978;0.4;51.93;27.2;10.4419;40.162;26;141;290.683;270.797;265;360;272;272;309.028;308.594;60;266.081;1;0;;;768.631;1;1
979;0.4;52.2338;27.2;10.4483;40.0868;26;141;290.77;270.79;265;360;272;272;309.028;308.738;60;266.072;1;0;"KHP7025     ";;767.758;1;1
980;0.4;52.2367;27.2;10.4853;40.1881;26;141;290.885;270.819;265;360;272;272;309.028;308.883;60;266.063;1;0;;;765.695;1;1
981;0.4;51.9329;27.2;10.4244;40.4948;26;142;291.233;270.855;265;360;272;272;309.028;308.738;60;266.047;1;0;;;764.87;1;1
982;0.4;52.202;27.2;10.5148;40.2894;26;141;291.131;270.848;265;360;272;272;309.028;308.738;60;266.03;1;0;;;763.245;1;1
983;0.4;52.1354;27.2;10.5014;40.2344;26;130;291.073;270.833;265;360;272;272;308.883;308.738;60;266.015;1;0;;;760.552;1;1
984;0.4;52.0312;27.2;10.4623;40.2922;26;136;291.059;270.826;265;360;272;272;309.028;308.738;60;265.994;1;0;;;760.552;1;1
985;0.4;52.0341;27.3;10.7798;40.0868;26;141;290.958;270.804;265;360;272;272;309.028;308.738;60;265.974;1;0;;;759.729;1;1
986;0.4;52.2309;27.3;10.8023;39.9855;26;142;290.9;270.797;265;360;272;272;309.028;308.738;60;265.955;1;0;"KHP7025     ";;758.906;1;1
987;0.4;52.2367;27.3;10.8582;39.8843;26;143;290.987;270.79;265;360;272;272;309.028;308.738;60;265.931;1;0;;;758.495;1;1
988;0.4;52.2367;27.3;10.8217;40.2778;26;145;291.073;270.804;265;360;272;272;309.028;308.738;60;265.905;1;0;;;756.13;1;1
989;0.4;52.0341;27.3;10.7434;40.1881;26;152;291.942;270.558;265;360;272;272;309.028;308.738;60;265.882;1;0;;;755.719;1;1
990;0.4;52.1296;27.3;10.7631;40.1881;26;158;291.898;270.551;265;360;272;272;309.028;308.738;60;265.862;1;0;;;755.684;1;1
991;0.4;52.2367;27.3;10.8035;40.0868;26;154;291.782;270.537;265;360;272;272;308.883;308.738;60;265.844;1;0;;;754.863;1;1
992;0.4;52.0544;27.3;10.7658;39.9855;26.1;157;291.696;270.53;265;360;272;272;309.028;308.738;60;265.823;1;0;;;754.042;1;1
993;0.4;52.1354;27.3;10.8736;40.0868;26.1;160;291.652;270.501;265;360;272;272;308.883;308.738;60;265.806;1;0;;;752.775;1;1
994;0.4;51.6725;27.3;10.6868;40.0868;26.1;166;291.768;270.479;265;360;272;272;309.028;308.738;60;265.789;1;0;;;752.365;1;1
995;0.4;51.7043;27.3;10.7114;40.0926;26.1;170;291.869;270.464;265;360;272;272;309.028;308.738;60;265.777;1;0;;;749.775;1;1
996;0.4;51.6262;27.3;10.6412;40.1881;26.1;177;292.289;270.45;265;360;272;272;309.028;308.738;60;265.762;1;0;;;749.075;1;1
997;0.4;51.6175;27.3;10.6033;39.8872;26.1;179;292.188;270.443;265;360;272;272;309.028;308.594;60;265.749;1;0;;;747.028;1;1
998;0.4;52.0312;27.3;10.6883;40.0897;26.1;170;292.115;270.428;265;360;272;272;309.028;308.738;60;265.737;1;0;;;747.028;1;1
999;0.4;52.4855;27.3;10.8183;40.1881;26.1;170;292.057;270.435;265;360;272;272;308.883;308.738;60;265.721;1;0;"KHP7025     ";;746.619;1;1
1000;0.4;52.1152;27.3;10.7055;40.0868;26.1;177;291.942;270.428;265;360;272;272;309.028;308.594;60;265.708;1;0;;;745.801;1;1
1001;0.4;52.0312;27.3;10.7065;40.1881;26.1;177;292.766;270.407;265;360;272;272;309.028;308.738;60;265.695;1;0;;;745.801;1;1
1002;0.4;52.0284;27.3;10.7604;40.1881;26.1;174;292.882;270.407;265;360;272;272;309.028;308.738;60;265.679;1;0;"KHP7025     ";;743.925;1;1
1003;0.4;52.1354;27.3;10.6915;40.1881;26.1;174;292.969;270.399;265;360;272;272;309.028;308.738;60;265.67;1;0;;;742.291;1;1
1004;0.4;52.2367;27.3;10.7487;40.1881;26.1;177;292.882;270.407;265;360;272;272;309.028;308.738;60;265.662;1;0;;;741.086;1;1
1005;0.4;52.0428;27.3;10.6907;39.9855;26.1;179;293.07;270.407;265;360;272;272;309.028;308.594;60;265.655;1;0;;;739.744;1;1
1006;0.4;51.9242;27.3;10.6481;40.0839;26.1;180;292.94;270.414;265;360;272;272;308.883;308.594;60;265.649;1;0;;;739.744;1;1
1007;0.4;51.9329;27.4;11.0388;39.9277;26.1;174;292.983;270.435;265;360;272;272;308.883;308.738;60;265.644;1;0;;;738.928;1;1
1008;0.4;52.0515;27.4;11.0277;39.9855;26.1;175;293.808;270.472;265;360;272;272;308.883;308.594;60;265.639;1;0;;;738.113;1;1
1009;0.4;51.9358;27.4;10.985;40.0868;26.1;174;293.909;270.472;265;360;272;272;308.883;308.594;60;265.634;1;0;"KHP7025     ";;737.297;1;1
1010;0.4;51.93;27.4;11.0019;40.0868;26.2;170;293.981;270.349;265;360;272;272;309.028;308.594;60;265.631;1;0;;;735.26;1;1
1011;0.4;52.1354;27.4;11.009;40.0868;26.2;169;294.17;270.327;265;360;272;272;308.883;308.594;60;265.624;1;0;;;734.393;1;1
1012;0.4;52.1123;27.4;10.9859;39.8843;26.2;168;294.025;270.32;265;360;272;272;308.883;308.594;60;265.619;1;0;;;732.564;1;1
