Time;[11:7];[31:42];[31:47];[32:1];[32:90];[32:124];[33:142];[33:146];[33:337];[33:338];[33:339];[33:340];[33:341];[33:342];[33:343];[33:344];[33:345]
4277;0,35;13,6838;4,52054;355;830;80;559,317;559,317;341,254;271,95;268,396;268,1;66,7029;40,0131;26,6898;0;274,95
4278;0,35;13,6094;4,49491;355;830;80;559,172;559,172;341,254;271,95;268,396;268,1;66,7029;40,0131;26,6898;0;274,95
4279;0,35;13,6894;4,49749;355;830;80;559,172;559,317;341,254;271,95;268,396;268,1;66,7029;40,0131;26,6898;0;274,95
4280;0,35;14,0004;4,51162;355;830;80;559,172;559,172;341,254;271,95;268,396;268,1;66,7029;40,0131;26,6898;0;274,95
4281;0,35;13,994;4,48539;355;830;80;559,172;559,172;342,269;270,875;268,382;268,02;66,479;39,2764;27,2026;0;274,818
4282;0,35;14,1314;4,56065;355;830;80;559,172;559,317;342,269;270,875;268,382;268,02;66,479;39,2764;27,2026;0;274,818
4283;0,35;14,3037;4,54705;355;830;80;559,172;559,317;342,269;270,875;268,382;268,02;66,479;39,2764;27,2026;0;274,818
4284;0,35;14,3733;4,58744;355;830;80;559,172;559,172;342,269;270,875;268,382;268,02;66,479;39,2764;27,2026;0;274,818
4285;0,35;14,3685;4,56135;355;830;80;559,172;559,172;343,179;273,275;268,369;268;66,2474;38,5443;27,7031;0;274,686
4286;0,35;14,5847;4,5603;355;830;80;559,172;559,172;343,179;273,275;268,369;268;66,2474;38,5443;27,7031;0;274,686
4287;0,35;14,6847;4,53491;355;830;80;559,172;559,317;343,179;273,275;268,369;268;66,2474;38,5443;27,7031;0;274,686
4288;0,35;14,6777;4,50847;355;830;80;559,172;559,317;343,179;273,275;268,369;268;66,2474;38,5443;27,7031;0;274,686
4289;0,35;14,952;4,55752;355;830;80;559,172;559,317;343,817;272,247;268,359;268,055;65,9823;37,787;28,1953;0;274,554
4290;0,35;15,0634;4,60103;355;830;80;559,172;559,172;343,817;272,247;268,359;268,055;65,9823;37,787;28,1953;0;274,554
4291;0,35;14,9624;4,54813;355;830;80;559,172;559,028;343,817;272,247;268,359;268,055;65,9823;37,787;28,1953;0;274,554
4292;0,35;15,0451;4,60007;355;830;80;559,172;558,883;343,817;272,247;268,359;268,055;65,9823;37,787;28,1953;0;274,554
4293;0,35;15,4151;4,58872;355;830;80;558,883;558,883;344,333;271,932;268,357;268,23;65,6636;36,9856;28,678;0;274,422
4294;0,35;15,3325;4,52473;355;830;80;558,883;558,738;344,333;271,932;268,357;268,23;65,6636;36,9856;28,678;0;274,422
4295;0,35;15,4656;4,58956;355;830;80;558,883;558,883;344,333;271,932;268,357;268,23;65,6636;36,9856;28,678;0;274,422
4296;0,35;15,3673;4,58779;355;830;80;558,883;558,883;344,333;271,932;268,357;268,23;65,6636;36,9856;28,678;0;274,422
4297;0,35;15,6588;4,60191;355;830;80;558,738;558,883;344,791;272,785;268,364;268,3;65,2712;36,1215;29,1498;0;274,29
4298;0,35;15,5713;4,58815;355;830;80;558,738;558,883;344,791;272,785;268,364;268,3;65,2712;36,1215;29,1498;0;274,29
4299;0,35;15,6414;4,61335;355;830;80;558,883;558,883;344,791;272,785;268,364;268,3;65,2712;36,1215;29,1498;0;274,29
4300;0,35;15,5919;4,54813;355;830;80;558,738;558,883;344,791;272,785;268,364;268,3;65,2712;36,1215;29,1498;0;274,29
4301;0,35;15,6394;4,56233;355;830;80;558,883;559,028;345,272;272,555;268,382;268,318;64,8059;35,196;29,61;0;274,158
4302;0,35;15,9998;4,58779;355;830;80;559,028;559,028;345,272;272,555;268,382;268,318;64,8059;35,196;29,61;0;274,158
4303;0,35;15,9935;4,57457;355;830;80;559,028;559,028;345,272;272,555;268,382;268,318;64,8059;35,196;29,61;0;274,158
4304;0,35;16,0104;4,60967;355;830;80;559,028;559,028;345,272;272,555;268,382;268,318;64,8059;35,196;29,61;0;274,158
4305;0,35;15,931;4,60908;355;830;80;558,883;559,028;345,748;272,34;268,411;268,685;64,2576;34,1987;30,0589;0;274,026
4306;0,35;15,9289;4,58872;355;830;80;559,028;559,028;345,748;272,34;268,411;268,685;64,2576;34,1987;30,0589;0;274,026
4307;0,35;16,0623;4,63986;355;830;80;558,883;558,883;345,748;272,34;268,411;268,685;64,2576;34,1987;30,0589;0;274,026
4308;0,35;16,0114;4,664;355;830;80;558,738;558,883;345,748;272,34;268,411;268,685;64,2576;34,1987;30,0589;0;274,026
4309;0,35;16,2641;4,62042;355;830;80;558,738;558,883;346,04;272,193;268,463;268,86;63,5472;33,0521;30,4951;0;273,893
4310;0,35;16,333;4,6266;355;830;80;558,738;558,883;346,04;272,193;268,463;268,86;63,5472;33,0521;30,4951;0;273,893
4311;0,35;16,2483;4,61335;355;830;80;558,738;559,028;346,04;272,193;268,463;268,86;63,5472;33,0521;30,4951;0;273,893
4312;0,35;16,2988;4,61425;355;830;80;558,738;558,883;346,04;272,193;268,463;268,86;63,5472;33,0521;30,4951;0;273,893
4313;0,35;16,2136;4,55289;355;830;80;558,883;558,883;346,548;272,905;268,538;269,085;62,6821;31,7684;30,9137;0;273,761
4314;0,35;16,2544;4,60271;355;830;80;558,883;558,883;346,548;272,905;268,538;269,085;62,6821;31,7684;30,9137;0;273,761
4315;0,35;16,1805;4,55009;355;830;80;558,738;558,883;346,548;272,905;268,538;269,085;62,6821;31,7684;30,9137;0;273,761
4316;0,35;16,4343;4,62828;355;830;80;558,883;558,883;346,548;272,905;268,538;269,085;62,6821;31,7684;30,9137;0;273,761
4317;0,35;16,4169;4,40721;355;830;80;558,883;559,028;346,533;274,56;268,631;269,36;61,6857;30,3742;31,3115;0;273,63
4318;0,35;16,3504;4,39548;355;830;80;558,883;559,028;346,533;274,56;268,631;269,36;61,6857;30,3742;31,3115;0;273,63
4319;0,35;16,4524;4,44851;355;830;80;558,883;558,883;346,533;274,56;268,631;269,36;61,6857;30,3742;31,3115;0;273,63
4320;0,35;16,7272;4,40908;355;830;80;558,883;558,883;346,533;274,56;268,631;269,36;61,6857;30,3742;31,3115;0;273,63
4321;0,35;16,8067;4,38375;355;830;80;558,883;558,883;346,44;274,32;268,721;269,443;60,6922;28,998;31,6942;0;273,498
4322;0,35;16,7224;4,39697;355;830;80;559,028;558,883;346,44;274,32;268,721;269,443;60,6922;28,998;31,6942;0;273,498
4323;0,35;16,7728;4,40755;355;830;80;559,028;559,028;346,44;274,32;268,721;269,443;60,6922;28,998;31,6942;0;273,498
4324;0,35;16,6681;4,40874;355;830;80;559,028;559,172;346,44;274,32;268,721;269,443;60,6922;28,998;31,6942;0;273,498
4325;0,35;16,6202;4,44743;355;830;80;559,028;559,172;346,75;273,938;268,814;269,71;59,6739;27,6135;32,0604;0;273,366
4326;0,35;16,6369;4,42199;355;830;80;558,883;559,028;346,75;273,938;268,814;269,71;59,6739;27,6135;32,0604;0;273,366
4327;0,35;16,567;4,39805;355;830;80;558,883;558,883;346,75;273,938;268,814;269,71;59,6739;27,6135;32,0604;0;273,366
4328;0,35;16,6365;4,43833;355;830;80;558,883;558,883;346,75;273,938;268,814;269,71;59,6739;27,6135;32,0604;0;273,366
4329;0,35;16,6369;4,45099;355;830;80;558,738;558,883;346,923;273,565;268,911;269,955;58,598;26,1898;32,4075;0;273,234
4330;0,35;16,6787;4,22;355;830;80;558,738;558,738;346,923;273,565;268,911;269,955;58,598;26,1898;32,4075;0;273,234
4331;0,35;16,8076;4,26485;355;830;80;558,738;558,738;346,923;273,565;268,911;269,955;58,598;26,1898;32,4075;0;273,234
4332;0,35;16,7863;4,18467;355;830;80;558,738;558,594;346,923;273,565;268,911;269,955;58,598;26,1898;32,4075;0;273,234
4333;0,35;16,7903;4,21357;355;830;80;558,738;558,738;347,296;272,98;269,013;270,233;57,4726;24,737;32,7356;0;273,102
4334;0,35;16,723;4,22865;355;830;80;558,738;558,738;347,296;272,98;269,013;270,233;57,4726;24,737;32,7356;0;273,102
4335;0,35;16,759;4,24023;355;830;80;558,738;558,738;347,296;272,98;269,013;270,233;57,4726;24,737;32,7356;0;273,102
4336;0,35;16,6882;4,20207;355;830;80;558,738;558,594;347,296;272,98;269,013;270,233;57,4726;24,737;32,7356;0;273,102
4337;0,35;16,7223;4,20207;355;830;80;558,594;558,738;347,606;273,272;269,127;270,3;56,2626;23,2176;33,0449;0;272,971
4338;0,35;16,6941;4,20207;355;830;80;558,738;558,738;347,606;273,272;269,127;270,3;56,2626;23,2176;33,0449;0;272,971
4339;0,35;16,8087;3,97063;355;830;80;558,738;558,738;347,606;273,272;269,127;270,3;56,2626;23,2176;33,0449;0;272,971
4340;0,35;16,8944;3,97151;355;830;80;558,738;558,883;347,606;273,272;269,127;270,3;56,2626;23,2176;33,0449;0;272,971
4341;0,35;16,9119;3,97564;355;830;80;558,738;558,883;347,486;273,943;269,246;270,438;54,9975;21,6618;33,3357;0;272,838
4342;0,35;16,8464;4,01281;355;830;80;558,738;558,738;347,486;273,943;269,246;270,438;54,9975;21,6618;33,3357;0;272,838
4343;0,35;16,4253;4,0021;355;830;80;558,738;558,738;347,486;273,943;269,246;270,438;54,9975;21,6618;33,3357;0;272,838
4344;0,35;16,3707;3,98888;355;830;80;558,883;558,883;347,486;273,943;269,246;270,438;54,9975;21,6618;33,3357;0;272,838
4345;0,35;16,4215;4,0125;355;830;80;558,738;558,883;347,182;274,06;269,376;270,64;53,6393;20,0357;33,6036;0;272,707
4346;0,35;16,5503;4,03932;355;830;80;558,883;558,883;347,182;274,06;269,376;270,64;53,6393;20,0357;33,6036;0;272,707
4347;0,35;16,5478;3,76549;355;830;80;558,738;559,028;347,182;274,06;269,376;270,64;53,6393;20,0357;33,6036;0;272,707
4348;0,35;16,6077;3,79208;355;830;80;558,883;558,883;347,182;274,06;269,376;270,64;53,6393;20,0357;33,6036;0;272,707
4349;0,35;16,6207;3,81447;355;830;80;558,883;558,883;346,863;274,625;269,521;271,062;52,1782;18,3269;33,8513;0;272,575
4350;0,35;16,5221;3,76844;355;830;80;558,883;559,028;346,863;274,625;269,521;271,062;52,1782;18,3269;33,8513;0;272,575
4351;0,35;16,6427;3,81866;355;830;80;559,028;559,172;346,863;274,625;269,521;271,062;52,1782;18,3269;33,8513;0;272,575
4352;0,35;16,5915;3,79495;355;830;80;559,028;559,028;346,863;274,625;269,521;271,062;52,1782;18,3269;33,8513;0;272,575
4353;0,35;16,6688;3,83195;355;830;80;559,028;559,028;346,341;274,858;269,678;271,453;50,6181;16,5414;34,0766;0;272,443
4354;0,35;16,6102;3,59254;355;830;80;558,883;559,028;346,341;274,858;269,678;271,453;50,6181;16,5414;34,0766;0;272,443
4355;0,35;16,3228;3,61714;355;830;80;559,028;559,028;346,341;274,858;269,678;271,453;50,6181;16,5414;34,0766;0;272,443
4356;0,35;16,3621;3,59646;355;830;80;558,883;559,028;346,341;274,858;269,678;271,453;50,6181;16,5414;34,0766;0;272,443
4357;0,35;16,2566;3,63644;355;830;80;558,883;559,028;345,885;275,77;269,837;271,765;49,0085;14,7294;34,2791;0;272,31
4358;0,35;16,3587;3,67284;355;830;80;559,028;559,028;345,885;275,77;269,837;271,765;49,0085;14,7294;34,2791;0;272,31
4359;0,35;16,2913;3,6759;355;830;80;558,883;559,028;345,885;275,77;269,837;271,765;49,0085;14,7294;34,2791;0;272,31
4360;0,35;16,3909;3,66312;355;830;80;558,883;559,028;345,885;275,77;269,837;271,765;49,0085;14,7294;34,2791;0;272,31
4361;0,35;16,3522;3,39075;355;830;80;559,028;559,028;345,601;276,562;269,999;272,115;47,3577;12,901;34,4567;0;272,179
4362;0,35;16,006;3,44408;355;830;80;559,028;559,028;345,601;276,562;269,999;272,115;47,3577;12,901;34,4567;0;272,179
4363;0,35;16,0713;3,43389;355;830;80;559,028;559,172;345,601;276,562;269,999;272,115;47,3577;12,901;34,4567;0;272,179
4364;0,35;16,0896;3,43879;355;830;80;558,883;559,028;345,601;276,562;269,999;272,115;47,3577;12,901;34,4567;0;272,179
4365;0,35;16,0501;3,42008;355;830;80;558,738;558,883;345,246;277,043;270,205;273,02;45,4197;10,8096;34,6101;0;272,047
4366;0,35;16,0744;3,47073;355;830;80;558,738;558,883;345,246;277,043;270,205;273,02;45,4197;10,8096;34,6101;0;272,047
4367;0,35;16,1549;3,19004;355;830;80;558,883;558,883;345,246;277,043;270,205;273,02;45,4197;10,8096;34,6101;0;272,047
4368;0,35;15,9415;3,21234;355;830;80;558,883;559,028;345,246;277,043;270,205;273,02;45,4197;10,8096;34,6101;0;272,047
4369;0,35;15,8818;3,22382;355;830;80;558,883;559,028;344,575;277,898;270,443;272,625;43,254;8,51917;34,7348;0;271,915
4370;0,35;15,8848;3,24307;355;830;80;558,883;559,028;344,575;277,898;270,443;272,625;43,254;8,51917;34,7348;0;271,915
4371;0,35;15,9198;3,26967;355;830;80;559,028;559,172;344,575;277,898;270,443;272,625;43,254;8,51917;34,7348;0;271,915
4372;0,35;15,9189;3,28708;355;830;80;559,028;559,028;344,575;277,898;270,443;272,625;43,254;8,51917;34,7348;0;271,915
4373;0,35;15,6553;3,05409;355;830;80;559,172;559,172;343,722;276,725;270,63;272,467;41,3674;6,53581;34,8316;0;271,783
4374;0,35;15,7781;3,08641;355;830;80;559,172;559,172;343,722;276,725;270,63;272,467;41,3674;6,53581;34,8316;0;271,783
4375;0,35;15,5972;3,04073;355;830;80;559,172;559,172;343,722;276,725;270,63;272,467;41,3674;6,53581;34,8316;0;271,783
4376;0,35;15,6463;3,07027;355;830;80;559,028;559,317;343,722;276,725;270,63;272,467;41,3674;6,53581;34,8316;0;271,783
4377;0,35;15,8124;3,124;355;830;80;559,172;559,172;342,806;276,975;270,799;272,625;39,5808;4,677;34,9038;0;271,651
4378;0,35;15,4342;3,0837;355;830;80;559,172;559,317;342,806;276,975;270,799;272,625;39,5808;4,677;34,9038;0;271,651
4379;0,35;15,4588;2,85362;355;830;80;559,317;559,317;342,806;276,975;270,799;272,625;39,5808;4,677;34,9038;0;271,651
4380;0,35;15,3809;2,81746;355;830;80;559,317;559,317;342,806;276,975;270,799;272,625;39,5808;4,677;34,9038;0;271,651
4381;0,35;15,4338;2,85151;355;830;80;559,317;559,462;341,868;275,935;270,964;272,835;37,7836;2,83123;34,9524;0;271,519
4382;0,35;15,14;2,88358;355;830;80;559,172;559,317;341,868;275,935;270,964;272,835;37,7836;2,83123;34,9524;0;271,519
4383;0,35;15,1401;2,93107;355;830;80;559,172;559,317;341,868;275,935;270,964;272,835;37,7836;2,83123;34,9524;0;271,519
4384;0,35;15,113;2,70239;355;830;80;559,028;559,172;341,868;275,935;270,964;272,835;37,7836;2,83123;34,9524;0;271,519
4385;0,35;15,1095;2,66832;355;830;80;559,028;559,172;340,522;275,728;271,139;273,04;35,9105;0,933816;34,9767;0;271,387
4386;0,35;14,9417;2,68078;355;830;80;559,028;559,172;340,522;275,728;271,139;273,04;35,9105;0,933816;34,9767;0;271,387
4387;0,35;14,9778;2,71457;355;830;80;559,172;559,317;340,522;275,728;271,139;273,04;35,9105;0,933816;34,9767;0;271,387
4388;0,35;15,0131;2,7485;355;830;80;559,317;559,317;340,522;275,728;271,139;273,04;35,9105;0,933816;34,9767;0;271,387
4389;0,35;14,6513;2,52861;355;830;80;559,462;559,462;339,032;278,04;271,332;273,545;34,7854;-0,194892;34,9803;0;271,255
4390;0,35;14,5867;2,49535;355;830;80;559,462;559,607;339,032;278,04;271,332;273,545;34,7854;-0,194892;34,9803;0;271,255
4391;0,35;14,626;2,51515;355;830;80;559,607;559,462;339,032;278,04;271,332;273,545;34,7854;-0,194892;34,9803;0;271,255
4392;0,35;14,6584;2,47547;355;830;80;559,462;559,462;339,032;278,04;271,332;273,545;34,7854;-0,194892;34,9803;0;271,255
4393;0,35;14,334;2,29077;355;830;80;559,462;559,462;337,34;277,833;271,545;273,73;32,9798;-1,98778;34,9676;0;271,123
4394;0,35;14,2753;2,31017;355;830;80;559,462;559,462;337,34;277,833;271,545;273,73;32,9798;-1,98778;34,9676;0;271,123
4395;0,35;14,4448;2,35005;355;830;80;559,462;559,462;337,34;277,833;271,545;273,73;32,9798;-1,98778;34,9676;0;271,123
4396;0,35;14,1609;2,3556;355;830;80;559,317;559,462;337,34;277,833;271,545;273,73;32,9798;-1,98778;34,9676;0;271,123
4397;0,35;14,0862;2,34298;355;830;80;559,317;559,317;335,899;277,448;271,753;273,96;30,8365;-4,09195;34,9285;0;270,991
4398;0,35;14,029;2,07892;355;830;80;559,317;559,317;335,899;277,448;271,753;273,96;30,8365;-4,09195;34,9285;0;270,991
4399;0,35;13,7381;2,14506;355;830;80;559,172;559,317;335,899;277,448;271,753;273,96;30,8365;-4,09195;34,9285;0;270,991
4400;0,35;13,8217;2,1449;355;830;80;559,172;559,172;335,899;277,448;271,753;273,96;30,8365;-4,09195;34,9285;0;270,991
4401;0,35;13,7722;2,16572;355;830;80;559,172;559,172;334,746;276,895;272,008;274,76;28,3823;-6,47848;34,8607;0;270,859
4402;0,35;13,4033;2,15416;355;830;80;559,172;559,317;334,746;276,895;272,008;274,76;28,3823;-6,47848;34,8607;0;270,859
4403;0,35;13,4334;1,903;355;830;80;559,317;559,317;334,746;276,895;272,008;274,76;28,3823;-6,47848;34,8607;0;270,859
4404;0,35;13,6037;1,97979;355;830;80;559,462;559,317;334,746;276,895;272,008;274,76;28,3823;-6,47848;34,8607;0;270,859
4405;0,35;13,2804;1,98506;355;830;80;559,317;559,462;333,385;276,665;272,292;275,367;25,683;-9,07742;34,7604;0;270,727
4406;0,35;13,2361;1,96635;355;830;80;559,462;559,462;333,385;276,665;272,292;275,367;25,683;-9,07742;34,7604;0;270,727
4407;0,35;13,2804;1,72539;355;830;80;559,317;559,462;333,385;276,665;272,292;275,367;25,683;-9,07742;34,7604;0;270,727
4408;0,35;13,0097;1,76505;355;830;80;559,462;559,462;333,385;276,665;272,292;275,367;25,683;-9,07742;34,7604;0;270,727
4409;0,35;12,9207;1,7878;355;830;80;559,317;559,462;331,763;276,902;272,568;275,525;23,0239;-11,6028;34,6267;0;270,595
4410;0,35;12,9651;1,81561;355;830;80;559,462;559,462;331,763;276,902;272,568;275,525;23,0239;-11,6028;34,6267;0;270,595
4411;0,35;12,6687;1,81068;355;830;80;559,317;559,317;331,763;276,902;272,568;275,525;23,0239;-11,6028;34,6267;0;270,595
4412;0,35;12,7134;1,56948;355;830;80;559,462;559,317;331,763;276,902;272,568;275,525;23,0239;-11,6028;34,6267;0;270,595
4413;0,35;12,4659;1,56101;355;830;80;559,462;559,462;330,266;278,073;272,82;275,583;20,4843;-13,9772;34,4614;0;270,463
4414;0,35;12,5111;1,60957;355;830;80;559,462;559,462;330,266;278,073;272,82;275,583;20,4843;-13,9772;34,4614;0;270,463
4415;0,35;12,537;1,60513;355;830;80;559,462;559,462;330,266;278,073;272,82;275,583;20,4843;-13,9772;34,4614;0;270,463
4416;0,35;12,5046;1,60957;355;830;80;559,462;559,462;330,266;278,073;272,82;275,583;20,4843;-13,9772;34,4614;0;270,463
4417;0,35;12,1058;1,37969;355;830;80;559,462;559,462;328,254;277,823;273,045;275,33;18,0806;-16,1855;34,2661;0;270,331
4418;0,35;12,1388;1,37395;355;830;80;559,317;559,462;328,254;277,823;273,045;275,33;18,0806;-16,1855;34,2661;0;270,331
4419;0,35;11,8091;1,38668;355;830;80;559,317;559,462;328,254;277,823;273,045;275,33;18,0806;-16,1855;34,2661;0;270,331
4420;0,35;11,7841;1,40794;355;830;80;559,317;559,462;328,254;277,823;273,045;275,33;18,0806;-16,1855;34,2661;0;270,331
4421;0,35;11,5529;1,18892;355;830;80;559,462;559,462;326,234;277,6;273,245;275,598;15,7877;-18,2549;34,0427;0;270,198
4422;0,35;11,6045;1,20215;355;830;80;559,607;559,607;326,234;277,6;273,245;275,598;15,7877;-18,2549;34,0427;0;270,198
4423;0,35;11,6103;1,18233;355;830;80;559,607;559,462;326,234;277,6;273,245;275,598;15,7877;-18,2549;34,0427;0;270,198
4424;0,35;11,298;1,2058;355;830;80;559,462;559,462;326,234;277,6;273,245;275,598;15,7877;-18,2549;34,0427;0;270,198
4425;0,35;11,3162;1,21902;355;830;80;559,462;559,462;324,27;278,053;273,455;275,97;13,4159;-20,3795;33,7954;0;270,067
4426;0,35;11,3272;0,988446;355;830;80;559,462;559,462;324,27;278,053;273,455;275,97;13,4159;-20,3795;33,7954;0;270,067
4427;0,35;10,9771;0,98067;355;830;80;559,607;559,462;324,27;278,053;273,455;275,97;13,4159;-20,3795;33,7954;0;270,067
4428;0,35;10,9963;0,96723;355;830;80;559,462;559,462;324,27;278,053;273,455;275,97;13,4159;-20,3795;33,7954;0;270,067
4429;0,35;10,7473;1,00986;355;830;80;559,462;559,607;322,165;278,358;273,674;276,152;2,63556;-22,1437;33,5481;-9,65725;270
4430;0,35;10,7216;0,777495;355;830;80;559,607;559,607;322,165;278,358;273,674;276,152;2,63556;-22,1437;33,5481;-9,65725;270
4431;0,35;10,6958;0,790823;355;830;80;559,751;559,607;322,165;278,358;273,674;276,152;2,63556;-22,1437;33,5481;-9,65725;270
4432;0,35;10,3138;0,7795;355;830;80;559,607;559,751;322,165;278,358;273,674;276,152;2,63556;-22,1437;33,5481;-9,65725;270
4433;0,35;10,348;0,788663;355;830;80;559,607;559,607;320,152;279,587;273,895;276,378;0;-23,5119;33,5033;-15,6264;270
4434;0,35;10,0897;0,55102;355;830;80;559,607;559,462;320,152;279,587;273,895;276,378;0;-23,5119;33,5033;-15,6264;270
4435;0,35;10,0682;0,548098;355;830;80;559,607;559,607;320,152;279,587;273,895;276,378;0;-23,5119;33,5033;-15,6264;270
4436;0,35;9,82698;0,59056;355;830;80;559,607;559,607;320,152;279,587;273,895;276,378;0;-23,5119;33,5033;-15,6264;270
4437;0,35;9,70731;0,553985;355;830;80;559,607;559,607;317,521;280,81;274,107;276,362;0;-24,8205;33,5033;-15,6051;270
4438;0,35;9,72931;0,296238;355;830;80;559,607;559,751;317,521;280,81;274,107;276,362;0;-24,8205;33,5033;-15,6051;270
4439;0,35;9,43645;0,363153;355;830;80;559,607;559,751;317,521;280,81;274,107;276,362;0;-24,8205;33,5033;-15,6051;270
4440;0,35;9,48107;0,349933;355;830;80;559,607;559,751;317,521;280,81;274,107;276,362;0;-24,8205;33,5033;-15,6051;270
4441;0,35;9,13673;0,34913;355;830;80;559,751;559,896;314,695;279,688;274,314;276,552;0;-26,1085;33,5033;-15,6063;270
4442;0,35;9,10079;0,0932429;355;830;80;559,751;559,751;314,695;279,688;274,314;276,552;0;-26,1085;33,5033;-15,6063;270
4443;0,35;8,83284;0,120403;355;830;80;559,751;559,751;314,695;279,688;274,314;276,552;0;-26,1085;33,5033;-15,6063;270
4444;0,35;8,85078;0,133771;355;830;80;559,751;559,751;314,695;279,688;274,314;276,552;0;-26,1085;33,5033;-15,6063;270
4445;0,35;8,8497;0,147058;355;830;80;559,896;559,751;312,041;278,928;274,526;277,018;0;-27,4326;33,5033;-16,0063;270
4446;0,35;8,52806;0;355;830;80;559,896;559,751;312,041;278,928;274,526;277,018;0;-27,4326;33,5033;-16,0063;270
4447;0,35;8,54677;0;355;830;80;559,896;559,751;312,041;278,928;274,526;277,018;0;-27,4326;33,5033;-16,0063;270
4448;0,35;8,21029;0;355;830;80;559,896;559,896;312,041;278,928;274,526;277,018;0;-27,4326;33,5033;-16,0063;270
4449;0,35;8,21792;0;355;830;80;560,185;560,041;309,55;278,895;274,736;277,148;0;-28,7417;33,5033;-15,9163;270
4450;0,35;7,88773;0;355;830;80;560,041;560,041;309,55;278,895;274,736;277,148;0;-28,7417;33,5033;-15,9163;270
4451;0,35;7,87296;0;355;830;80;560,041;560,041;309,55;278,895;274,736;277,148;0;-28,7417;33,5033;-15,9163;270
4452;0,35;7,57138;0;355;830;80;560,041;560,041;309,55;278,895;274,736;277,148;0;-28,7417;33,5033;-15,9163;270
4453;0,35;7,59989;0;355;830;80;560,041;560,041;307,329;278,295;274,943;277,318;0;-30,0235;33,5033;-15,4797;270
4454;0,35;7,2638;0;355;830;80;559,896;560,041;307,329;278,295;274,943;277,318;0;-30,0235;33,5033;-15,4797;270
4455;0,35;7,36366;0;355;830;80;559,896;559,896;307,329;278,295;274,943;277,318;0;-30,0235;33,5033;-15,4797;270
4456;0,35;6,98926;0;355;830;80;559,896;559,751;307,329;278,295;274,943;277,318;0;-30,0235;33,5033;-15,4797;270
4457;0,35;7,0669;0;355;830;80;559,607;559,607;305,279;278,53;275,14;277,49;0;-31,2348;33,5033;-14,5594;270
4458;0,35;6,69869;0;355;830;80;559,607;559,607;305,279;278,53;275,14;277,49;0;-31,2348;33,5033;-14,5594;270
4459;0,35;6,67122;0;355;830;80;559,462;559,462;305,279;278,53;275,14;277,49;0;-31,2348;33,5033;-14,5594;270
4460;0,35;6,3453;0;355;830;80;559,317;559,462;305,279;278,53;275,14;277,49;0;-31,2348;33,5033;-14,5594;270
4461;0,35;6,37988;0;355;830;79,9942;559,317;559,462;303,435;278,432;275,323;277,42;3,75322;-31,5232;33,4615;-1,42738;270
4462;0,35;6,08804;0;355;830;77,296;559,462;559,462;303,435;278,432;275,323;277,42;3,75322;-31,5232;33,4615;-1,42738;270
4463;0,35;6,13542;0;355;830;69,52;559,462;559,462;303,435;278,432;275,323;277,42;3,75322;-31,5232;33,4615;-1,42738;270
4464;0,35;5,73098;0;355;830;59,92;559,462;559,462;303,435;278,432;275,323;277,42;3,75322;-31,5232;33,4615;-1,42738;270
4465;0,35;5,74784;0;355;830;49,52;559,462;559,462;301,779;278,6;275,506;277,568;31,1646;-29,5934;33,1023;27,6557;270
4466;0,35;5,43821;0;355;830;39,44;559,317;559,462;301,779;278,6;275,506;277,568;31,1646;-29,5934;33,1023;27,6557;270
4467;0,35;5,42654;0;355;830;29,84;559,462;559,462;301,779;278,6;275,506;277,568;31,1646;-29,5934;33,1023;27,6557;270
4468;0,35;5,10619;0;355;830;19,44;559,607;559,607;301,779;278,6;275,506;277,568;31,1646;-29,5934;33,1023;27,6557;270
4469;0,35;5,11376;0;355;830;9,52576;559,751;559,751;300,673;278,733;275,691;277,935;25,7822;-22,7569;32,7208;22,1954;272,75
4470;0,35;4,81939;0;355;830;2,38144;559,607;559,751;300,673;278,733;275,691;277,935;25,7822;-22,7569;32,7208;22,1954;272,75
4471;0,35;4,85029;0;355;830;0;559,462;559,462;300,673;278,733;275,691;277,935;25,7822;-22,7569;32,7208;22,1954;272,75
4472;0,35;4,84497;0;355;830;0;559,462;559,751;300,673;278,733;275,691;277,935;25,7822;-22,7569;32,7208;22,1954;272,75
4473;0,35;4,51092;0;355;830;0;561,487;561,777;301,562;278,897;275,878;277,9;17,6356;-18,975;32,5881;4,95969;275
4474;0,35;4,56326;0;355;830;0;562,355;562,355;301,562;278,897;275,878;277,9;17,6356;-18,975;32,5881;4,95969;275
4475;0,35;4,20474;0;355;830;0;542,245;520,689;301,562;278,897;275,878;277,9;17,6356;-18,975;32,5881;4,95969;275
4476;0,35;4,23102;0;355;830;0;322,338;348,235;301,562;278,897;275,878;277,9;17,6356;-18,975;32,5881;4,95969;275
4477;0,35;3,93115;0;355;830;0;202,98;188,079;302,775;278,853;276,05;277,908;14,3944;-18,7625;32,3337;0,823197;275
4478;0,35;3,94087;0;355;830;0;127,749;118,49;302,775;278,853;276,05;277,908;14,3944;-18,7625;32,3337;0,823197;275
4479;0,35;3,96812;0;355;830;0;69,0104;74,6528;302,775;278,853;276,05;277,908;14,3944;-18,7625;32,3337;0,823197;275
4480;0,35;3,67002;0;355;830;0;43,5475;47,309;302,775;278,853;276,05;277,908;14,3944;-18,7625;32,3337;0,823197;275
4481;0,35;3,66176;0;355;830;0;27,6331;25,6076;303,328;279,03;276,243;278,205;11,1746;-19,6375;32,0642;-1,25205;275
