time;Banddicke;Verzinnungsstation: Durchflussmenge;Verzinnungsstation: Rücklauftemperatur;Verzinnungsstation: Kühlleistung;Verzinnungsstation FU: Durchflussmenge;Verzinnungsstation FU: Rücklauftemperatur;Ofenleistung;Wannentemperatur außen;Wannentemperatur innen;Solltemperatur unter Zinnbadrolle;Bandbreite;Laufprogramm Online Zinnbad / Anlagenstartwert Rezept;Laufprogramm Online Zinnbad / Anlagenstartwert korrigiert;Abblasung OS Luftdruck;Abblasung US Luftdruck;Bandgeschwindigkeit;Temperatur unter Zinnbadrolle;Legierung;ChannelInfoFieldText([10:1], "$PDA_expression");Bandlänge auf Abhaspel;Hubtraverse unten;Bandtransport
764;1;51.8113;29.5;2.65095;39.7801;28.7;193;354.499;283.818;273;343;278.6;278.6;494.213;493.634;60;272.964;;;538.82;1;1
765;1;51.93;29.5;2.63885;39.7454;28.7;214;354.297;283.992;273;343;278.6;278.6;494.068;493.49;60;272.939;;;537.818;1;1
766;1;52.0341;29.5;2.64415;39.5775;28.7;228;353.472;283.789;273;343;278.6;278.6;493.924;493.49;60;272.905;;;535.834;1;1
767;1;52.0312;29.6;2.94273;39.7801;28.7;237;353.212;283.992;273;343;278.6;278.6;493.924;493.49;60;272.871;;;535.034;1;1
768;1;51.7245;29.6;2.87118;40.0376;28.7;262;352.286;283.854;273;343;278.6;278.6;494.068;493.49;58.4634;272.834;;;535.034;1;1
769;1;51.93;29.6;2.90072;39.8814;28.7;278;351.461;283.861;273;343;278.6;278.6;494.068;493.49;52.4938;272.791;;;534.657;1;1
770;1;51.8287;29.6;2.84075;39.8814;28.7;306;351.259;283.847;273;343;278.6;278.6;494.068;493.49;50;272.764;;;533.505;1;1
771;1;51.6233;29.6;2.84752;40.2402;28.7;332;350.42;283.861;273;343;278.6;278.6;494.213;493.49;50;272.748;;;532.676;1;1
772;1;51.522;29.6;2.82394;40.1852;28.7;352;350.188;283.869;273;343;278.6;278.6;494.213;493.634;50;272.722;;;532.476;1;1
773;1;51.6233;29.6;2.82949;40.0839;28.7;372;349.913;283.919;273;343;278.6;278.6;494.213;493.634;50;272.705;;;531.486;1;1
774;1;51.8171;29.6;2.80388;40.0868;28.6;397;349.117;283.941;273;343;278.6;278.6;494.213;493.634;50;272.704;;;530.489;1;1
775;1;51.93;29.6;2.77371;40.0839;28.6;410;349.103;283.919;273;343;278.6;278.6;494.213;493.779;50;272.69;;;529.677;1;1
776;1;52.0312;29.6;2.77912;40.0839;28.6;434;348.438;283.905;273;343;278.6;278.6;494.358;493.634;50;272.589;;;527.686;1;1
777;1;52.2396;29.6;2.75375;39.9826;28.6;449;348.206;283.963;273;343;278.6;278.6;494.213;493.634;50;272.523;;;527.289;1;1
778;1;52.338;29.6;2.75893;40.0839;28.6;475;348.163;283.912;273;343;278.6;278.6;494.213;493.49;50;272.5;;;526.891;1;1
779;1;51.7274;29.6;2.74482;40.0868;28.6;492;347.323;283.898;273;343;278.6;278.6;494.358;493.634;50;272.495;;;526.891;1;1
780;1;52.1325;29.6;2.72989;39.9826;28.6;500;347.338;283.883;273;343;278.6;278.6;494.358;493.634;50;272.493;;;525.102;1;1
781;1;51.9618;29.6;2.7028;39.8814;28.6;518;347.338;283.912;273;343;278.6;278.6;494.358;493.634;50;272.322;;;524.328;1;1
782;1;51.93;29.6;2.64669;40.0839;28.6;529;347.323;283.898;273;343;278.6;278.6;494.213;493.634;50;272.127;;;523.931;1;1
783;1;51.8895;29.6;2.69904;40.2778;28.6;543;347.41;283.876;273;343;278.6;278.6;494.358;493.779;50;271.954;;;522.616;1;1
784;1;52.1325;29.6;2.67525;40.0839;28.6;568;348.206;283.912;273;343;278.6;278.6;494.213;493.634;50;271.846;;;521.823;1;1
785;1;51.8258;29.6;2.64138;39.8814;28.6;591;348.177;283.963;273;343;278.6;278.6;494.213;493.49;50;271.778;;;521.572;1;1
786;1;51.8895;29.6;2.64463;40.1881;28.6;604;348.148;283.948;273;343;278.6;278.6;494.213;493.634;50;271.759;;;520.582;1;1
787;1;51.8287;29.6;2.60532;40.3299;28.7;627;348.423;283.941;273;343;278.6;278.6;494.213;493.634;50;271.641;;;519.593;1;1
788;1;51.8287;29.6;2.60532;40.2894;28.7;632;349.175;283.948;273;343;278.6;278.6;494.213;493.49;50;271.518;;;519.149;1;1
789;1;51.8287;29.6;2.60532;40.0839;28.7;645;349.523;283.963;273;343;278.6;278.6;494.213;493.634;50;271.449;;;518.33;1;1
790;1;51.7274;29.6;2.6183;39.8814;28.7;669;349.769;283.97;273;343;278.6;278.6;494.358;493.634;50;271.481;"CU-ETP      ";;516.634;1;1
791;1;52.0341;29.6;2.57929;39.9132;28.8;686;351.027;283.883;273;343;278.6;278.6;494.213;493.779;50;271.554;;;515.974;1;1
792;1;52.0312;29.6;2.6155;39.7801;28.8;695;351.288;283.941;273;343;278.6;278.6;494.502;493.924;50;271.644;;;515.681;1;1
793;1;52.0862;29.6;2.54548;39.783;28.8;689;351.562;283.984;273;343;278.6;278.6;494.502;493.924;50;271.734;;;515.484;1;1
794;1;52.2338;29.6;2.58919;40.1042;28.9;678;352.532;283.955;273;343;278.6;278.6;494.358;493.924;50;271.819;;;513.907;1;1
795;1;52.2396;29.6;2.55298;40.327;28.9;661;353.212;283.948;273;343;278.6;278.6;494.358;493.779;50;271.88;;;513.096;1;1
796;1;52.0312;29.7;2.87788;40.2894;28.9;634;354.311;283.623;273;343;278.6;278.6;494.213;493.779;50;271.925;;;512.554;1;1
797;1;51.9329;29.7;2.89058;40.0839;29;597;354.933;283.587;273;343;278.6;278.6;494.213;493.634;50;271.964;;;511.758;1;1
798;1;51.8287;29.7;2.86668;40.2865;29;561;355.686;283.63;273;343;278.6;278.6;494.068;493.634;50;271.996;"CU-ETP      ";;511.064;1;1
799;1;51.8287;29.7;2.86668;40.2894;29.1;523;356.351;283.637;273;343;278.6;278.6;494.068;493.49;50;272.015;;;510.043;1;1
800;1;51.8287;29.8;3.14611;40.1852;29.1;500;357.321;283.637;273;343;278.6;278.6;494.068;493.634;50;272.024;;;509.406;1;1
801;1;52.1325;29.8;3.23742;40.0839;29.2;459;357.755;283.579;273;343;278.6;278.6;494.213;493.49;50;272.007;;;507.854;1;1
802;1;52.0312;29.8;3.19478;40.0839;29.2;424;358.709;283.615;273;343;278.6;278.6;494.213;493.634;50;271.974;;;507.626;1;1
803;1;51.9473;29.9;3.52417;40.2865;29.3;397;358.999;283.623;273;343;278.6;278.6;494.213;493.779;50;271.955;;;506.646;1;1
804;1;51.8258;29.9;3.51592;40.2865;29.3;375;360.171;283.623;273;343;278.6;278.6;494.358;493.924;50;271.949;;;506.058;1;1
805;1;52.0312;30;3.84677;40.0839;29.4;358;360.46;283.637;273;343;278.6;278.6;494.502;493.924;50;271.94;;;504.914;1;1
806;1;51.8287;30;3.81366;40.1852;29.4;345;360.764;283.594;273;343;278.6;278.6;494.502;493.924;50;271.93;;;504.05;1;1
807;1;51.9821;30.1;4.10523;40.0839;29.4;330;361.183;283.601;273;343;278.6;278.6;494.502;493.779;50;271.927;;;503.616;1;1
808;1;52.1325;30.1;4.22641;40.0839;29.5;321;361.473;283.608;273;343;278.6;278.6;494.213;493.634;50;271.924;;;502.443;1;1
809;1;52.338;30.2;4.54356;40.0839;29.5;307;361.473;283.615;273;343;278.6;278.6;494.213;493.779;50;271.909;;;501.271;1;1
810;1;52.2367;30.2;4.51649;40.3906;29.6;297;362.225;283.615;273;343;278.6;278.6;494.213;493.634;50;271.897;;;501.271;1;1
811;1;52.0312;30.3;4.83381;40.4919;29.6;286;362.225;283.615;273;343;278.6;278.6;494.358;493.779;50;271.897;;;500.586;1;1
812;1;52.0341;30.3;4.85228;40.2894;29.6;279;361.907;283.608;273;343;278.6;278.6;494.358;493.924;50;271.906;;;499.611;1;1
813;1;51.9647;30.4;5.18046;40.0839;29.6;278;361.921;283.615;273;343;278.6;278.6;494.502;493.924;50;271.922;;;498.633;1;1
814;1;52.1325;30.4;5.23361;39.8814;29.7;284;361.921;283.775;273;343;278.6;278.6;494.647;494.068;50;271.939;;;498.243;1;1
815;1;52.3409;30.4;5.25453;40.1852;29.7;286;361.502;283.775;273;343;278.6;278.6;494.647;493.924;50;271.957;;;496.88;1;1
816;1;52.4392;30.5;5.60211;40.3906;29.7;286;361.473;283.76;273;343;278.6;278.6;494.502;493.779;50;271.974;;;496.102;1;1
817;1;52.4595;30.5;5.56762;40.3646;29.7;288;361.473;283.76;273;343;278.6;278.6;494.502;493.924;50;271.988;;;495.519;1;1
818;1;52.4363;30.5;5.56517;40.2865;29.7;292;361.082;283.76;273;343;278.6;278.6;494.502;493.779;50;271.993;;;495.302;1;1
819;1;52.4392;30.6;5.95814;40.3762;29.7;297;361.024;283.717;273;343;278.6;278.6;494.358;493.924;50;271.978;;;493.549;1;1
820;1;52.3409;30.6;5.89211;40.1852;29.7;296;360.46;283.724;273;343;278.6;278.6;494.502;493.779;50;271.947;;;492.571;1;1
821;1;52.2309;30.6;5.84321;40.2894;29.7;305;360.46;283.999;273;343;278.6;278.6;494.502;493.779;50;271.927;;;492.183;1;1
822;1;52.2483;30.6;5.89994;40.3906;29.7;313;360.446;283.724;273;343;278.6;278.6;494.502;493.779;50;271.907;;;491.159;1;1
823;1;52.1354;30.7;6.24116;40.4919;29.7;314;360.012;283.731;273;343;278.6;278.6;494.358;493.779;50;271.884;;;490.384;1;1
824;1;52.2367;30.7;6.25328;40.4919;29.7;324;359.433;283.724;273;343;278.6;278.6;494.358;493.779;50;271.853;;;490.083;1;1
825;1;52.2396;30.7;6.23538;40.3906;29.7;343;359.404;283.977;273;343;278.6;278.6;494.358;493.779;50;271.823;;;489.442;1;1
826;1;52.2164;30.7;6.30558;40.1881;29.7;355;358.811;283.717;273;343;278.6;278.6;494.502;493.924;50;271.799;;;488.618;1;1
827;1;52.1354;30.7;6.27759;39.9421;29.7;355;358.406;283.695;273;343;278.6;278.6;494.502;493.924;50;271.805;;;487.458;1;1
828;1;51.8287;30.7;6.20444;39.8814;29.7;367;358.406;283.695;273;343;278.6;278.6;494.502;493.779;50;271.807;;;486.299;1;1
829;1;52.1354;30.7;6.25937;39.9826;29.6;389;357.784;283.709;273;343;278.6;278.6;494.502;493.924;50;271.805;"CU-ETP      ";;484.977;1;1
830;1;52.5405;30.7;6.38143;40.0839;29.6;402;357.812;284.122;273;343;278.6;278.6;494.647;494.068;50;271.806;;;484.784;1;1
831;1;52.3351;30.7;6.35648;40.1852;29.6;423;357.364;284.129;273;343;278.6;278.6;494.647;493.924;50;271.82;;;484.734;1;1
832;1;52.2367;30.7;6.34453;40.1852;29.6;425;357.393;284.136;273;343;278.6;278.6;494.647;493.924;50;271.84;;;484.348;1;1
833;1;52.1325;30.8;6.6676;40.1852;29.6;430;356.771;284.115;273;343;278.6;278.6;494.502;493.924;50;271.839;;;482.162;1;1
834;1;52.338;30.8;6.69388;40.2894;29.6;438;356.742;284.107;273;343;278.6;278.6;494.502;494.068;50;271.819;;;481.311;1;1
835;1;52.1383;30.8;6.68656;40.2865;29.6;440;356.727;284.107;273;343;278.6;278.6;494.502;493.924;50;271.831;;;481.216;1;1
836;1;52.1354;30.8;6.72264;40.1881;29.6;445;356.742;284.115;273;343;278.6;278.6;494.502;493.924;50;271.859;;;480.005;1;1
837;1;52.4392;30.8;6.72515;40.0231;29.6;452;356.698;284.122;273;343;278.6;278.6;494.502;493.924;50;271.898;;;478.469;1;1
838;1;52.338;30.8;6.73047;39.7917;29.6;446;356.713;284.129;273;343;278.6;278.6;494.647;494.068;50;271.981;;;478.277;1;1
839;1;52.2367;30.8;6.71745;39.7801;29.6;446;356.67;284.129;273;343;278.6;278.6;494.647;494.068;50;272.091;;;477.126;1;1
840;1;52.1528;30.8;6.72488;39.8814;29.6;445;356.727;284.107;273;343;278.6;278.6;494.647;494.068;50;272.154;;;476.551;1;1
841;1;52.1701;30.8;6.81824;40.0868;29.6;433;356.771;284.107;273;343;278.6;278.6;494.647;494.068;50;272.185;;;475.56;1;1
842;1;52.1354;30.8;6.85013;39.8814;29.7;420;356.713;284.23;273;343;278.6;278.6;494.647;494.068;50;272.196;;;474.794;1;1
843;1;52.1325;30.8;6.81332;39.6759;29.7;402;356.698;284.238;273;343;278.6;278.6;494.647;493.924;50;272.188;;;474.22;1;1
844;1;51.7332;30.8;6.81538;39.7772;29.7;400;356.698;284.245;273;343;278.6;278.6;494.502;493.924;50;272.183;;;474.029;1;1
845;1;51.93;30.8;6.82313;39.8814;29.7;377;357.393;284.462;273;343;278.6;278.6;494.502;493.924;50;272.182;;;473.047;1;1
846;1;52.1325;30.8;6.84975;40.2286;29.7;382;357.364;284.238;273;343;278.6;278.6;494.502;493.924;50;272.187;;;471.769;1;1
847;1;52.5405;30.8;6.94009;40.2778;29.7;363;357.378;284.216;273;343;278.6;278.6;494.502;493.779;50;272.205;;;470.973;1;1
848;1;52.636;30.8;6.93431;40.1534;29.7;355;357.393;284.223;273;343;278.6;278.6;494.502;493.779;50;272.214;;;470.782;1;1
849;1;52.4392;30.8;6.94503;40.3906;29.8;347;357.378;284.23;273;343;278.6;278.6;494.502;493.924;50;272.17;;;469.48;1;1
850;1;52.338;30.8;6.96818;40.1852;29.8;345;357.378;284.23;273;343;278.6;278.6;494.502;493.924;50;272.123;;;468.146;1;1
851;1;52.338;30.8;6.98647;40.1128;29.8;345;357.378;284.238;273;343;278.6;278.6;494.647;493.924;50;272.111;;;467.385;1;1
852;1;52.338;30.8;6.93162;40.0839;29.8;346;357.364;284.245;273;343;278.6;278.6;494.502;493.779;50;272.126;;;467.385;1;1
853;1;52.1412;30.8;6.97842;40.0839;29.8;346;357.378;284.252;273;343;278.6;278.6;494.647;493.779;50;272.144;;;465.879;1;1
854;1;52.1325;30.8;6.99547;40.2894;29.9;346;357.407;284.426;273;343;278.6;278.6;494.502;493.779;50;272.173;;;464.934;1;1
855;1;52.0312;30.8;6.9637;40.5874;29.9;345;357.407;284.418;273;343;278.6;278.6;494.502;493.924;50;272.22;;;464.554;1;1
856;1;52.1354;30.8;7.03231;40.3906;29.9;345;356.698;284.223;273;343;278.6;278.6;494.502;493.924;50;272.273;;;463.834;1;1
857;1;52.2367;30.9;7.41887;40.0839;29.9;345;357.176;284.404;273;343;278.6;278.6;494.647;493.779;50;272.312;"CU-ETP      ";;462.885;1;1
858;1;52.338;30.9;7.43325;40.1881;29.9;346;357.161;284.397;273;343;278.6;278.6;494.647;493.924;50;272.351;"CU-ETP      ";;462.11;1;1
859;1;52.4392;30.9;7.46595;40.2865;29.9;337;357.176;284.397;273;343;278.6;278.6;494.647;493.924;50;272.391;;;461.352;1;1
860;1;52.1412;30.9;7.47817;40.3183;29.9;333;357.19;284.426;273;343;278.6;278.6;494.647;493.924;50;272.426;;;460.405;1;1
861;1;52.1701;30.9;7.50054;40.2865;29.9;333;356.366;284.418;273;343;278.6;278.6;494.647;493.924;50;272.457;"CU-ETP      ";;459.897;1;1
862;1;52.2135;30.9;7.50678;39.9826;29.9;334;356.366;284.404;273;343;278.6;278.6;494.792;494.068;50;272.476;;;458.763;1;1
863;1;51.93;30.9;7.48415;40.0839;29.9;325;356.351;284.389;273;343;278.6;278.6;494.647;494.068;50;272.49;;;458.385;1;1
864;1;52.1325;30.9;7.5498;40.1852;29.9;319;356.12;284.389;273;343;278.6;278.6;494.647;494.068;50;272.493;;;457.36;1;1
865;1;52.5405;30.9;7.62723;40.0839;30;313;355.57;284.65;273;343;278.6;278.6;494.792;494.068;50;272.494;;;456.982;1;1
866;1;52.6447;30.9;7.69753;39.9826;30;325;356.149;284.628;273;343;278.6;278.6;494.792;494.068;50;272.491;;;456.113;1;1
867;1;52.3409;30.9;7.68967;39.8814;30;324;355.367;284.635;273;343;278.6;278.6;494.792;494.068;50;272.486;;;454.274;1;1
868;1;52.1325;30.9;7.65907;39.7888;30;309;355.367;284.643;273;343;278.6;278.6;494.792;494.213;50;272.476;;;453.77;1;1
869;1;52.6418;30.9;7.77069;39.8814;30;319;354.543;284.635;273;343;278.6;278.6;494.792;494.068;50;272.468;;;453.394;1;1
870;1;52.4161;30.9;7.77399;39.7801;30;320;354.543;284.592;273;343;278.6;278.6;494.792;494.068;50;272.451;;;451.901;1;1
871;1;52.3553;30.9;7.76498;39.8814;30;328;354.297;284.621;273;343;278.6;278.6;494.792;494.068;50;272.417;;;451.613;1;1
872;1;52.4392;30.9;7.77743;39.9826;30;341;354.282;284.628;273;343;278.6;278.6;494.792;494.068;50;272.436;;;450.922;1;1
873;1;52.338;30.9;7.79898;40.0839;30;353;354.08;284.635;273;343;278.6;278.6;494.792;494.068;50;272.465;;;450.922;1;1
874;1;52.3061;30.9;7.84905;39.9826;30;356;354.109;284.643;273;343;278.6;278.6;494.792;494.068;50;272.49;;;449.719;1;1
875;1;52.1325;30.9;7.84121;39.9826;30;374;354.109;284.635;273;343;278.6;278.6;494.792;494.068;50;272.513;;;448.128;1;1
876;1;52.1354;30.9;7.84165;40.0839;30;377;353.313;284.614;273;343;278.6;278.6;494.792;494.068;50;272.523;;;447.379;1;1
877;1;52.1528;30.9;7.91716;39.8872;30;375;353.284;284.809;273;343;278.6;278.6;494.647;493.924;50;272.531;;;446.531;1;1
878;1;52.1325;31;8.2134;39.8814;30;378;353.053;284.874;273;343;278.6;278.6;494.647;493.924;50;272.54;;;445.076;1;1
879;1;52.338;30.9;7.94527;39.8814;30;375;352.445;284.867;273;343;278.6;278.6;494.792;494.068;50;272.547;;;444.695;1;1
880;1;52.6418;30.9;8.00978;39.6788;30;375;352.488;284.867;273;343;278.6;278.6;494.792;494.068;50;272.563;;;444.179;1;1
881;1;52.5405;31;8.35109;39.8814;30;376;353.009;284.816;273;343;278.6;278.6;494.936;494.213;50;272.578;;;443.575;1;1
882;1;52.4074;31;8.38486;39.9826;30;389;352.286;284.816;273;343;278.6;278.6;494.936;494.358;50;272.586;;;442.862;1;1
883;1;52.4392;31;8.38995;40.0839;30;376;352.271;284.881;273;343;278.6;278.6;494.936;494.358;50;272.596;;;441.929;1;1
884;1;52.2338;31;8.3936;39.8814;30;389;352.271;284.816;273;343;278.6;278.6;494.936;494.358;50;272.621;;;440.996;1;1
885;1;52.1181;31;8.41142;39.9826;30;391;352.242;284.766;273;343;278.6;278.6;494.792;494.213;50;272.657;;;440.624;1;1
886;1;51.93;31;8.38106;39.7801;30.1;387;352.228;284.766;273;343;278.6;278.6;494.792;494.358;50;272.708;;;439.693;1;1
887;1;52.228;31;8.50214;39.7801;30.1;381;352.228;284.802;273;343;278.6;278.6;494.792;494.213;50;272.8;;;438.204;1;1
888;1;52.3785;31;8.50834;40.0839;30.1;374;352.286;284.925;273;343;278.6;278.6;494.792;494.213;50;272.893;;;437.832;1;1
889;1;52.338;31;8.55663;40.1852;30.1;362;352.271;284.91;273;343;278.6;278.6;494.792;494.358;50;272.966;;;437.274;1;1
890;1;52.1325;31;8.52305;40.081;30.1;357;352.271;284.91;273;343;278.6;278.6;494.936;494.358;50;273.042;;;436.233;1;1
891;1;52.2367;31;8.5218;40.1244;30.1;345;352.257;284.903;273;343;278.6;278.6;494.792;494.358;50;273.118;;;435.12;1;1
892;1;52.5434;31;8.64529;39.6759;30.1;327;352.228;284.874;273;343;278.6;278.6;494.936;494.213;50;273.191;"CU-ETP      ";;434.192;1;1
893;1;52.2367;31;8.63132;39.6788;30.1;309;352.228;284.881;273;343;278.6;278.6;494.936;494.213;50;273.251;;;434.007;1;1
894;1;52.2338;31;8.63084;39.6788;30.1;295;352.271;284.881;273;343;278.6;278.6;494.936;494.358;50;273.299;;;432.525;1;1
895;1;52.4392;31;8.71974;39.6759;30.1;277;352.286;284.889;273;343;278.6;278.6;495.081;494.358;50;273.333;;;431.935;1;1
896;1;52.338;31;8.7029;39.5747;30.2;261;351.461;284.91;273;343;278.6;278.6;494.936;494.358;50;273.346;;;431.75;1;1
897;1;52.092;31;8.68023;39.566;30.2;254;351.447;284.918;273;343;278.6;278.6;494.936;494.213;50;273.346;"            ";;430.456;1;1
898;1;51.93;31;8.68951;39.5747;30.2;246;351.432;284.903;273;343;278.6;278.6;494.936;494.213;50;273.347;"CU-ETP      ";;429.153;1;1
899;1;52.338;31;8.79435;39.7801;30.2;230;351.432;285.149;273;343;278.6;278.6;494.936;494.068;50;273.35;;;428.442;1;1
900;1;52.338;31;8.75778;39.9826;30.2;221;351.432;285.127;273;343;278.6;278.6;494.936;494.213;50;273.372;;;427.705;1;1
901;1;52.1325;31;8.79625;40.3906;30.2;218;351.172;285.135;273;343;278.6;278.6;494.792;494.213;50;273.418;;;427.243;1;1
902;1;52.4855;31;8.91085;40.3212;30.2;217;351.23;285.142;273;343;278.6;278.6;494.936;494.213;50;273.479;;;426.322;1;1
903;1;52.4392;31;8.90298;39.9797;30.2;217;351.027;285.156;273;343;278.6;278.6;494.936;494.213;50;273.518;;;425.935;1;1
904;1;52.5376;31.1;9.29474;39.8814;30.2;212;350.998;285.163;273;343;278.6;278.6;494.936;494.213;50;273.521;"CU-ETP      ";;425.041;1;1
905;1;52.338;31.1;9.25942;39.8814;30.2;204;350.203;285.149;273;343;278.6;278.6;495.081;494.358;50;273.497;"CU-ETP      ";;424.122;1;1
906;1;52.0949;31.1;9.18002;39.8814;30.2;209;349.913;285.127;273;343;278.6;278.6;495.081;494.358;50;273.464;;;423.203;1;1
907;1;52.3148;31.1;9.2736;39.8814;30.2;223;349.117;285.135;273;343;278.6;278.6;495.226;494.358;50;273.432;;;422.468;1;1
908;1;52.5434;31.1;9.33247;39.8814;30.2;230;349.132;285.142;273;343;278.6;278.6;495.081;494.358;50;273.394;"CU-ETP      ";;422.066;1;1
909;1;52.7141;31.1;9.43645;39.8814;30.2;236;348.944;285.149;273;343;278.6;278.6;495.081;494.502;50;273.347;;;421.538;1;1
910;1;52.338;31.1;9.38743;39.9855;30.2;242;348.206;285.156;273;343;278.6;278.6;495.226;494.647;50;273.303;;;420.438;1;1
911;1;52.1354;31.1;9.31465;40.1013;30.2;251;347.859;285.156;273;343;278.6;278.6;495.37;494.647;50;273.26;;;419.284;1;1
912;1;52.2338;31.1;9.40524;40.0839;30.2;263;347.092;285.503;273;343;278.6;278.6;495.37;494.647;50;273.222;;;418.918;1;1
913;1;52.1383;31.1;9.40626;40.1852;30.2;297;346.788;285.525;273;343;278.6;278.6;495.226;494.502;50;273.19;;;418.121;1;1
914;1;52.3669;31.1;9.4475;40.1852;30.2;316;346.065;285.525;273;343;278.6;278.6;495.226;494.647;50;273.16;;;416.111;1;1
915;1;52.2367;31.1;9.44226;39.8814;30.2;345;346.05;285.511;273;343;278.6;278.6;495.081;494.502;50;273.141;;;415.746;1;1
916;1;52.4392;31.1;9.5155;39.8814;30.2;345;345.775;285.518;273;343;278.6;278.6;495.081;494.502;50;273.127;;;415.381;1;1
917;1;52.338;31;9.17835;39.8814;30.2;371;345.819;285.554;273;343;278.6;278.6;495.081;494.502;50;273.124;;;414.065;1;1
918;1;52.2367;31;9.17884;39.9826;30.2;403;345.081;285.554;273;343;278.6;278.6;495.081;494.502;50;273.125;;;413.518;1;1
919;1;52.2367;31;9.16059;40.1881;30.2;419;345.052;285.525;273;343;278.6;278.6;495.081;494.502;50;273.128;;;412.969;1;1
920;1;52.338;31;9.23323;40.0839;30.2;431;345.095;285.489;273;343;278.6;278.6;495.226;494.502;50;273.155;;;410.888;1;1
921;1;52.3351;31;9.17785;40.0839;30.2;433;344.994;285.482;273;343;278.6;278.6;495.226;494.502;50;273.218;;;410.56;1;1
922;1;52.2367;31;9.23361;40.1678;30.2;439;345.009;285.532;273;343;278.6;278.6;495.37;494.502;50;273.295;;;409.833;1;1
923;1;52.2627;31;9.25647;39.9826;30.2;437;345.095;285.54;273;343;278.6;278.6;495.226;494.502;50;273.377;;;409.47;1;1
924;1;52.2367;31;9.23361;39.9826;30.2;438;345.095;285.525;273;343;278.6;278.6;495.081;494.358;50;273.489;;;408.289;1;1
925;1;52.2338;31;9.32434;39.8814;30.2;436;345.052;285.525;273;343;278.6;278.6;494.936;494.502;50;273.618;;;407.745;1;1
926;1;52.1325;31;9.23341;39.7801;30.2;424;345.023;285.561;273;343;278.6;278.6;495.081;494.358;50;273.704;;;407.382;1;1
927;1;52.1296;31;9.26932;40.0839;30.2;403;345.689;285.569;273;343;278.6;278.6;494.936;494.358;50;273.784;;;406.283;1;1
928;1;52.338;31;9.34293;40.2431;30.2;389;345.718;285.496;273;343;278.6;278.6;495.226;494.502;50;273.832;;;405.216;1;1
929;1;51.93;31;9.2701;40.1128;30.2;364;345.804;285.547;273;343;278.6;278.6;495.081;494.358;50;273.866;;;404.752;1;1
930;1;51.7274;31;9.25202;40.1881;30.2;341;346.166;285.641;273;343;278.6;278.6;495.226;494.502;50;273.89;;;403.848;1;1
931;1;51.9329;31;9.25248;40.0839;30.2;307;346.137;285.663;273;343;278.6;278.6;495.37;494.502;50;273.905;;;402.584;1;1
932;1;52.1325;31;9.30626;40.0839;30.3;288;346.311;285.699;273;343;278.6;278.6;495.226;494.502;50;273.916;;;402.043;1;1
933;1;52.3409;31;9.39833;39.9826;30.3;273;346.296;285.684;273;343;278.6;278.6;495.226;494.502;50;273.906;;;401.104;1;1
934;1;52.1325;31;9.37913;40.1881;30.3;253;346.817;285.641;273;343;278.6;278.6;495.226;494.502;50;273.875;;;400.372;1;1
935;1;52.2338;31;9.39735;40.1852;30.3;244;346.354;285.67;273;343;278.6;278.6;495.226;494.647;50;273.731;;;399.906;1;1
936;1;52.0168;31;9.35831;40.055;30.4;227;346.427;285.677;273;343;278.6;278.6;495.226;494.647;50;273.62;;;399.248;1;1
937;1;52.1325;31;9.39734;39.8785;30.4;218;347.121;285.692;273;343;278.6;278.6;495.37;494.647;50;273.576;;;397.894;1;1
938;1;52.2859;31;9.44325;39.8814;30.4;229;346.369;285.699;273;343;278.6;278.6;495.37;494.647;50;273.552;;;397.534;1;1
939;1;52.5405;31;9.45253;39.9826;30.4;229;346.369;285.677;273;343;278.6;278.6;495.37;494.647;50;273.536;;;396.456;1;1
940;1;52.2338;31.1;9.73374;39.809;30.4;253;346.354;285.655;273;343;278.6;278.6;495.37;494.647;50;273.532;;;395.734;1;1
941;1;52.1354;31.1;9.69719;39.8785;30.5;265;346.325;285.67;273;343;278.6;278.6;495.37;494.647;50;273.54;"CU-ETP      ";;394.936;1;1
942;1;52.338;31.1;9.808;40.1852;30.5;262;346.05;285.677;273;343;278.6;278.6;495.37;494.647;50;273.569;;;394.085;1;1
943;1;52.2338;31.1;9.75199;40.1852;30.5;266;346.123;285.641;273;343;278.6;278.6;495.37;494.647;50;273.62;;;392.836;1;1
944;1;52.1412;31.1;9.75292;40.0839;30.5;289;346.166;285.692;273;343;278.6;278.6;495.37;494.647;50;273.673;;;392.204;1;1
945;1;51.9271;31.1;9.76729;40.0839;30.5;293;345.399;285.692;273;343;278.6;278.6;495.37;494.647;50;273.73;;;391.31;1;1
946;1;52.1325;31.1;9.75129;39.9826;30.5;293;345.356;285.663;273;343;278.6;278.6;495.37;494.647;50;273.781;;;390.416;1;1
947;1;52.1354;31.1;9.77004;39.9826;30.5;294;345.023;285.959;273;343;278.6;278.6;495.226;494.647;50;273.828;;;390.022;1;1
948;1;52.0312;31.1;9.71417;40.2691;30.5;304;345.067;285.93;273;343;278.6;278.6;495.226;494.647;50;273.867;;;389.601;1;1
949;1;51.9502;31.1;9.75349;40.1852;30.5;304;345.095;285.966;273;343;278.6;278.6;495.37;494.647;50;273.905;;;388.887;1;1
950;1;51.93;31.1;9.73155;40.0839;30.5;297;344.907;285.966;273;343;278.6;278.6;495.226;494.647;50;273.929;;;387.761;1;1
